"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","PM10","PM25"
"02/27/2016","20","PM2.5","","54-009-0005","AQS","3","8","20"
"02/28/2016","15","PM10","","54-009-0011","AQS","3","15","."
"02/29/2016","10","PM10","","54-009-0011","AQS","3","10","."
"03/01/2016","33","PM2.5","","54-009-0005","AQS","6","21","33"
"03/02/2016","6","PM10","","54-009-0011","AQS","5","6","."
"03/03/2016","10","PM10","","54-009-0011","AQS","6","10","."
"03/04/2016","50","PM2.5","","54-009-0005","AQS","6","11","50"
"03/05/2016","15","PM10","","54-009-0011","AQS","6","15","."
"03/06/2016","17","PM10","","54-009-0011","AQS","7","17","."
"03/07/2016","37","PM2.5","","54-009-0005","AQS","7","16","37"
"03/08/2016","27","PM10","","54-009-0011","AQS","6","27","."
"03/09/2016","31","PM10","","54-009-0011","AQS","7","31","."
"03/10/2016","55","PM2.5","","54-009-0011","AQS","5","22","55"
"03/11/2016","6","PM10","","54-009-0011","AQS","3","6","."
"03/12/2016","13","PM10","","54-009-0011","AQS","5","13","."
"03/13/2016","39","PM2.5","","54-009-0005","AQS","6","15","39"
"03/14/2016","11","PM10","","54-009-0011","AQS","5","11","."
"03/15/2016","9","PM10","","54-009-0011","AQS","5","9","."
"03/16/2016","32","PM2.5","","54-009-0005","AQS","5","15","32"
"03/17/2016","9","PM10","","54-009-0011","AQS","3","9","."
"03/18/2016","14","PM10","","54-009-0011","AQS","3","14","."
"03/19/2016","18","PM2.5","","54-009-0005","AQS","5","7","18"
"03/20/2016","9","PM10","","54-009-0011","AQS","3","9","."
"03/21/2016","9","PM10","","54-009-0011","AQS","5","9","."
"03/22/2016","34","PM2.5","","54-009-0005","AQS","3","19","34"
"03/23/2016","21","PM10","","54-009-0011","AQS","2","21","."
"03/24/2016","27","PM10","","54-009-0011","AQS","3","27","."
"03/25/2016","26","PM2.5","","54-009-0005","AQS","2","7","26"
"03/26/2016","12","PM10","","54-009-0011","AQS","3","12","."
"03/27/2016","20","PM10","","54-009-0011","AQS","5","20","."
"03/28/2016","36","PM2.5","","54-009-0005","AQS","2","7","36"
"03/29/2016","6","PM10","","54-009-0011","AQS","2","6","."
"03/30/2016","16","PM10","","54-009-0011","AQS","5","16","."
"03/31/2016","32","PM2.5","","54-009-0005","AQS","3","22","32"
"04/01/2016","7","PM10","","54-009-0011","AQS","3","7","."
"04/02/2016","6","PM10","","54-009-0011","AQS","2","6","."
"04/03/2016","18","PM2.5","","54-009-0005","AQS","2","6","18"
"04/04/2016","10","PM10","","54-009-0011","AQS","3","10","."
"04/05/2016","11","PM10","","54-009-0011","AQS","3","11","."
"04/06/2016","35","PM2.5","","54-009-0005","AQS","3","20","35"
"04/07/2016","6","PM10","","54-009-0011","AQS","3","6","."
"04/08/2016","6","PM10","","54-009-0011","AQS","3","6","."
"04/09/2016","16","PM2.5","","54-009-0005","AQS","3","6","16"
"04/10/2016","9","PM10","","54-009-0011","AQS","5","9","."
"04/11/2016","14","PM10","","54-009-0011","AQS","5","14","."
"04/12/2016","21","PM2.5","","54-009-0011","AQS","5","8","21"
"04/13/2016","9","PM10","","54-009-0011","AQS","5","9","."
"04/14/2016","16","PM10","","54-009-0011","AQS","3","16","."
"04/15/2016","47","PM2.5","","54-009-0005","AQS","3","19","47"
"04/16/2016","21","PM10","","54-009-0011","AQS","3","21","."
"04/17/2016","31","PM10","","54-009-0011","AQS","5","31","."
"04/18/2016","48","PM2.5","","54-009-0005","AQS","3","24","48"
"04/19/2016","27","PM10","","54-009-0011","AQS","6","27","."
"04/20/2016","3","CO","","54-009-0011","AQS","3",".","."
"04/21/2016","64","PM2.5","","54-009-0011","AQS","6",".","64"
"04/22/2016","19","PM10","","54-009-0011","AQS","5","19","."
"04/23/2016","12","PM10","","54-009-0011","AQS","3","12","."
"04/24/2016","49","PM2.5","","54-009-0005","AQS","5","26","49"
"04/25/2016","27","PM10","","54-009-0011","AQS","5","27","."
"04/26/2016","15","PM10","","54-009-0011","AQS","3","15","."
"04/27/2016","42","PM2.5","","54-009-0005","AQS","3","11","42"
"04/28/2016","12","PM10","","54-009-0011","AQS","3","12","."
"04/29/2016","10","PM10","","54-009-0011","AQS","3","10","."
"04/30/2016","31","PM2.5","","54-009-0011","AQS","3","12","31"
"05/01/2016","16","PM10","","54-009-0011","AQS","5","16","."
"05/02/2016","10","PM10","","54-009-0011","AQS","5","10","."
"05/03/2016","21","PM2.5","","54-009-0005","AQS","3","7","21"
"05/04/2016","12","PM10","","54-009-0011","AQS","3","12","."
"05/05/2016","9","PM10","","54-009-0011","AQS","3","9","."
"05/06/2016","20","PM2.5","","54-009-0005","AQS","3","14","20"
"05/07/2016","19","PM10","","54-009-0011","AQS","5","19","."
"05/08/2016","8","PM10","","54-009-0011","AQS","5","8","."
"05/09/2016","50","PM2.5","","54-009-0011","AQS","5","20","50"
"05/10/2016","19","PM10","","54-009-0011","AQS","5","19","."
"05/11/2016","17","PM10","","54-009-0011","AQS","7","17","."
"05/12/2016","38","PM2.5","","54-009-0005","AQS","7","21","38"
"05/13/2016","8","PM10","","54-009-0011","AQS","5","8","."
"05/14/2016","10","PM10","","54-009-0011","AQS","5","10","."
"05/15/2016","18","PM2.5","","54-009-0005","AQS","2","6","18"
"05/16/2016","11","PM10","","54-009-0011","AQS","3","11","."
"05/17/2016","21","PM10","","54-009-0011","AQS","3","21","."
"05/18/2016","29","PM2.5","","54-009-0011","AQS","3","11","29"
"05/19/2016","10","PM10","","54-009-0011","AQS","3","10","."
"05/20/2016","17","PM10","","54-009-0011","AQS","5","17","."
"05/21/2016","18","PM2.5","","54-009-0005","AQS","5","6","18"
"05/22/2016","8","PM10","","54-009-0011","AQS","3","8","."
"05/23/2016","9","PM10","","54-009-0011","AQS","5","9","."
"05/24/2016","55","PM2.5","","54-009-0011","AQS","6","21","55"
"05/25/2016","27","PM10","","54-009-0011","AQS","6","27","."
"05/26/2016","29","PM10","","54-009-0011","AQS","7","29","."
"05/27/2016","55","PM2.5","","54-009-0005","AQS","6","24","55"
"05/28/2016","30","PM10","","54-009-0011","AQS","7","30","."
"05/29/2016","29","PM10","","54-009-0011","AQS","6","29","."
"05/30/2016","55","PM2.5","","54-009-0005","AQS","5","22","55"
"05/31/2016","23","PM10","","54-009-0011","AQS","5","23","."
"06/01/2016","23","PM10","","54-009-0011","AQS","3","23","."
"06/02/2016","44","PM2.5","","54-009-0005","AQS","5","19","44"
"06/03/2016","20","PM10","","54-009-0011","AQS","5","20","."
"06/04/2016","24","PM10","","54-009-0011","AQS","5","24","."
"06/05/2016","26","PM2.5","","54-009-0011","AQS","5","17","26"
"06/06/2016","15","PM10","","54-009-0011","AQS","3","15","."
"06/07/2016","8","PM10","","54-009-0011","AQS","3","8","."
"06/08/2016","19","PM2.5","","54-009-0005","AQS","2","9","19"
"06/09/2016","14","PM10","","54-009-0011","AQS","3","14","."
"06/10/2016","24","PM10","","54-009-0011","AQS","3","24","."
"06/11/2016","54","PM2.5","","54-009-0005","AQS","5","30","54"
"06/12/2016","11","PM10","","54-009-0011","AQS","5","11","."
"06/13/2016","9","PM10","","54-009-0011","AQS","3","9","."
"06/14/2016","22","PM2.5","","54-009-0005","AQS","3","12","22"
"06/15/2016","25","PM10","","54-009-0011","AQS","5","25","."
"06/16/2016","13","PM10","","54-009-0011","AQS","5","13","."
"06/17/2016","45","PM2.5","","54-009-0005","AQS","5","19","45"
"06/18/2016","19","PM10","","54-009-0011","AQS","6","19","."
"06/19/2016","21","PM10","","54-009-0011","AQS","6","21","."
"06/20/2016","55","PM2.5","","54-009-0005","AQS","5","26","55"
"06/21/2016","13","PM10","","54-009-0011","AQS","5","13","."
"06/22/2016","22","PM10","","54-009-0011","AQS","3","22","."
"06/23/2016","25","PM2.5","","54-009-0005","AQS","5","14","25"
"06/24/2016","18","PM10","","54-009-0011","AQS","5","18","."
"06/25/2016","19","PM10","","54-009-0011","AQS","5","19","."
"06/26/2016","52","PM2.5","","54-009-0011","AQS","6","19","52"
"06/27/2016","17","PM10","","54-009-0011","AQS","6","17","."
"06/28/2016","15","PM10","","54-009-0011","AQS","6","15","."
"06/29/2016","26","PM2.5","","54-009-0005","AQS","3","11","26"
"06/30/2016","19","PM10","","54-009-0011","AQS","5","19","."
"07/01/2016","22","PM10","","54-009-0011","AQS","5","22","."
"07/02/2016","22","PM2.5","","54-009-0011","AQS","3","9","22"
"07/03/2016","17","PM10","","54-009-0011","AQS","5","17","."
"07/04/2016","14","PM10","","54-009-0011","AQS","5","14","."
"07/05/2016","25","PM2.5","","54-009-0005","AQS","5","16","25"
"07/06/2016","19","PM10","","54-009-0011","AQS","5","19","."
"07/07/2016","19","PM10","","54-009-0011","AQS","5","19","."
"07/08/2016","38","PM2.5","","54-009-0011","AQS","5","18","38"
"07/09/2016","7","PM10","","54-009-0011","AQS","5","7","."
"07/10/2016","10","PM10","","54-009-0011","AQS","3","10","."
"07/11/2016","56","PM2.5","","54-009-0005","AQS","5","28","56"
"07/12/2016","29","PM10","","54-009-0011","AQS","6","29","."
"07/13/2016","30","PM10","","54-009-0011","AQS","5","30","."
"07/14/2016","28","PM2.5","","54-009-0005","AQS","5","14","28"
"07/15/2016","17","PM10","","54-009-0011","AQS","5","17","."
"07/16/2016","16","PM10","","54-009-0011","AQS","3","16","."
"07/17/2016","38","PM2.5","","54-009-0011","AQS","3","22","38"
"07/18/2016","16","PM10","","54-009-0011","AQS","3","16","."
"07/19/2016","16","PM10","","54-009-0011","AQS","3","16","."
"07/20/2016","36","PM2.5","","54-009-0011","AQS","3","16","36"
"07/21/2016","30","PM10","","54-009-0011","AQS","5","30","."
"07/22/2016","25","PM10","","54-009-0011","AQS","5","25","."
"07/23/2016","40","PM2.5","","54-009-0005","AQS","5","23","40"
"07/24/2016","25","PM10","","54-009-0011","AQS","5","25","."
"07/25/2016","27","PM10","","54-009-0011","AQS","5","27","."
"07/26/2016","38","PM2.5","","54-009-0005","AQS","5","15","38"
"07/27/2016","15","PM10","","54-009-0011","AQS","5","15","."
"07/28/2016","18","PM10","","54-009-0011","AQS","5","18","."
"07/29/2016","56","PM2.5","","54-009-0005","AQS","5","20","56"
"07/30/2016","14","PM10","","54-009-0011","AQS","5","14","."
"07/31/2016","16","PM10","","54-009-0011","AQS","5","16","."
"08/01/2016","52","PM2.5","","54-009-0005","AQS","5","15","52"
"08/02/2016","14","PM10","","54-009-0011","AQS","5","14","."
"08/03/2016","19","PM10","","54-009-0011","AQS","2","19","."
"08/04/2016","40","PM2.5","","54-009-0011","AQS","2","19","40"
"08/05/2016","19","PM10","","54-009-0011","AQS","3","19","."
"08/06/2016","9","PM10","","54-009-0011","AQS","3","9","."
"08/07/2016","31","PM2.5","","54-009-0005","AQS","2","11","31"
"08/08/2016","11","PM10","","54-009-0011","AQS","2","11","."
"08/09/2016","17","PM10","","54-009-0011","AQS","3","17","."
"08/10/2016","32","PM2.5","","54-009-0005","AQS","3","20","32"
"08/11/2016","26","PM10","","54-009-0011","AQS","3","26","."
"08/12/2016","24","PM10","","54-009-0011","AQS","3","24","."
"08/13/2016","38","PM2.5","","54-009-0005","AQS","5","19","38"
"08/14/2016","8","PM10","","54-009-0011","AQS","3","8","."
"08/15/2016","13","PM10","","54-009-0011","AQS","3","13","."
"08/16/2016","25","PM2.5","","54-009-0011","AQS","3","19","25"
"08/17/2016","9","PM10","","54-009-0011","AQS","3","9","."
"08/18/2016","13","PM10","","54-009-0011","AQS","3","13","."
"08/19/2016","52","PM2.5","","54-009-0011","AQS","3","22","52"
"08/20/2016","19","PM10","","54-009-0011","AQS","3","19","."
"08/21/2016","6","PM10","","54-009-0011","AQS","2","6","."
"08/22/2016","22","PM2.5","","54-009-0005","AQS","2","13","22"
"08/23/2016","18","PM10","","54-009-0011","AQS","3","18","."
"08/24/2016","19","PM10","","54-009-0011","AQS","3","19","."
"08/25/2016","41","PM2.5","","54-009-0005","AQS","3","21","41"
"08/26/2016","15","PM10","","54-009-0011","AQS","3","15","."
"08/27/2016","21","PM10","","54-009-0011","AQS","5","21","."
"08/28/2016","53","PM2.5","","54-009-0005","AQS","5","24","53"
"08/29/2016","14","PM10","","54-009-0011","AQS","3","14","."
"08/30/2016","16","PM10","","54-009-0011","AQS","3","16","."
"08/31/2016","52","PM2.5","","54-009-0011","AQS","3","27","52"
"09/01/2016","9","PM10","","54-009-0011","AQS","3","9","."
"09/02/2016","7","PM10","","54-009-0011","AQS","2","7","."
"09/03/2016","25","PM2.5","","54-009-0005","AQS","2","13","25"
"09/04/2016","16","PM10","","54-009-0011","AQS","3","16","."
"09/05/2016","17","PM10","","54-009-0011","AQS","3","17","."
"09/06/2016","54","PM2.5","","54-009-0011","AQS","3","24","54"
"09/07/2016","22","PM10","","54-009-0011","AQS","5","22","."
"09/08/2016","22","PM10","","54-009-0011","AQS","3","22","."
"09/09/2016","22","PM2.5","","54-009-0011","AQS","3","19","22"
"09/10/2016","16","PM10","","54-009-0011","AQS","3","16","."
"09/11/2016","6","PM10","","54-009-0011","AQS","3","6","."
"09/12/2016","23","PM2.5","","54-009-0005","AQS","2","10","23"
"09/13/2016","18","PM10","","54-009-0011","AQS","3","18","."
"09/14/2016","19","PM10","","54-009-0011","AQS","5","19","."
"09/15/2016","23","PM2.5","","54-009-0005","AQS","2","14","23"
"09/16/2016","19","PM10","","54-009-0011","AQS","3","19","."
"09/17/2016","19","PM10","","54-009-0011","AQS","3","19","."
"09/18/2016","39","PM2.5","","54-009-0011","AQS","3","12","39"
"09/19/2016","15","PM10","","54-009-0011","AQS","3","15","."
"09/20/2016","18","PM10","","54-009-0011","AQS","3","18","."
"09/21/2016","45","PM2.5","","54-009-0005","AQS","3","20","45"
"09/22/2016","25","PM10","","54-009-0011","AQS","5","25","."
"09/23/2016","29","PM10","","54-009-0011","AQS","5","29","."
"09/24/2016","44","PM2.5","","54-009-0005","AQS","5","11","44"
"09/25/2016","8","PM10","","54-009-0011","AQS","2","8","."
"09/26/2016","16","PM10","","54-009-0011","AQS","3","16","."
"09/27/2016","25","PM2.5","","54-009-0011","AQS","3","19","25"
"09/28/2016","18","PM10","","54-009-0011","AQS","3","18","."
"09/29/2016","6","PM10","","54-009-0011","AQS","2","6","."
"09/30/2016","30","PM2.5","","54-009-0005","AQS","2","5","30"
"10/01/2016","12","PM10","","54-009-0011","AQS","3","12","."
"10/02/2016","14","PM10","","54-009-0011","AQS","5","14","."
"10/03/2016","31","PM2.5","","54-009-0005","AQS","3","12","31"
"10/04/2016","9","PM10","","54-009-0011","AQS","3","9","."
"10/05/2016","13","PM10","","54-009-0011","AQS","2","13","."
"10/06/2016","41","PM2.5","","54-009-0011","AQS","3","17","41"
"10/07/2016","18","PM10","","54-009-0011","AQS","2","18","."
"10/08/2016","7","PM10","","54-009-0011","AQS","2","7","."
"10/09/2016","20","PM2.5","","54-009-0011","AQS","2","8","20"
"10/10/2016","9","PM10","","54-009-0011","AQS","2","9","."
"10/11/2016","17","PM10","","54-009-0011","AQS","3","17","."
"10/12/2016","53","PM2.5","","54-009-0011","AQS","5","25","53"
"10/13/2016","12","PM10","","54-009-0011","AQS","3","12","."
"10/14/2016","9","PM10","","54-009-0011","AQS","5","9","."
"10/15/2016","56","PM2.5","","54-009-0011","AQS","5","28","56"
"10/16/2016","28","PM10","","54-009-0011","AQS","6","28","."
"10/17/2016","24","PM10","","54-009-0011","AQS","3","24","."
"10/18/2016","40","PM2.5","","54-009-0011","AQS","3","28","40"
"10/19/2016","17","PM10","","54-009-0011","AQS","3","17","."
"10/20/2016","20","PM10","","54-009-0011","AQS","3","20","."
"10/21/2016","10","PM2.5","","54-009-0005","AQS","2","6","10"
"10/22/2016","4","PM10","","54-009-0011","AQS","2","4","."
"10/23/2016","15","PM10","","54-009-0011","AQS","2","15","."
"10/24/2016","23","PM2.5","","54-009-0005","AQS","2","9","23"
"10/25/2016","8","PM10","","54-009-0011","AQS","3","8","."
"10/26/2016","8","PM10","","54-009-0011","AQS","3","8","."
"10/27/2016","38","PM2.5","","54-009-0005","AQS","3","16","38"
"10/28/2016","9","PM10","","54-009-0011","AQS","5","9","."
"10/29/2016","23","PM10","","54-009-0011","AQS","5","23","."
"10/30/2016","36","PM2.5","","54-009-0005","AQS","3","16","36"
"10/31/2016","6","PM10","","54-009-0011","AQS","2","6","."
"11/01/2016","5","CO","","54-009-0011","AQS","5",".","."
"11/02/2016","78","PM2.5","","54-009-0011","AQS","6","31","78"
"11/03/2016","3","CO","","54-009-0011","AQS","3",".","."
"11/04/2016","7","PM10","","54-009-0011","AQS","2","7","."
"11/05/2016","45","PM2.5","","54-009-0011","AQS","3","19","45"
"11/06/2016","27","PM10","","54-009-0011","AQS","3","27","."
"11/07/2016","17","PM10","","54-009-0011","AQS","3","17","."
"11/08/2016","74","PM2.5","","54-009-0005","AQS","6","36","74"
"11/09/2016","6","PM10","","54-009-0011","AQS","5","6","."
"11/10/2016","10","PM10","","54-009-0011","AQS","5","10","."
"11/11/2016","23","PM2.5","","54-009-0005","AQS","2","9","23"
"11/12/2016","12","PM10","","54-009-0011","AQS","3","12","."
"11/13/2016","22","PM10","","54-009-0011","AQS","5","22","."
"11/14/2016","70","PM2.5","","54-009-0011","AQS","6","30","70"
"11/15/2016","37","PM10","","54-009-0011","AQS","6","37","."
"11/16/2016","31","PM10","","54-009-0011","AQS","3","31","."
"11/17/2016","74","PM2.5","","54-009-0011","AQS","5","30","74"
"11/18/2016","35","PM10","","54-009-0011","AQS","5","35","."
"11/19/2016","13","PM10","","54-009-0011","AQS","2","13","."
"11/20/2016","33","PM2.5","","54-009-0005","AQS","2","12","33"
"11/21/2016","6","PM10","","54-009-0011","AQS","2","6","."
"11/22/2016","11","PM10","","54-009-0011","AQS","5","11","."
"11/23/2016","57","PM2.5","","54-009-0005","AQS","6","19","57"
"11/24/2016","18","PM10","","54-009-0011","AQS","6","18","."
"11/25/2016","5","PM10","","54-009-0011","AQS","3","5","."
"11/26/2016","36","PM2.5","","54-009-0005","AQS","3","7","36"
"11/27/2016","9","PM10","","54-009-0011","AQS","3","9","."
"11/28/2016","24","PM10","","54-009-0011","AQS","6","24","."
"11/29/2016","38","PM2.5","","54-009-0011","AQS","3","15","38"
"11/30/2016","11","PM10","","54-009-0011","AQS","5","11","."
"12/01/2016","6","PM10","","54-009-0011","AQS","3","6","."
"12/02/2016","18","PM2.5","","54-009-0005","AQS","3","6","18"
"12/03/2016","6","PM10","","54-009-0011","AQS","3","6","."
"12/04/2016","8","PM10","","54-009-0011","AQS","5","8","."
"12/05/2016","27","PM2.5","","54-009-0005","AQS","5","7","27"
"12/06/2016","7","PM10","","54-009-0011","AQS","6","7","."
"12/07/2016","8","PM10","","54-009-0011","AQS","5","8","."
"12/08/2016","33","PM2.5","","54-009-0005","AQS","5","10","33"
"12/09/2016","8","PM10","","54-009-0011","AQS","5","8","."
"12/10/2016","8","PM10","","54-009-0011","AQS","6","8","."
"12/11/2016","43","PM2.5","","54-009-0005","AQS","6","8","43"
"12/12/2016","7","PM10","","54-009-0011","AQS","6","7","."
"12/13/2016","13","PM10","","54-009-0011","AQS","6","13","."
"12/14/2016","52","PM2.5","","54-009-0005","AQS","6","15","52"
"12/15/2016","11","PM10","","54-009-0011","AQS","6","11","."
"12/16/2016","15","PM10","","54-009-0011","AQS","3","15","."
"12/17/2016","50","PM2.5","","54-009-0005","AQS","3","15","50"
"12/18/2016","6","PM10","","54-009-0011","AQS","2","6","."
"12/19/2016","10","PM10","","54-009-0011","AQS","3","10","."
"12/20/2016","62","PM2.5","","54-009-0011","AQS","7","20","62"
"12/21/2016","17","PM10","","54-009-0011","AQS","3","17","."
"12/22/2016","14","PM10","","54-009-0011","AQS","3","14","."
"12/23/2016","54","PM2.5","","54-009-0005","AQS","2","14","54"
"12/24/2016","7","PM10","","54-009-0011","AQS","3","7","."
"12/25/2016","10","PM10","","54-009-0011","AQS","3","10","."
"12/26/2016","41","PM2.5","","54-009-0011","AQS","3","15","41"
"12/27/2016","6","PM10","","54-009-0011","AQS","2","6","."
"12/28/2016","7","PM10","","54-009-0011","AQS","2","7","."
"12/29/2016","32","PM2.5","","54-009-0005","AQS","3","8","32"
"12/30/2016","6","PM10","","54-009-0011","AQS","2","6","."
"12/31/2016","8","PM10","","54-009-0011","AQS","3","8","."
