"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","PM10","PM25"
"02/25/2015","13","PM10","","54-009-0011","AQS","2","13","."
"02/26/2015","30","PM2.5","","54-009-0005","AQS","2","10","30"
"02/27/2015","10","PM10","","54-009-0011","AQS","2","10","."
"02/28/2015","20","PM10","","54-009-0011","AQS","5","20","."
"03/01/2015","58","PM2.5","","54-009-0005","AQS","5","18","58"
"03/02/2015","12","PM10","","54-009-0011","AQS","3","12","."
"03/03/2015","14","PM10","","54-009-0011","AQS","6","14","."
"03/04/2015","52","PM2.5","","54-009-0005","AQS","5","6","52"
"03/05/2015","7","PM10","","54-009-0011","AQS","3","7","."
"03/06/2015","18","PM10","","54-009-0011","AQS","7","18","."
"03/07/2015","55","PM2.5","","54-009-0005","AQS","3","19","55"
"03/08/2015","56","PM2.5","","54-009-0011","AQS","3","12","56"
"03/09/2015","22","PM10","","54-009-0011","AQS","6","22","."
"03/10/2015","89","PM2.5","","54-009-0005","AQS","9","37","89"
"03/11/2015","18","PM10","","54-009-0011","AQS","6","18","."
"03/12/2015","45","PM2.5","","54-009-0011","AQS","7","11","45"
"03/13/2015","41","PM2.5","","54-009-0005","AQS","5","25","41"
"03/14/2015","7","PM10","","54-009-0011","AQS","2","7","."
"03/15/2015","7","PM10","","54-009-0011","AQS","2","7","."
"03/16/2015","45","PM2.5","","54-009-0005","AQS","3","19","45"
"03/17/2015","8","PM10","","54-009-0011","AQS","1","8","."
"03/18/2015","8","PM10","","54-009-0011","AQS","2","8","."
"03/19/2015","36","PM2.5","","54-009-0011","AQS","5","18","36"
"03/20/2015","13","PM10","","54-009-0011","AQS","5","13","."
"03/21/2015","15","PM10","","54-009-0011","AQS","3","15","."
"03/22/2015","20","PM2.5","","54-009-0011","AQS","3","4","20"
"03/23/2015","10","PM10","","54-009-0011","AQS","5","10","."
"03/24/2015","14","PM10","","54-009-0011","AQS","5","14","."
"03/25/2015","56","PM2.5","","54-009-0005","AQS","5","19","56"
"03/26/2015","8","PM10","","54-009-0011","AQS","6","8","."
"03/27/2015","5","PM10","","54-009-0011","AQS","3","5","."
"03/28/2015","13","PM2.5","","54-009-0011","AQS","3","5","13"
"03/29/2015","12","PM10","","54-009-0011","AQS","5","12","."
"03/30/2015","4","PM10","","54-009-0011","AQS","3","4","."
"03/31/2015","28","PM2.5","","54-009-0011","AQS","5","17","28"
"04/01/2015","17","PM10","","54-009-0011","AQS","6","17","."
"04/02/2015","23","PM10","","54-009-0011","AQS","7","23","."
"04/03/2015","20","PM2.5","","54-009-0005","AQS","5","3","20"
"04/04/2015","3","PM10","","54-009-0011","AQS","3","3","."
"04/05/2015","7","PM10","","54-009-0011","AQS","3","7","."
"04/06/2015","53","PM2.5","","54-009-0011","AQS","6","29","53"
"04/07/2015","16","PM10","","54-009-0011","AQS","3","16","."
"04/08/2015","9","PM10","","54-009-0011","AQS","3","9","."
"04/09/2015","26","PM2.5","","54-009-0011","AQS","3","6","26"
"04/10/2015","5","PM10","","54-009-0011","AQS","2","5","."
"04/11/2015","6","PM10","","54-009-0011","AQS","1","6","."
"04/12/2015","50","PM2.5","","54-009-0011","AQS","2","18","50"
"04/13/2015","21","PM10","","54-009-0011","AQS","2","21","."
"04/14/2015","5","PM10","","54-009-0011","AQS","2","5","."
"04/15/2015","18","PM2.5","","54-009-0005","AQS","3","12","18"
"04/16/2015","12","PM10","","54-009-0011","AQS","3","12","."
"04/17/2015","11","PM10","","54-009-0011","AQS","2","11","."
"04/18/2015","60","PM2.5","","54-009-0005","AQS","5","27","60"
"04/19/2015","13","PM10","","54-009-0011","AQS","2","13","."
"04/20/2015","6","PM10","","54-009-0011","AQS","2","6","."
"04/21/2015","27","PM2.5","","54-009-0005","AQS","2","7","27"
"04/22/2015","5","PM10","","54-009-0011","AQS","2","5","."
"04/23/2015","5","PM10","","54-009-0011","AQS","2","5","."
"04/24/2015","33","PM2.5","","54-009-0005","AQS","3","13","33"
"04/25/2015","6","PM10","","54-009-0011","AQS","3","6","."
"04/26/2015","6","PM10","","54-009-0011","AQS","3","6","."
"04/27/2015","23","PM2.5","","54-009-0005","AQS","3","6","23"
"04/28/2015","6","PM10","","54-009-0011","AQS","3","6","."
"04/29/2015","15","PM10","","54-009-0011","AQS","6","15","."
"04/30/2015","38","PM2.5","","54-009-0011","AQS","3","17","38"
"05/01/2015","7","PM10","","54-009-0011","AQS","3","7","."
"05/02/2015","21","PM10","","54-009-0011","AQS","5","21","."
"05/03/2015","64","PM2.5","","54-009-0011","AQS","6","31","64"
"05/04/2015","35","PM10","","54-009-0011","AQS","6","35","."
"05/05/2015","21","PM10","","54-009-0011","AQS","3","21","."
"05/06/2015","60","PM2.5","","54-009-0005","AQS","5","28","60"
"05/07/2015","19","PM10","","54-009-0011","AQS","3","19","."
"05/08/2015","36","PM10","","54-009-0011","AQS","5","36","."
"05/09/2015","70","PM2.5","","54-009-0011","AQS","6","38","70"
"05/10/2015","26","PM10","","54-009-0011","AQS","5","26","."
"05/11/2015","36","PM10","","54-009-0011","AQS","3","36","."
"05/12/2015","33","PM2.5","","54-009-0005","AQS","2","25","33"
"05/13/2015","2","CO","","54-009-0011","AQS","2",".","."
"05/14/2015","3","CO","","54-009-0011","AQS","3",".","."
"05/15/2015","55","PM2.5","","54-009-0005","AQS","5","21","55"
"05/16/2015","14","PM10","","54-009-0011","AQS","2","14","."
"05/17/2015","12","PM10","","54-009-0011","AQS","2","12","."
"05/18/2015","53","PM2.5","","54-009-0011","AQS","3","23","53"
"05/19/2015","12","PM10","","54-009-0011","AQS","2","12","."
"05/20/2015","4","PM10","","54-009-0011","AQS","2","4","."
"05/21/2015","25","PM2.5","","54-009-0005","AQS","2","6","25"
"05/22/2015","13","PM10","","54-009-0011","AQS","2","13","."
"05/23/2015","14","PM10","","54-009-0011","AQS","3","14","."
"05/24/2015","56","PM2.5","","54-009-0005","AQS","5","26","56"
"05/25/2015","21","PM10","","54-009-0011","AQS","5","21","."
"05/26/2015","19","PM10","","54-009-0011","AQS","3","19","."
"05/27/2015","38","PM2.5","","54-009-0005","AQS","2","10","38"
"05/28/2015","11","PM10","","54-009-0011","AQS","2","11","."
"05/29/2015","19","PM10","","54-009-0011","AQS","3","19","."
"05/30/2015","47","PM2.5","","54-009-0005","AQS","2","24","47"
"05/31/2015","10","PM10","","54-009-0011","AQS","2","10","."
"06/01/2015","2","PM10","","54-009-0011","AQS","2","2","."
"06/02/2015","44","PM2.5","","54-009-0005","AQS","2","6","44"
"06/03/2015","6","PM10","","54-009-0011","AQS","2","6","."
"06/04/2015","7","PM10","","54-009-0011","AQS","2","7","."
"06/05/2015","49","PM2.5","","54-009-0005","AQS","3","22","49"
"06/06/2015","11","PM10","","54-009-0011","AQS","3","11","."
"06/07/2015","13","PM10","","54-009-0011","AQS","3","13","."
"06/08/2015","54","PM2.5","","54-009-0005","AQS","3","15","54"
"06/09/2015","10","PM10","","54-009-0011","AQS","0","10","."
"06/10/2015","31","PM10","","54-009-0011","AQS","3","31","."
"06/11/2015","79","PM2.5","","54-009-0005","AQS","3","35","79"
"06/12/2015","28","PM10","","54-009-0011","AQS","3","28","."
"06/13/2015","12","PM10","","54-009-0011","AQS","2","12","."
"06/14/2015","54","PM2.5","","54-009-0011","AQS","1","18","54"
"06/15/2015","6","PM10","","54-009-0011","AQS","1","6","."
"06/16/2015","3","PM10","","54-009-0011","AQS","1","3","."
"06/17/2015","31","PM2.5","","54-009-0005","AQS","2","19","31"
"06/18/2015","10","PM10","","54-009-0011","AQS","1","10","."
"06/19/2015","14","PM10","","54-009-0011","AQS","2","14","."
"06/20/2015","40","PM2.5","","54-009-0011","AQS","2","12","40"
"06/21/2015","10","PM10","","54-009-0011","AQS","1","10","."
"06/22/2015","15","PM10","","54-009-0011","AQS","1","15","."
"06/23/2015","58","PM2.5","","54-009-0011","AQS","1","37","58"
"06/24/2015","9","PM10","","54-009-0011","AQS","2","9","."
"06/25/2015","14","PM10","","54-009-0011","AQS","2","14","."
"06/26/2015","49","PM2.5","","54-009-0005","AQS","1","11","49"
"06/27/2015","6","PM10","","54-009-0011","AQS","1","6","."
"06/28/2015","2","PM10","","54-009-0011","AQS","1","2","."
"06/29/2015","34","PM2.5","","54-009-0011","AQS","0","13","34"
"06/30/2015","13","PM10","","54-009-0011","AQS","1","13","."
"07/01/2015","20","PM10","","54-009-0011","AQS","2","20","."
"07/02/2015","63","PM2.5","","54-009-0005","AQS","2","14","63"
"07/03/2015","15","PM10","","54-009-0011","AQS","1","15","."
"07/04/2015","24","PM10","","54-009-0011","AQS","1","24","."
"07/05/2015","73","PM2.5","","54-009-0005","AQS","2","29","73"
"07/06/2015","17","PM10","","54-009-0011","AQS","2","17","."
"07/07/2015","29","PM10","","54-009-0011","AQS","1","29","."
"07/08/2015","26","PM2.5","","54-009-0005","AQS","2","6","26"
"07/09/2015","13","PM10","","54-009-0011","AQS","2","13","."
"07/10/2015","12","PM10","","54-009-0011","AQS","3","12","."
"07/11/2015","61","PM2.5","","54-009-0005","AQS","3","28","61"
"07/12/2015","16","PM10","","54-009-0011","AQS","3","16","."
"07/13/2015","21","PM10","","54-009-0011","AQS","2","21","."
"07/14/2015","28","PM2.5","","54-009-0005","AQS","1","7","28"
"07/15/2015","8","PM10","","54-009-0011","AQS","1","8","."
"07/16/2015","10","PM10","","54-009-0011","AQS","2","10","."
"07/17/2015","57","PM2.5","","54-009-0011","AQS","3","24","57"
"07/18/2015","20","PM10","","54-009-0011","AQS","1","20","."
"07/19/2015","17","PM10","","54-009-0011","AQS","1","17","."
"07/20/2015","33","PM2.5","","54-009-0011","AQS","1","12","33"
"07/21/2015","10","PM10","","54-009-0011","AQS","1","10","."
"07/22/2015","12","PM10","","54-009-0011","AQS","2","12","."
"07/23/2015","48","PM2.5","","54-009-0005","AQS","2","19","48"
"07/24/2015","21","PM10","","54-009-0011","AQS","2","21","."
"07/25/2015","21","PM10","","54-009-0011","AQS",".","21","."
"07/26/2015","67","PM2.5","","54-009-0005","AQS",".","26","67"
"07/27/2015","15","PM10","","54-009-0011","AQS",".","15","."
"07/28/2015","27","PM10","","54-009-0011","AQS",".","27","."
"07/29/2015","75","PM2.5","","54-009-0011","AQS","1","35","75"
"07/30/2015","13","PM10","","54-009-0011","AQS","1","13","."
"07/31/2015","20","PM10","","54-009-0011","AQS","1","20","."
"08/01/2015","36","PM2.5","","54-009-0005","AQS","1","11","36"
"08/02/2015","19","PM10","","54-009-0011","AQS","2","19","."
"08/03/2015","14","PM10","","54-009-0011","AQS","1","14","."
"08/04/2015","36","PM2.5","","54-009-0005","AQS","2","18","36"
"08/05/2015","15","PM10","","54-009-0011","AQS","2","15","."
"08/06/2015","7","PM10","","54-009-0011","AQS","2","7","."
"08/07/2015","38","PM2.5","","54-009-0005","AQS","3","13","38"
"08/08/2015","17","PM10","","54-009-0011","AQS","5","17","."
"08/09/2015","17","PM10","","54-009-0011","AQS","3","17","."
"08/10/2015","62","PM2.5","","54-009-0011","AQS","3","24","62"
"08/11/2015","9","PM10","","54-009-0011","AQS","2","9","."
"08/12/2015","6","PM10","","54-009-0011","AQS","2","6","."
"08/13/2015","28","PM2.5","","54-009-0011","AQS","2","13","28"
"08/14/2015","23","PM10","","54-009-0011","AQS","3","23","."
"08/15/2015","26","PM10","","54-009-0011","AQS","3","26","."
"08/16/2015","64","PM2.5","","54-009-0011","AQS","3","41","64"
"08/17/2015","28","PM10","","54-009-0011","AQS","3","28","."
"08/18/2015","14","PM10","","54-009-0011","AQS","3","14","."
"08/19/2015","43","PM2.5","","54-009-0011","AQS","3","14","43"
"08/20/2015","6","PM10","","54-009-0011","AQS","2","6","."
"08/21/2015","10","PM10","","54-009-0011","AQS","3","10","."
"08/22/2015","27","PM2.5","","54-009-0011","AQS","3","9","27"
"08/23/2015","17","PM10","","54-009-0011","AQS","3","17","."
"08/24/2015","10","PM10","","54-009-0011","AQS","3","10","."
"08/25/2015","29","PM2.5","","54-009-0011","AQS","2","13","29"
"08/26/2015","10","PM10","","54-009-0011","AQS","1","10","."
"08/27/2015","12","PM10","","54-009-0011","AQS","1","12","."
"08/28/2015","50","PM2.5","","54-009-0005","AQS","2","27","50"
"08/29/2015","26","PM10","","54-009-0011","AQS","3","26","."
"08/30/2015","17","PM10","","54-009-0011","AQS","3","17","."
"08/31/2015","60","PM2.5","","54-009-0011","AQS","2","20","60"
"09/01/2015","27","PM10","","54-009-0011","AQS","2","27","."
"09/02/2015","27","PM10","","54-009-0011","AQS","2","27","."
"09/03/2015","68","PM2.5","","54-009-0005","AQS","2","26","68"
"09/04/2015","12","PM10","","54-009-0011","AQS","2","12","."
"09/05/2015","21","PM10","","54-009-0011","AQS","2","21","."
"09/06/2015","69","PM2.5","","54-009-0005","AQS","3","22","69"
"09/07/2015","26","PM10","","54-009-0011","AQS","6","26","."
"09/08/2015","31","PM10","","54-009-0011","AQS","3","31","."
"09/09/2015","56","PM2.5","","54-009-0011","AQS","3","25","56"
"09/10/2015","7","PM10","","54-009-0011","AQS","2","7","."
"09/11/2015","11","PM10","","54-009-0011","AQS","2","11","."
"09/12/2015","24","PM2.5","","54-009-0005","AQS","2","3","24"
"09/13/2015","4","PM10","","54-009-0011","AQS","1","4","."
"09/14/2015","11","PM10","","54-009-0011","AQS","2","11","."
"09/15/2015","55","PM2.5","","54-009-0011","AQS","3","19","55"
"09/16/2015","19","PM10","","54-009-0011","AQS","1","19","."
"09/17/2015","21","PM10","","54-009-0011","AQS","2","21","."
"09/18/2015","61","PM2.5","","54-009-0011","AQS","2","25","61"
"09/19/2015","18","PM10","","54-009-0011","AQS","2","18","."
"09/20/2015","2","PM10","","54-009-0011","AQS","0","2","."
"09/21/2015","15","PM2.5","","54-009-0005","AQS","0","12","15"
"09/22/2015","6","PM10","","54-009-0011","AQS",".","6","."
"09/23/2015","9","PM10","","54-009-0011","AQS",".","9","."
"09/24/2015","35","PM2.5","","54-009-0005","AQS",".","10","35"
"09/25/2015","13","PM10","","54-009-0011","AQS",".","13","."
"09/26/2015","11","PM10","","54-009-0011","AQS",".","11","."
"09/27/2015","29","PM2.5","","54-009-0005","AQS",".","28","29"
"09/28/2015","6","PM10","","54-009-0011","AQS",".","6","."
"09/29/2015","5","PM10","","54-009-0011","AQS","0","5","."
"09/30/2015","10","PM2.5","","54-009-0005","AQS","0","2","10"
"10/01/2015","2","PM10","","54-009-0011","AQS","1","2","."
"10/02/2015","2","PM10","","54-009-0011","AQS","1","2","."
"10/03/2015","8","PM2.5","","54-009-0005","AQS","1","5","8"
"10/04/2015","3","PM10","","54-009-0011","AQS","2","3","."
"10/05/2015","7","PM10","","54-009-0011","AQS","2","7","."
"10/06/2015","59","PM2.5","","54-009-0005","AQS","2","10","59"
"10/07/2015","14","PM10","","54-009-0011","AQS","2","14","."
"10/08/2015","19","PM10","","54-009-0011","AQS","3","19","."
"10/09/2015","42","PM2.5","","54-009-0005","AQS","2","14","42"
"10/10/2015","5","PM10","","54-009-0011","AQS","2","5","."
"10/11/2015","14","PM10","","54-009-0011","AQS","3","14","."
"10/12/2015","50","PM2.5","","54-009-0011","AQS","3","19","50"
"10/13/2015","19","PM10","","54-009-0011","AQS","2","19","."
"10/14/2015","6","PM10","","54-009-0011","AQS","2","6","."
"10/15/2015","26","PM2.5","","54-009-0005","AQS","2","10","26"
"10/16/2015","4","PM10","","54-009-0011","AQS","2","4","."
"10/17/2015","3","PM10","","54-009-0011","AQS","2","3","."
"10/18/2015","19","PM2.5","","54-009-0005","AQS","0","5","19"
"10/19/2015","17","PM10","","54-009-0011","AQS","1","17","."
"10/20/2015","22","PM10","","54-009-0011","AQS","2","22","."
"10/21/2015","70","PM2.5","","54-009-0011","AQS","3","31","70"
"10/22/2015","29","PM10","","54-009-0011","AQS","3","29","."
"10/23/2015","11","PM10","","54-009-0011","AQS","2","11","."
"10/24/2015","57","PM2.5","","54-009-0011","AQS","2","19","57"
"10/25/2015","5","PM10","","54-009-0011","AQS","1","5","."
"10/26/2015","6","PM10","","54-009-0011","AQS","1","6","."
"10/27/2015","22","PM2.5","","54-009-0005","AQS","2","10","22"
"10/28/2015","2","PM10","","54-009-0011","AQS","2","2","."
"10/29/2015","6","PM10","","54-009-0011","AQS","1","6","."
"10/30/2015","29","PM2.5","","54-009-0005","AQS","1","6","29"
"10/31/2015","9","PM10","","54-009-0011","AQS","2","9","."
"11/01/2015","6","PM10","","54-009-0011","AQS","2","6","."
"11/02/2015","61","PM2.5","","54-009-0005","AQS","5","24","61"
"11/03/2015","16","PM10","","54-009-0011","AQS","1","16","."
"11/04/2015","21","PM10","","54-009-0011","AQS","1","21","."
"11/05/2015","55","PM2.5","","54-009-0011","AQS","3","24","55"
"11/06/2015","10","PM10","","54-009-0011","AQS","2","10","."
"11/07/2015","6","PM10","","54-009-0011","AQS","1","6","."
"11/08/2015","48","PM2.5","","54-009-0005","AQS","2","13","48"
"11/09/2015","11","PM10","","54-009-0011","AQS","2","11","."
"11/10/2015","2","PM10","","54-009-0011","AQS","1","2","."
"11/11/2015","63","PM2.5","","54-009-0005","AQS","0","13","63"
"11/12/2015","9","PM10","","54-009-0011","AQS","0","9","."
"11/13/2015","7","PM10","","54-009-0011","AQS","0","7","."
"11/14/2015","30","PM2.5","","54-009-0005","AQS","1","14","30"
"11/15/2015","13","PM10","","54-009-0011","AQS","2","13","."
"11/16/2015","22","PM10","","54-009-0011","AQS","3","22","."
"11/17/2015","39","PM2.5","","54-009-0005","AQS","2","20","39"
"11/18/2015","12","PM10","","54-009-0011","AQS","1","12","."
"11/19/2015","5","PM10","","54-009-0011","AQS","1","5","."
"11/20/2015","21","PM2.5","","54-009-0005","AQS","1","14","21"
"11/21/2015","14","PM10","","54-009-0011","AQS","2","14","."
"11/22/2015","2","PM10","","54-009-0011","AQS","1","2","."
"11/23/2015","21","PM2.5","","54-009-0005","AQS","2","7","21"
"11/24/2015","11","PM10","","54-009-0011","AQS","2","11","."
"11/25/2015","15","PM10","","54-009-0011","AQS","6","15","."
"11/26/2015","48","PM2.5","","54-009-0005","AQS","1","14","48"
"11/27/2015","11","PM10","","54-009-0011","AQS","2","11","."
"11/28/2015","3","PM10","","54-009-0011","AQS","2","3","."
"11/29/2015","31","PM2.5","","54-009-0005","AQS","3","4","31"
"11/30/2015","6","PM10","","54-009-0011","AQS","5","6","."
"12/01/2015","6","PM10","","54-009-0011","AQS","5","6","."
"12/02/2015","24","PM2.5","","54-009-0005","AQS","0","9","24"
"12/03/2015","6","PM10","","54-009-0011","AQS","0","6","."
"12/04/2015","10","PM10","","54-009-0011","AQS","1","10","."
"12/05/2015","91","PM2.5","","54-009-0005","AQS","2","14","91"
"12/06/2015","19","PM10","","54-009-0011","AQS","5","19","."
"12/07/2015","35","PM10","","54-009-0011","AQS","5","35","."
"12/08/2015","75","PM2.5","","54-009-0011","AQS","5","24","75"
"12/09/2015","21","PM10","","54-009-0011","AQS","5","21","."
"12/10/2015","20","PM10","","54-009-0011","AQS","1","20","."
"12/11/2015","65","PM2.5","","54-009-0005","AQS","2","19","65"
"12/12/2015","21","PM10","","54-009-0011","AQS","3","21","."
"12/13/2015","13","PM10","","54-009-0011","AQS","2","13","."
"12/14/2015","26","PM2.5","","54-009-0005","AQS","2","12","26"
"12/15/2015","1","PM10","","54-009-0011","AQS","1","1","."
"12/16/2015","6","PM10","","54-009-0011","AQS","1","6","."
"12/17/2015","31","PM2.5","","54-009-0011","AQS","2","7","31"
"12/18/2015","5","PM10","","54-009-0011","AQS","1","5","."
"12/19/2015","6","PM10","","54-009-0011","AQS","2","6","."
"12/20/2015","38","PM2.5","","54-009-0011","AQS","3","11","38"
"12/21/2015","10","PM10","","54-009-0011","AQS","2","10","."
"12/22/2015","6","PM10","","54-009-0011","AQS","3","6","."
"12/23/2015","37","PM2.5","","54-009-0005","AQS","3","6","37"
"12/24/2015","5","PM10","","54-009-0011","AQS","2","5","."
"12/25/2015","16","PM10","","54-009-0011","AQS","3","16","."
"12/26/2015","22","PM2.5","","54-009-0005","AQS","3","9","22"
"12/27/2015","3","PM10","","54-009-0011","AQS","3","3","."
"12/28/2015","3","CO","","54-009-0011","AQS","3","1","."
"12/29/2015","19","PM2.5","","54-009-0005","AQS","3","3","19"
"12/30/2015","6","PM10","","54-009-0011","AQS","3","6","."
"12/31/2015","4","PM10","","54-009-0011","AQS","3","4","."
