"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","PM10","PM25"
"04/07/2003","6","PM10","","54-009-0011","AQS","6","6","."
"04/08/2003","18","PM10","","54-009-0011","AQS","10","18","."
"04/09/2003","68","PM2.5","","54-009-0011","AQS","7","23","68"
"04/10/2003","19","PM10","","54-009-0011","AQS","7","19","."
"04/11/2003","17","PM10","","54-009-0011","AQS","8","17","."
"04/12/2003","45","PM2.5","","54-009-0005","AQS","8","19","45"
"04/13/2003","16","PM10","","54-009-0011","AQS","7","16","."
"04/14/2003","36","PM10","","54-009-0011","AQS","16","36","."
"04/15/2003","84","PM2.5","","54-009-0011","AQS","34","53","84"
"04/16/2003","54","PM10","","54-009-0011","AQS","36","54","."
"04/17/2003","31","PM10","","54-009-0011","AQS","9","31","."
"04/18/2003","35","PM2.5","","54-009-0011","AQS","8","15","35"
"04/19/2003","16","PM10","","54-009-0011","AQS","9","16","."
"04/20/2003","25","PM10","","54-009-0011","AQS","11","25","."
"04/21/2003","54","PM2.5","","54-009-0005","AQS","11","22","54"
"04/22/2003","10","PM10","","54-009-0011","AQS","8","10","."
"04/23/2003","13","PM10","","54-009-0011","AQS","8","13","."
"04/24/2003","52","PM2.5","","54-009-0005","AQS","13","29","52"
"04/25/2003","23","PM10","","54-009-0011","AQS","10","23","."
"04/26/2003","22","PM10","","54-009-0011","AQS","10","22","."
"04/27/2003","42","PM2.5","","54-009-0011","AQS","17","29","42"
"04/28/2003","61","PM10","","54-009-0011","AQS","30","61","."
"04/29/2003","28","CO","","54-009-0011","AQS","28","25","."
"04/30/2003","59","PM2.5","","54-009-0011","AQS","14","33","59"
"05/01/2003","33","PM10","","54-009-0011","AQS","18","33","."
"05/02/2003","17","PM10","","54-009-0011","AQS","11","17","."
"05/03/2003","37","PM2.5","","54-009-0011","AQS","11","19","37"
"05/04/2003","14","PM10","","54-009-0011","AQS","11","14","."
"05/05/2003","19","PM10","","54-009-0011","AQS","15","19","."
"05/06/2003","62","PM2.5","","54-009-0005","AQS","15","28","62"
"05/07/2003","26","PM10","","54-009-0011","AQS","19","26","."
"05/08/2003","20","PM10","","54-009-0011","AQS","13","20","."
"05/09/2003","65","PM2.5","","54-009-0005","AQS","16","31","65"
"05/10/2003","32","PM10","","54-009-0011","AQS","16","32","."
"05/11/2003","32","PM10","","54-009-0011","AQS","19","32","."
"05/12/2003","28","PM2.5","","54-009-0005","AQS","9","22","28"
"05/13/2003","16","PM10","","54-009-0011","AQS","13","16","."
"05/14/2003","32","PM10","","54-009-0011","AQS","20","32","."
"05/15/2003","54","PM2.5","","54-009-0011","AQS","13","22","54"
"05/16/2003","13","PM10","","54-009-0011","AQS","11","13","."
"05/17/2003","11","CO","","54-009-0011","AQS","11","8","."
"05/18/2003","15","PM2.5","","54-009-0005","AQS","11","8","15"
"05/19/2003","15","PM10","","54-009-0011","AQS","11","15","."
"05/20/2003","25","PM10","","54-009-0011","AQS","16","25","."
"05/21/2003","27","PM2.5","","54-009-0005","AQS","11","12","27"
"05/22/2003","19","PM10","","54-009-0011","AQS","8","19","."
"05/23/2003","15","PM10","","54-009-0011","AQS","8","15","."
"05/24/2003","54","PM2.5","","54-009-0005","AQS","9","22","54"
"05/25/2003","27","PM10","","54-009-0011","AQS","8","27","."
"05/26/2003","19","PM10","","54-009-0011","AQS","8","19","."
"05/27/2003","57","PM2.5","","54-009-0005","AQS","8","28","57"
"05/28/2003","23","PM10","","54-009-0011","AQS","10","23","."
"05/29/2003","38","PM10","","54-009-0011","AQS","15","38","."
"05/30/2003","71","PM2.5","","54-009-0005","AQS","10","33","71"
"05/31/2003","19","PM10","","54-009-0011","AQS","7","19","."
"06/01/2003","13","PM10","","54-009-0011","AQS","3","13","."
"06/02/2003","58","PM2.5","","54-009-0005","AQS","9","31","58"
"06/03/2003","21","PM10","","54-009-0011","AQS","7","21","."
"06/04/2003","19","PM10","","54-009-0011","AQS","6","19","."
"06/05/2003","61","PM2.5","","54-009-0005","AQS","3","25","61"
"06/06/2003","32","PM10","","54-009-0011","AQS","10","32","."
"06/07/2003","42","PM10","","54-009-0011","AQS","9","42","."
"06/08/2003","89","PM2.5","","54-009-0011","AQS","17","48","89"
"06/09/2003","22","PM10","","54-009-0011","AQS","9","22","."
"06/10/2003","53","PM10","","54-009-0011","AQS","20","53","."
"06/11/2003","65","PM2.5","","54-009-0011","AQS","10","29","65"
"06/12/2003","25","PM10","","54-009-0011","AQS","11","25","."
"06/13/2003","27","PM10","","54-009-0011","AQS","8","27","."
"06/14/2003","70","PM2.5","","54-009-0011","AQS","11","27","70"
"06/15/2003","19","PM10","","54-009-0011","AQS","8","19","."
"06/16/2003","22","PM10","","54-009-0011","AQS","8","22","."
"06/17/2003","42","PM2.5","","54-009-0005","AQS","7","13","42"
"06/18/2003","19","PM10","","54-009-0011","AQS","9","19","."
"06/19/2003","31","PM10","","54-009-0011","AQS","25","31","."
"06/20/2003","32","PM2.5","","54-009-0005","AQS","6","21","32"
"06/21/2003","10","PM10","","54-009-0011","AQS","6","10","."
"06/22/2003","15","PM10","","54-009-0011","AQS","7","15","."
"06/23/2003","80","PM2.5","","54-009-0005","AQS","27","46","80"
"06/24/2003","56","PM10","","54-009-0011","AQS","19","56","."
"06/25/2003","78","PM10","","54-009-0011","AQS","23","78","."
"06/26/2003","155","PM2.5","","54-009-0011","AQS","24","67","155"
"06/27/2003","22","PM10","","54-009-0011","AQS","6","22","."
"06/28/2003","53","PM10","","54-009-0011","AQS","20","53","."
"06/29/2003","96","PM2.5","","54-009-0011","AQS","22","50","96"
"06/30/2003","21","PM10","","54-009-0011","AQS","3","21","."
"07/01/2003","39","PM10","","54-009-0011","AQS","8","39","."
"07/02/2003","94","PM2.5","","54-009-0011","AQS","9","42","94"
"07/03/2003","41","PM10","","54-009-0011","AQS","7","41","."
"07/04/2003","45","PM10","","54-009-0011","AQS","10","45","."
"07/05/2003","67","PM2.5","","54-009-0005","AQS","8","25","67"
"07/06/2003","19","PM10","","54-009-0011","AQS","6","19","."
"07/07/2003","19","PM10","","54-009-0011","AQS","6","19","."
"07/08/2003","54","PM2.5","","54-009-0005","AQS","7","20","54"
"07/09/2003","16","PM10","","54-009-0011","AQS","6","16","."
"07/10/2003","20","PM10","","54-009-0011","AQS","6","20","."
"07/11/2003","44","PM2.5","","54-009-0005","AQS","5","17","44"
"07/12/2003","14","PM10","","54-009-0011","AQS","3","14","."
"07/13/2003","25","PM10","","54-009-0011","AQS","20","25","."
"07/14/2003","79","PM2.5","","54-009-0005","AQS","9","33","79"
"07/15/2003","49","PM10","","54-009-0011","AQS","13","49","."
"07/16/2003","20","PM10","","54-009-0011","AQS","6","20","."
"07/17/2003","68","PM2.5","","54-009-0011","AQS","14","36","68"
"07/18/2003","41","PM10","","54-009-0011","AQS","15","41","."
"07/19/2003","17","PM10","","54-009-0011","AQS","6","17","."
"07/20/2003","82","PM2.5","","54-009-0005","AQS","20","36","82"
"07/21/2003","34","PM10","","54-009-0011","AQS","10","34","."
"07/22/2003","17","PM10","","54-009-0011","AQS","9","17","."
"07/23/2003","49","PM2.5","","54-009-0011","AQS","9","18","49"
"07/24/2003","27","PM10","","54-009-0011","AQS","11","27","."
"07/25/2003","49","PM10","","54-009-0011","AQS","19","49","."
"07/26/2003","94","PM2.5","","54-009-0011","AQS","26","45","94"
"07/27/2003","27","PM10","","54-009-0011","AQS","7","27","."
"07/28/2003","16","PM10","","54-009-0011","AQS","7","16","."
"07/29/2003","59","PM2.5","","54-009-0005","AQS","7","22","59"
"07/30/2003","39","PM10","","54-009-0011","AQS","9","39","."
"07/31/2003","28","PM10","","54-009-0011","AQS","3","28","."
"08/01/2003","91","PM2.5","","54-009-0011","AQS","6","37","91"
"08/02/2003","45","PM10","","54-009-0011","AQS","10","45","."
"08/03/2003","22","PM10","","54-009-0011","AQS","7","22","."
"08/04/2003","63","PM2.5","","54-009-0011","AQS","10","31","63"
"08/05/2003","22","PM10","","54-009-0011","AQS","5","22","."
"08/06/2003","37","PM10","","54-009-0011","AQS","7","37","."
"08/07/2003","106","PM2.5","","54-009-0005","AQS","14","47","106"
"08/08/2003","44","PM10","","54-009-0011","AQS","11","44","."
"08/09/2003","34","PM10","","54-009-0011","AQS","9","34","."
"08/10/2003","58","PM2.5","","54-009-0005","AQS","6","21","58"
"08/11/2003","25","PM10","","54-009-0011","AQS","6","25","."
"08/12/2003","34","PM10","","54-009-0011","AQS","9","34","."
"08/13/2003","90","PM2.5","","54-009-0011","AQS","7","40","90"
"08/14/2003","44","PM10","","54-009-0011","AQS","8","44","."
"08/15/2003","40","PM10","","54-009-0011","AQS","11","40","."
"08/16/2003","75","PM2.5","","54-009-0005","AQS",".","30","75"
"08/18/2003","20","PM10","","54-009-0011","AQS",".","20","."
"08/19/2003","60","PM2.5","","54-009-0005","AQS","6","28","60"
"08/20/2003","62","PM10","","54-009-0011","AQS","11","62","."
"08/21/2003","70","PM10","","54-009-0011","AQS","22","70","."
"08/22/2003","85","PM2.5","","54-009-0005","AQS","8","43","85"
"08/23/2003","19","PM10","","54-009-0011","AQS","8","19","."
"08/24/2003","26","PM10","","54-009-0011","AQS","8","26","."
"08/25/2003","83","PM2.5","","54-009-0011","AQS","13","44","83"
"08/26/2003","47","PM10","","54-009-0011","AQS","9","47","."
"08/27/2003","30","PM10","","54-009-0011","AQS","11","30","."
"08/28/2003","68","PM2.5","","54-009-0011","AQS","10","36","68"
"08/29/2003","51","PM10","","54-009-0011","AQS","16","51","."
"08/30/2003","12","PM10","","54-009-0011","AQS","3","12","."
"08/31/2003","59","PM2.5","","54-009-0011","AQS","5","22","59"
"09/01/2003","23","PM10","","54-009-0011","AQS","3","23","."
"09/02/2003","11","PM10","","54-009-0011","AQS","3","11","."
"09/03/2003","54","PM2.5","","54-009-0005","AQS","3","19","54"
"09/04/2003","19","PM10","","54-009-0011","AQS","3","19","."
"09/05/2003","11","PM10","","54-009-0011","AQS","3","11","."
"09/06/2003","48","PM2.5","","54-009-0005","AQS","8","18","48"
"09/07/2003","25","PM10","","54-009-0011","AQS","10","25","."
"09/08/2003","33","PM10","","54-009-0011","AQS","8","33","."
"09/09/2003","78","PM2.5","","54-009-0005","AQS","5","31","78"
"09/10/2003","29","PM10","","54-009-0011","AQS","5","29","."
"09/11/2003","32","PM10","","54-009-0011","AQS","13","32","."
"09/12/2003","52","PM2.5","","54-009-0011","AQS","3","21","52"
"09/13/2003","20","PM10","","54-009-0011","AQS","6","20","."
"09/14/2003","35","PM10","","54-009-0011","AQS","7","35","."
"09/15/2003","54","PM2.5","","54-009-0005","AQS","8","24","54"
"09/16/2003","32","PM10","","54-009-0011","AQS","16","32","."
"09/17/2003","29","PM10","","54-009-0011","AQS","16","29","."
"09/18/2003","59","PM2.5","","54-009-0011","AQS","8","24","59"
"09/19/2003","19","PM10","","54-009-0011","AQS","8","19","."
"09/20/2003","17","PM10","","54-009-0011","AQS","6","17","."
"09/21/2003","72","PM2.5","","54-009-0011","AQS","9","29","72"
"09/22/2003","35","PM10","","54-009-0011","AQS","9","35","."
"09/23/2003","30","PM10","","54-009-0011","AQS","7","30","."
"09/24/2003","67","PM2.5","","54-009-0011","AQS","15","52","67"
"09/25/2003","19","PM10","","54-009-0011","AQS","11","19","."
"09/26/2003","32","PM10","","54-009-0011","AQS","9","32","."
"09/27/2003","62","PM2.5","","54-009-0005","AQS","5","22","62"
"09/28/2003","14","PM10","","54-009-0011","AQS","3","14","."
"09/29/2003","11","PM10","","54-009-0011","AQS","3","11","."
"09/30/2003","37","PM2.5","","54-009-0005","AQS","3","19","37"
"10/01/2003","18","PM10","","54-009-0011","AQS","3","18","."
"10/02/2003","18","PM10","","54-009-0011","AQS","6","18","."
"10/03/2003","58","PM2.5","","54-009-0011","AQS","20","31","58"
"10/04/2003","18","PM10","","54-009-0011","AQS","5","18","."
"10/05/2003","15","PM10","","54-009-0011","AQS","3","15","."
"10/06/2003","43","PM2.5","","54-009-0011","AQS","6","19","43"
"10/07/2003","44","PM10","","54-009-0011","AQS","9","44","."
"10/08/2003","67","PM10","","54-009-0011","AQS","23","67","."
"10/09/2003","105","PM2.5","","54-009-0005","AQS","15","48","105"
"10/10/2003","32","PM10","","54-009-0011","AQS","7","32","."
"10/11/2003","34","PM10","","54-009-0011","AQS","10","34","."
"10/12/2003","73","PM2.5","","54-009-0011","AQS","25","52","73"
"10/13/2003","51","PM10","","54-009-0011","AQS","22","51","."
"10/14/2003","34","PM10","","54-009-0011","AQS","13","34","."
"10/15/2003","64","PM2.5","","54-009-0005","AQS","3","26","64"
"10/16/2003","12","PM10","","54-009-0011","AQS","5","12","."
"10/17/2003","14","PM10","","54-009-0011","AQS","7","14","."
"10/18/2003","55","PM2.5","","54-009-0005","AQS","11","18","55"
"10/19/2003","18","PM10","","54-009-0011","AQS","6","18","."
"10/20/2003","35","PM10","","54-009-0011","AQS","16","35","."
"10/21/2003","59","PM2.5","","54-009-0005","AQS","7","31","59"
"10/22/2003","11","PM10","","54-009-0011","AQS","5","11","."
"10/23/2003","13","PM10","","54-009-0011","AQS","5","13","."
"10/24/2003","44","PM2.5","","54-009-0011","AQS","6","19","44"
"10/25/2003","37","PM10","","54-009-0011","AQS","19","37","."
"10/26/2003","30","PM10","","54-009-0011","AQS","16","30","."
"10/27/2003","57","PM2.5","","54-009-0005","AQS","11","20","57"
"10/28/2003","41","PM10","","54-009-0011","AQS","24","41","."
"10/29/2003","12","PM10","","54-009-0011","AQS","8","12","."
"10/30/2003","94","PM2.5","","54-009-0011","AQS","19","55","94"
"10/31/2003","54","PM10","","54-009-0011","AQS","49","54","."
"11/01/2003","21","PM10","","54-009-0011","AQS","9","21","."
"11/02/2003","91","PM2.5","","54-009-0011","AQS","26","45","91"
"11/03/2003","70","PM10","","54-009-0011","AQS","40","70","."
"11/04/2003","78","PM10","","54-009-0011","AQS","65","78","."
"11/05/2003","93","PM2.5","","54-009-0011","AQS","39","49","93"
"11/06/2003","12","PM10","","54-009-0011","AQS","7","12","."
"11/07/2003","12","PM10","","54-009-0011","AQS","5","12","."
"11/08/2003","28","PM2.5","","54-009-0011","AQS","6","13","28"
"11/09/2003","14","PM10","","54-009-0011","AQS","8","14","."
"11/10/2003","48","PM10","","54-009-0011","AQS","13","48","."
"11/11/2003","100","PM2.5","","54-009-0011","AQS","16","55","100"
"11/12/2003","22","PM10","","54-009-0011","AQS","11","22","."
"11/13/2003","19","PM10","","54-009-0011","AQS","8","19","."
"11/14/2003","49","PM2.5","","54-009-0005","AQS","7","18","49"
"11/15/2003","14","PM10","","54-009-0011","AQS","9","14","."
"11/16/2003","22","PM10","","54-009-0011","AQS","9","22","."
"11/17/2003","62","PM2.5","","54-009-0005","AQS","9","22","62"
"11/18/2003","21","PM10","","54-009-0011","AQS","8","21","."
"11/19/2003","11","PM10","","54-009-0011","AQS","8","11","."
"11/20/2003","39","PM2.5","","54-009-0005","AQS","8","15","39"
"11/21/2003","11","CO","","54-009-0011","AQS","11",".","."
"11/22/2003","14","CO","","54-009-0011","AQS","14",".","."
"11/23/2003","143","PM2.5","","54-009-0011","AQS","47","19","143"
"11/24/2003","9","CO","","54-009-0011","AQS","9",".","."
"11/25/2003","12","PM10","","54-009-0011","AQS","9","12","."
"11/26/2003","75","PM2.5","","54-009-0011","AQS","14","67","75"
"11/27/2003","50","PM10","","54-009-0011","AQS","17","50","."
"11/28/2003","12","PM10","","54-009-0011","AQS","11","12","."
"11/29/2003","58","PM2.5","","54-009-0005","AQS","9","18","58"
"11/30/2003","15","PM10","","54-009-0011","AQS","9","15","."
"12/01/2003","17","PM10","","54-009-0011","AQS","9","17","."
"12/02/2003","43","PM2.5","","54-009-0005","AQS","9","25","43"
"12/03/2003","31","PM10","","54-009-0011","AQS","17","31","."
"12/04/2003","20","PM10","","54-009-0011","AQS","13","20","."
"12/05/2003","44","PM2.5","","54-009-0011","AQS","11","9","44"
"12/06/2003","13","CO","","54-009-0011","AQS","13","7","."
"12/07/2003","11","CO","","54-009-0011","AQS","11","8","."
"12/08/2003","96","PM2.5","","54-009-0011","AQS","24","55","96"
"12/09/2003","33","PM10","","54-009-0011","AQS","16","33","."
"12/10/2003","21","PM10","","54-009-0011","AQS","13","21","."
"12/11/2003","20","PM10","","54-009-0005","AQS","14","20","."
"12/12/2003","13","CO","","54-009-0011","AQS","13","8","."
"12/13/2003","15","CO","","54-009-0011","AQS","15","13","."
"12/14/2003","39","PM2.5","","54-009-0011","AQS","13","10","39"
"12/15/2003","13","PM10","","54-009-0011","AQS","13","13","."
"12/16/2003","51","PM10","","54-009-0011","AQS","27","51","."
"12/17/2003","66","PM2.5","","54-009-0005","AQS","16","20","66"
"12/18/2003","14","CO","","54-009-0011","AQS","14","8","."
"12/19/2003","14","CO","","54-009-0011","AQS","14","10","."
"12/20/2003","64","PM2.5","","54-009-0005","AQS","14","19","64"
"12/21/2003","14","CO","","54-009-0011","AQS","14","13","."
"12/22/2003","14","PM10","","54-009-0011","AQS","14","14","."
"12/23/2003","40","PM2.5","","54-009-0005","AQS","18","28","40"
"12/24/2003","15","CO","","54-009-0011","AQS","15","6","."
"12/25/2003","14","CO","","54-009-0011","AQS","14","6","."
"12/26/2003","58","PM2.5","","54-009-0005","AQS","15","16","58"
"12/27/2003","48","PM10","","54-009-0011","AQS","22","48","."
"12/28/2003","56","PM10","","54-009-0011","AQS","35","56","."
"12/29/2003","120","PM2.5","","54-009-0011","AQS","51","59","120"
"12/30/2003","19","CO","","54-009-0011","AQS","19","11","."
"12/31/2003","31","PM10","","54-009-0011","AQS","22","31","."
