"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","PM10","PM25"
"04/28/2011","8","PM10","","54-009-0011","AQS","3","8","."
"04/29/2011","4","PM10","","54-009-0011","AQS","3","4","."
"04/30/2011","34","PM2.5","","54-009-0005","AQS","3","15","34"
"05/01/2011","15","PM10","","54-009-0011","AQS","5","15","."
"05/02/2011","19","PM10","","54-009-0011","AQS","6","19","."
"05/03/2011","32","PM2.5","","54-009-0005","AQS","3","11","32"
"05/04/2011","6","PM10","","54-009-0011","AQS","3","6","."
"05/05/2011","14","PM10","","54-009-0011","AQS","5","14","."
"05/06/2011","55","PM2.5","","54-009-0011","AQS","6","24","55"
"05/07/2011","15","PM10","","54-009-0011","AQS","5","15","."
"05/08/2011","19","PM10","","54-009-0011","AQS","7","19","."
"05/09/2011","25","PM2.5","","54-009-0005","AQS","5","15","25"
"05/10/2011","13","PM10","","54-009-0011","AQS","5","13","."
"05/11/2011","5","CO","","54-009-0011","AQS","5",".","."
"05/12/2011","66","PM2.5","","54-009-0005","AQS",".","25","66"
"05/15/2011","30","PM2.5","","54-009-0005","AQS",".","13","30"
"05/18/2011","23","PM2.5","","54-009-0005","AQS",".","11","23"
"05/21/2011","87","PM2.5","","54-009-0005","AQS",".","36","87"
"05/24/2011","55","PM2.5","","54-009-0005","AQS",".","24","55"
"05/27/2011","50","PM2.5","","54-009-0005","AQS",".","19","50"
"05/30/2011","76","PM2.5","","54-009-0005","AQS",".","30","76"
"06/02/2011","32","PM2.5","","54-009-0005","AQS",".","19","32"
"06/05/2011","57","PM2.5","","54-009-0005","AQS",".","23","57"
"06/08/2011","80","PM2.5","","54-009-0005","AQS",".","34","80"
"06/11/2011","56","PM2.5","","54-009-0005","AQS",".","20","56"
"06/14/2011","23","PM2.5","","54-009-0005","AQS",".","10","23"
"06/17/2011","44","PM2.5","","54-009-0005","AQS",".","19","44"
"06/20/2011","64","PM2.5","","54-009-0005","AQS",".","22","64"
"06/23/2011","18","PM10","","54-009-0005","AQS",".","18","."
"06/26/2011","19","PM10","","54-009-0005","AQS",".","19","."
"06/29/2011","42","PM2.5","","54-009-0005","AQS",".","20","42"
"07/02/2011","76","PM2.5","","54-009-0005","AQS",".","30","76"
"07/05/2011","51","PM2.5","","54-009-0005","AQS",".","19","51"
"07/08/2011","66","PM2.5","","54-009-0005","AQS",".","23","66"
"07/11/2011","54","PM2.5","","54-009-0005","AQS",".","29","54"
"07/14/2011","43","PM2.5","","54-009-0005","AQS",".","16","43"
"07/17/2011","80","PM2.5","","54-009-0005","AQS",".","28","80"
"07/20/2011","79","PM2.5","","54-009-0005","AQS",".","34","79"
"07/23/2011","59","PM2.5","","54-009-0005","AQS",".","27","59"
"07/26/2011","60","PM2.5","","54-009-0005","AQS",".","26","60"
"07/29/2011","75","PM2.5","","54-009-0005","AQS",".","36","75"
"08/01/2011","63","PM2.5","","54-009-0005","AQS",".","31","63"
"08/04/2011","18","PM10","","54-009-0005","AQS",".","18","."
"08/07/2011","64","PM2.5","","54-009-0005","AQS",".","23","64"
"08/10/2011","42","PM2.5","","54-009-0005","AQS",".","20","42"
"08/13/2011","64","PM2.5","","54-009-0005","AQS",".","23","64"
"08/16/2011","32","PM2.5","","54-009-0005","AQS",".","15","32"
"08/19/2011","72","PM2.5","","54-009-0005","AQS",".","28","72"
"08/22/2011","24","PM2.5","","54-009-0005","AQS",".","11","24"
"08/25/2011","52","PM2.5","","54-009-0005","AQS",".","19","52"
"08/28/2011","43","PM2.5","","54-009-0005","AQS",".","14","43"
"08/31/2011","62","PM2.5","","54-009-0005","AQS",".","27","62"
"09/03/2011","93","PM2.5","","54-009-0005","AQS",".","39","93"
"09/06/2011","13","PM2.5","","54-009-0005","AQS",".","6","13"
"09/09/2011","56","PM2.5","","54-009-0005","AQS",".","22","56"
"09/12/2011","52","PM2.5","","54-009-0005","AQS","5","23","52"
"09/13/2011","39","PM10","","54-009-0011","AQS","3","39","."
"09/14/2011","31","PM10","","54-009-0011","AQS","5","31","."
"09/15/2011","20","PM2.5","","54-009-0005","AQS","5","10","20"
"09/16/2011","10","PM10","","54-009-0011","AQS","3","10","."
"09/17/2011","6","PM10","","54-009-0011","AQS","3","6","."
"09/18/2011","33","PM2.5","","54-009-0005","AQS","3","11","33"
"09/19/2011","7","PM10","","54-009-0011","AQS","3","7","."
"09/20/2011","13","PM10","","54-009-0011","AQS","5","13","."
"09/21/2011","45","PM2.5","","54-009-0011","AQS","5","18","45"
"09/22/2011","25","PM10","","54-009-0011","AQS","5","25","."
"09/23/2011","18","PM10","","54-009-0011","AQS","3","18","."
"09/24/2011","45","PM2.5","","54-009-0005","AQS","3","16","45"
"09/25/2011","14","PM10","","54-009-0011","AQS","3","14","."
"09/26/2011","11","PM10","","54-009-0011","AQS","3","11","."
"09/27/2011","52","PM2.5","","54-009-0005","AQS","3","18","52"
"09/28/2011","23","PM10","","54-009-0011","AQS","5","23","."
"09/29/2011","14","PM10","","54-009-0011","AQS","10","14","."
"09/30/2011","22","PM2.5","","54-009-0005","AQS","7","10","22"
"10/01/2011","7","CO","","54-009-0011","AQS","7","0","."
"10/02/2011","6","CO","","54-009-0011","AQS","6","0","."
"10/03/2011","24","PM2.5","","54-009-0005","AQS","9","7","24"
"10/04/2011","11","PM10","","54-009-0011","AQS","5","11","."
"10/05/2011","16","PM10","","54-009-0011","AQS","6","16","."
"10/06/2011","59","PM2.5","","54-009-0005","AQS","6","24","59"
"10/07/2011","29","PM10","","54-009-0011","AQS","7","29","."
"10/08/2011","27","PM10","","54-009-0011","AQS","6","27","."
"10/09/2011","80","PM2.5","","54-009-0005","AQS","7","34","80"
"10/10/2011","25","PM10","","54-009-0011","AQS","8","25","."
"10/11/2011","25","PM10","","54-009-0011","AQS","8","25","."
"10/12/2011","46","PM2.5","","54-009-0005","AQS","7","13","46"
"10/13/2011","9","PM10","","54-009-0011","AQS","8","9","."
"10/14/2011","7","PM10","","54-009-0011","AQS","6","7","."
"10/15/2011","29","PM2.5","","54-009-0005","AQS","5","19","29"
"10/16/2011","12","PM10","","54-009-0011","AQS","6","12","."
"10/17/2011","6","PM10","","54-009-0011","AQS","6","6","."
"10/18/2011","28","PM2.5","","54-009-0005","AQS","6","14","28"
"10/19/2011","6","PM10","","54-009-0011","AQS","5","6","."
"10/20/2011","3","PM10","","54-009-0011","AQS","3","3","."
"10/21/2011","24","PM2.5","","54-009-0005","AQS","3","8","24"
"10/22/2011","13","PM10","","54-009-0011","AQS","3","13","."
"10/23/2011","25","PM10","","54-009-0011","AQS","3","25","."
"10/24/2011","61","PM2.5","","54-009-0011","AQS","3","25","61"
"10/25/2011","19","PM10","","54-009-0011","AQS","5","19","."
"10/26/2011","20","PM10","","54-009-0011","AQS","3","20","."
"10/27/2011","12","PM2.5","","54-009-0005","AQS","3","4","12"
"10/28/2011","7","PM10","","54-009-0011","AQS","3","7","."
"10/29/2011","5","PM10","","54-009-0011","AQS","3","5","."
"10/30/2011","52","PM2.5","","54-009-0005","AQS","3","12","52"
"10/31/2011","17","PM10","","54-009-0011","AQS","3","17","."
"11/01/2011","33","PM10","","54-009-0011","AQS","6","33","."
"11/02/2011","71","PM2.5","","54-009-0011","AQS","8","36","71"
"11/03/2011","41","PM10","","54-009-0011","AQS","8","41","."
"11/04/2011","11","PM10","","54-009-0011","AQS","6","11","."
"11/05/2011","25","PM2.5","","54-009-0005","AQS","3","7","25"
"11/06/2011","28","PM10","","54-009-0011","AQS","6","28","."
"11/07/2011","40","PM10","","54-009-0011","AQS","6","40","."
"11/08/2011","111","PM2.5","","54-009-0011","AQS","8","59","111"
"11/09/2011","48","PM10","","54-009-0011","AQS","6","48","."
"11/10/2011","6","PM10","","54-009-0011","AQS","3","6","."
"11/11/2011","57","PM2.5","","54-009-0005","AQS","3","19","57"
"11/12/2011","21","PM10","","54-009-0011","AQS","3","21","."
"11/13/2011","17","PM10","","54-009-0011","AQS","3","17","."
"11/14/2011","45","PM2.5","","54-009-0005","AQS","3","17","45"
"11/15/2011","8","PM10","","54-009-0011","AQS","5","8","."
"11/16/2011","10","PM10","","54-009-0011","AQS","5","10","."
"11/17/2011","63","PM2.5","","54-009-0005","AQS","3","20","63"
"11/18/2011","12","PM10","","54-009-0011","AQS","6","12","."
"11/19/2011","21","PM10","","54-009-0011","AQS","6","21","."
"11/20/2011","41","PM2.5","","54-009-0005","AQS","5","15","41"
"11/21/2011","9","PM10","","54-009-0011","AQS","5","9","."
"11/22/2011","10","PM10","","54-009-0011","AQS","6","10","."
"11/23/2011","21","PM2.5","","54-009-0005","AQS","6","6","21"
"11/24/2011","12","PM10","","54-009-0011","AQS","6","12","."
"11/25/2011","22","PM10","","54-009-0011","AQS","6","22","."
"11/26/2011","58","PM2.5","","54-009-0011","AQS","7","26","58"
"11/27/2011","18","PM10","","54-009-0011","AQS","7","18","."
"11/28/2011","8","CO","","54-009-0011","AQS","8","7","."
"11/29/2011","15","PM2.5","","54-009-0005","AQS","8","5","15"
"11/30/2011","8","CO","","54-009-0011","AQS","8","6","."
"12/01/2011","16","PM10","","54-009-0011","AQS","10","16","."
"12/02/2011","69","PM2.5","","54-009-0011","AQS","7","21","69"
"12/03/2011","19","PM10","","54-009-0011","AQS","7","19","."
"12/04/2011","48","PM10","","54-009-0011","AQS","7","48","."
"12/05/2011","57","PM2.5","","54-009-0005","AQS","6","20","57"
"12/06/2011","5","CO","","54-009-0011","AQS","5","3","."
"12/07/2011","5","CO","","54-009-0011","AQS","5","4","."
"12/08/2011","51","PM2.5","","54-009-0011","AQS","6","12","51"
"12/09/2011","15","PM10","","54-009-0011","AQS","7","15","."
"12/10/2011","8","PM10","","54-009-0011","AQS","6","8","."
"12/11/2011","65","PM2.5","","54-009-0011","AQS","9","20","65"
"12/12/2011","35","PM10","","54-009-0011","AQS","10","35","."
"12/13/2011","46","PM10","","54-009-0011","AQS","13","46","."
"12/14/2011","76","PM2.5","","54-009-0011","AQS","7","28","76"
"12/15/2011","9","PM10","","54-009-0011","AQS","7","9","."
"12/16/2011","8","PM10","","54-009-0011","AQS","3","8","."
"12/17/2011","39","PM2.5","","54-009-0005","AQS","5","13","39"
"12/18/2011","9","PM10","","54-009-0011","AQS","6","9","."
"12/19/2011","14","PM10","","54-009-0011","AQS","7","14","."
"12/20/2011","29","PM2.5","","54-009-0005","AQS","5","7","29"
"12/21/2011","15","PM10","","54-009-0011","AQS","5","15","."
"12/22/2011","7","PM10","","54-009-0011","AQS","5","7","."
"12/23/2011","22","PM2.5","","54-009-0005","AQS","5","5","22"
"12/24/2011","7","PM10","","54-009-0011","AQS","5","7","."
"12/25/2011","9","PM10","","54-009-0011","AQS","6","9","."
"12/26/2011","31","PM2.5","","54-009-0005","AQS","3","12","31"
"12/27/2011","6","CO","","54-009-0011","AQS","6","5","."
"12/28/2011","6","CO","","54-009-0011","AQS","6","3","."
"12/29/2011","45","PM2.5","","54-009-0011","AQS","7","13","45"
"12/30/2011","11","PM10","","54-009-0011","AQS","5","11","."
"12/31/2011","6","CO","","54-009-0011","AQS","6","4","."
