"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","PM10","PM25"
"02/02/2007","65","PM2.5","","54-009-0005","AQS","3","24","65"
"02/03/2007","12","PM10","","54-009-0011","AQS","3","12","."
"02/04/2007","10","PM10","","54-009-0011","AQS","3","10","."
"02/05/2007","55","PM2.5","","54-009-0005","AQS","5","28","55"
"02/06/2007","12","PM10","","54-009-0011","AQS","5","12","."
"02/07/2007","10","PM10","","54-009-0011","AQS","5","10","."
"02/08/2007","53","PM2.5","","54-009-0005","AQS","3","15","53"
"02/09/2007","12","PM10","","54-009-0011","AQS","3","12","."
"02/10/2007","12","PM10","","54-009-0011","AQS","3","12","."
"02/11/2007","59","PM2.5","","54-009-0005","AQS","3","11","59"
"02/12/2007","19","PM10","","54-009-0011","AQS","3","19","."
"02/13/2007","11","PM10","","54-009-0011","AQS","5","11","."
"02/14/2007","28","PM2.5","","54-009-0005","AQS","5","7","28"
"02/15/2007","7","PM10","","54-009-0011","AQS","3","7","."
"02/16/2007","9","PM10","","54-009-0011","AQS","3","9","."
"02/17/2007","136","PM2.5","","54-009-0011","AQS","16","83","136"
"02/18/2007","9","PM10","","54-009-0011","AQS","3","9","."
"02/19/2007","24","PM10","","54-009-0011","AQS","3","24","."
"02/20/2007","54","PM2.5","","54-009-0005","AQS","3","19","54"
"02/21/2007","29","PM10","","54-009-0011","AQS","8","29","."
"02/22/2007","20","PM10","","54-009-0011","AQS","10","20","."
"02/23/2007","21","PM2.5","","54-009-0005","AQS","3","11","21"
"02/24/2007","13","PM10","","54-009-0011","AQS","3","13","."
"02/25/2007","13","PM10","","54-009-0011","AQS","3","13","."
"02/26/2007","52","PM2.5","","54-009-0005","AQS","5","16","52"
"02/27/2007","15","PM10","","54-009-0011","AQS","5","15","."
"02/28/2007","19","PM10","","54-009-0011","AQS","3","19","."
"03/01/2007","55","PM2.5","","54-009-0005","AQS","5","20","55"
"03/02/2007","10","PM10","","54-009-0011","AQS","3","10","."
"03/03/2007","9","PM10","","54-009-0011","AQS","3","9","."
"03/04/2007","52","PM2.5","","54-009-0005","AQS","3","25","52"
"03/05/2007","11","PM10","","54-009-0011","AQS","3","11","."
"03/06/2007","7","PM10","","54-009-0011","AQS","3","7","."
"03/07/2007","51","PM2.5","","54-009-0005","AQS","3","15","51"
"03/08/2007","19","PM10","","54-009-0011","AQS","6","19","."
"03/09/2007","32","PM10","","54-009-0011","AQS","6","32","."
"03/10/2007","94","PM2.5","","54-009-0005","AQS","10","41","94"
"03/11/2007","11","PM10","","54-009-0011","AQS","3","11","."
"03/12/2007","26","PM10","","54-009-0011","AQS","8","26","."
"03/13/2007","75","PM2.5","","54-009-0011","AQS","7","42","75"
"03/14/2007","38","PM10","","54-009-0011","AQS","10","38","."
"03/15/2007","7","PM10","","54-009-0011","AQS","5","7","."
"03/16/2007","25","PM2.5","","54-009-0005","AQS","3","6","25"
"03/17/2007","6","PM10","","54-009-0011","AQS","3","6","."
"03/18/2007","9","PM10","","54-009-0011","AQS","3","9","."
"03/19/2007","54","PM2.5","","54-009-0011","AQS","8","21","54"
"03/20/2007","15","PM10","","54-009-0011","AQS","3","15","."
"03/21/2007","26","PM10","","54-009-0011","AQS","6","26","."
"03/22/2007","75","PM2.5","","54-009-0005","AQS","6","45","75"
"03/23/2007","12","PM10","","54-009-0011","AQS","5","12","."
"03/24/2007","16","PM10","","54-009-0011","AQS","6","16","."
"03/25/2007","48","PM2.5","","54-009-0005","AQS","5","18","48"
"03/26/2007","33","PM10","","54-009-0011","AQS","10","33","."
"03/27/2007","20","PM10","","54-009-0011","AQS","5","20","."
"03/28/2007","36","PM2.5","","54-009-0005","AQS","3","14","36"
"03/29/2007","10","PM10","","54-009-0011","AQS","3","10","."
"03/30/2007","21","PM10","","54-009-0011","AQS","5","21","."
"03/31/2007","56","PM2.5","","54-009-0005","AQS","5","27","56"
"04/01/2007","26","PM10","","54-009-0011","AQS","5","26","."
"04/02/2007","10","PM10","","54-009-0011","AQS","5","10","."
"04/03/2007","60","PM2.5","","54-009-0011","AQS","15","31","60"
"04/04/2007","9","PM10","","54-009-0011","AQS","3","9","."
"04/05/2007","8","PM10","","54-009-0011","AQS","3","8","."
"04/06/2007","53","PM2.5","","54-009-0005","AQS","3","23","53"
"04/07/2007","7","PM10","","54-009-0011","AQS","3","7","."
"04/08/2007","9","PM10","","54-009-0011","AQS","3","9","."
"04/09/2007","55","PM2.5","","54-009-0005","AQS","3","22","55"
"04/10/2007","24","PM10","","54-009-0011","AQS","6","24","."
"04/11/2007","18","PM10","","54-009-0011","AQS","3","18","."
"04/12/2007","36","PM2.5","","54-009-0011","AQS","3","11","36"
"04/13/2007","10","PM10","","54-009-0011","AQS","3","10","."
"04/14/2007","16","PM10","","54-009-0011","AQS","6","16","."
"04/15/2007","28","PM2.5","","54-009-0005","AQS","3","7","28"
"04/16/2007","10","PM10","","54-009-0011","AQS","3","10","."
"04/17/2007","7","PM10","","54-009-0011","AQS","3","7","."
"04/18/2007","33","PM2.5","","54-009-0011","AQS","3","10","33"
"04/19/2007","12","PM10","","54-009-0011","AQS","3","12","."
"04/20/2007","14","PM10","","54-009-0011","AQS","3","14","."
"04/21/2007","67","PM2.5","","54-009-0005","AQS","3","30","67"
"04/22/2007","49","PM10","","54-009-0011","AQS","10","49","."
"04/23/2007","57","PM10","","54-009-0011","AQS","27","57","."
"04/24/2007","38","PM2.5","","54-009-0005","AQS","3","12","38"
"04/25/2007","12","PM10","","54-009-0011","AQS","3","12","."
"04/26/2007","19","PM10","","54-009-0011","AQS","5","19","."
"04/27/2007","53","PM2.5","","54-009-0005","AQS","5","16","53"
"04/28/2007","16","PM10","","54-009-0011","AQS","7","16","."
"04/29/2007","20","PM10","","54-009-0011","AQS","7","20","."
"04/30/2007","43","PM2.5","","54-009-0005","AQS","7","20","43"
"05/01/2007","25","PM10","","54-009-0011","AQS","5","25","."
"05/02/2007","11","PM10","","54-009-0011","AQS","3","11","."
"05/03/2007","53","PM2.5","","54-009-0005","AQS","3","14","53"
"05/04/2007","19","PM10","","54-009-0011","AQS","3","19","."
"05/05/2007","24","PM10","","54-009-0011","AQS","6","24","."
"05/06/2007","30","PM2.5","","54-009-0005","AQS","3","12","30"
"05/07/2007","17","PM10","","54-009-0011","AQS","3","17","."
"05/08/2007","30","PM10","","54-009-0011","AQS","6","30","."
"05/09/2007","71","PM2.5","","54-009-0005","AQS","11","48","71"
"05/10/2007","36","PM10","","54-009-0011","AQS","10","36","."
"05/11/2007","28","PM10","","54-009-0011","AQS","5","28","."
"05/12/2007","57","PM2.5","","54-009-0011","AQS","3","27","57"
"05/13/2007","11","PM10","","54-009-0011","AQS","3","11","."
"05/14/2007","33","PM10","","54-009-0011","AQS","7","33","."
"05/15/2007","90","PM2.5","","54-009-0011","AQS","14","58","90"
"05/16/2007","5","CO","","54-009-0011","AQS","5",".","."
"05/17/2007","12","PM10","","54-009-0011","AQS","3","12","."
"05/18/2007","27","PM2.5","","54-009-0005","AQS","3","13","27"
"05/19/2007","6","CO","","54-009-0011","AQS","6",".","."
"05/20/2007","23","PM10","","54-009-0011","AQS","5","23","."
"05/21/2007","49","PM2.5","","54-009-0005","AQS","5","19","49"
"05/22/2007","35","PM10","","54-009-0011","AQS","5","35","."
"05/23/2007","44","PM10","","54-009-0011","AQS","6","44","."
"05/24/2007","126","PM2.5","","54-009-0011","AQS","15","63","126"
"05/25/2007","57","PM10","","54-009-0011","AQS","17","57","."
"05/26/2007","7","CO","","54-009-0011","AQS","7",".","."
"05/27/2007","86","PM2.5","","54-009-0005","AQS","8","46","86"
"05/28/2007","5","CO","","54-009-0011","AQS","5",".","."
"05/29/2007","5","CO","","54-009-0011","AQS","5",".","."
"05/30/2007","75","PM2.5","","54-009-0005","AQS","6",".","75"
"05/31/2007","59","PM10","","54-009-0011","AQS","11","59","."
"06/01/2007","57","PM10","","54-009-0011","AQS","9","57","."
"06/02/2007","126","PM2.5","","54-009-0011","AQS","13","62","126"
"06/03/2007","6","CO","","54-009-0011","AQS","6",".","."
"06/04/2007","31","PM10","","54-009-0011","AQS","3","31","."
"06/05/2007","36","PM2.5","","54-009-0005","AQS","3","18","36"
"06/06/2007","17","PM10","","54-009-0011","AQS","5","17","."
"06/07/2007","39","PM10","","54-009-0011","AQS","7","39","."
"06/08/2007","77","PM2.5","","54-009-0011","AQS","9","39","77"
"06/09/2007","10","PM10","","54-009-0011","AQS","3","10","."
"06/10/2007","15","PM10","","54-009-0011","AQS","3","15","."
"06/11/2007","54","PM2.5","","54-009-0005","AQS","3","23","54"
"06/12/2007","23","PM10","","54-009-0011","AQS","3","23","."
"06/13/2007","23","PM10","","54-009-0011","AQS","5","23","."
"06/14/2007","64","PM2.5","","54-009-0011","AQS","6","23","64"
"06/15/2007","18","PM10","","54-009-0011","AQS","3","18","."
"06/16/2007","27","PM10","","54-009-0011","AQS","6","27","."
"06/17/2007","93","PM2.5","","54-009-0011","AQS","14","46","93"
"06/18/2007","51","PM10","","54-009-0011","AQS","10","51","."
"06/19/2007","52","PM10","","54-009-0011","AQS","10","52","."
"06/20/2007","43","PM2.5","","54-009-0005","AQS","5","19","43"
"06/21/2007","28","PM10","","54-009-0011","AQS","8","28","."
"06/22/2007","8","PM10","","54-009-0011","AQS","3","8","."
"06/23/2007","35","PM2.5","","54-009-0005","AQS","3","19","35"
"06/24/2007","24","PM10","","54-009-0011","AQS","3","24","."
"06/25/2007","44","PM10","","54-009-0011","AQS","6","44","."
"06/26/2007","99","PM2.5","","54-009-0011","AQS","7","49","99"
"06/27/2007","56","PM10","","54-009-0011","AQS","11","56","."
"06/28/2007","22","PM10","","54-009-0011","AQS","6","22","."
"06/29/2007","42","PM2.5","","54-009-0005","AQS","3","13","42"
"06/30/2007","16","PM10","","54-009-0011","AQS","3","16","."
"07/01/2007","13","PM10","","54-009-0011","AQS","3","13","."
"07/02/2007","35","PM2.5","","54-009-0011","AQS","3","13","35"
"07/03/2007","29","PM10","","54-009-0011","AQS","5","29","."
"07/04/2007","49","PM10","","54-009-0011","AQS","11","49","."
"07/05/2007","58","PM2.5","","54-009-0005","AQS","5","19","58"
"07/06/2007","17","PM10","","54-009-0011","AQS","5","17","."
"07/07/2007","30","PM10","","54-009-0011","AQS","6","30","."
"07/08/2007","80","PM2.5","","54-009-0011","AQS","13","36","80"
"07/09/2007","55","PM10","","54-009-0011","AQS","15","55","."
"07/10/2007","59","PM10","","54-009-0011","AQS","14","59","."
"07/11/2007","57","PM2.5","","54-009-0005","AQS",".","22","57"
"07/12/2007","15","PM10","","54-009-0011","AQS",".","15","."
"07/13/2007","19","PM10","","54-009-0011","AQS",".","19","."
"07/14/2007","63","PM2.5","","54-009-0005","AQS",".","23","63"
"07/15/2007","23","PM10","","54-009-0011","AQS",".","23","."
"07/16/2007","18","PM10","","54-009-0011","AQS",".","18","."
"07/17/2007","88","PM2.5","","54-009-0011","AQS",".","43","88"
"07/18/2007","19","PM10","","54-009-0011","AQS",".","19","."
"07/19/2007","13","PM10","","54-009-0011","AQS",".","13","."
"07/20/2007","28","PM2.5","","54-009-0005","AQS",".","13","28"
"07/21/2007","12","PM10","","54-009-0011","AQS",".","12","."
"07/22/2007","12","PM10","","54-009-0011","AQS",".","12","."
"07/23/2007","64","PM2.5","","54-009-0011","AQS",".","28","64"
"07/24/2007","23","PM10","","54-009-0011","AQS",".","23","."
"07/25/2007","35","PM10","","54-009-0011","AQS",".","35","."
"07/26/2007","86","PM2.5","","54-009-0011","AQS",".","39","86"
"07/27/2007","26","PM10","","54-009-0011","AQS","3","26","."
"07/28/2007","30","PM10","","54-009-0011","AQS","3","30","."
"07/29/2007","93","PM2.5","","54-009-0005","AQS","3","41","93"
"07/30/2007","25","PM10","","54-009-0011","AQS","3","25","."
"07/31/2007","20","PM10","","54-009-0011","AQS","3","20","."
"08/01/2007","95","PM2.5","","54-009-0005","AQS","5","44","95"
"08/02/2007","65","PM10","","54-009-0011","AQS","13","65","."
"08/03/2007","63","PM10","","54-009-0011","AQS","11","63","."
"08/04/2007","91","PM2.5","","54-009-0011","AQS","5","46","91"
"08/05/2007","30","PM10","","54-009-0011","AQS","3","30","."
"08/06/2007","42","PM10","","54-009-0011","AQS","5","42","."
"08/07/2007","109","PM2.5","","54-009-0011","AQS","8","54","109"
"08/08/2007","32","PM10","","54-009-0011","AQS","6","32","."
"08/09/2007","21","PM10","","54-009-0011","AQS","6","21","."
"08/10/2007","55","PM2.5","","54-009-0011","AQS","6","24","55"
"08/11/2007","24","PM10","","54-009-0011","AQS","3","24","."
"08/12/2007","37","PM10","","54-009-0011","AQS","8","37","."
"08/13/2007","62","PM2.5","","54-009-0005","AQS","3","25","62"
"08/14/2007","21","PM10","","54-009-0011","AQS","5","21","."
"08/15/2007","50","PM10","","54-009-0011","AQS","11","50","."
"08/16/2007","83","PM2.5","","54-009-0005","AQS","5","36","83"
"08/17/2007","20","PM10","","54-009-0011","AQS","5","20","."
"08/18/2007","9","PM10","","54-009-0011","AQS","3","9","."
"08/19/2007","54","PM2.5","","54-009-0011","AQS","3","17","54"
"08/20/2007","23","PM10","","54-009-0011","AQS","3","23","."
"08/21/2007","21","PM10","","54-009-0011","AQS","3","21","."
"08/22/2007","87","PM2.5","","54-009-0005","AQS","5","38","87"
"08/23/2007","52","PM10","","54-009-0011","AQS","6","52","."
"08/24/2007","54","PM10","","54-009-0011","AQS","9","54","."
"08/25/2007","79","PM2.5","","54-009-0011","AQS","8","37","79"
"08/26/2007","9","PM10","","54-009-0011","AQS","3","9","."
"08/27/2007","22","PM10","","54-009-0011","AQS","3","22","."
"08/28/2007","138","PM2.5","","54-009-0011","AQS","3","53","138"
"08/29/2007","64","PM10","","54-009-0011","AQS","6","64","."
"08/30/2007","45","PM10","","54-009-0011","AQS","7","45","."
"08/31/2007","41","PM2.5","","54-009-0005","AQS","3","17","41"
"09/01/2007","14","PM10","","54-009-0011","AQS","3","14","."
"09/02/2007","30","PM10","","54-009-0011","AQS","5","30","."
"09/03/2007","93","PM2.5","","54-009-0005","AQS","5","44","93"
"09/04/2007","63","PM10","","54-009-0011","AQS","10","63","."
"09/05/2007","53","PM10","","54-009-0011","AQS","13","53","."
"09/06/2007","138","PM2.5","","54-009-0011","AQS","8","61","138"
"09/07/2007","53","PM10","","54-009-0011","AQS","24","53","."
"09/08/2007","30","PM10","","54-009-0011","AQS","6","30","."
"09/09/2007","72","PM2.5","","54-009-0005","AQS","5","31","72"
"09/10/2007","14","PM10","","54-009-0011","AQS","3","14","."
"09/11/2007","16","PM10","","54-009-0011","AQS","5","16","."
"09/12/2007","34","PM2.5","","54-009-0005","AQS","3","14","34"
"09/13/2007","21","PM10","","54-009-0011","AQS","3","21","."
"09/14/2007","36","PM10","","54-009-0011","AQS","8","36","."
"09/15/2007","25","PM2.5","","54-009-0005","AQS","3","10","25"
"09/16/2007","9","PM10","","54-009-0011","AQS","6","9","."
"09/17/2007","15","PM10","","54-009-0011","AQS","3","15","."
"09/18/2007","70","PM2.5","","54-009-0005","AQS","3","27","70"
"09/19/2007","43","PM10","","54-009-0011","AQS","7","43","."
"09/20/2007","58","PM10","","54-009-0011","AQS","13","58","."
"09/21/2007","84","PM2.5","","54-009-0005","AQS","8","37","84"
"09/22/2007","35","PM10","","54-009-0011","AQS","9","35","."
"09/23/2007","17","PM10","","54-009-0011","AQS","5","17","."
"09/24/2007","76","PM2.5","","54-009-0005","AQS","5","36","76"
"09/25/2007","62","PM10","","54-009-0011","AQS","19","62","."
"09/26/2007","27","PM10","","54-009-0011","AQS","8","27","."
"09/27/2007","51","PM2.5","","54-009-0005","AQS","3","21","51"
"09/28/2007","10","PM10","","54-009-0011","AQS","3","10","."
"09/29/2007","11","PM10","","54-009-0011","AQS","3","11","."
"09/30/2007","56","PM2.5","","54-009-0011","AQS","3","22","56"
"10/01/2007","23","PM10","","54-009-0011","AQS","3","23","."
"10/02/2007","28","PM10","","54-009-0011","AQS","3","28","."
"10/03/2007","62","PM2.5","","54-009-0011","AQS","6","31","62"
"10/04/2007","36","PM10","","54-009-0011","AQS","7","36","."
"10/05/2007","26","PM10","","54-009-0011","AQS","5","26","."
"10/06/2007","75","PM2.5","","54-009-0011","AQS","11","36","75"
"10/07/2007","47","PM10","","54-009-0011","AQS","15","47","."
"10/08/2007","49","PM10","","54-009-0011","AQS","15","49","."
"10/09/2007","76","PM2.5","","54-009-0011","AQS","11","40","76"
"10/10/2007","16","PM10","","54-009-0011","AQS","8","16","."
"10/11/2007","6","PM10","","54-009-0011","AQS","3","6","."
"10/12/2007","20","PM2.5","","54-009-0005","AQS","3","8","20"
"10/13/2007","15","PM10","","54-009-0011","AQS","7","15","."
"10/14/2007","20","PM10","","54-009-0011","AQS","8","20","."
"10/15/2007","63","PM2.5","","54-009-0005","AQS","3","25","63"
"10/16/2007","30","PM10","","54-009-0011","AQS","5","30","."
"10/17/2007","35","PM10","","54-009-0011","AQS","6","35","."
"10/18/2007","61","PM2.5","","54-009-0011","AQS","3","25","61"
"10/19/2007","15","PM10","","54-009-0011","AQS","5","15","."
"10/20/2007","13","PM10","","54-009-0011","AQS","5","13","."
"10/21/2007","75","PM2.5","","54-009-0011","AQS","19","38","75"
"10/22/2007","51","PM10","","54-009-0011","AQS","28","51","."
"10/23/2007","13","PM10","","54-009-0011","AQS","5","13","."
"10/24/2007","21","PM2.5","","54-009-0005","AQS","3","8","21"
"10/25/2007","12","PM10","","54-009-0011","AQS","3","12","."
"10/26/2007","6","PM10","","54-009-0011","AQS","3","6","."
"10/27/2007","30","PM2.5","","54-009-0005","AQS","3","11","30"
"10/28/2007","6","PM10","","54-009-0011","AQS","3","6","."
"10/29/2007","29","PM10","","54-009-0011","AQS","14","29","."
"10/30/2007","83","PM2.5","","54-009-0011","AQS","15","49","83"
"10/31/2007","40","PM10","","54-009-0011","AQS","20","40","."
"11/01/2007","11","PM10","","54-009-0011","AQS","3","11","."
"11/02/2007","33","PM2.5","","54-009-0011","AQS","5","11","33"
"11/03/2007","18","PM10","","54-009-0011","AQS","5","18","."
"11/04/2007","33","PM10","","54-009-0011","AQS","10","33","."
"11/05/2007","74","PM2.5","","54-009-0011","AQS","10","49","74"
"11/06/2007","9","PM10","","54-009-0011","AQS","3","9","."
"11/07/2007","6","PM10","","54-009-0011","AQS","5","6","."
"11/08/2007","56","PM2.5","","54-009-0011","AQS","6","19","56"
"11/09/2007","23","PM10","","54-009-0011","AQS","5","23","."
"11/10/2007","18","PM10","","54-009-0011","AQS","3","18","."
"11/11/2007","77","PM2.5","","54-009-0005","AQS","9","22","77"
"11/12/2007","26","PM10","","54-009-0011","AQS","5","26","."
"11/13/2007","25","PM10","","54-009-0011","AQS","7","25","."
"11/14/2007","63","PM2.5","","54-009-0005","AQS","8","28","63"
"11/15/2007","8","PM10","","54-009-0011","AQS","3","8","."
"11/16/2007","6","PM10","","54-009-0011","AQS","3","6","."
"11/17/2007","61","PM2.5","","54-009-0011","AQS","6","19","61"
"11/18/2007","15","PM10","","54-009-0011","AQS","3","15","."
"11/19/2007","19","PM10","","54-009-0011","AQS","3","19","."
"11/20/2007","62","PM2.5","","54-009-0005","AQS","3","23","62"
"11/21/2007","17","PM10","","54-009-0011","AQS","3","17","."
"11/22/2007","6","PM10","","54-009-0011","AQS","3","6","."
"11/23/2007","29","PM2.5","","54-009-0005","AQS","3","8","29"
"11/24/2007","15","PM10","","54-009-0011","AQS","9","15","."
"11/25/2007","22","PM10","","54-009-0011","AQS","11","22","."
"11/26/2007","63","PM2.5","","54-009-0005","AQS","6","16","63"
"11/27/2007","11","PM10","","54-009-0011","AQS","3","11","."
"11/28/2007","13","PM10","","54-009-0011","AQS","6","13","."
"11/29/2007","48","PM2.5","","54-009-0005","AQS","6","25","48"
"11/30/2007","10","PM10","","54-009-0011","AQS","3","10","."
"12/01/2007","7","PM10","","54-009-0011","AQS","3","7","."
"12/02/2007","52","PM2.5","","54-009-0011","AQS","5","14","52"
"12/03/2007","6","PM10","","54-009-0011","AQS","3","6","."
"12/04/2007","4","PM10","","54-009-0011","AQS","3","4","."
"12/05/2007","33","PM2.5","","54-009-0005","AQS","5","9","33"
"12/06/2007","18","PM10","","54-009-0011","AQS","9","18","."
"12/07/2007","15","PM10","","54-009-0011","AQS","5","15","."
"12/08/2007","73","PM2.5","","54-009-0005","AQS","5","21","73"
"12/09/2007","15","PM10","","54-009-0011","AQS","6","15","."
"12/10/2007","13","PM10","","54-009-0011","AQS","6","13","."
"12/11/2007","69","PM2.5","","54-009-0005","AQS","7","24","69"
"12/12/2007","6","PM10","","54-009-0011","AQS","5","6","."
"12/13/2007","6","PM10","","54-009-0011","AQS","6","6","."
"12/14/2007","59","PM2.5","","54-009-0005","AQS","5","19","59"
"12/15/2007","9","PM10","","54-009-0011","AQS","5","9","."
"12/16/2007","7","PM10","","54-009-0011","AQS","5","7","."
"12/17/2007","58","PM2.5","","54-009-0005","AQS","5","19","58"
"12/18/2007","22","PM10","","54-009-0011","AQS","6","22","."
"12/19/2007","17","PM10","","54-009-0011","AQS","5","17","."
"12/20/2007","68","PM2.5","","54-009-0011","AQS","3","18","68"
"12/21/2007","19","PM10","","54-009-0011","AQS","5","19","."
"12/22/2007","13","PM10","","54-009-0011","AQS","3","13","."
"12/23/2007","16","PM2.5","","54-009-0005","AQS","3","9","16"
"12/24/2007","8","PM10","","54-009-0011","AQS","3","8","."
"12/25/2007","16","PM10","","54-009-0011","AQS","5","16","."
"12/26/2007","70","PM2.5","","54-009-0005","AQS","7","22","70"
"12/27/2007","20","PM10","","54-009-0011","AQS","8","20","."
"12/28/2007","13","PM10","","54-009-0011","AQS","3","13","."
"12/29/2007","33","PM2.5","","54-009-0005","AQS","3","10","33"
"12/30/2007","16","PM10","","54-009-0011","AQS","5","16","."
"12/31/2007","15","PM10","","54-009-0011","AQS","5","15","."
