"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","PM10","PM25"
"06/10/2013","9","PM10","","54-009-0011","AQS","6","9","."
"06/11/2013","12","PM10","","54-009-0011","AQS","3","12","."
"06/12/2013","61","PM2.5","","54-009-0005","AQS","5","22","61"
"06/13/2013","6","PM10","","54-009-0011","AQS","5","6","."
"06/14/2013","7","PM10","","54-009-0011","AQS","3","7","."
"06/15/2013","52","PM2.5","","54-009-0005","AQS","3","19","52"
"06/16/2013","15","PM10","","54-009-0011","AQS","5","15","."
"06/17/2013","12","PM10","","54-009-0011","AQS","5","12","."
"06/18/2013","48","PM2.5","","54-009-0005","AQS","5","18","48"
"06/19/2013","9","PM10","","54-009-0011","AQS","3","9","."
"06/20/2013","22","PM10","","54-009-0011","AQS","5","22","."
"06/21/2013","71","PM2.5","","54-009-0005","AQS","6","28","71"
"06/22/2013","30","PM10","","54-009-0011","AQS","6","30","."
"06/23/2013","28","PM10","","54-009-0011","AQS","7","28","."
"06/24/2013","70","PM2.5","","54-009-0005","AQS","7","25","70"
"06/25/2013","20","PM10","","54-009-0011","AQS","6","20","."
"06/26/2013","10","PM10","","54-009-0011","AQS","6","10","."
"06/27/2013","42","PM2.5","","54-009-0005","AQS","6","14","42"
"06/28/2013","10","PM10","","54-009-0011","AQS","3","10","."
"06/29/2013","12","PM10","","54-009-0011","AQS","3","12","."
"06/30/2013","50","PM2.5","","54-009-0011","AQS","3","13","50"
"07/01/2013","10","PM10","","54-009-0011","AQS","3","10","."
"07/02/2013","12","PM10","","54-009-0011","AQS","5","12","."
"07/03/2013","52","PM2.5","","54-009-0011","AQS","5","19","52"
"07/04/2013","14","PM10","","54-009-0011","AQS","5","14","."
"07/05/2013","9","PM10","","54-009-0011","AQS","3","9","."
"07/06/2013","36","PM2.5","","54-009-0005","AQS","5","18","36"
"07/07/2013","4","PM10","","54-009-0011","AQS","3","4","."
"07/08/2013","14","PM10","","54-009-0011","AQS","5","14","."
"07/09/2013","59","PM2.5","","54-009-0005","AQS","5","19","59"
"07/10/2013","10","PM10","","54-009-0011","AQS","5","10","."
"07/11/2013","8","PM10","","54-009-0011","AQS","5","8","."
"07/12/2013","40","PM2.5","","54-009-0005","AQS","5","12","40"
"07/13/2013","12","PM10","","54-009-0011","AQS","6","12","."
"07/14/2013","12","PM10","","54-009-0011","AQS","6","12","."
"07/15/2013","59","PM2.5","","54-009-0005","AQS","6","26","59"
"07/16/2013","26","PM10","","54-009-0011","AQS","6","26","."
"07/17/2013","26","PM10","","54-009-0011","AQS","6","26","."
"07/18/2013","71","PM2.5","","54-009-0005","AQS","6","28","71"
"07/19/2013","26","PM10","","54-009-0011","AQS","6","26","."
"07/20/2013","11","PM10","","54-009-0011","AQS","3","11","."
"07/21/2013","60","PM2.5","","54-009-0005","AQS","5","28","60"
"07/22/2013","13","PM10","","54-009-0011","AQS","5","13","."
"07/23/2013","10","PM10","","54-009-0011","AQS","5","10","."
"07/24/2013","23","PM2.5","","54-009-0005","AQS","3","7","23"
"07/25/2013","6","PM10","","54-009-0011","AQS","3","6","."
"07/26/2013","18","PM10","","54-009-0011","AQS","5","18","."
"07/27/2013","68","PM2.5","","54-009-0005","AQS","6","30","68"
"07/28/2013","8","PM10","","54-009-0011","AQS","3","8","."
"07/29/2013","12","PM10","","54-009-0011","AQS","3","12","."
"07/30/2013","45","PM2.5","","54-009-0005","AQS","5","16","45"
"07/31/2013","20","PM10","","54-009-0011","AQS","6","20","."
"08/01/2013","10","PM10","","54-009-0011","AQS","5","10","."
"08/02/2013","44","PM2.5","","54-009-0005","AQS","5","20","44"
"08/03/2013","9","PM10","","54-009-0011","AQS","5","9","."
"08/04/2013","6","PM10","","54-009-0011","AQS","5","6","."
"08/05/2013","41","PM2.5","","54-009-0011","AQS","5","13","41"
"08/06/2013","14","PM10","","54-009-0011","AQS","5","14","."
"08/07/2013","21","PM10","","54-009-0011","AQS","5","21","."
"08/08/2013","60","PM2.5","","54-009-0011","AQS","5","19","60"
"08/09/2013","12","PM10","","54-009-0011","AQS","5","12","."
"08/10/2013","15","PM10","","54-009-0011","AQS","5","15","."
"08/11/2013","51","PM2.5","","54-009-0005","AQS","6","18","51"
"08/12/2013","16","PM10","","54-009-0011","AQS","6","16","."
"08/13/2013","14","PM10","","54-009-0011","AQS","6","14","."
"08/14/2013","25","PM2.5","","54-009-0005","AQS","2","8","25"
"08/15/2013","8","PM10","","54-009-0011","AQS","3","8","."
"08/16/2013","15","PM10","","54-009-0011","AQS","3","15","."
"08/17/2013","46","PM2.5","","54-009-0011","AQS","3","21","46"
"08/18/2013","15","PM10","","54-009-0011","AQS","5","15","."
"08/19/2013","10","PM10","","54-009-0011","AQS","5","10","."
"08/20/2013","65","PM2.5","","54-009-0005","AQS","5","25","65"
"08/21/2013","29","PM10","","54-009-0011","AQS","6","29","."
"08/22/2013","18","PM10","","54-009-0011","AQS","5","18","."
"08/23/2013","52","PM2.5","","54-009-0011","AQS","5","17","52"
"08/24/2013","11","PM10","","54-009-0011","AQS","5","11","."
"08/25/2013","20","PM10","","54-009-0011","AQS","6","20","."
"08/26/2013","61","PM2.5","","54-009-0005","AQS","6","25","61"
"08/27/2013","24","PM10","","54-009-0011","AQS","5","24","."
"08/28/2013","22","PM10","","54-009-0011","AQS","5","22","."
"08/29/2013","59","PM2.5","","54-009-0005","AQS","5","18","59"
"08/30/2013","22","PM10","","54-009-0011","AQS","6","22","."
"08/31/2013","20","PM10","","54-009-0011","AQS","5","20","."
"09/01/2013","58","PM2.5","","54-009-0005","AQS","5","30","58"
"09/02/2013","18","PM10","","54-009-0011","AQS","5","18","."
"09/03/2013","6","PM10","","54-009-0011","AQS","5","6","."
"09/04/2013","38","PM2.5","","54-009-0005","AQS","3","12","38"
"09/05/2013","9","PM10","","54-009-0011","AQS","3","9","."
"09/06/2013","8","PM10","","54-009-0011","AQS","3","8","."
"09/07/2013","45","PM2.5","","54-009-0005","AQS","3","19","45"
"09/08/2013","19","PM10","","54-009-0011","AQS","5","19","."
"09/09/2013","31","PM10","","54-009-0011","AQS","5","31","."
"09/10/2013","82","PM2.5","","54-009-0005","AQS","6","33","82"
"09/11/2013","32","PM10","","54-009-0011","AQS","6","32","."
"09/12/2013","19","PM10","","54-009-0011","AQS","5","19","."
"09/13/2013","20","PM2.5","","54-009-0011","AQS","3","6","20"
"09/14/2013","4","PM10","","54-009-0011","AQS","3","4","."
"09/15/2013","12","PM10","","54-009-0011","AQS","3","12","."
"09/16/2013","28","PM2.5","","54-009-0011","AQS","3","9","28"
"09/17/2013","5","PM10","","54-009-0011","AQS","3","5","."
"09/18/2013","11","PM10","","54-009-0011","AQS","3","11","."
"09/19/2013","79","PM2.5","","54-009-0011","AQS","5","31","79"
"09/20/2013","27","PM10","","54-009-0011","AQS","5","27","."
"09/21/2013","9","PM10","","54-009-0011","AQS","5","9","."
"09/22/2013","18","PM2.5","","54-009-0005","AQS","3","7","18"
"09/23/2013","5","PM10","","54-009-0011","AQS","2","5","."
"09/24/2013","6","PM10","","54-009-0011","AQS","3","6","."
"09/25/2013","33","PM2.5","","54-009-0005","AQS","5","13","33"
"09/26/2013","11","PM10","","54-009-0011","AQS","5","11","."
"09/27/2013","12","PM10","","54-009-0011","AQS","5","12","."
"09/28/2013","49","PM2.5","","54-009-0005","AQS","5","19","49"
"09/29/2013","16","PM10","","54-009-0011","AQS","6","16","."
"09/30/2013","20","PM10","","54-009-0011","AQS","6","20","."
"10/01/2013","53","PM2.5","","54-009-0005","AQS","6","19","53"
"10/02/2013","23","PM10","","54-009-0011","AQS","5","23","."
"10/03/2013","24","PM10","","54-009-0011","AQS","5","24","."
"10/04/2013","53","PM2.5","","54-009-0011","AQS","6","19","53"
"10/05/2013","23","PM10","","54-009-0011","AQS","6","23","."
"10/06/2013","17","PM10","","54-009-0011","AQS","6","17","."
"10/07/2013","18","PM2.5","","54-009-0005","AQS","5","9","18"
"10/08/2013","6","PM10","","54-009-0011","AQS","3","6","."
"10/09/2013","6","PM10","","54-009-0011","AQS","3","6","."
"10/10/2013","29","PM2.5","","54-009-0011","AQS","3","14","29"
"10/11/2013","8","PM10","","54-009-0011","AQS","5","8","."
"10/12/2013","8","PM10","","54-009-0011","AQS","3","8","."
"10/13/2013","23","PM2.5","","54-009-0011","AQS","3","10","23"
"10/14/2013","6","PM10","","54-009-0011","AQS","3","6","."
"10/15/2013","11","PM10","","54-009-0011","AQS","5","11","."
"10/16/2013","48","PM2.5","","54-009-0011","AQS","5","15","48"
"10/17/2013","8","PM10","","54-009-0011","AQS","5","8","."
"10/18/2013","12","PM10","","54-009-0011","AQS","5","12","."
"10/19/2013","64","PM2.5","","54-009-0011","AQS","6","22","64"
"10/20/2013","7","PM10","","54-009-0011","AQS","5","7","."
"10/21/2013","5","CO","","54-009-0011","AQS","5",".","."
"10/22/2013","28","PM2.5","","54-009-0005","AQS","3","8","28"
"10/23/2013","5","PM10","","54-009-0011","AQS","3","5","."
"10/24/2013","6","PM10","","54-009-0011","AQS","2","6","."
"10/25/2013","28","PM2.5","","54-009-0005","AQS","2","9","28"
"10/26/2013","9","PM10","","54-009-0011","AQS","2","9","."
"10/27/2013","10","PM10","","54-009-0011","AQS","3","10","."
"10/28/2013","42","PM2.5","","54-009-0005","AQS","3","21","42"
"10/29/2013","20","PM10","","54-009-0011","AQS","3","20","."
"10/30/2013","27","PM10","","54-009-0011","AQS","6","27","."
"10/31/2013","54","PM2.5","","54-009-0011","AQS","3","19","54"
"11/01/2013","7","PM10","","54-009-0011","AQS","3","7","."
"11/02/2013","6","PM10","","54-009-0011","AQS","2","6","."
"11/03/2013","15","PM2.5","","54-009-0005","AQS","2","4","15"
"11/04/2013","6","PM10","","54-009-0011","AQS","2","6","."
"11/05/2013","13","PM10","","54-009-0011","AQS","3","13","."
"11/06/2013","32","PM2.5","","54-009-0011","AQS","3","16","32"
"11/07/2013","3","PM10","","54-009-0011","AQS","2","3","."
"11/08/2013","10","PM10","","54-009-0011","AQS","2","10","."
"11/09/2013","38","PM2.5","","54-009-0011","AQS","3","13","38"
"11/10/2013","8","PM10","","54-009-0011","AQS","2","8","."
"11/11/2013","12","PM10","","54-009-0011","AQS","2","12","."
"11/12/2013","10","PM2.5","","54-009-0005","AQS","2","1","10"
"11/13/2013","5","PM10","","54-009-0011","AQS","2","5","."
"11/14/2013","8","PM10","","54-009-0011","AQS","2","8","."
"11/15/2013","44","PM2.5","","54-009-0005","AQS","3","19","44"
"11/16/2013","13","PM10","","54-009-0011","AQS","5","13","."
"11/17/2013","6","PM10","","54-009-0011","AQS","5","6","."
"11/18/2013","18","PM2.5","","54-009-0005","AQS","3","7","18"
"11/19/2013","6","PM10","","54-009-0011","AQS","2","6","."
"11/20/2013","6","PM10","","54-009-0011","AQS","3","6","."
"11/21/2013","47","PM2.5","","54-009-0005","AQS","5","18","47"
"11/22/2013","11","PM10","","54-009-0011","AQS","5","11","."
"11/23/2013","6","PM10","","54-009-0011","AQS","3","6","."
"11/24/2013","20","PM2.5","","54-009-0005","AQS","2","8","20"
"11/25/2013","11","PM10","","54-009-0011","AQS","3","11","."
"11/26/2013","5","PM10","","54-009-0011","AQS","5","5","."
"11/27/2013","30","PM2.5","","54-009-0005","AQS","5","8","30"
"11/28/2013","7","PM10","","54-009-0011","AQS","3","7","."
"11/29/2013","14","PM10","","54-009-0011","AQS","5","14","."
"11/30/2013","64","PM2.5","","54-009-0011","AQS","6","19","64"
"12/01/2013","19","PM10","","54-009-0011","AQS","6","19","."
"12/02/2013","31","PM10","","54-009-0011","AQS","7","31","."
"12/03/2013","91","PM2.5","","54-009-0011","AQS","8","28","91"
"12/04/2013","24","PM10","","54-009-0011","AQS","8","24","."
"12/05/2013","13","PM10","","54-009-0011","AQS","3","13","."
"12/06/2013","35","PM2.5","","54-009-0011","AQS","3","5","35"
"12/07/2013","7","PM10","","54-009-0011","AQS","3","7","."
"12/08/2013","8","PM10","","54-009-0011","AQS","3","8","."
"12/09/2013","31","PM2.5","","54-009-0005","AQS","3","6","31"
"12/10/2013","7","PM10","","54-009-0011","AQS","3","7","."
"12/11/2013","12","PM10","","54-009-0011","AQS","3","12","."
"12/12/2013","31","PM2.5","","54-009-0005","AQS","2","11","31"
"12/13/2013","19","PM10","","54-009-0011","AQS","5","19","."
"12/14/2013","12","PM10","","54-009-0011","AQS","6","12","."
"12/15/2013","51","PM2.5","","54-009-0005","AQS","3","9","51"
"12/16/2013","12","PM10","","54-009-0011","AQS","5","12","."
"12/17/2013","12","PM10","","54-009-0011","AQS","5","12","."
"12/18/2013","52","PM2.5","","54-009-0005","AQS","2","16","52"
"12/19/2013","17","PM10","","54-009-0011","AQS","3","17","."
"12/20/2013","15","PM10","","54-009-0011","AQS","5","15","."
"12/21/2013","35","PM2.5","","54-009-0005","AQS","3","11","35"
"12/22/2013","3","PM10","","54-009-0011","AQS","3","3","."
"12/23/2013","5","PM10","","54-009-0011","AQS","3","5","."
"12/24/2013","37","PM2.5","","54-009-0005","AQS","2","10","37"
"12/25/2013","9","PM10","","54-009-0011","AQS","3","9","."
"12/26/2013","6","PM10","","54-009-0011","AQS","2","6","."
"12/27/2013","44","PM2.5","","54-009-0005","AQS","3","12","44"
"12/28/2013","9","PM10","","54-009-0011","AQS","3","9","."
"12/29/2013","9","PM10","","54-009-0011","AQS","3","9","."
"12/30/2013","21","PM2.5","","54-009-0005","AQS","3","8","21"
"12/31/2013","8","PM10","","54-009-0011","AQS","3","8","."
