"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/30/2013","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","."
"05/01/2013","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","20"
"05/02/2013","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"05/03/2013","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","."
"05/04/2013","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","18"
"05/05/2013","64","Ozone","Echo Summit","06-017-0012","AQS","64","."
"05/06/2013","38","Ozone","Echo Summit","06-017-0012","AQS","38","."
"05/07/2013","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","5"
"05/08/2013","48","Ozone","Cool","06-017-0020","AQS","48","."
"05/09/2013","54","Ozone","Cool","06-017-0020","AQS","54","."
"05/10/2013","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","."
"05/11/2013","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","."
"05/12/2013","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
