"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/07/2010","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","3"
"02/08/2010","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","."
"02/09/2010","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","."
"02/10/2010","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","4"
"02/11/2010","24","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","24","."
"02/12/2010","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/13/2010","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","7"
"02/14/2010","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/15/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"02/16/2010","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","8"
"02/17/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/18/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"02/19/2010","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","15"
"02/20/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"02/21/2010","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"02/22/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","8"
"02/23/2010","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"02/24/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/25/2010","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","4"
"02/26/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/27/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/28/2010","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","3"
"03/01/2010","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","."
"03/02/2010","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"03/03/2010","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","3"
"03/04/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"03/05/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"03/06/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","4"
"03/07/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"03/08/2010","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"03/09/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","5"
"03/10/2010","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"03/11/2010","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/12/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","4"
"03/13/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"03/14/2010","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"03/15/2010","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","5"
"03/16/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"03/17/2010","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","."
"03/18/2010","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","10"
"03/19/2010","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"03/20/2010","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","."
"03/21/2010","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","17"
"03/22/2010","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"03/23/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"03/24/2010","46","PM2.5","Bliss SP","06-017-9000","AQS","46","46"
"03/25/2010","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"03/26/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"03/27/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","13"
"03/28/2010","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","."
"03/29/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"03/30/2010","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","3"
"03/31/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"04/01/2010","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","."
"04/02/2010","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","4"
"04/03/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/04/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"04/05/2010","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","4"
"04/06/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"04/07/2010","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"04/08/2010","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","11"
"04/09/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"04/10/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"04/11/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","23"
"04/12/2010","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"04/13/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"04/14/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","10"
"04/15/2010","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","."
"04/16/2010","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","."
"04/17/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","19"
"04/18/2010","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","."
"04/19/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"04/20/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","5"
"04/21/2010","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"04/22/2010","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","."
"04/23/2010","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","12"
"04/24/2010","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","."
"04/25/2010","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","."
"04/26/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","28"
"04/27/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"04/28/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/29/2010","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","3"
"04/30/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"05/01/2010","64","Ozone","Echo Summit","06-017-0012","AQS","64","."
"05/02/2010","87","Ozone","Echo Summit","06-017-0012","AQS","87","7"
"05/03/2010","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","."
"05/04/2010","77","Ozone","Echo Summit","06-017-0012","AQS","77","."
"05/05/2010","84","Ozone","Echo Summit","06-017-0012","AQS","84","14"
"05/06/2010","48","Ozone","Echo Summit","06-017-0012","AQS","48","."
"05/07/2010","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"05/08/2010","47","Ozone","Echo Summit","06-017-0012","AQS","47","9"
"05/09/2010","50","Ozone","Echo Summit","06-017-0012","AQS","50","."
"05/10/2010","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"05/11/2010","41","Ozone","Echo Summit","06-017-0012","AQS","41","3"
"05/12/2010","47","Ozone","Echo Summit","06-017-0012","AQS","47","."
"05/13/2010","50","Ozone","Echo Summit","06-017-0012","AQS","50","."
"05/14/2010","71","Ozone","Echo Summit","06-017-0012","AQS","71","12"
"05/15/2010","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","."
"05/16/2010","84","Ozone","Echo Summit","06-017-0012","AQS","84","."
"05/17/2010","74","Ozone","Echo Summit","06-017-0012","AQS","74","9"
"05/18/2010","39","Ozone","Echo Summit","06-017-0012","AQS","39","."
"05/19/2010","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","."
"05/20/2010","71","Ozone","Echo Summit","06-017-0012","AQS","71","8"
"05/21/2010","77","Ozone","Echo Summit","06-017-0012","AQS","77","."
"05/22/2010","42","Ozone","Echo Summit","06-017-0012","AQS","42","."
"05/23/2010","38","Ozone","Echo Summit","06-017-0012","AQS","38","3"
"05/24/2010","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"05/25/2010","54","Ozone","Echo Summit","06-017-0012","AQS","54","."
"05/26/2010","50","Ozone","Echo Summit","06-017-0012","AQS","50","5"
"05/27/2010","47","Ozone","Echo Summit","06-017-0012","AQS","47","."
"05/28/2010","42","Ozone","Echo Summit","06-017-0012","AQS","42","."
"05/29/2010","49","Ozone","Echo Summit","06-017-0012","AQS","49","5"
"05/30/2010","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","."
"05/31/2010","48","Ozone","Echo Summit","06-017-0012","AQS","48","."
"06/01/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","6"
"06/02/2010","28","Ozone","Cool","06-017-0020","AQS","28","."
"06/03/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"06/04/2010","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","3"
"06/05/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"06/06/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"06/07/2010","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","8"
"06/08/2010","74","Ozone","Echo Summit","06-017-0012","AQS","74","."
"06/09/2010","93","Ozone","Echo Summit","06-017-0012","AQS","93","."
"06/10/2010","84","Ozone","Echo Summit","06-017-0012","AQS","84","7"
"06/11/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"06/12/2010","41","Ozone","Echo Summit","06-017-0012","AQS","41","."
"06/13/2010","50","Ozone","Echo Summit","06-017-0012","AQS","50","8"
"06/14/2010","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","."
"06/15/2010","67","Ozone","Echo Summit","06-017-0012","AQS","67","."
"06/16/2010","54","Ozone","Echo Summit","06-017-0012","AQS","54","13"
"06/17/2010","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","."
"06/18/2010","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"06/19/2010","61","Ozone","Echo Summit","06-017-0012","AQS","61","10"
"06/20/2010","54","Ozone","Echo Summit","06-017-0012","AQS","54","."
"06/21/2010","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","."
"06/22/2010","105","Ozone","Cool","06-017-0020","AQS","105","13"
"06/23/2010","112","Ozone","Cool","06-017-0020","AQS","112","."
"06/24/2010","77","Ozone","Echo Summit","06-017-0012","AQS","77","."
"06/25/2010","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","13"
"06/26/2010","93","Ozone","Cool","06-017-0020","AQS","93","."
"06/27/2010","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","."
"06/28/2010","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140","20"
"06/29/2010","97","Ozone","Cool","06-017-0020","AQS","97","."
"06/30/2010","50","Ozone","Cool","06-017-0020","AQS","50","."
"07/01/2010","71","Ozone","Cool","06-017-0020","AQS","71","8"
"07/02/2010","61","Ozone","Cool","06-017-0020","AQS","61","."
"07/03/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"07/04/2010","43","Ozone","Echo Summit","06-017-0012","AQS","43","7"
"07/05/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"07/06/2010","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"07/07/2010","93","Ozone","Cool","06-017-0020","AQS","93","11"
"07/08/2010","93","Ozone","Cool","06-017-0020","AQS","93","."
"07/09/2010","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"07/10/2010","112","Ozone","Cool","06-017-0020","AQS","112","19"
"07/11/2010","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"07/12/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"07/13/2010","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","13"
"07/14/2010","108","Ozone","Cool","06-017-0020","AQS","108","."
"07/15/2010","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","."
"07/16/2010","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","17"
"07/17/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"07/18/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"07/19/2010","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","9"
"07/20/2010","108","Ozone","Cool","06-017-0020","AQS","108","."
"07/21/2010","84","Ozone","Echo Summit","06-017-0012","AQS","84","."
"07/22/2010","136","Ozone","Cool","06-017-0020","AQS","136","19"
"07/23/2010","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","."
"07/24/2010","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","."
"07/25/2010","67","Ozone","Cool","06-017-0020","AQS","67","15"
"07/26/2010","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","."
"07/27/2010","100","Ozone","Echo Summit","06-017-0012","AQS","100","."
"07/28/2010","93","Ozone","Echo Summit","06-017-0012","AQS","93","11"
"07/29/2010","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"07/30/2010","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"07/31/2010","67","Ozone","Echo Summit","06-017-0012","AQS","67","11"
"08/01/2010","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","."
"08/02/2010","77","Ozone","Cool","06-017-0020","AQS","77","."
"08/03/2010","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","10"
"08/04/2010","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","."
"08/05/2010","93","Ozone","Cool","06-017-0020","AQS","93","."
"08/06/2010","140","Ozone","Cool","06-017-0020","AQS","140","15"
"08/07/2010","93","Ozone","Cool","06-017-0020","AQS","93","."
"08/08/2010","51","Ozone","Echo Summit","06-017-0012","AQS","51","."
"08/09/2010","61","Ozone","Echo Summit","06-017-0012","AQS","61","18"
"08/10/2010","64","Ozone","Echo Summit","06-017-0012","AQS","64","."
"08/11/2010","58","Ozone","Echo Summit","06-017-0012","AQS","58","."
"08/12/2010","80","Ozone","Cool","06-017-0020","AQS","80","10"
"08/13/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"08/14/2010","61","Ozone","Cool","06-017-0020","AQS","61","."
"08/15/2010","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","15"
"08/16/2010","115","Ozone","Cool","06-017-0020","AQS","115","."
"08/17/2010","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","."
"08/18/2010","67","Ozone","Cool","06-017-0020","AQS","67","9"
"08/19/2010","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","."
"08/20/2010","100","Ozone","Echo Summit","06-017-0012","AQS","100","."
"08/21/2010","100","Ozone","Echo Summit","06-017-0012","AQS","100","13"
"08/22/2010","51","Ozone","Echo Summit","06-017-0012","AQS","51","."
"08/23/2010","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","."
"08/24/2010","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","13"
"08/25/2010","192","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","192","."
"08/26/2010","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"08/27/2010","87","Ozone","Echo Summit","06-017-0012","AQS","87","9"
"08/28/2010","80","Ozone","Echo Summit","06-017-0012","AQS","80","."
"08/29/2010","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"08/30/2010","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","9"
"08/31/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"09/01/2010","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","."
"09/02/2010","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","9"
"09/03/2010","169","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","169","."
"09/04/2010","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"09/05/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","7"
"09/06/2010","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","."
"09/07/2010","80","Ozone","Echo Summit","06-017-0012","AQS","80","."
"09/08/2010","39","Ozone","Echo Summit","06-017-0012","AQS","39","3"
"09/09/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"09/10/2010","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","."
"09/11/2010","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","12"
"09/12/2010","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119","."
"09/13/2010","87","Ozone","Cool","06-017-0020","AQS","87","."
"09/14/2010","84","Ozone","Cool","06-017-0020","AQS","84","15"
"09/15/2010","90","Ozone","Cool","06-017-0020","AQS","90","."
"09/16/2010","90","Ozone","Cool","06-017-0020","AQS","90","."
"09/17/2010","47","Ozone","Echo Summit","06-017-0012","AQS","47","16"
"09/18/2010","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"09/19/2010","50","Ozone","Echo Summit","06-017-0012","AQS","50","."
"09/20/2010","37","Ozone","Echo Summit","06-017-0012","AQS","37","5"
"09/21/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"09/22/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"09/23/2010","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","8"
"09/24/2010","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"09/25/2010","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","."
"09/26/2010","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","18"
"09/27/2010","143","Ozone","Cool","06-017-0020","AQS","143","."
"09/28/2010","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"09/29/2010","126","Ozone","Cool","06-017-0020","AQS","126","17"
"09/30/2010","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"10/01/2010","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","."
"10/02/2010","115","Ozone","Cool","06-017-0020","AQS","115","22"
"10/03/2010","46","Ozone","Cool","06-017-0020","AQS","46","."
"10/04/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"10/05/2010","44","Ozone","Cool","06-017-0020","AQS","44","5"
"10/06/2010","45","Ozone","Cool","06-017-0020","AQS","45","."
"10/07/2010","42","Ozone","Cool","06-017-0020","AQS","42","."
"10/08/2010","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","14"
"10/09/2010","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","."
"10/10/2010","51","Ozone","Cool","06-017-0020","AQS","51","."
"10/11/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","10"
"10/12/2010","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"10/13/2010","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","."
"10/14/2010","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","10"
"10/15/2010","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","."
"10/16/2010","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","."
"10/17/2010","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","11"
"10/18/2010","34","Ozone","Echo Summit","06-017-0012","AQS","34","."
"10/19/2010","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","."
"10/20/2010","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","30"
"10/21/2010","40","Ozone","Echo Summit","06-017-0012","AQS","40","."
"10/22/2010","37","Ozone","Echo Summit","06-017-0012","AQS","37","."
"10/23/2010","35","Ozone","Echo Summit","06-017-0012","AQS","35","2"
"10/24/2010","40","Ozone","Echo Summit","06-017-0012","AQS","40","."
"10/25/2010","38","Ozone","Echo Summit","06-017-0012","AQS","38","."
"10/26/2010","37","Ozone","Echo Summit","06-017-0012","AQS","37","4"
"10/27/2010","58","Ozone","Echo Summit","06-017-0012","AQS","58","."
"10/28/2010","58","Ozone","Echo Summit","06-017-0012","AQS","58","."
"10/29/2010","54","Ozone","Echo Summit","06-017-0012","AQS","54","8"
"10/30/2010","38","Ozone","Echo Summit","06-017-0012","AQS","38","."
"10/31/2010","36","Ozone","Echo Summit","06-017-0012","AQS","36","."
"11/01/2010","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","10"
"11/02/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"11/03/2010","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"11/04/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","11"
"11/05/2010","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"11/06/2010","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"11/07/2010","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","5"
"11/08/2010","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","."
"11/09/2010","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","."
"11/10/2010","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","2"
"11/11/2010","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"11/12/2010","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"11/13/2010","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","4"
"11/14/2010","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","."
"11/15/2010","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"11/16/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","7"
"11/17/2010","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"11/18/2010","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"11/19/2010","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","20"
"11/20/2010","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"11/21/2010","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"11/22/2010","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","1"
