"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/25/2008","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32",".","."
"02/26/2008","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","6","."
"02/27/2008","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","7"
"02/28/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"02/29/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/01/2008","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","4","6"
"03/02/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"03/03/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/04/2008","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","7"
"03/05/2008","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"03/06/2008","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"03/07/2008","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","15","10"
"03/08/2008","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"03/09/2008","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"03/10/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","8"
"03/11/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/12/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/13/2008","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","1","4"
"03/14/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"03/15/2008","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","."
"03/16/2008","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","2"
"03/17/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"03/18/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/19/2008","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","10","10"
"03/20/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"03/21/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"03/22/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","19"
"03/23/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"03/24/2008","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"03/25/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","6","6"
"03/26/2008","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"03/27/2008","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"03/28/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","8"
"03/29/2008","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","."
"03/30/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"03/31/2008","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","10","13"
"04/01/2008","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"04/02/2008","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"04/03/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","15"
"04/04/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"04/05/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"04/06/2008","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","8","8"
"04/07/2008","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"04/08/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"04/09/2008","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","10"
"04/10/2008","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"04/11/2008","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101",".","."
"04/12/2008","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","19","13"
"04/13/2008","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"04/14/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"04/15/2008","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","10"
"04/16/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"04/17/2008","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","."
"04/18/2008","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","30","28"
"04/19/2008","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"04/20/2008","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"04/21/2008","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","26"
"04/22/2008","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"04/23/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"04/24/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","8","."
"04/25/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"04/26/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"04/27/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"04/28/2008","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"04/29/2008","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"04/30/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","10","."
"05/01/2008","61","Ozone","Echo Summit","06-017-0012","AQS","61",".","."
"05/02/2008","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"05/03/2008","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","38"
"05/04/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"05/05/2008","97","Ozone","Cool","06-017-0020","AQS","97",".","."
"05/06/2008","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","24","23"
"05/07/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"05/08/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"05/09/2008","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","49"
"05/10/2008","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97",".","."
"05/11/2008","84","Ozone","Echo Summit","06-017-0012","AQS","84",".","."
"05/12/2008","80","Ozone","Echo Summit","06-017-0012","AQS","80","19","21"
"05/13/2008","77","Ozone","Echo Summit","06-017-0012","AQS","77",".","."
"05/14/2008","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"05/15/2008","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","7"
"05/16/2008","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97",".","."
"05/17/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"05/18/2008","51","Ozone","Cool","06-017-0020","AQS","51","15","18"
"05/19/2008","133","Ozone","Cool","06-017-0020","AQS","133",".","."
"05/20/2008","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"05/21/2008","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","14"
"05/22/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"05/23/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"05/24/2008","39","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","39","7","3"
"05/25/2008","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"05/26/2008","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"05/27/2008","49","Ozone","Cool","06-017-0020","AQS","49",".","8"
"05/28/2008","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"05/29/2008","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","."
"05/30/2008","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","11","19"
"05/31/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"06/01/2008","64","Ozone","Cool","06-017-0020","AQS","64",".","."
"06/02/2008","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80",".","15"
"06/03/2008","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"06/04/2008","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","."
"06/05/2008","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","8","8"
"06/06/2008","64","Ozone","Echo Summit","06-017-0012","AQS","64",".","."
"06/07/2008","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","."
"06/08/2008","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","7"
"06/09/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"06/10/2008","71","Ozone","Echo Summit","06-017-0012","AQS","71",".","."
"06/11/2008","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","13","6"
"06/12/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"06/13/2008","182","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","182",".","."
"06/14/2008","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","143",".","50"
"06/15/2008","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","."
"06/16/2008","84","Ozone","Cool","06-017-0020","AQS","84",".","."
"06/17/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","14","22"
"06/18/2008","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87",".","."
"06/19/2008","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87",".","."
"06/20/2008","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","136",".","12"
"06/21/2008","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"06/22/2008","122","Ozone","Cool","06-017-0020","AQS","122",".","."
"06/23/2008","205","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","205","48","53"
"06/24/2008","166","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","166",".","."
"06/25/2008","192","Ozone","Cool","06-017-0020","AQS","192",".","."
"06/26/2008","201","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","201",".","123"
"06/27/2008","209","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","209",".","."
"06/28/2008","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","150",".","."
"06/29/2008","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","39","."
"06/30/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"07/01/2008","187","Ozone","Cool","06-017-0020","AQS","187",".","."
"07/02/2008","154","Ozone","Cool","06-017-0020","AQS","154",".","."
"07/03/2008","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"07/04/2008","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","."
"07/05/2008","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","22","."
"07/06/2008","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115",".","."
"07/07/2008","214","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","214",".","."
"07/08/2008","174","Ozone","Cool","06-017-0020","AQS","174",".","."
"07/09/2008","169","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","169",".","."
"07/10/2008","200","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","200",".","."
"07/11/2008","164","PM2.5","Bliss SP","06-017-9000","AQS","90","51","164"
"07/12/2008","150","Ozone","Cool","06-017-0020","AQS","150",".","."
"07/13/2008","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126",".","."
"07/14/2008","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","75"
"07/15/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"07/16/2008","147","Ozone","Cool","06-017-0020","AQS","147",".","."
"07/17/2008","90","Ozone","Cool","06-017-0020","AQS","90","23","19"
"07/18/2008","159","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","159",".","."
"07/19/2008","177","Ozone","Cool","06-017-0020","AQS","177",".","."
"07/20/2008","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97",".","35"
"07/21/2008","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"07/22/2008","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119",".","."
"07/23/2008","140","Ozone","Cool","06-017-0020","AQS","140","28","35"
"07/24/2008","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129",".","."
"07/25/2008","200","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","200",".","."
"07/26/2008","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147",".","63"
"07/27/2008","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","."
"07/28/2008","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","."
"07/29/2008","61","Ozone","Echo Summit","06-017-0012","AQS","61","16","13"
"07/30/2008","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"07/31/2008","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"08/01/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","7"
"08/02/2008","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87",".","."
"08/03/2008","48","Ozone","Cool","06-017-0020","AQS","48",".","."
"08/04/2008","90","Ozone","Cool","06-017-0020","AQS","90","15","8"
"08/05/2008","100","Ozone","Cool","06-017-0020","AQS","100",".","."
"08/06/2008","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","."
"08/07/2008","64","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","64",".","20"
"08/08/2008","45","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","45",".","."
"08/09/2008","49","Ozone","Cool","06-017-0020","AQS","49",".","."
"08/10/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","13","10"
"08/11/2008","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"08/12/2008","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122",".","."
"08/13/2008","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147",".","29"
"08/14/2008","161","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","161",".","."
"08/15/2008","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147",".","."
"08/16/2008","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","19","29"
"08/17/2008","48","Ozone","Echo Summit","06-017-0012","AQS","48",".","."
"08/18/2008","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"08/19/2008","36","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","36",".","10"
"08/20/2008","48","Ozone","Cool","06-017-0020","AQS","48",".","."
"08/21/2008","44","Ozone","Cool","06-017-0020","AQS","44",".","."
"08/22/2008","112","Ozone","Cool","06-017-0020","AQS","112","13","12"
"08/23/2008","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","."
"08/24/2008","112","Ozone","Cool","06-017-0020","AQS","112",".","."
"08/25/2008","54","Ozone","Echo Summit","06-017-0012","AQS","54",".","12"
"08/26/2008","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"08/27/2008","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97",".","."
"08/28/2008","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","31","9"
"08/29/2008","115","Ozone","Cool","06-017-0020","AQS","115",".","."
"08/30/2008","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","."
"08/31/2008","54","Ozone","Echo Summit","06-017-0012","AQS","54",".","11"
"09/01/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"09/02/2008","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115",".","."
"09/03/2008","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","23","21"
"09/04/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"09/05/2008","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129",".","."
"09/06/2008","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133",".","15"
"09/07/2008","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"09/08/2008","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"09/09/2008","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","19","15"
"09/10/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"09/11/2008","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","136",".","."
"09/12/2008","93","Ozone","Cool","06-017-0020","AQS","93",".","16"
"09/13/2008","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"09/14/2008","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97",".","."
"09/15/2008","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","27","21"
"09/16/2008","87","Ozone","Cool","06-017-0020","AQS","87",".","."
"09/17/2008","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"09/18/2008","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","17"
"09/19/2008","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"09/20/2008","42","Ozone","Echo Summit","06-017-0012","AQS","42",".","."
"09/21/2008","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","8","11"
"09/22/2008","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"09/23/2008","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101",".","."
"09/24/2008","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129",".","23"
"09/25/2008","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"09/26/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"09/27/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","13","12"
"09/28/2008","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"09/29/2008","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"09/30/2008","71","Ozone","Cool","06-017-0020","AQS","71",".","18"
"10/01/2008","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"10/02/2008","36","Ozone","Echo Summit","06-017-0012","AQS","36",".","."
"10/03/2008","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","7","20"
"10/04/2008","34","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","34",".","."
"10/05/2008","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37",".","."
"10/06/2008","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","13"
"10/07/2008","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"10/08/2008","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"10/09/2008","42","Ozone","Echo Summit","06-017-0012","AQS","42","18","10"
"10/10/2008","35","Ozone","Echo Summit","06-017-0012","AQS","35",".","."
"10/11/2008","32","Ozone","Echo Summit","06-017-0012","AQS","32",".","."
"10/12/2008","34","Ozone","Echo Summit","06-017-0012","AQS","34",".","8"
"10/13/2008","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"10/14/2008","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"10/15/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","19","7"
"10/16/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"10/17/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"10/18/2008","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","17"
"10/19/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"10/20/2008","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"10/21/2008","44","Ozone","Echo Summit","06-017-0012","AQS","44","21","10"
"10/22/2008","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"10/23/2008","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"10/24/2008","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","12"
"10/25/2008","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122",".","."
"10/26/2008","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"10/27/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","19","17"
"10/28/2008","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","."
"10/29/2008","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"10/30/2008","40","Ozone","Cool","06-017-0020","AQS","40",".","28"
"10/31/2008","31","Ozone","Echo Summit","06-017-0012","AQS","31",".","."
