"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"04/23/2016","54","Ozone","Echo Summit","06-017-0012","AQS","54","6","."
"04/24/2016","58","Ozone","Echo Summit","06-017-0012","AQS","58","9","8"
"04/25/2016","54","Ozone","Echo Summit","06-017-0012","AQS","54","11","."
"04/26/2016","48","Ozone","Echo Summit","06-017-0012","AQS","48","11","."
"04/27/2016","46","Ozone","Echo Summit","06-017-0012","AQS","46","8","12"
"04/28/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","."
"04/29/2016","61","Ozone","Echo Summit","06-017-0012","AQS","61","7","."
"04/30/2016","44","Ozone","Echo Summit","06-017-0012","AQS","44","9","5"
"05/01/2016","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","5","."
"05/02/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","7","."
"05/03/2016","51","Ozone","Echo Summit","06-017-0012","AQS","51","12","18"
"05/04/2016","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","13","."
"05/05/2016","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","10","."
"05/06/2016","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","6","10"
"05/07/2016","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","3","."
"05/08/2016","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","5","."
"05/09/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","9","13"
"05/10/2016","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","9","."
"05/11/2016","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","6","."
"05/12/2016","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","11","."
"05/13/2016","87","Ozone","Echo Summit","06-017-0012","AQS","87","15","."
"05/14/2016","64","Ozone","Echo Summit","06-017-0012","AQS","64","6","."
"05/15/2016","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","4","6"
"05/16/2016","47","Ozone","Echo Summit","06-017-0012","AQS","47","4","."
"05/17/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","5","."
"05/18/2016","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","5","."
"05/19/2016","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","17","."
"05/20/2016","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","11","."
"05/21/2016","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","4","5"
"05/22/2016","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","4","."
"05/23/2016","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","6","."
"05/24/2016","36","Ozone","Echo Summit","06-017-0012","AQS","36","3","7"
"05/25/2016","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","5","."
"05/26/2016","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","5","."
"05/27/2016","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","8","16"
"05/28/2016","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","9","."
"05/29/2016","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","11","."
"05/30/2016","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","11","20"
"05/31/2016","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","8","."
"06/01/2016","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","10","."
"06/02/2016","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","8","15"
"06/03/2016","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","10","."
"06/04/2016","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","15","."
"06/05/2016","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","13","23"
"06/06/2016","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","8","."
"06/07/2016","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","9","."
"06/08/2016","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","8","14"
"06/09/2016","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","6","."
"06/10/2016","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"06/11/2016","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","13"
"06/12/2016","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"06/13/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"06/14/2016","74","Ozone","Echo Summit","06-017-0012","AQS","74",".","9"
"06/15/2016","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","."
"06/16/2016","43","Ozone","Echo Summit","06-017-0012","AQS","43","6","."
"06/17/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","9","10"
"06/18/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","12","."
"06/19/2016","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","6","."
"06/20/2016","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119","10","10"
"06/21/2016","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","9","."
"06/22/2016","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","11","."
"06/23/2016","84","Ozone","Echo Summit","06-017-0012","AQS","84","12","8"
"06/24/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","7","."
"06/25/2016","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","9","."
"06/26/2016","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","10","15"
"06/27/2016","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","8","."
"06/28/2016","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","8","."
"06/29/2016","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","12","23"
"06/30/2016","164","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","164","12","."
"07/01/2016","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","20","."
"07/02/2016","84","Ozone","Echo Summit","06-017-0012","AQS","84","19","35"
"07/03/2016","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","21","."
"07/04/2016","80","Ozone","Echo Summit","06-017-0012","AQS","80","16","."
"07/05/2016","61","Ozone","Echo Summit","06-017-0012","AQS","61","14","16"
"07/06/2016","84","Ozone","Echo Summit","06-017-0012","AQS","84","8","."
"07/07/2016","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","8","."
"07/08/2016","51","Ozone","Echo Summit","06-017-0012","AQS","51","8","12"
"07/09/2016","40","Ozone","Echo Summit","06-017-0012","AQS","40","13","."
"07/10/2016","50","Ozone","Echo Summit","06-017-0012","AQS","50","5","."
"07/11/2016","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","6","7"
"07/12/2016","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","6","."
"07/13/2016","87","Ozone","Cool","06-017-0020","AQS","87","10","."
"07/14/2016","169","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","169","12","20"
"07/15/2016","151","Ozone","Cool","06-017-0020","AQS","151","24","."
"07/16/2016","84","Ozone","Echo Summit","06-017-0012","AQS","84","11","."
"07/17/2016","90","Ozone","Echo Summit","06-017-0012","AQS","90","13","14"
"07/18/2016","64","Ozone","Echo Summit","06-017-0012","AQS","64","16","."
"07/19/2016","61","Ozone","Echo Summit","06-017-0012","AQS","61","10","."
"07/20/2016","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","12","15"
"07/21/2016","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","10","."
"07/22/2016","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","8","."
"07/23/2016","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","10","9"
"07/24/2016","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","11","."
"07/25/2016","166","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","166","19","."
"07/26/2016","151","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","151","14","24"
"07/27/2016","172","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","172","13","."
"07/28/2016","172","Ozone","Cool","06-017-0020","AQS","172","15","."
"07/29/2016","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","17","36"
"07/30/2016","100","Ozone","Echo Summit","06-017-0012","AQS","100","24","."
"07/31/2016","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","30","."
"08/01/2016","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","12","21"
"08/02/2016","87","Ozone","Cool","06-017-0020","AQS","87","11","."
"08/03/2016","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","143","11","."
"08/04/2016","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","12","20"
"08/05/2016","84","Ozone","Echo Summit","06-017-0012","AQS","84","16","."
"08/06/2016","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","15","."
"08/07/2016","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","19","45"
"08/08/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","11","."
"08/09/2016","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","15","."
"08/10/2016","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","28","55"
"08/11/2016","156","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","156","23","."
"08/12/2016","164","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","164","19","."
"08/13/2016","172","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","172","19","27"
"08/14/2016","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","15","."
"08/15/2016","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126",".","."
"08/16/2016","147","Ozone","Cool","06-017-0020","AQS","147",".","42"
"08/17/2016","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140",".","."
"08/18/2016","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","143",".","."
"08/19/2016","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","22","53"
"08/20/2016","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","136","26","."
"08/21/2016","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","24","."
"08/22/2016","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","21","45"
"08/23/2016","54","Ozone","Echo Summit","06-017-0012","AQS","54","14","."
"08/24/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","6","."
"08/25/2016","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","14","39"
"08/26/2016","87","Ozone","Echo Summit","06-017-0012","AQS","87","23","."
"08/27/2016","105","Ozone","Echo Summit","06-017-0012","AQS","105","23","."
"08/28/2016","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","23","49"
"08/29/2016","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","18","."
"08/30/2016","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","19","."
"08/31/2016","74","Ozone","Echo Summit","06-017-0012","AQS","74","19","40"
"09/01/2016","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","14","."
"09/02/2016","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","15","."
"09/03/2016","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","14","25"
"09/04/2016","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","18","."
"09/05/2016","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","15","."
"09/06/2016","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","11","32"
"09/07/2016","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","17","."
"09/08/2016","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","19","."
"09/09/2016","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140","17","45"
"09/10/2016","80","Ozone","Cool","06-017-0020","AQS","80","13","."
"09/11/2016","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","11","."
"09/12/2016","54","Ozone","Echo Summit","06-017-0012","AQS","54","13","17"
"09/13/2016","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","14","."
"09/14/2016","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","20","."
"09/15/2016","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","16","33"
"09/16/2016","154","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","154","12","."
"09/17/2016","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","14","."
"09/18/2016","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","11","18"
"09/19/2016","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","20","."
"09/20/2016","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","28","."
"09/21/2016","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","9","8"
"09/22/2016","43","Ozone","Echo Summit","06-017-0012","AQS","43","6","."
"09/23/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","."
"09/24/2016","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","7","5"
"09/25/2016","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","6","."
"09/26/2016","169","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","169","9","."
"09/27/2016","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147","13","15"
"09/28/2016","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","12","."
"09/29/2016","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","29","."
"09/30/2016","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","14","25"
"10/01/2016","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","6","."
"10/02/2016","49","Ozone","Echo Summit","06-017-0012","AQS","49","11","."
"10/03/2016","37","Ozone","Echo Summit","06-017-0012","AQS","37","3","4"
"10/04/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","4","."
"10/05/2016","44","Ozone","Echo Summit","06-017-0012","AQS","44","10","."
"10/06/2016","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","11","13"
"10/07/2016","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","14","."
"10/08/2016","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","11","."
"10/09/2016","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","13","19"
"10/10/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","18","."
"10/11/2016","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","22","."
"10/12/2016","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","30","55"
"10/13/2016","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","18","."
"10/14/2016","42","Ozone","Echo Summit","06-017-0012","AQS","42","13","."
"10/15/2016","39","Ozone","Echo Summit","06-017-0012","AQS","39","6","6"
"10/16/2016","43","Ozone","Echo Summit","06-017-0012","AQS","43","3","."
"10/17/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","7","."
"10/18/2016","39","Ozone","Echo Summit","06-017-0012","AQS","39","11","4"
"10/19/2016","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","11","."
"10/20/2016","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","14","."
"10/21/2016","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","11","10"
"10/22/2016","54","Ozone","Echo Summit","06-017-0012","AQS","54","15","."
"10/23/2016","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","11","."
"10/24/2016","42","Ozone","Echo Summit","06-017-0012","AQS","42","8","12"
"10/25/2016","42","Ozone","Echo Summit","06-017-0012","AQS","42","9","."
"10/26/2016","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","11","."
"10/27/2016","41","Ozone","Echo Summit","06-017-0012","AQS","41","7","6"
"10/28/2016","33","Ozone","Echo Summit","06-017-0012","AQS","33","3","."
"10/29/2016","43","Ozone","Echo Summit","06-017-0012","AQS","43","5","."
