"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/12/2017","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","21","8"
"02/13/2017","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","27","."
"02/14/2017","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","31","."
"02/15/2017","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","27","8"
"02/16/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","12","."
"02/17/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","9","."
"02/18/2017","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","7","2"
"02/19/2017","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","7","."
"02/20/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","."
"02/21/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","2"
"02/22/2017","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","7","."
"02/23/2017","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","10","."
"02/24/2017","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","10","6"
"02/25/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","15","."
"02/26/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","13","."
"02/27/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","9","3"
"02/28/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","27","."
"03/01/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","30","."
"03/02/2017","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","26","15"
"03/03/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","20","."
"03/04/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","19","."
"03/05/2017","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","10","2"
"03/06/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","8","."
"03/07/2017","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","9","."
"03/08/2017","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","29","8"
"03/09/2017","38","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","38","38","."
"03/10/2017","38","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","32","38","."
"03/11/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","31","10"
"03/12/2017","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","29","."
"03/13/2017","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","31","."
"03/14/2017","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","23","12"
"03/15/2017","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","19","."
"03/16/2017","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","18","."
"03/17/2017","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","40","18"
"03/18/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","19","."
"03/19/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","23","."
"03/20/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","11"
"03/21/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/22/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/23/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","5"
"03/24/2017","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","6","."
"03/25/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","15","."
"03/26/2017","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","9","4"
"03/27/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","18","."
"03/28/2017","23","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS",".","23","."
"03/29/2017","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","20","7"
"03/30/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","19","."
"03/31/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","28","."
"04/01/2017","48","Ozone","Cool","06-017-0020","AQS","48","19","6"
"04/02/2017","40","Ozone","Cool","06-017-0020","AQS","40","18","."
"04/03/2017","45","Ozone","Cool","06-017-0020","AQS","45","21","."
"04/04/2017","46","Ozone","Cool","06-017-0020","AQS","46","20","8"
"04/05/2017","50","Ozone","Cool","06-017-0020","AQS","50","17","."
"04/06/2017","49","Ozone","Cool","06-017-0020","AQS","49","20","."
"04/07/2017","49","Ozone","Cool","06-017-0020","AQS","49","5","3"
"04/08/2017","44","Ozone","Cool","06-017-0020","AQS","44","7","."
"04/09/2017","45","Ozone","Cool","06-017-0020","AQS","45","16","."
"04/10/2017","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","19","19"
"04/11/2017","48","Ozone","Cool","06-017-0020","AQS","48","19","."
"04/12/2017","39","Ozone","Cool","06-017-0020","AQS","39","13","."
"04/13/2017","45","Ozone","Cool","06-017-0020","AQS","45","6","3"
"04/14/2017","42","Ozone","Cool","06-017-0020","AQS","42","19","."
"04/15/2017","43","Ozone","Cool","06-017-0020","AQS","43","20","."
"04/16/2017","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","14","10"
"04/17/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","5","."
"04/18/2017","47","Ozone","Cool","06-017-0020","AQS","47","10","."
"04/19/2017","64","Ozone","Cool","06-017-0020","AQS","64","17","19"
"04/20/2017","49","Ozone","Cool","06-017-0020","AQS","49","13","."
"04/21/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","16","."
"04/22/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","20","16"
"04/23/2017","45","Ozone","Cool","06-017-0020","AQS","45","9","."
"04/24/2017","40","Ozone","Cool","06-017-0020","AQS","40","8","."
"04/25/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","11","8"
"04/26/2017","27","Ozone","Cool","06-017-0020","AQS","27","7","."
"04/27/2017","64","Ozone","Cool","06-017-0020","AQS","64","10","."
"04/28/2017","54","Ozone","Cool","06-017-0020","AQS","54","31","9"
"04/29/2017","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","14","."
"04/30/2017","45","Ozone","Cool","06-017-0020","AQS","45","14","."
"05/01/2017","50","Ozone","Cool","06-017-0020","AQS","50","13","8"
"05/02/2017","38","Ozone","Cool","06-017-0020","AQS","38","15","."
"05/03/2017","58","Ozone","Cool","06-017-0020","AQS","58","15","."
"05/04/2017","64","Ozone","Cool","06-017-0020","AQS","64","16","19"
"05/05/2017","34","Ozone","Cool","06-017-0020","AQS","34","19","."
"05/06/2017","40","Ozone","Cool","06-017-0020","AQS","40","11","."
"05/07/2017","39","Ozone","Cool","06-017-0020","AQS","39","14","11"
"05/08/2017","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","15","."
"05/09/2017","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","15","."
"05/10/2017","51","Ozone","Cool","06-017-0020","AQS","51","19","24"
"05/11/2017","39","Ozone","Cool","06-017-0020","AQS","39","19","."
"05/12/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","14","."
"05/13/2017","46","Ozone","Cool","06-017-0020","AQS","46","13","7"
"05/14/2017","46","Ozone","Cool","06-017-0020","AQS","46","11","."
"05/15/2017","49","Ozone","Cool","06-017-0020","AQS","49","11","."
"05/16/2017","42","Ozone","Cool","06-017-0020","AQS","42","11","5"
"05/17/2017","42","Ozone","Cool","06-017-0020","AQS","42","8","."
"05/18/2017","39","Ozone","Cool","06-017-0020","AQS","39","9","."
"05/19/2017","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","11","9"
"05/20/2017","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","13","."
"05/21/2017","71","Ozone","Cool","06-017-0020","AQS","71","13","."
"05/22/2017","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","14","14"
"05/23/2017","112","Ozone","Cool","06-017-0020","AQS","112","15","."
"05/24/2017","93","Ozone","Cool","06-017-0020","AQS","93","20","."
"05/25/2017","49","Ozone","Cool","06-017-0020","AQS","49","14","15"
"05/26/2017","44","Ozone","Cool","06-017-0020","AQS","44","17","."
"05/27/2017","49","Ozone","Cool","06-017-0020","AQS","49","36","."
"05/28/2017","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","15","21"
"05/29/2017","74","Ozone","Cool","06-017-0020","AQS","74","14","."
"05/30/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","12","."
"05/31/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","13","12"
"06/01/2017","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","9","."
"06/02/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","12","."
"06/03/2017","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","14","16"
"06/04/2017","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","15","."
"06/05/2017","101","Ozone","Cool","06-017-0020","AQS","101","11","."
"06/06/2017","122","Ozone","Cool","06-017-0020","AQS","122","15","16"
"06/07/2017","87","Ozone","Echo Summit","06-017-0012","AQS","87","16","."
"06/08/2017","58","Ozone","Echo Summit","06-017-0012","AQS","58","9","."
"06/09/2017","47","Ozone","Echo Summit","06-017-0012","AQS","47","8","5"
"06/10/2017","47","Ozone","Echo Summit","06-017-0012","AQS","47","12","."
"06/11/2017","45","Ozone","Echo Summit","06-017-0012","AQS","45","10","."
"06/12/2017","33","Ozone","Echo Summit","06-017-0012","AQS","33","9","5"
"06/13/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","11","."
"06/14/2017","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","11","."
"06/15/2017","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","10","10"
"06/16/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","10","."
"06/17/2017","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","13","."
"06/18/2017","47","Ozone","Cool","06-017-0020","AQS","47","15","10"
"06/19/2017","122","Ozone","Cool","06-017-0020","AQS","122","17","."
"06/20/2017","147","Ozone","Cool","06-017-0020","AQS","147","22","."
"06/21/2017","112","Ozone","Cool","06-017-0020","AQS","112","25","27"
"06/22/2017","101","Ozone","Cool","06-017-0020","AQS","101","28","."
"06/23/2017","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","21","."
"06/24/2017","115","Ozone","Cool","06-017-0020","AQS","115","20","24"
"06/25/2017","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","20","."
"06/26/2017","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","19","."
"06/27/2017","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","32","8"
"06/28/2017","49","Ozone","Cool","06-017-0020","AQS","49","14","."
"06/29/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","14","."
"06/30/2017","97","Ozone","Cool","06-017-0020","AQS","97","19","23"
"07/01/2017","90","Ozone","Cool","06-017-0020","AQS","90","20","."
"07/02/2017","90","Ozone","Cool","06-017-0020","AQS","90","20","."
"07/03/2017","101","Ozone","Cool","06-017-0020","AQS","101","22","66"
"07/04/2017","112","Ozone","Cool","06-017-0020","AQS","112","26","."
"07/05/2017","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","17","."
"07/06/2017","80","Ozone","Cool","06-017-0020","AQS","80","17","19"
"07/07/2017","50","Ozone","Cool","06-017-0020","AQS","50","16","."
"07/08/2017","93","Ozone","Cool","06-017-0020","AQS","93","17","."
"07/09/2017","93","Ozone","Cool","06-017-0020","AQS","93","19","34"
"07/10/2017","93","Ozone","Cool","06-017-0020","AQS","93","25","."
"07/11/2017","80","Ozone","Cool","06-017-0020","AQS","80","14","."
"07/12/2017","71","Ozone","Cool","06-017-0020","AQS","71","18","."
"07/13/2017","77","Ozone","Cool","06-017-0020","AQS","77","20","."
"07/14/2017","105","Ozone","Cool","06-017-0020","AQS","105","22","."
"07/15/2017","100","Ozone","Cool","06-017-0020","AQS","100","16","15"
"07/16/2017","61","Ozone","Cool","06-017-0020","AQS","61","13","."
"07/17/2017","77","Ozone","Cool","06-017-0020","AQS","77","14","."
"07/18/2017","90","PM2.5","Bliss SP","06-017-9000","AQS","84","28","90"
"07/19/2017","108","Ozone","Cool","06-017-0020","AQS","108","80","."
"07/20/2017","105","Ozone","Echo Summit","06-017-0012","AQS","105","58","."
"07/21/2017","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","17","25"
"07/22/2017","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","20","."
"07/23/2017","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","19","."
"07/24/2017","119","Ozone","Cool","06-017-0020","AQS","119","19","30"
"07/25/2017","97","Ozone","Cool","06-017-0020","AQS","97","36","."
"07/26/2017","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","16","."
"07/27/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","15","18"
"07/28/2017","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","18","."
"07/29/2017","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","19","."
"07/30/2017","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","17","29"
"07/31/2017","115","Ozone","Cool","06-017-0020","AQS","115","28","."
"08/01/2017","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147","21","."
"08/02/2017","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","21","44"
"08/03/2017","101","Ozone","Cool","06-017-0020","AQS","101","28","."
"08/04/2017","105","Ozone","Cool","06-017-0020","AQS","105","20","."
"08/05/2017","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","19","28"
"08/06/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","18","."
"08/07/2017","97","Ozone","Cool","06-017-0020","AQS","97","22","."
"08/08/2017","64","Ozone","Cool","06-017-0020","AQS","64","17","30"
"08/09/2017","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","18","."
"08/10/2017","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","18","."
"08/11/2017","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","53","41"
"08/12/2017","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","18","."
"08/13/2017","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","14","."
"08/14/2017","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","9","10"
"08/15/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","15","."
"08/16/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","16","."
"08/17/2017","126","Ozone","Cool","06-017-0020","AQS","126","16","28"
"08/18/2017","129","Ozone","Cool","06-017-0020","AQS","129","17","."
"08/19/2017","71","Ozone","Cool","06-017-0020","AQS","71","16","."
"08/20/2017","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","16","35"
"08/21/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","21","."
"08/22/2017","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","9","."
"08/23/2017","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","13","20"
"08/24/2017","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","14","."
"08/25/2017","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","18","."
"08/26/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","18","27"
"08/27/2017","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","13","."
"08/28/2017","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","15","."
"08/29/2017","108","Ozone","Cool","06-017-0020","AQS","108","17","31"
"08/30/2017","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","17","."
"08/31/2017","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","17","."
"09/01/2017","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122","30","62"
"09/02/2017","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140","25","."
"09/03/2017","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","30","."
"09/04/2017","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","21","38"
"09/05/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","22","."
"09/06/2017","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","24","."
"09/07/2017","54","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","51","27","54"
"09/08/2017","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","21","."
"09/09/2017","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"09/10/2017","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","24"
"09/11/2017","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"09/12/2017","71","Ozone","Cool","06-017-0020","AQS","71",".","."
"09/13/2017","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","9"
"09/14/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"09/15/2017","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"09/16/2017","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","40"
"09/17/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"09/18/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"09/19/2017","43","Ozone","Echo Summit","06-017-0012","AQS","43",".","6"
"09/20/2017","45","Ozone","Echo Summit","06-017-0012","AQS","45",".","."
"09/21/2017","41","Ozone","Echo Summit","06-017-0012","AQS","41",".","."
"09/22/2017","36","Ozone","Echo Summit","06-017-0012","AQS","36",".","8"
"09/23/2017","39","Ozone","Echo Summit","06-017-0012","AQS","39",".","."
"09/24/2017","42","Ozone","Echo Summit","06-017-0012","AQS","42",".","."
"09/25/2017","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","10"
"09/26/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"09/27/2017","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80",".","."
"09/28/2017","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","13","18"
"09/29/2017","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","11","."
"09/30/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","12","."
"10/01/2017","46","Ozone","Echo Summit","06-017-0012","AQS","46","9","11"
"10/02/2017","42","Ozone","Echo Summit","06-017-0012","AQS","42","9","."
"10/03/2017","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","14","."
"10/04/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","14","13"
"10/05/2017","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","17","."
"10/06/2017","80","Ozone","Cool","06-017-0020","AQS","80","20","."
"10/07/2017","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","9","12"
"10/08/2017","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","16","."
"10/09/2017","58","Ozone","Cool","06-017-0020","AQS","58","17","."
"10/10/2017","58","Ozone","Echo Summit","06-017-0012","AQS","58","28","41"
"10/11/2017","54","Ozone","Echo Summit","06-017-0012","AQS","54","43","."
"10/12/2017","48","Ozone","Echo Summit","06-017-0012","AQS","48","33","."
"10/13/2017","63","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","54","30","63"
"10/14/2017","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","19","."
"10/15/2017","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","19","."
"10/16/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","27","46"
"10/17/2017","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","19","."
"10/18/2017","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119","19","."
"10/19/2017","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","18","21"
"10/20/2017","42","Ozone","Echo Summit","06-017-0012","AQS","42","3","."
"10/21/2017","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","9","."
"10/22/2017","41","Ozone","Echo Summit","06-017-0012","AQS","41","9","10"
"10/23/2017","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","10","."
"10/24/2017","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","12","."
"10/25/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","12","15"
"10/26/2017","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","12","."
"10/27/2017","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","11","."
"10/28/2017","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","7","16"
"10/29/2017","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","13","."
"10/30/2017","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","11","."
"10/31/2017","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","17","20"
"11/01/2017","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","13","."
"11/02/2017","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","23","."
"11/03/2017","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","8","15"
"11/04/2017","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","4","."
"11/05/2017","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","4","."
"11/06/2017","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","8","12"
"11/07/2017","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","19","."
"11/08/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","6","."
"11/09/2017","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","2","2"
"11/10/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","3","."
"11/11/2017","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","13","."
"11/12/2017","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","5","8"
"11/13/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","4","."
"11/14/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","4","."
