"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"03/31/2022","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","12","."
"04/01/2022","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","18","."
"04/02/2022","42","Ozone","Cool","06-017-0020","AQS","42","12","16"
"04/03/2022","44","Ozone","Cool","06-017-0020","AQS","44","14","."
"04/04/2022","37","Ozone","Cool","06-017-0020","AQS","37","9","."
"04/05/2022","44","Ozone","Cool","06-017-0020","AQS","44","10","8"
"04/06/2022","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","15","."
"04/07/2022","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","21","."
"04/08/2022","58","Ozone","Cool","06-017-0020","AQS","58","22","23"
"04/09/2022","43","Ozone","Cool","06-017-0020","AQS","43","18","."
"04/10/2022","40","Ozone","Cool","06-017-0020","AQS","40","19","."
"04/11/2022","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","14","5"
"04/12/2022","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","10","."
"04/13/2022","44","Ozone","Cool","06-017-0020","AQS","44","12","."
"04/14/2022","35","Ozone","Cool","06-017-0020","AQS","35","3","1"
"04/15/2022","40","Ozone","Cool","06-017-0020","AQS","40","4","."
"04/16/2022","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","5","."
"04/17/2022","44","Ozone","Cool","06-017-0020","AQS","44","8","13"
"04/18/2022","44","Ozone","Cool","06-017-0020","AQS","44","24","."
"04/19/2022","44","Ozone","Cool","06-017-0020","AQS","44","5","."
"04/20/2022","44","Ozone","Cool","06-017-0020","AQS","44","6","8"
"04/21/2022","43","Ozone","Cool","06-017-0020","AQS","43","3","."
"04/22/2022","44","Ozone","Cool","06-017-0020","AQS","44","7","."
"04/23/2022","41","Ozone","Cool","06-017-0020","AQS","41","8","5"
"04/24/2022","45","Ozone","Cool","06-017-0020","AQS","45","7","."
"04/25/2022","58","Ozone","Cool","06-017-0020","AQS","58",".","."
"04/26/2022","61","Ozone","Cool","06-017-0020","AQS","61","21","33"
"04/27/2022","49","Ozone","Cool","06-017-0020","AQS","49","18","."
"04/28/2022","49","Ozone","Cool","06-017-0020","AQS","49","16","."
"04/29/2022","50","Ozone","Cool","06-017-0020","AQS","50","12","18"
"04/30/2022","43","Ozone","Cool","06-017-0020","AQS","43","9","."
"05/01/2022","44","Ozone","Cool","06-017-0020","AQS","44","7","."
"05/02/2022","48","Ozone","Cool","06-017-0020","AQS","48","21","12"
"05/03/2022","7","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS",".","7","."
"05/04/2022","58","Ozone","Cool","06-017-0020","AQS","58","7","."
"05/05/2022","39","Ozone","Cool","06-017-0020","AQS","39","15","13"
"05/06/2022","47","Ozone","Echo Summit","06-017-0012","AQS","47","5","."
"05/07/2022","61","Ozone","Echo Summit","06-017-0012","AQS","61","6","."
"05/08/2022","47","Ozone","Echo Summit","06-017-0012","AQS","47","8","8"
"05/09/2022","45","Ozone","Echo Summit","06-017-0012","AQS","45","6","."
"05/10/2022","44","Ozone","Echo Summit","06-017-0012","AQS","44","4","."
"05/11/2022","44","Ozone","Echo Summit","06-017-0012","AQS","44","4","4"
"05/12/2022","44","Ozone","Echo Summit","06-017-0012","AQS","44","6","."
"05/13/2022","54","Ozone","Echo Summit","06-017-0012","AQS","54","6","."
"05/14/2022","38","Ozone","Cool","06-017-0020","AQS","38",".","7"
"05/15/2022","37","Ozone","Cool","06-017-0020","AQS","37",".","."
"05/16/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"05/17/2022","51","Ozone","Cool","06-017-0020","AQS","51",".","10"
"05/18/2022","54","Ozone","Echo Summit","06-017-0012","AQS","54","9","."
"05/19/2022","49","Ozone","Echo Summit","06-017-0012","AQS","49","7","."
"05/20/2022","51","Ozone","Cool","06-017-0020","AQS","51","41","31"
"05/21/2022","58","Ozone","Cool","06-017-0020","AQS","58","18","."
"05/22/2022","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"05/23/2022","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","15"
"05/24/2022","64","Ozone","Cool","06-017-0020","AQS","64",".","."
"05/25/2022","87","Ozone","Cool","06-017-0020","AQS","87","11","."
"05/26/2022","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","23"
"05/27/2022","48","Ozone","Echo Summit","06-017-0012","AQS","48","11","."
"05/28/2022","43","Ozone","Echo Summit","06-017-0012","AQS","43","5","."
"05/29/2022","45","Ozone","Echo Summit","06-017-0012","AQS","45","6","11"
"05/30/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","5","."
"05/31/2022","43","Ozone","Echo Summit","06-017-0012","AQS","43","6","."
"06/01/2022","71","Ozone","Cool","06-017-0020","AQS","71","7","10"
"06/02/2022","44","Ozone","Cool","06-017-0020","AQS","44","7","."
"06/03/2022","34","Ozone","Cool","06-017-0020","AQS","34","16","."
"06/04/2022","48","Ozone","Cool","06-017-0020","AQS","48","4","5"
"06/05/2022","31","Ozone","Echo Summit","06-017-0012","AQS","31","0","."
"06/06/2022","51","Ozone","Echo Summit","06-017-0012","AQS","51","5","."
"06/07/2022","77","Ozone","Cool","06-017-0020","AQS","77","5","12"
"06/08/2022","47","Ozone","Echo Summit","06-017-0012","AQS","47","7","."
"06/09/2022","51","Ozone","Cool","06-017-0020","AQS","51","8","."
"06/10/2022","38","Ozone","Echo Summit","06-017-0012","AQS","38",".","28"
"06/11/2022","37","Ozone","Cool","06-017-0020","AQS","37",".","."
"06/12/2022","36","Ozone","Echo Summit","06-017-0012","AQS","36",".","."
"06/13/2022","49","Ozone","Echo Summit","06-017-0012","AQS","49",".","10"
"06/14/2022","54","Ozone","Echo Summit","06-017-0012","AQS","54","7","."
"06/15/2022","74","Ozone","Cool","06-017-0020","AQS","74","8","."
"06/16/2022","64","Ozone","Echo Summit","06-017-0012","AQS","64","19","17"
"06/17/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","10","."
"06/18/2022","39","Ozone","Echo Summit","06-017-0012","AQS","39","6","."
"06/19/2022","40","Ozone","Echo Summit","06-017-0012","AQS","40","6","7"
"06/20/2022","42","Ozone","Cool","06-017-0020","AQS","42","14","."
"06/21/2022","61","Ozone","Cool","06-017-0020","AQS","61","11","."
"06/22/2022","80","Ozone","Cool","06-017-0020","AQS","80","13","14"
"06/23/2022","105","Ozone","Cool","06-017-0020","AQS","105","11","."
"06/24/2022","67","Ozone","Cool","06-017-0020","AQS","67","10","."
"06/25/2022","74","Ozone","Cool","06-017-0020","AQS","74","12","14"
"06/26/2022","51","Ozone","Cool","06-017-0020","AQS","51","8","."
"06/27/2022","61","Ozone","Echo Summit","06-017-0012","AQS","61","7","."
"06/28/2022","61","Ozone","Cool","06-017-0020","AQS","61","8","11"
"06/29/2022","84","Ozone","Cool","06-017-0020","AQS","84","6","."
"06/30/2022","51","Ozone","Cool","06-017-0020","AQS","51",".","."
"07/01/2022","49","Ozone","Echo Summit","06-017-0012","AQS","49",".","."
"07/02/2022","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","."
"07/03/2022","47","Ozone","Echo Summit","06-017-0012","AQS","47","6","."
"07/04/2022","38","Ozone","Echo Summit","06-017-0012","AQS","38","5","."
"07/05/2022","31","Ozone","Echo Summit","06-017-0012","AQS","31","14","."
"07/06/2022","39","Ozone","Echo Summit","06-017-0012","AQS","39","14","."
"07/07/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","10","."
"07/08/2022","64","Ozone","Cool","06-017-0020","AQS","64","15","."
"07/09/2022","50","Ozone","Echo Summit","06-017-0012","AQS","50","12","."
"07/10/2022","67","Ozone","Cool","06-017-0020","AQS","67","22","."
"07/11/2022","119","Ozone","Cool","06-017-0020","AQS","119","15","."
"07/12/2022","97","Ozone","Cool","06-017-0020","AQS","97","12","."
"07/13/2022","80","Ozone","Echo Summit","06-017-0012","AQS","80","16","."
"07/14/2022","80","Ozone","Echo Summit","06-017-0012","AQS","80","16","."
"07/15/2022","74","Ozone","Cool","06-017-0020","AQS","74","16","."
"07/16/2022","90","Ozone","Cool","06-017-0020","AQS","90",".","."
"07/17/2022","54","Ozone","Cool","06-017-0020","AQS","54",".","."
"07/18/2022","58","Ozone","Cool","06-017-0020","AQS","58",".","."
"07/19/2022","67","Ozone","Cool","06-017-0020","AQS","67",".","."
"07/20/2022","93","Ozone","Cool","06-017-0020","AQS","93","9","."
"07/21/2022","61","Ozone","Cool","06-017-0020","AQS","61","6","."
"07/22/2022","105","Ozone","Echo Summit","06-017-0012","AQS","105","6","."
"07/23/2022","97","Ozone","Cool","06-017-0020","AQS","97","8","."
"07/24/2022","105","Ozone","Cool","06-017-0020","AQS","105","71","."
"07/25/2022","112","Ozone","Cool","06-017-0020","AQS","112","28","."
"07/26/2022","100","Ozone","Cool","06-017-0020","AQS","100","31","."
"07/27/2022","105","Ozone","Cool","06-017-0020","AQS","105","14","."
"07/28/2022","90","Ozone","Cool","06-017-0020","AQS","90","15","."
"07/29/2022","71","Ozone","Cool","06-017-0020","AQS","71","15","."
"07/30/2022","54","Ozone","Cool","06-017-0020","AQS","54","17","."
"07/31/2022","49","Ozone","Echo Summit","06-017-0012","AQS","49","18","."
"08/01/2022","43","Ozone","Echo Summit","06-017-0012","AQS","43","15","."
"08/02/2022","71","Ozone","Cool","06-017-0020","AQS","71","12","."
"08/03/2022","64","Ozone","Cool","06-017-0020","AQS","64","10","."
"08/04/2022","47","Ozone","Echo Summit","06-017-0012","AQS","47","11","."
"08/05/2022","46","Ozone","Cool","06-017-0020","AQS","46","10","."
"08/06/2022","45","Ozone","Echo Summit","06-017-0012","AQS","45","11","."
"08/07/2022","51","Ozone","Echo Summit","06-017-0012","AQS","51","10","."
"08/08/2022","45","Ozone","Echo Summit","06-017-0012","AQS","45","12","."
"08/09/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","15","."
"08/10/2022","43","Ozone","Echo Summit","06-017-0012","AQS","43","13","."
"08/11/2022","48","Ozone","Cool","06-017-0020","AQS","48","10","."
"08/12/2022","50","Ozone","Cool","06-017-0020","AQS","50","10","."
"08/13/2022","71","Ozone","Cool","06-017-0020","AQS","71","9","."
"08/14/2022","67","Ozone","Cool","06-017-0020","AQS","67","7","."
"08/15/2022","84","Ozone","Cool","06-017-0020","AQS","84","7","."
"08/16/2022","105","Ozone","Cool","06-017-0020","AQS","105","9","."
"08/17/2022","129","Ozone","Cool","06-017-0020","AQS","129","8","."
"08/18/2022","108","Ozone","Cool","06-017-0020","AQS","108","5","."
"08/19/2022","122","Ozone","Cool","06-017-0020","AQS","122","8","."
"08/20/2022","97","Ozone","Cool","06-017-0020","AQS","97","9","."
"08/21/2022","54","Ozone","Cool","06-017-0020","AQS","54","11","."
"08/22/2022","80","Ozone","Cool","06-017-0020","AQS","80","10","."
"08/23/2022","71","Ozone","Cool","06-017-0020","AQS","71","6","."
"08/24/2022","61","Ozone","Cool","06-017-0020","AQS","61","10","."
"08/25/2022","49","Ozone","Echo Summit","06-017-0012","AQS","49","10","."
"08/26/2022","77","Ozone","Cool","06-017-0020","AQS","77","7","."
"08/27/2022","51","Ozone","Echo Summit","06-017-0012","AQS","51","7","."
"08/28/2022","58","Ozone","Cool","06-017-0020","AQS","58","10","."
"08/29/2022","74","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AirNow","74",".","."
"08/30/2022","97","Ozone","Cool","06-017-0020","AQS","97",".","."
"08/31/2022","77","Ozone","Cool","06-017-0020","AQS","77",".","."
"09/01/2022","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"09/02/2022","105","Ozone","Cool","06-017-0020","AQS","105",".","."
"09/03/2022","61","Ozone","Cool","06-017-0020","AQS","61",".","."
"09/04/2022","50","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","50",".","."
"09/05/2022","51","Ozone","Cool","06-017-0020","AQS","51",".","."
"09/06/2022","49","Ozone","Cool","06-017-0020","AQS","49",".","."
"09/07/2022","71","Ozone","Cool","06-017-0020","AQS","71","42","."
"09/08/2022","115","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","115",".","."
"09/09/2022","129","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","129",".","."
"09/10/2022","67","Ozone","Cool","06-017-0020","AQS","67",".","."
"09/11/2022","105","Ozone","Cool","06-017-0020","AQS","105",".","."
"09/12/2022","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"09/13/2022","38","Ozone","Echo Summit","06-017-0012","AQS","38",".","."
"09/14/2022","41","Ozone","Echo Summit","06-017-0012","AQS","41","11","."
"09/15/2022","43","Ozone","Cool","06-017-0020","AQS","43","25","."
"09/16/2022","91","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","51","91","."
"09/17/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","14","."
"09/18/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","13","."
"09/19/2022","35","Ozone","Echo Summit","06-017-0012","AQS","35","3","."
"09/20/2022","36","Ozone","Cool","06-017-0020","AQS","36","3","."
"09/21/2022","32","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","32","4","."
"09/22/2022","39","Ozone","Echo Summit","06-017-0012","AQS","39","7","."
"09/23/2022","47","Ozone","Cool","06-017-0020","AQS","47","8","."
"09/24/2022","71","Ozone","Cool","06-017-0020","AQS","71","6","."
"09/25/2022","67","Ozone","Cool","06-017-0020","AQS","67","6","."
"09/26/2022","77","Ozone","Cool","06-017-0020","AQS","77","6","."
"09/27/2022","71","Ozone","Cool","06-017-0020","AQS","71","7","."
"09/28/2022","38","Ozone","Cool","06-017-0020","AQS","38","7","."
"09/29/2022","43","Ozone","Echo Summit","06-017-0012","AQS","43","7","."
"09/30/2022","58","Ozone","Cool","06-017-0020","AQS","58","8","."
"10/01/2022","77","Ozone","Cool","06-017-0020","AQS","77","6","."
"10/02/2022","51","Ozone","Echo Summit","06-017-0012","AQS","51","8","."
"10/03/2022","58","Ozone","Cool","06-017-0020","AQS","58","9","."
"10/04/2022","67","Ozone","Cool","06-017-0020","AQS","67","10","."
"10/05/2022","87","Ozone","Cool","06-017-0020","AQS","87","12","."
"10/06/2022","54","Ozone","Cool","06-017-0020","AQS","54","8","."
"10/07/2022","50","Ozone","Cool","06-017-0020","AQS","50","9","."
"10/08/2022","50","Ozone","Cool","06-017-0020","AQS","50","9","."
"10/09/2022","54","Ozone","Cool","06-017-0020","AQS","54","10","."
"10/10/2022","54","Ozone","Cool","06-017-0020","AQS","54","8","."
"10/11/2022","61","Ozone","Cool","06-017-0020","AQS","61","9","."
"10/12/2022","61","Ozone","Cool","06-017-0020","AQS","61","12","."
"10/13/2022","58","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","58","8","."
"10/14/2022","64","Ozone","Cool","06-017-0020","AQS","64","6","."
"10/15/2022","54","Ozone","Cool","06-017-0020","AQS","54","8","."
"10/16/2022","41","Ozone","Echo Summit","06-017-0012","AQS","41","7","."
"10/17/2022","44","Ozone","Echo Summit","06-017-0012","AQS","44","12","."
"10/18/2022","43","Ozone","Cool","06-017-0020","AQS","43","15","."
"10/19/2022","47","Ozone","Cool","06-017-0020","AQS","47","9","."
"10/20/2022","74","Ozone","Cool","06-017-0020","AQS","74","10","."
"10/21/2022","84","Ozone","Cool","06-017-0020","AQS","84","15","."
"10/22/2022","46","Ozone","Echo Summit","06-017-0012","AQS","46","12","."
"10/23/2022","38","Ozone","Echo Summit","06-017-0012","AQS","38","3","."
"10/24/2022","42","Ozone","Echo Summit","06-017-0012","AQS","42","7","."
"10/25/2022","42","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","42","8","."
"10/26/2022","44","Ozone","Echo Summit","06-017-0012","AQS","44","13","."
"10/27/2022","42","Ozone","Echo Summit","06-017-0012","AQS","42","10","."
"10/28/2022","45","Ozone","Echo Summit","06-017-0012","AQS","45","12","."
"10/29/2022","43","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","43","14","."
"10/30/2022","43","Ozone","Cool","06-017-0020","AQS","43","9","."
"10/31/2022","48","Ozone","Echo Summit","06-017-0012","AQS","48","10","."
"11/01/2022","48","Ozone","Echo Summit","06-017-0012","AirNow","48","13","."
"11/02/2022","28","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","28","3","."
"11/03/2022","38","Ozone","Echo Summit","06-017-0012","AirNow","38","6","."
"11/04/2022","28","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","28","10","."
"11/05/2022","20","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","20","3","."
"11/06/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29","5","."
"11/07/2022","31","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","31","6","."
"11/08/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29","3","."
"11/09/2022","27","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","27","4","."
"11/10/2022","25","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","25","10","."
"11/11/2022","26","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","26","13","."
"11/12/2022","24","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","24","4","."
"11/13/2022","30","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","30","8","."
"11/14/2022","31","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","31","16","."
"11/15/2022","35","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","35","13","."
"11/16/2022","33","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","33","21","."
"11/17/2022","31","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","31","15","."
"11/18/2022","34","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","34","17","."
"11/19/2022","35","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","35","21","."
"11/20/2022","35","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","35","20","."
"11/21/2022","36","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","36","23","."
"11/22/2022","32","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","32","17","."
"11/23/2022","31","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","31","16","."
"11/24/2022","36","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","36","14","."
"11/25/2022","34","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","34","15","."
"11/26/2022","37","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","37","14","."
"11/27/2022","37","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","37","9","."
"11/28/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29","7","."
"11/29/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29","18","."
"11/30/2022","32","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","32","10","."
"12/01/2022","31","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","31","6","."
