"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"03/31/2014","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"04/01/2014","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"04/02/2014","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","6"
"04/03/2014","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"04/04/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"04/05/2014","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","10"
"04/06/2014","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"04/07/2014","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"04/08/2014","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","15"
"04/09/2014","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"04/10/2014","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"04/11/2014","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","17"
"04/12/2014","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"04/13/2014","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"04/14/2014","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","16"
"04/15/2014","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"04/16/2014","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"04/17/2014","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","13"
"04/18/2014","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"04/19/2014","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"04/20/2014","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","31"
"04/21/2014","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"04/22/2014","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"04/23/2014","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","9"
"04/24/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"04/25/2014","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"04/26/2014","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","4"
"04/27/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"04/28/2014","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"04/29/2014","12","PM2.5","Bliss SP","06-017-9000","AQS",".",".","12"
"04/30/2014","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"05/01/2014","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126",".","."
"05/02/2014","87","Ozone","Cool","06-017-0020","AQS","87",".","18"
"05/03/2014","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","."
"05/04/2014","64","Ozone","Echo Summit","06-017-0012","AQS","64",".","."
"05/05/2014","45","Ozone","Echo Summit","06-017-0012","AQS","45",".","9"
"05/06/2014","39","Ozone","Echo Summit","06-017-0012","AQS","39",".","."
"05/07/2014","46","Ozone","Cool","06-017-0020","AQS","46",".","."
"05/08/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","15"
"05/09/2014","49","Ozone","Cool","06-017-0020","AQS","49",".","."
"05/10/2014","49","Ozone","Echo Summit","06-017-0012","AQS","49",".","."
"05/11/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","5"
"05/12/2014","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"05/13/2014","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","."
"05/14/2014","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","14"
"05/15/2014","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122",".","."
"05/16/2014","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","."
"05/17/2014","105","Ozone","Echo Summit","06-017-0012","AQS","105",".","16"
"05/18/2014","51","Ozone","Echo Summit","06-017-0012","AQS","51",".","."
"05/19/2014","50","Ozone","Echo Summit","06-017-0012","AQS","50",".","."
"05/20/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","8"
"05/21/2014","43","Ozone","Cool","06-017-0020","AQS","43",".","."
"05/22/2014","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"05/23/2014","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80",".","20"
"05/24/2014","51","Ozone","Cool","06-017-0020","AQS","51",".","."
"05/25/2014","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"05/26/2014","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","10"
"05/27/2014","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100",".","."
"05/28/2014","77","Ozone","Echo Summit","06-017-0012","AQS","77",".","."
"05/29/2014","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","11"
"05/30/2014","93","Ozone","Echo Summit","06-017-0012","AQS","93",".","."
"05/31/2014","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"06/01/2014","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","27"
"06/02/2014","93","Ozone","Echo Summit","06-017-0012","AQS","93",".","."
"06/03/2014","112","Ozone","Cool","06-017-0020","AQS","112",".","."
"06/04/2014","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122",".","19"
"06/05/2014","115","Ozone","Cool","06-017-0020","AQS","115",".","."
"06/06/2014","143","Ozone","Cool","06-017-0020","AQS","143",".","."
"06/07/2014","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122",".","19"
"06/08/2014","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"06/09/2014","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"06/10/2014","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","27"
"06/11/2014","74","Ozone","Echo Summit","06-017-0012","AQS","74",".","."
"06/12/2014","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","."
"06/13/2014","51","Ozone","Echo Summit","06-017-0012","AQS","51",".","10"
"06/14/2014","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"06/15/2014","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"06/16/2014","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","14"
"06/17/2014","47","Ozone","Echo Summit","06-017-0012","AQS","47",".","."
"06/18/2014","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"06/19/2014","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","12","13"
"06/20/2014","119","Ozone","Cool","06-017-0020","AQS","119","16","."
"06/21/2014","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","12","."
"06/22/2014","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","9","12"
"06/23/2014","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","11","."
"06/24/2014","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","14","."
"06/25/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44","12","8"
"06/26/2014","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","8","."
"06/27/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","8","."
"06/28/2014","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","9","7"
"06/29/2014","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","9","."
"06/30/2014","161","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","161","12","."
"07/01/2014","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","14","14"
"07/02/2014","90","Ozone","Cool","06-017-0020","AQS","90","18","."
"07/03/2014","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","19","."
"07/04/2014","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","19","19"
"07/05/2014","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140","20","."
"07/06/2014","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","143","13","."
"07/07/2014","101","Ozone","Cool","06-017-0020","AQS","101","18","20"
"07/08/2014","154","Ozone","Cool","06-017-0020","AQS","154","16","."
"07/09/2014","87","Ozone","Cool","06-017-0020","AQS","87","17","."
"07/10/2014","80","Ozone","Cool","06-017-0020","AQS","80","13","17"
"07/11/2014","90","Ozone","Cool","06-017-0020","AQS","90","16","."
"07/12/2014","58","Ozone","Cool","06-017-0020","AQS","58","16","."
"07/13/2014","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","15","19"
"07/14/2014","108","Ozone","Cool","06-017-0020","AQS","108","15","."
"07/15/2014","77","Ozone","Cool","06-017-0020","AQS","77","17","."
"07/16/2014","47","Ozone","Cool","06-017-0020","AQS","47","18","25"
"07/17/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","24","."
"07/18/2014","51","Ozone","Cool","06-017-0020","AQS","51","19","."
"07/19/2014","93","Ozone","Cool","06-017-0020","AQS","93","19","25"
"07/20/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"07/21/2014","46","Ozone","Cool","06-017-0020","AQS","46",".","."
"07/22/2014","51","Ozone","Cool","06-017-0020","AQS","51","17","22"
"07/23/2014","51","Ozone","Cool","06-017-0020","AQS","51","11","."
"07/24/2014","45","Ozone","Cool","06-017-0020","AQS","45","9","."
"07/25/2014","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","12","13"
"07/26/2014","143","Ozone","Cool","06-017-0020","AQS","143","20","."
"07/27/2014","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","19","."
"07/28/2014","87","Ozone","Cool","06-017-0020","AQS","87","16","23"
"07/29/2014","90","Ozone","Cool","06-017-0020","AQS","90","11","."
"07/30/2014","77","Ozone","Cool","06-017-0020","AQS","77","16","."
"07/31/2014","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","16","25"
"08/01/2014","105","Ozone","Cool","06-017-0020","AQS","105","17","."
"08/02/2014","67","Ozone","Cool","06-017-0020","AQS","67","12","."
"08/03/2014","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","14","23"
"08/04/2014","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","19","."
"08/05/2014","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","31","."
"08/06/2014","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","20","48"
"08/07/2014","129","Ozone","Cool","06-017-0020","AQS","129","21","."
"08/08/2014","105","Ozone","Cool","06-017-0020","AQS","105","23","."
"08/09/2014","80","Ozone","Cool","06-017-0020","AQS","80","23","37"
"08/10/2014","64","Ozone","Echo Summit","06-017-0012","AQS","64","19","."
"08/11/2014","108","Ozone","Cool","06-017-0020","AQS","108","17","."
"08/12/2014","51","Ozone","Cool","06-017-0020","AQS","51","10","14"
"08/13/2014","41","Ozone","Echo Summit","06-017-0012","AQS","41","12","."
"08/14/2014","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","13","."
"08/15/2014","84","Ozone","Cool","06-017-0020","AQS","84","15","15"
"08/16/2014","105","Ozone","Cool","06-017-0020","AQS","105","15","."
"08/17/2014","90","Ozone","Cool","06-017-0020","AQS","90","13","."
"08/18/2014","74","Ozone","Cool","06-017-0020","AQS","74","9","10"
"08/19/2014","77","Ozone","Cool","06-017-0020","AQS","77","17","."
"08/20/2014","49","Ozone","Echo Summit","06-017-0012","AQS","49","17","."
"08/21/2014","58","Ozone","Cool","06-017-0020","AQS","58","17","27"
"08/22/2014","58","Ozone","Echo Summit","06-017-0012","AQS","58","18","."
"08/23/2014","84","Ozone","Cool","06-017-0020","AQS","84","16","."
"08/24/2014","77","Ozone","Cool","06-017-0020","AQS","77","17","21"
"08/25/2014","71","Ozone","Cool","06-017-0020","AQS","71","14","."
"08/26/2014","108","Ozone","Cool","06-017-0020","AQS","108","12","."
"08/27/2014","143","Ozone","Cool","06-017-0020","AQS","143","12","19"
"08/28/2014","129","Ozone","Cool","06-017-0020","AQS","129","18","."
"08/29/2014","112","Ozone","Cool","06-017-0020","AQS","112","17","."
"08/30/2014","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","10","9"
"08/31/2014","61","Ozone","Cool","06-017-0020","AQS","61","10","."
"09/01/2014","61","Ozone","Cool","06-017-0020","AQS","61","11","."
"09/02/2014","90","Ozone","Cool","06-017-0020","AQS","90","16","23"
"09/03/2014","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","14","."
"09/04/2014","100","Ozone","Cool","06-017-0020","AQS","100","18","."
"09/05/2014","119","Ozone","Cool","06-017-0020","AQS","119","18","18"
"09/06/2014","105","Ozone","Cool","06-017-0020","AQS","105","19","."
"09/07/2014","112","Ozone","Cool","06-017-0020","AQS","112","14","."
"09/08/2014","61","Ozone","Cool","06-017-0020","AQS","61","14","15"
"09/09/2014","58","Ozone","Cool","06-017-0020","AQS","58","15","."
"09/10/2014","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147","20","."
"09/11/2014","122","Ozone","Cool","06-017-0020","AQS","122","17","29"
"09/12/2014","77","Ozone","Echo Summit","06-017-0012","AQS","77","16","."
"09/13/2014","84","Ozone","Echo Summit","06-017-0012","AQS","84","15","."
"09/14/2014","84","Ozone","Cool","06-017-0020","AQS","84","13","23"
"09/15/2014","48","Ozone","Echo Summit","06-017-0012","AQS","48","15","."
"09/16/2014","50","Ozone","Cool","06-017-0020","AQS","50","14","."
"09/17/2014","51","Ozone","Cool","06-017-0020","AQS","51","11","10"
"09/18/2014","58","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","44","58","."
"09/19/2014","53","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","46","53","."
"09/20/2014","160","PM2.5","Bliss SP","06-017-9000","AQS","48","43","160"
"09/21/2014","39","Ozone","Echo Summit","06-017-0012","AQS","39","30","."
"09/22/2014","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","51","."
"09/23/2014","67","Ozone","Echo Summit","06-017-0012","AQS","67","18","23"
"09/24/2014","80","Ozone","Echo Summit","06-017-0012","AQS","80","16","."
"09/25/2014","50","Ozone","Echo Summit","06-017-0012","AQS","50","18","."
"09/26/2014","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","14","24"
"09/27/2014","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","6","."
"09/28/2014","38","Ozone","Echo Summit","06-017-0012","AQS","38","10","."
"09/29/2014","45","Ozone","Cool","06-017-0020","AQS","45","11","20"
"09/30/2014","44","Ozone","Cool","06-017-0020","AQS","44","12","."
"10/01/2014","42","Ozone","Echo Summit","06-017-0012","AQS","42","9","."
"10/02/2014","105","Ozone","Cool","06-017-0020","AQS","105","11","13"
"10/03/2014","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","13","."
"10/04/2014","97","Ozone","Cool","06-017-0020","AQS","97","13","."
"10/05/2014","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","10","9"
"10/06/2014","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","12","."
"10/07/2014","115","Ozone","Cool","06-017-0020","AQS","115","16","."
"10/08/2014","40","Ozone","Echo Summit","06-017-0012","AQS","40","11","15"
"10/09/2014","42","Ozone","Cool","06-017-0020","AQS","42","9","."
"10/10/2014","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","12","."
"10/11/2014","74","Ozone","Cool","06-017-0020","AQS","74","13","17"
"10/12/2014","43","Ozone","Cool","06-017-0020","AQS","43","13","."
"10/13/2014","105","Ozone","Cool","06-017-0020","AQS","105","13","."
"10/14/2014","71","Ozone","Echo Summit","06-017-0012","AQS","71","31","17"
"10/15/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44","25","."
"10/16/2014","46","Ozone","Echo Summit","06-017-0012","AQS","46","18","."
"10/17/2014","49","Ozone","Echo Summit","06-017-0012","AQS","49","20","23"
"10/18/2014","50","Ozone","Echo Summit","06-017-0012","AQS","50","21","."
"10/19/2014","58","Ozone","Cool","06-017-0020","AQS","58","15","."
"10/20/2014","51","Ozone","Echo Summit","06-017-0012","AQS","51","12","10"
"10/21/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44","6","."
"10/22/2014","40","Ozone","Echo Summit","06-017-0012","AQS","40","7","."
"10/23/2014","44","Ozone","Echo Summit","06-017-0012","AQS","44","6","9"
"10/24/2014","67","Ozone","Cool","06-017-0020","AQS","67","11","."
"10/25/2014","49","Ozone","Echo Summit","06-017-0012","AQS","49","13","."
"10/26/2014","38","Ozone","Echo Summit","06-017-0012","AQS","38","10","9"
"10/27/2014","38","Ozone","Echo Summit","06-017-0012","AQS","38","9","."
"10/28/2014","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","10","."
"10/29/2014","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","12","16"
"10/30/2014","58","Ozone","Echo Summit","06-017-0012","AQS","58","16","."
"10/31/2014","54","Ozone","Echo Summit","06-017-0012","AQS","54","15","."
"11/01/2014","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","6","4"
"11/02/2014","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","9","."
"11/03/2014","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","13","."
"11/04/2014","15","PM2.5","Lake Tahoe Community College","06-017-9001","AQS",".","13","15"
"11/05/2014","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","16","."
"11/06/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","9","."
"11/07/2014","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","13","12"
"11/08/2014","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","21","."
"11/09/2014","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","15","."
"11/10/2014","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","14","9"
"11/11/2014","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","9","."
"11/12/2014","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","7","."
"11/13/2014","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","6","3"
"11/14/2014","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","7","."
