"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/13/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"02/14/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","3"
"02/15/2011","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/16/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/17/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","1"
"02/18/2011","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/19/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"02/20/2011","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","2"
"02/21/2011","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"02/22/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/23/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","6"
"02/24/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/25/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/26/2011","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","3"
"02/27/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/28/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/01/2011","3","PM2.5","Bliss SP","06-017-9000","AQS",".","3"
"03/04/2011","7","PM2.5","Bliss SP","06-017-9000","AQS",".","7"
"03/10/2011","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","8"
"03/11/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"03/12/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"03/13/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","6"
"03/14/2011","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"03/15/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"03/16/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","8"
"03/17/2011","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"03/18/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"03/19/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","1"
"03/20/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"03/21/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"03/22/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","9"
"03/23/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/24/2011","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"03/25/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","2"
"03/26/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"03/27/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"03/28/2011","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","7"
"03/29/2011","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","."
"03/30/2011","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","."
"03/31/2011","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","6"
"04/01/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"04/02/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/03/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","5"
"04/04/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/05/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"04/06/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","10"
"04/07/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/08/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"04/09/2011","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","11"
"04/10/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"04/11/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"04/12/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","24"
"04/13/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/14/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"04/15/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","13"
"04/16/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"04/17/2011","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","."
"04/18/2011","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","10"
"04/19/2011","21","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","21","."
"04/20/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"04/21/2011","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","5"
"04/22/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"04/23/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"04/24/2011","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","8"
"04/25/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"04/26/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"04/27/2011","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","12"
"04/28/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"04/29/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"04/30/2011","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","4"
"05/01/2011","74","Ozone","Echo Summit","06-017-0012","AQS","74","."
"05/02/2011","87","Ozone","Cool","06-017-0020","AQS","87","."
"05/03/2011","64","Ozone","Cool","06-017-0020","AQS","64","10"
"05/04/2011","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","."
"05/05/2011","150","Ozone","Cool","06-017-0020","AQS","150","."
"05/06/2011","71","Ozone","Cool","06-017-0020","AQS","71","14"
"05/07/2011","58","Ozone","Echo Summit","06-017-0012","AQS","58","."
"05/08/2011","67","Ozone","Echo Summit","06-017-0012","AQS","67","."
"05/09/2011","67","Ozone","Echo Summit","06-017-0012","AQS","67","4"
"05/10/2011","49","Ozone","Cool","06-017-0020","AQS","49","."
"05/11/2011","58","Ozone","Cool","06-017-0020","AQS","58","."
"05/12/2011","67","Ozone","Cool","06-017-0020","AQS","67","7"
"05/13/2011","87","Ozone","Cool","06-017-0020","AQS","87","."
"05/14/2011","64","Ozone","Echo Summit","06-017-0012","AQS","64","."
"05/15/2011","49","Ozone","Echo Summit","06-017-0012","AQS","49","3"
"05/16/2011","48","Ozone","Echo Summit","06-017-0012","AQS","48","."
"05/17/2011","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"05/18/2011","47","Ozone","Echo Summit","06-017-0012","AQS","47","2"
"05/19/2011","47","Ozone","Echo Summit","06-017-0012","AQS","47","."
"05/20/2011","54","Ozone","Cool","06-017-0020","AQS","54","."
"05/21/2011","51","Ozone","Cool","06-017-0020","AQS","51","14"
"05/22/2011","58","Ozone","Echo Summit","06-017-0012","AQS","58","."
"05/23/2011","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"05/24/2011","84","Ozone","Echo Summit","06-017-0012","AQS","84","18"
"05/25/2011","87","Ozone","Echo Summit","06-017-0012","AQS","87","."
"05/26/2011","51","Ozone","Echo Summit","06-017-0012","AQS","51","."
"05/27/2011","45","Ozone","Cool","06-017-0020","AQS","45","5"
"05/28/2011","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"05/29/2011","42","Ozone","Echo Summit","06-017-0012","AQS","42","."
"05/30/2011","58","Ozone","Echo Summit","06-017-0012","AQS","58","10"
"05/31/2011","44","Ozone","Cool","06-017-0020","AQS","44","."
"06/01/2011","37","Ozone","Cool","06-017-0020","AQS","37","."
"06/02/2011","42","Ozone","Cool","06-017-0020","AQS","42","."
"06/03/2011","41","Ozone","Cool","06-017-0020","AQS","41","."
"06/04/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"06/05/2011","35","Ozone","Cool","06-017-0020","AQS","35","."
"06/06/2011","35","Ozone","Cool","06-017-0020","AQS","35","."
"06/07/2011","43","Ozone","Cool","06-017-0020","AQS","43","."
"06/08/2011","74","Ozone","Cool","06-017-0020","AQS","74","19"
"06/09/2011","61","Ozone","Cool","06-017-0020","AQS","61","."
"06/10/2011","67","Ozone","Cool","06-017-0020","AQS","67","."
"06/11/2011","46","Ozone","Cool","06-017-0020","AQS","46","19"
"06/12/2011","48","Ozone","Cool","06-017-0020","AQS","48","."
"06/13/2011","47","Ozone","Cool","06-017-0020","AQS","47","."
"06/14/2011","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","17"
"06/15/2011","74","Ozone","Cool","06-017-0020","AQS","74","."
"06/16/2011","74","Ozone","Cool","06-017-0020","AQS","74","."
"06/17/2011","105","Ozone","Cool","06-017-0020","AQS","105","13"
"06/18/2011","105","Ozone","Cool","06-017-0020","AQS","105","."
"06/19/2011","64","Ozone","Echo Summit","06-017-0012","AQS","64","."
"06/20/2011","100","Ozone","Cool","06-017-0020","AQS","100","22"
"06/21/2011","140","Ozone","Cool","06-017-0020","AQS","140","."
"06/22/2011","151","Ozone","Cool","06-017-0020","AQS","151","."
"06/23/2011","77","Ozone","Cool","06-017-0020","AQS","77","8"
"06/24/2011","93","Ozone","Cool","06-017-0020","AQS","93","."
"06/25/2011","101","Ozone","Echo Summit","06-017-0012","AQS","101","."
"06/26/2011","105","Ozone","Cool","06-017-0020","AQS","105","22"
"06/27/2011","71","Ozone","Cool","06-017-0020","AQS","71","."
"06/28/2011","46","Ozone","Echo Summit","06-017-0012","AQS","46","."
"06/29/2011","36","Ozone","Echo Summit","06-017-0012","AQS","36","4"
"06/30/2011","47","Ozone","Cool","06-017-0020","AQS","47","."
"07/01/2011","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","."
"07/02/2011","93","Ozone","Cool","06-017-0020","AQS","93","10"
"07/03/2011","64","Ozone","Cool","06-017-0020","AQS","64","."
"07/04/2011","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"07/05/2011","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119","24"
"07/06/2011","133","Ozone","Cool","06-017-0020","AQS","133","."
"07/07/2011","54","Ozone","Cool","06-017-0020","AQS","54","."
"07/08/2011","129","Ozone","Cool","06-017-0020","AQS","129","19"
"07/09/2011","77","Ozone","Cool","06-017-0020","AQS","77","."
"07/10/2011","67","Ozone","Cool","06-017-0020","AQS","67","."
"07/11/2011","45","Ozone","Echo Summit","06-017-0012","AQS","45","10"
"07/12/2011","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"07/13/2011","38","Ozone","Echo Summit","06-017-0012","AQS","38","."
"07/14/2011","48","Ozone","Cool","06-017-0020","AQS","48","11"
"07/15/2011","49","Ozone","Cool","06-017-0020","AQS","49","."
"07/16/2011","42","Ozone","Echo Summit","06-017-0012","AQS","42","."
"07/17/2011","40","Ozone","Echo Summit","06-017-0012","AQS","40","12"
"07/18/2011","47","Ozone","Echo Summit","06-017-0012","AQS","47","."
"07/19/2011","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"07/20/2011","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","12"
"07/21/2011","119","Ozone","Cool","06-017-0020","AQS","119","."
"07/22/2011","147","Ozone","Cool","06-017-0020","AQS","147","."
"07/23/2011","74","Ozone","Cool","06-017-0020","AQS","74","21"
"07/24/2011","61","Ozone","Cool","06-017-0020","AQS","61","."
"07/25/2011","61","Ozone","Cool","06-017-0020","AQS","61","."
"07/26/2011","50","Ozone","Cool","06-017-0020","AQS","50","11"
"07/27/2011","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","."
"07/28/2011","101","Ozone","Cool","06-017-0020","AQS","101","."
"07/29/2011","150","Ozone","Cool","06-017-0020","AQS","150","30"
"07/30/2011","54","Ozone","Cool","06-017-0020","AQS","54","."
"07/31/2011","67","Ozone","Cool","06-017-0020","AQS","67","."
"08/01/2011","126","Ozone","Cool","06-017-0020","AQS","126","22"
"08/02/2011","112","Ozone","Cool","06-017-0020","AQS","112","."
"08/03/2011","143","Ozone","Cool","06-017-0020","AQS","143","."
"08/04/2011","51","Ozone","Echo Summit","06-017-0012","AQS","51","13"
"08/05/2011","97","Ozone","Cool","06-017-0020","AQS","97","."
"08/06/2011","74","Ozone","Cool","06-017-0020","AQS","74","."
"08/07/2011","50","Ozone","Echo Summit","06-017-0012","AQS","50","14"
"08/08/2011","77","Ozone","Cool","06-017-0020","AQS","77","."
"08/09/2011","126","Ozone","Cool","06-017-0020","AQS","126","."
"08/10/2011","105","Ozone","Cool","06-017-0020","AQS","105","11"
"08/11/2011","115","Ozone","Cool","06-017-0020","AQS","115","."
"08/12/2011","151","Ozone","Cool","06-017-0020","AQS","151","."
"08/13/2011","136","Ozone","Cool","06-017-0020","AQS","136","5"
"08/14/2011","47","Ozone","Echo Summit","06-017-0012","AQS","47","."
"08/15/2011","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","."
"08/16/2011","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","10"
"08/17/2011","115","Ozone","Cool","06-017-0020","AQS","115","."
"08/18/2011","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"08/19/2011","71","Ozone","Cool","06-017-0020","AQS","71","15"
"08/20/2011","71","Ozone","Cool","06-017-0020","AQS","71","."
"08/21/2011","87","Ozone","Cool","06-017-0020","AQS","87","."
"08/22/2011","93","Ozone","Cool","06-017-0020","AQS","93","13"
"08/23/2011","122","Ozone","Cool","06-017-0020","AQS","122","."
"08/24/2011","133","Ozone","Cool","06-017-0020","AQS","133","."
"08/25/2011","97","Ozone","Cool","06-017-0020","AQS","97","23"
"08/26/2011","147","Ozone","Cool","06-017-0020","AQS","147","."
"08/27/2011","129","Ozone","Cool","06-017-0020","AQS","129","."
"08/28/2011","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","19"
"08/29/2011","100","Ozone","Cool","06-017-0020","AQS","100","."
"08/30/2011","101","Ozone","Cool","06-017-0020","AQS","101","."
"08/31/2011","105","Ozone","Cool","06-017-0020","AQS","105","15"
"09/01/2011","119","Ozone","Cool","06-017-0020","AQS","119","."
"09/02/2011","159","Ozone","Cool","06-017-0020","AQS","159","."
"09/03/2011","172","Ozone","Cool","06-017-0020","AQS","172","18"
"09/04/2011","154","Ozone","Cool","06-017-0020","AQS","154","."
"09/05/2011","97","Ozone","Cool","06-017-0020","AQS","97","."
"09/06/2011","61","Ozone","Cool","06-017-0020","AQS","61","8"
"09/07/2011","90","Ozone","Cool","06-017-0020","AQS","90","."
"09/08/2011","105","Ozone","Cool","06-017-0020","AQS","105","."
"09/09/2011","161","Ozone","Cool","06-017-0020","AQS","161","36"
"09/10/2011","140","Ozone","Cool","06-017-0020","AQS","140","."
"09/11/2011","71","Ozone","Cool","06-017-0020","AQS","71","."
"09/12/2011","101","Ozone","Cool","06-017-0020","AQS","101","19"
"09/13/2011","93","Ozone","Cool","06-017-0020","AQS","93","."
"09/14/2011","105","Ozone","Cool","06-017-0020","AQS","105","."
"09/15/2011","54","Ozone","Echo Summit","06-017-0012","AQS","54","23"
"09/16/2011","58","Ozone","Cool","06-017-0020","AQS","58","."
"09/17/2011","77","Ozone","Cool","06-017-0020","AQS","77","."
"09/18/2011","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","13"
"09/19/2011","100","Ozone","Cool","06-017-0020","AQS","100","."
"09/20/2011","67","Ozone","Cool","06-017-0020","AQS","67","."
"09/21/2011","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","12"
"09/22/2011","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","."
"09/23/2011","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","."
"09/24/2011","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","20"
"09/25/2011","48","Ozone","Echo Summit","06-017-0012","AQS","48","."
"09/26/2011","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"09/27/2011","59","PM2.5","Bliss SP","06-017-9000","AQS","51","59"
"09/28/2011","101","Ozone","Cool","06-017-0020","AQS","101","."
"09/29/2011","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"09/30/2011","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","18"
"10/01/2011","47","Ozone","Cool","06-017-0020","AQS","47","."
"10/02/2011","40","Ozone","Cool","06-017-0020","AQS","40","."
"10/03/2011","44","Ozone","Echo Summit","06-017-0012","AQS","44","10"
"10/04/2011","45","Ozone","Echo Summit","06-017-0012","AQS","45","."
"10/05/2011","40","Ozone","Echo Summit","06-017-0012","AQS","40","."
"10/06/2011","35","Ozone","Echo Summit","06-017-0012","AQS","35","4"
"10/07/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"10/08/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"10/09/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","13"
"10/10/2011","37","Ozone","Echo Summit","06-017-0012","AQS","37","."
"10/11/2011","35","Ozone","Echo Summit","06-017-0012","AQS","35","."
"10/12/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","30"
"10/13/2011","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","."
"10/14/2011","45","Ozone","Cool","06-017-0020","AQS","45","."
"10/15/2011","67","Ozone","Cool","06-017-0020","AQS","67","8"
"10/16/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"10/17/2011","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","."
"10/18/2011","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","12"
"10/19/2011","42","Ozone","Echo Summit","06-017-0012","AQS","42","."
"10/20/2011","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"10/21/2011","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","8"
"10/22/2011","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"10/23/2011","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"10/24/2011","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","18"
"10/25/2011","39","Ozone","Echo Summit","06-017-0012","AQS","39","."
"10/26/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"10/27/2011","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","10"
"10/28/2011","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","."
"10/29/2011","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","."
"10/30/2011","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","18"
"10/31/2011","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","."
"11/01/2011","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"11/02/2011","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","16"
"11/03/2011","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","."
"11/04/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","."
"11/05/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","5"
"11/06/2011","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","."
"11/07/2011","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","."
"11/08/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","8"
"11/09/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"11/10/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"11/11/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","5"
"11/12/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"11/13/2011","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"11/14/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","10"
"11/15/2011","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"11/16/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"11/17/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","9"
"11/18/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"11/19/2011","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"11/20/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","2"
"11/22/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"11/23/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","2"
"11/24/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"11/25/2011","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","."
"11/26/2011","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","9"
"11/27/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"11/28/2011","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"11/29/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","4"
"11/30/2011","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"12/01/2011","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"12/02/2011","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","9"
"12/03/2011","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"12/04/2011","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"12/05/2011","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","3"
"12/06/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"12/07/2011","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"12/08/2011","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","6"
"12/09/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"12/10/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"12/11/2011","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","7"
"12/13/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"12/14/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","13"
