"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/23/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"01/24/2012","19","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","19","."
"01/25/2012","14","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","14","9"
"01/26/2012","12","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","12","."
"01/27/2012","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","."
"01/28/2012","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","9"
"01/29/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"01/30/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"01/31/2012","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","19"
"02/01/2012","24","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","24","."
"02/02/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"02/03/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","9"
"02/04/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"02/05/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"02/06/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","22"
"02/07/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"02/08/2012","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","."
"02/09/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","20"
"02/10/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/11/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"02/12/2012","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","4"
"02/13/2012","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","."
"02/14/2012","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","."
"02/15/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","2"
"02/16/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"02/17/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"02/18/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","7"
"02/19/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"02/20/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"02/21/2012","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","3"
"02/22/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"02/23/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"02/24/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","8"
"02/25/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"02/26/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"02/27/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","5"
"02/28/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"02/29/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"03/01/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","1"
"03/02/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"03/03/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/04/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","7"
"03/05/2012","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"03/06/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"03/07/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","5"
"03/08/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","."
"03/09/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","."
"03/10/2012","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","12"
"03/11/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"03/12/2012","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","."
"03/13/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","4"
"03/14/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"03/15/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"03/16/2012","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","1"
"03/17/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/18/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"03/19/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","5"
"03/20/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/21/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"03/22/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","8"
"03/23/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"03/24/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"03/25/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","4"
"03/26/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"03/27/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"03/28/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","2"
"03/29/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"03/30/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"03/31/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","14"
"04/01/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"04/02/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"04/03/2012","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","13"
"04/04/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"04/05/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"04/06/2012","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","5"
"04/07/2012","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","."
"04/08/2012","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","."
"04/09/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","34"
"04/10/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"04/11/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
"04/12/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","5"
"04/13/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"04/14/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"04/15/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","15"
"04/16/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","."
"04/17/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","."
"04/18/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","9"
"04/19/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"04/20/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","."
"04/21/2012","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","13"
"04/22/2012","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"04/23/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","."
"04/24/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","21"
"04/25/2012","22","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","22","."
"04/26/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"04/27/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","18"
"04/28/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"04/29/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","."
"04/30/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","28"
"05/01/2012","67","Ozone","Echo Summit","06-017-0012","AQS","67","."
"05/02/2012","77","Ozone","Echo Summit","06-017-0012","AQS","77","."
"05/03/2012","84","Ozone","Echo Summit","06-017-0012","AQS","84","10"
"05/04/2012","67","Ozone","Echo Summit","06-017-0012","AQS","67","."
"05/05/2012","93","Ozone","Echo Summit","06-017-0012","AQS","93","."
"05/06/2012","84","Ozone","Echo Summit","06-017-0012","AQS","84","19"
"05/07/2012","97","Ozone","Echo Summit","06-017-0012","AQS","97","."
"05/08/2012","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119","."
"05/09/2012","101","Ozone","Cool","06-017-0020","AQS","101","14"
"05/10/2012","74","Ozone","Echo Summit","06-017-0012","AQS","74","."
"05/11/2012","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","."
"05/12/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","15"
"05/13/2012","77","Ozone","Echo Summit","06-017-0012","AQS","77","."
"05/14/2012","93","Ozone","Echo Summit","06-017-0012","AQS","93","."
"05/15/2012","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","23"
"05/16/2012","71","Ozone","Echo Summit","06-017-0012","AQS","71","."
"05/17/2012","74","Ozone","Echo Summit","06-017-0012","AQS","74","."
"05/18/2012","84","Ozone","Echo Summit","06-017-0012","AQS","84","22"
"05/19/2012","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","."
"05/20/2012","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","."
"05/21/2012","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","15"
"05/22/2012","97","Ozone","Echo Summit","06-017-0012","AQS","97","."
"05/23/2012","77","Ozone","Echo Summit","06-017-0012","AQS","77","."
"05/24/2012","101","Ozone","Echo Summit","06-017-0012","AQS","101","14"
"05/25/2012","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"05/26/2012","41","Ozone","Echo Summit","06-017-0012","AQS","41","."
"05/27/2012","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","12"
"05/28/2012","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","."
"05/29/2012","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"05/30/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","15"
"05/31/2012","147","Ozone","Cool","06-017-0020","AQS","147","."
"06/01/2012","159","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","159","."
"06/02/2012","58","Ozone","Echo Summit","06-017-0012","AQS","58","17"
"06/03/2012","45","Ozone","Cool","06-017-0020","AQS","45","."
"06/04/2012","54","Ozone","Echo Summit","06-017-0012","AQS","54","."
"06/05/2012","45","Ozone","Echo Summit","06-017-0012","AQS","45","4"
"06/06/2012","51","Ozone","Echo Summit","06-017-0012","AQS","51","."
"06/07/2012","46","Ozone","Cool","06-017-0020","AQS","46","."
"06/08/2012","87","Ozone","Echo Summit","06-017-0012","AQS","87","8"
"06/09/2012","105","Ozone","Echo Summit","06-017-0012","AQS","105","."
"06/10/2012","47","Ozone","Echo Summit","06-017-0012","AQS","47","."
"06/11/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","9"
"06/12/2012","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","143","."
"06/13/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","."
"06/14/2012","105","Ozone","Cool","06-017-0020","AQS","105","16"
"06/15/2012","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","."
"06/16/2012","51","Ozone","Echo Summit","06-017-0012","AQS","51","."
"06/17/2012","115","Ozone","Echo Summit","06-017-0012","AQS","115","22"
"06/18/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"06/19/2012","119","Ozone","Echo Summit","06-017-0012","AQS","119","."
"06/20/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","10"
"06/21/2012","100","Ozone","Echo Summit","06-017-0012","AQS","100","."
"06/22/2012","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"06/23/2012","48","Ozone","Echo Summit","06-017-0012","AQS","48","8"
"06/24/2012","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"06/25/2012","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","."
"06/26/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","5"
"06/27/2012","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140","."
"06/28/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","."
"06/29/2012","74","Ozone","Echo Summit","06-017-0012","AQS","74","13"
"06/30/2012","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"07/01/2012","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"07/02/2012","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","12"
"07/03/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","."
"07/04/2012","108","Ozone","Echo Summit","06-017-0012","AQS","108","."
"07/05/2012","105","Ozone","Echo Summit","06-017-0012","AQS","105","23"
"07/06/2012","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"07/07/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","."
"07/08/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","18"
"07/09/2012","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","."
"07/10/2012","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","."
"07/11/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","11"
"07/12/2012","177","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","177","."
"07/13/2012","115","Ozone","Echo Summit","06-017-0012","AQS","115","."
"07/14/2012","100","Ozone","Echo Summit","06-017-0012","AQS","100","24"
"07/15/2012","100","Ozone","Cool","06-017-0020","AQS","100","."
"07/16/2012","97","Ozone","Echo Summit","06-017-0012","AQS","97","."
"07/17/2012","90","Ozone","Echo Summit","06-017-0012","AQS","90","17"
"07/18/2012","90","Ozone","Echo Summit","06-017-0012","AQS","90","."
"07/19/2012","74","Ozone","Cool","06-017-0020","AQS","74","."
"07/20/2012","54","Ozone","Cool","06-017-0020","AQS","54","9"
"07/21/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","."
"07/22/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","."
"07/23/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","54"
"07/24/2012","87","Ozone","Cool","06-017-0020","AQS","87","."
"07/25/2012","115","Ozone","Cool","06-017-0020","AQS","115","."
"07/26/2012","105","Ozone","Cool","06-017-0020","AQS","105","18"
"07/27/2012","93","Ozone","Echo Summit","06-017-0012","AQS","93","."
"07/28/2012","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","."
"07/29/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","25"
"07/30/2012","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122","."
"07/31/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","."
"08/01/2012","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","143","."
"08/02/2012","172","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","172","."
"08/03/2012","156","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","156","."
"08/04/2012","71","Ozone","Echo Summit","06-017-0012","AQS","71","."
"08/05/2012","74","Ozone","Echo Summit","06-017-0012","AQS","74","."
"08/06/2012","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","."
"08/07/2012","54","Ozone","Echo Summit","06-017-0012","AQS","54","."
"08/08/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","."
"08/09/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","."
"08/10/2012","164","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","164","18"
"08/11/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","."
"08/12/2012","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119","."
"08/13/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","20"
"08/14/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","."
"08/15/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"08/16/2012","156","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","156","18"
"08/17/2012","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","."
"08/18/2012","51","Ozone","Echo Summit","06-017-0012","AQS","51","."
"08/19/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","13"
"08/20/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","."
"08/21/2012","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","."
"08/22/2012","133","Ozone","Cool","06-017-0020","AQS","133","18"
"08/23/2012","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","."
"08/24/2012","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122","."
"08/25/2012","77","Ozone","Echo Summit","06-017-0012","AQS","77","16"
"08/26/2012","71","Ozone","Echo Summit","06-017-0012","AQS","71","."
"08/27/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","."
"08/28/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","5"
"08/29/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","."
"08/30/2012","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","122","."
"08/31/2012","64","Ozone","Echo Summit","06-017-0012","AQS","64","13"
"09/01/2012","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","."
"09/02/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","."
"09/03/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","21"
"09/04/2012","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","."
"09/05/2012","97","Ozone","Cool","06-017-0020","AQS","97","."
"09/06/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","19"
"09/07/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","."
"09/08/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","."
"09/09/2012","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","9"
"09/10/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"09/11/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","."
"09/12/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","13"
"09/13/2012","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","."
"09/14/2012","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","."
"09/15/2012","108","Ozone","Echo Summit","06-017-0012","AQS","108","16"
"09/16/2012","71","Ozone","Echo Summit","06-017-0012","AQS","71","."
"09/17/2012","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","."
"09/18/2012","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","15"
"09/19/2012","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","."
"09/20/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","."
"09/21/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","15"
"09/22/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","."
"09/23/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","."
"09/24/2012","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","12"
"09/25/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","."
"09/26/2012","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","."
"09/27/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","17"
"09/28/2012","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129","."
"09/29/2012","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","."
"09/30/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","15"
"10/01/2012","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","."
"10/02/2012","100","Ozone","Cool","06-017-0020","AQS","100","."
"10/03/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","14"
"10/04/2012","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"10/05/2012","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"10/06/2012","39","Ozone","Echo Summit","06-017-0012","AQS","39","9"
"10/07/2012","42","Ozone","Echo Summit","06-017-0012","AQS","42","."
"10/08/2012","41","Ozone","Echo Summit","06-017-0012","AQS","41","."
"10/09/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","9"
"10/10/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","."
"10/11/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","."
"10/12/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","7"
"10/13/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","."
"10/14/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","."
"10/15/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","2"
"10/16/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","."
"10/17/2012","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","."
"10/18/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","11"
"10/19/2012","58","Ozone","Echo Summit","06-017-0012","AQS","58","."
"10/20/2012","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","."
"10/21/2012","51","Ozone","Echo Summit","06-017-0012","AQS","51","5"
"10/22/2012","49","Ozone","Echo Summit","06-017-0012","AQS","49","."
"10/23/2012","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"10/24/2012","42","Ozone","Echo Summit","06-017-0012","AQS","42","3"
"10/25/2012","44","Ozone","Echo Summit","06-017-0012","AQS","44","."
"10/26/2012","40","Ozone","Echo Summit","06-017-0012","AQS","40","."
"10/27/2012","43","Ozone","Echo Summit","06-017-0012","AQS","43","8"
"10/28/2012","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","."
"10/29/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","."
"10/30/2012","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","12"
"10/31/2012","61","Ozone","Echo Summit","06-017-0012","AQS","61","."
"11/01/2012","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","."
"11/02/2012","23","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","23","11"
"11/03/2012","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","."
"11/04/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"11/05/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","4"
"11/06/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"11/07/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","."
"11/08/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","11"
"11/09/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","."
"11/10/2012","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","."
"11/11/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","8"
"11/12/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","."
"11/13/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","."
"11/14/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","10"
"11/15/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","."
