"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"07/17/2007","44","Ozone","Cool","06-017-0020","AQS","44",".","23"
"07/18/2007","37","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","37",".","."
"07/19/2007","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","8","."
"07/20/2007","58","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","58",".","9"
"07/21/2007","36","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","36",".","."
"07/22/2007","49","Ozone","Cool","06-017-0020","AQS","49",".","."
"07/23/2007","74","Ozone","Cool","06-017-0020","AQS","74","14","11"
"07/24/2007","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"07/25/2007","93","Ozone","Cool","06-017-0020","AQS","93","11","."
"07/26/2007","150","Ozone","Cool","06-017-0020","AQS","150",".","10"
"07/27/2007","169","Ozone","Cool","06-017-0020","AQS","169",".","."
"07/28/2007","119","Ozone","Cool","06-017-0020","AQS","119",".","."
"07/29/2007","61","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","61","13","15"
"07/30/2007","140","Ozone","Cool","06-017-0020","AQS","140",".","."
"07/31/2007","122","Ozone","Cool","06-017-0020","AQS","122","12","."
"08/01/2007","174","Ozone","Cool","06-017-0020","AQS","174",".","18"
"08/02/2007","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"08/03/2007","84","Ozone","Cool","06-017-0020","AQS","84",".","."
"08/04/2007","64","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","64",".","10"
"08/05/2007","45","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","45",".","."
"08/06/2007","46","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","46",".","."
"08/07/2007","77","Ozone","Cool","06-017-0020","AQS","77",".","9"
"08/08/2007","119","Ozone","Cool","06-017-0020","AQS","119","17","."
"08/09/2007","77","Ozone","Cool","06-017-0020","AQS","77",".","."
"08/10/2007","97","Ozone","Cool","06-017-0020","AQS","97","14","8"
"08/11/2007","74","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","74",".","."
"08/12/2007","84","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","84",".","."
"08/13/2007","105","Ozone","Cool","06-017-0020","AQS","105",".","38"
"08/14/2007","136","Ozone","Cool","06-017-0020","AQS","136",".","."
"08/15/2007","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"08/16/2007","51","Ozone","Echo Summit","06-017-0012","AQS","51","15","8"
"08/17/2007","100","Ozone","Cool","06-017-0020","AQS","100",".","."
"08/18/2007","84","Ozone","Echo Summit","06-017-0012","AQS","84",".","."
"08/19/2007","90","Ozone","Echo Summit","06-017-0012","AQS","90",".","17"
"08/20/2007","61","Ozone","Cool","06-017-0020","AQS","61",".","."
"08/21/2007","100","Ozone","Cool","06-017-0020","AQS","100",".","."
"08/22/2007","97","Ozone","Cool","06-017-0020","AQS","97","19","9"
"08/23/2007","122","Ozone","Cool","06-017-0020","AQS","122",".","."
"08/24/2007","101","Ozone","Echo Summit","06-017-0012","AQS","101",".","."
"08/25/2007","112","Ozone","Cool","06-017-0020","AQS","112",".","42"
"08/26/2007","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"08/27/2007","129","Ozone","Cool","06-017-0020","AQS","129",".","."
"08/28/2007","97","Ozone","Cool","06-017-0020","AQS","97",".","15"
"08/29/2007","150","Ozone","Cool","06-017-0020","AQS","150","19","."
"08/30/2007","119","Ozone","Cool","06-017-0020","AQS","119",".","."
"08/31/2007","108","Ozone","Cool","06-017-0020","AQS","108",".","14"
"09/01/2007","71","Ozone","Cool","06-017-0020","AQS","71",".","."
"09/02/2007","54","Ozone","Cool","06-017-0020","AQS","54",".","."
"09/03/2007","47","Ozone","Echo Summit","06-017-0012","AQS","47","12","8"
"09/04/2007","44","Ozone","Cool","06-017-0020","AQS","44",".","."
"09/05/2007","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"09/06/2007","182","Ozone","Cool","06-017-0020","AQS","182",".","38"
"09/07/2007","112","Ozone","Echo Summit","06-017-0012","AQS","112",".","."
"09/08/2007","185","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","185",".","."
"09/09/2007","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","26","37"
"09/10/2007","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"09/11/2007","150","Ozone","Cool","06-017-0020","AQS","150",".","."
"09/12/2007","77","Ozone","Echo Summit","06-017-0012","AQS","77",".","20"
"09/13/2007","71","Ozone","Echo Summit","06-017-0012","AQS","71",".","."
"09/14/2007","48","Ozone","Echo Summit","06-017-0012","AQS","48",".","."
"09/15/2007","49","Ozone","Echo Summit","06-017-0012","AQS","49","12","13"
"09/16/2007","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"09/17/2007","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"09/18/2007","80","Ozone","Echo Summit","06-017-0012","AQS","80",".","16"
"09/19/2007","61","Ozone","Echo Summit","06-017-0012","AQS","61",".","."
"09/20/2007","50","Ozone","Echo Summit","06-017-0012","AQS","50",".","."
"09/21/2007","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","16","11"
"09/22/2007","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"09/23/2007","43","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","43",".","."
"09/24/2007","45","Ozone","Echo Summit","06-017-0012","AQS","45",".","10"
"09/25/2007","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","."
"09/26/2007","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"09/27/2007","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","150","16","14"
"09/28/2007","115","Ozone","Echo Summit","06-017-0012","AQS","115",".","."
"09/29/2007","40","Ozone","Echo Summit","06-017-0012","AQS","40",".","."
"09/30/2007","90","Ozone","Echo Summit","06-017-0012","AQS","90",".","13"
"10/01/2007","71","Ozone","Echo Summit","06-017-0012","AQS","71",".","."
"10/02/2007","51","Ozone","Echo Summit","06-017-0012","AQS","51",".","."
"10/03/2007","61","Ozone","Echo Summit","06-017-0012","AQS","61","15","9"
"10/04/2007","54","Ozone","Echo Summit","06-017-0012","AQS","54",".","."
"10/05/2007","39","Ozone","Echo Summit","06-017-0012","AQS","39",".","."
"10/06/2007","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","5"
"10/07/2007","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"10/08/2007","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","."
"10/09/2007","90","Ozone","Echo Summit","06-017-0012","AQS","90","18","10"
"10/10/2007","47","Ozone","Echo Summit","06-017-0012","AQS","47",".","."
"10/11/2007","50","Ozone","Echo Summit","06-017-0012","AQS","50",".","."
"10/12/2007","47","Ozone","Echo Summit","06-017-0012","AQS","47",".","11"
"10/13/2007","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","."
"10/14/2007","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"10/15/2007","48","Ozone","Echo Summit","06-017-0012","AQS","48","11","20"
"10/16/2007","42","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","42",".","."
"10/17/2007","41","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","41",".","."
"10/18/2007","38","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","38",".","6"
"10/19/2007","35","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","35",".","."
"10/20/2007","40","Ozone","Echo Summit","06-017-0012","AQS","40",".","."
"10/21/2007","42","Ozone","Echo Summit","06-017-0012","AQS","42","7","5"
"10/22/2007","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"10/23/2007","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"10/24/2007","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64",".","16"
"10/25/2007","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80",".","."
"10/26/2007","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"10/27/2007","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","30","32"
"10/28/2007","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"10/29/2007","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"10/30/2007","34","Ozone","Echo Summit","06-017-0012","AQS","34",".","13"
"10/31/2007","37","Ozone","Echo Summit","06-017-0012","AQS","37",".","."
"11/01/2007","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36",".","."
"11/02/2007","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","12","12"
"11/03/2007","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"11/04/2007","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"11/05/2007","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","16"
"11/06/2007","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"11/07/2007","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"11/08/2007","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","21","23"
"11/09/2007","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"11/10/2007","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","."
"11/11/2007","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36",".","5"
"11/12/2007","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37",".","."
"11/13/2007","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37",".","."
"11/14/2007","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","8","."
"11/15/2007","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"11/16/2007","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29",".","."
"11/17/2007","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","5"
