"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/11/2002","52","NO2","South Lake Tahoe-Sandy Way","06-017-0011","AQS","20","44","21",".","52"
"02/12/2002","45","Ozone","Echo Summit","06-017-0012","AQS","18","45","16",".","35"
"02/13/2002","43","Ozone","Echo Summit","06-017-0012","AQS","14","43","22","42","32"
"02/14/2002","43","Ozone","Echo Summit","06-017-0012","AQS","10","43","9",".","30"
"02/15/2002","43","Ozone","Echo Summit","06-017-0012","AQS","11","43","11",".","27"
"02/16/2002","44","Ozone","Echo Summit","06-017-0012","AQS","11","44","6","9","23"
"02/17/2002","44","Ozone","Echo Summit","06-017-0012","AQS","7","44","4",".","16"
"02/18/2002","41","Ozone","Echo Summit","06-017-0012","AQS","7","41","6",".","11"
"02/19/2002","37","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS","6","37","4","8","19"
"02/20/2002","33","Ozone","Echo Summit","06-017-0012","AQS","11","33","11",".","28"
"02/21/2002","42","Ozone","Echo Summit","06-017-0012","AQS","15","42","17",".","30"
"02/22/2002","48","Ozone","Echo Summit","06-017-0012","AQS","16","48","13","8","23"
"02/23/2002","49","Ozone","Echo Summit","06-017-0012","AQS","8","49","10",".","18"
"02/24/2002","44","Ozone","Echo Summit","06-017-0012","AQS","10","44","19",".","30"
"02/25/2002","55","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS","13","48","42","55","13"
"02/26/2002","39","NO2","South Lake Tahoe-Sandy Way","06-017-0011","AQS","13","36","26",".","39"
"02/27/2002","46","Ozone","Echo Summit","06-017-0012","AQS","13","46","19",".","25"
"02/28/2002","46","Ozone","Echo Summit","06-017-0012","AQS","9","46","33","13","31"
"03/01/2002","47","Ozone","Echo Summit","06-017-0012","AQS","10","47","16",".","28"
"03/02/2002","47","Ozone","Echo Summit","06-017-0012","AQS","10","47","17",".","30"
"03/03/2002","53","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS","11","48","31","53","21"
"03/04/2002","70","NO2","Echo Summit","06-017-0012","AQS","9","61","18",".","70"
"03/05/2002","61","Ozone","Echo Summit","06-017-0012","AQS","8","61","9",".","7"
"03/06/2002","41","Ozone","Echo Summit","06-017-0012","AQS","6","41","1","0","6"
"03/07/2002","48","NO2","Echo Summit","06-017-0012","AQS","5","44","3",".","48"
"03/08/2002","47","Ozone","Echo Summit","06-017-0012","AQS","10","47","12",".","29"
"03/09/2002","45","Ozone","Echo Summit","06-017-0012","AQS","10","45","16","21","21"
"03/10/2002","46","Ozone","Echo Summit","06-017-0012","AQS","8","46","7",".","25"
"03/11/2002","46","Ozone","Echo Summit","06-017-0012","AQS","9","46","12",".","23"
"03/12/2002","47","Ozone","Echo Summit","06-017-0012","AQS","7","47","5","12","7"
"03/13/2002","46","Ozone","Echo Summit","06-017-0012","AQS","6","46","10",".","10"
"03/14/2002","43","Ozone","Echo Summit","06-017-0012","AQS","6","43","9",".","14"
"03/15/2002","44","Ozone","Echo Summit","06-017-0012","AQS","6","44","12","21","12"
"03/16/2002","45","Ozone","Echo Summit","06-017-0012","AQS","6","45","5",".","12"
"03/17/2002","48","Ozone","Echo Summit","06-017-0012","AQS","6","48","6",".","9"
"03/18/2002","50","Ozone","Echo Summit","06-017-0012","AQS","9","50","17","3","28"
"03/19/2002","46","Ozone","Echo Summit","06-017-0012","AQS","9","46","20",".","31"
"03/20/2002","45","Ozone","Echo Summit","06-017-0012","AQS","10","45","19",".","28"
"03/21/2002","74","Ozone","Echo Summit","06-017-0012","AQS","10","74","30","29","24"
"03/22/2002","74","Ozone","Echo Summit","06-017-0012","AQS","8","74","8",".","."
"03/23/2002","45","Ozone","Echo Summit","06-017-0012","AQS","6","45","2",".","."
"03/24/2002","44","Ozone","Echo Summit","06-017-0012","AQS","7","44","11","1","."
"03/25/2002","44","Ozone","Echo Summit","06-017-0012","AQS","8","44","16",".","."
"03/26/2002","51","Ozone","Echo Summit","06-017-0012","AQS","9","51","17",".","."
"03/27/2002","58","Ozone","Echo Summit","06-017-0012","AQS","8","58","31","33","36"
"03/28/2002","49","Ozone","Echo Summit","06-017-0012","AQS","8","49","18",".","28"
"03/29/2002","48","Ozone","Echo Summit","06-017-0012","AQS","9","48","20",".","36"
"03/30/2002","67","Ozone","Echo Summit","06-017-0012","AQS","9","67","19","25","31"
"03/31/2002","67","Ozone","Echo Summit","06-017-0012","AQS","8","67","16",".","29"
"04/01/2002","61","Ozone","Echo Summit","06-017-0012","AQS","8","61","18",".","28"
"04/02/2002","47","Ozone","Echo Summit","06-017-0012","AQS","8","47","26","33","25"
"04/03/2002","46","Ozone","Echo Summit","06-017-0012","AQS","8","46","15",".","27"
"04/04/2002","77","Ozone","Echo Summit","06-017-0012","AQS","8","77","18",".","16"
"04/05/2002","54","Ozone","Echo Summit","06-017-0012","AQS","8","54","12","21","16"
"04/06/2002","58","Ozone","Echo Summit","06-017-0012","AQS","6","58","10",".","21"
"04/07/2002","47","Ozone","Echo Summit","06-017-0012","AQS","6","47","10",".","15"
"04/08/2002","50","Ozone","Echo Summit","06-017-0012","AQS","7","50","17","29","14"
"04/09/2002","50","Ozone","Echo Summit","06-017-0012","AQS","5","50","9",".","8"
"04/10/2002","51","Ozone","Echo Summit","06-017-0012","AQS","6","51","9","25","11"
"04/11/2002","51","Ozone","Echo Summit","06-017-0012","AQS","6","51","13","12","14"
"04/12/2002","84","Ozone","Echo Summit","06-017-0012","AQS","8","84","14",".","25"
"04/13/2002","51","Ozone","Echo Summit","06-017-0012","AQS","7","51","15",".","22"
"04/14/2002","90","Ozone","Echo Summit","06-017-0012","AQS","7","90","33","17","14"
"04/15/2002","93","Ozone","Echo Summit","06-017-0012","AQS","6","93","6",".","8"
"04/16/2002","54","Ozone","Echo Summit","06-017-0012","AQS","6","54","12","13","10"
"04/17/2002","47","Ozone","Echo Summit","06-017-0012","AQS","5","47","3","3","8"
"04/18/2002","46","Ozone","Echo Summit","06-017-0012","AQS","6","46","5",".","14"
"04/19/2002","46","Ozone","Echo Summit","06-017-0012","AQS","7","46","10",".","21"
"04/20/2002","50","Ozone","Echo Summit","06-017-0012","AQS","7","50","19","33","16"
"04/21/2002","50","Ozone","Echo Summit","06-017-0012","AQS","7","50","11",".","16"
"04/22/2002","64","Ozone","Echo Summit","06-017-0012","AQS","6","64","14",".","18"
"04/23/2002","77","Ozone","Echo Summit","06-017-0012","AQS","7","77","27","50","23"
"04/24/2002","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","44","20",".","23"
"04/25/2002","54","Ozone","Echo Summit","06-017-0012","AQS","7","54","17",".","17"
"04/26/2002","46","Ozone","Echo Summit","06-017-0012","AQS","6","46","19","25","13"
"04/27/2002","46","Ozone","Echo Summit","06-017-0012","AQS","6","46","3",".","6"
"04/28/2002","47","Ozone","Echo Summit","06-017-0012","AQS","6","47","8",".","14"
"04/29/2002","44","Ozone","Echo Summit","06-017-0012","AQS","6","44","5","5","25"
"04/30/2002","49","Ozone","Echo Summit","06-017-0012","AQS","6","49","4",".","10"
"05/01/2002","58","Ozone","Echo Summit","06-017-0012","AQS","8","58","9",".","18"
"05/02/2002","48","Ozone","Cool","06-017-0020","AQS","8","48","13","25","12"
"05/03/2002","47","Ozone","Echo Summit","06-017-0012","AQS","7","47","10",".","13"
"05/04/2002","67","Ozone","Cool","06-017-0020","AQS","6","67","9",".","14"
"05/05/2002","51","Ozone","Echo Summit","06-017-0012","AQS","6","51","7","13","8"
"05/06/2002","48","Ozone","Cool","06-017-0020","AQS","7","48",".",".","18"
"05/07/2002","67","Ozone","Echo Summit","06-017-0012","AQS","6","67",".",".","13"
"05/08/2002","71","Ozone","Echo Summit","06-017-0012","AQS","6","71","19","21","16"
"05/09/2002","74","Ozone","Echo Summit","06-017-0012","AQS","3","74",".",".","8"
"05/10/2002","51","Ozone","Echo Summit","06-017-0012","AQS","5","51",".",".","12"
"05/11/2002","58","Ozone","Echo Summit","06-017-0012","AQS","6","58",".","10","14"
"05/12/2002","97","Ozone","Cool","06-017-0020","AQS","6","97",".",".","15"
"05/13/2002","105","Ozone","Cool","06-017-0020","AQS","6","105",".",".","19"
"05/14/2002","71","Ozone","Cool","06-017-0020","AQS","8","71","17","21","17"
"05/15/2002","108","Ozone","Cool","06-017-0020","AQS","6","108",".",".","15"
"05/16/2002","87","Ozone","Cool","06-017-0020","AQS","6","87",".",".","15"
"05/17/2002","147","Ozone","Cool","06-017-0020","AQS","8","147",".","19","20"
"05/18/2002","93","Ozone","Echo Summit","06-017-0012","AQS","5","93",".",".","9"
"05/19/2002","90","Ozone","Echo Summit","06-017-0012","AQS","3","90",".",".","6"
"05/20/2002","48","Ozone","Echo Summit","06-017-0012","AQS","5","48","3","4","7"
"05/21/2002","44","Ozone","Cool","06-017-0020","AQS","3","44",".",".","7"
"05/22/2002","50","Ozone","Cool","06-017-0020","AQS","6","50",".",".","14"
"05/23/2002","64","Ozone","Echo Summit","06-017-0012","AQS","7","64",".","5","27"
"05/24/2002","108","Ozone","Cool","06-017-0020","AQS","7","108",".",".","17"
"05/25/2002","154","Ozone","Cool","06-017-0020","AQS","6","154",".",".","13"
"05/26/2002","119","Ozone","Echo Summit","06-017-0012","AQS","7","119","12","29","14"
"05/27/2002","47","Ozone","Echo Summit","06-017-0012","AQS","5","47",".",".","11"
"05/28/2002","40","Ozone","Cool","06-017-0020","AQS","7","40",".",".","12"
"05/29/2002","48","Ozone","Cool","06-017-0020","AQS","7","48",".","13","19"
"05/30/2002","151","Ozone","Cool","06-017-0020","AQS","6","151",".",".","14"
"05/31/2002","150","Ozone","Cool","06-017-0020","AQS","6","150",".",".","14"
"06/01/2002","80","Ozone","Echo Summit","06-017-0012","AQS","5","80","21","25","8"
"06/02/2002","108","Ozone","Cool","06-017-0020","AQS","7","108",".",".","13"
"06/03/2002","115","Ozone","Cool","06-017-0020","AQS","7","115",".",".","14"
"06/04/2002","115","Ozone","Cool","06-017-0020","AQS","6","115",".","18","3"
"06/05/2002","90","Ozone","Cool","06-017-0020","AQS","6","90",".",".","11"
"06/06/2002","143","Ozone","Cool","06-017-0020","AQS","7","143",".",".","12"
"06/07/2002","156","Ozone","Cool","06-017-0020","AQS","6","156","19","25","18"
"06/08/2002","71","Ozone","Echo Summit","06-017-0012","AQS","5","71",".",".","8"
"06/09/2002","48","Ozone","Echo Summit","06-017-0012","AQS","5","48",".",".","9"
"06/10/2002","61","Ozone","Echo Summit","06-017-0012","AQS","6","61",".","9","16"
"06/11/2002","119","Ozone","Cool","06-017-0020","AQS","7","119",".",".","18"
"06/12/2002","172","Ozone","Cool","06-017-0020","AQS","7","172",".",".","17"
"06/13/2002","112","Ozone","Cool","06-017-0020","AQS","7","112","22","38","19"
"06/14/2002","140","Ozone","Cool","06-017-0020","AQS","8","140",".",".","19"
"06/15/2002","190","Ozone","Cool","06-017-0020","AQS","7","190",".",".","13"
"06/16/2002","100","Ozone","Echo Summit","06-017-0012","AQS","7","100",".","11","15"
"06/17/2002","74","Ozone","Cool","06-017-0020","AQS","6","74",".",".","11"
"06/18/2002","50","Ozone","Cool","06-017-0020","AQS","7","50",".",".","12"
"06/19/2002","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","7","84","17","21","13"
"06/20/2002","126","Ozone","Cool","06-017-0020","AQS","7","126","12",".","19"
"06/21/2002","97","Ozone","Echo Summit","06-017-0012","AQS","6","97","10",".","18"
"06/22/2002","147","Ozone","Cool","06-017-0020","AQS","7","147","9","17","16"
"06/23/2002","108","Ozone","Cool","06-017-0020","AQS","6","108","7",".","13"
"06/24/2002","143","Ozone","Cool","06-017-0020","AQS","7","143","9",".","19"
"06/25/2002","201","Ozone","Cool","06-017-0020","AQS","6","201","20","29","17"
"06/26/2002","112","Ozone","Cool","06-017-0020","AQS","7","112","10",".","15"
"06/27/2002","151","Ozone","Cool","06-017-0020","AQS","7","151","7",".","16"
"06/28/2002","77","Ozone","Echo Summit","06-017-0012","AQS","7","77","6","12","14"
"06/29/2002","119","Ozone","Cool","06-017-0020","AQS","6","119","6",".","16"
"06/30/2002","71","Ozone","Cool","06-017-0020","AQS","7","71","8",".","14"
"07/01/2002","166","Ozone","Cool","06-017-0020","AQS","6","166","27","29","12"
"07/02/2002","143","Ozone","Cool","06-017-0020","AQS","7","143","10",".","21"
"07/03/2002","143","Ozone","Cool","06-017-0020","AQS","3","143","8",".","11"
"07/04/2002","150","Ozone","Cool","06-017-0020","AQS","8","150","10","11","27"
"07/05/2002","115","Ozone","Cool","06-017-0020","AQS","9","115","12",".","16"
"07/06/2002","164","Ozone","Cool","06-017-0020","AQS","10","164","10",".","15"
"07/07/2002","47","Ozone","Echo Summit","06-017-0012","AQS","5","47","15","17","11"
"07/08/2002","84","Ozone","Echo Summit","06-017-0012","AQS","7","84","7",".","31"
"07/09/2002","203","Ozone","Cool","06-017-0020","AQS","7","203","10",".","17"
"07/10/2002","177","Ozone","Cool","06-017-0020","AQS","8","177","9","11","20"
"07/11/2002","154","Ozone","Cool","06-017-0020","AQS","8","154","13",".","25"
"07/12/2002","154","Ozone","Cool","06-017-0020","AQS","7","154","15",".","23"
"07/13/2002","177","Ozone","Cool","06-017-0020","AQS","7","177","21","46","19"
"07/14/2002","77","Ozone","Cool","06-017-0020","AQS","6","77","9",".","14"
"07/15/2002","80","Ozone","Cool","06-017-0020","AQS","5","80","10",".","12"
"07/16/2002","136","Ozone","Cool","06-017-0020","AQS","7","136","8","15","17"
"07/17/2002","159","Ozone","Cool","06-017-0020","AQS","7","159","10",".","17"
"07/18/2002","133","Ozone","Cool","06-017-0020","AQS","7","133","7",".","21"
"07/19/2002","174","Ozone","Cool","06-017-0020","AQS","8","174","19","21","21"
"07/20/2002","204","Ozone","Cool","06-017-0020","AQS","10","204","10",".","23"
"07/21/2002","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","6","64","8",".","16"
"07/22/2002","122","Ozone","Cool","06-017-0020","AQS","6","122","6","16","15"
"07/23/2002","129","Ozone","Cool","06-017-0020","AQS","5","129",".",".","19"
"07/24/2002","140","Ozone","Cool","06-017-0020","AQS","7","140",".",".","27"
"07/25/2002","129","Ozone","Cool","06-017-0020","AQS","6","129","17","13","18"
"07/26/2002","169","Ozone","Cool","06-017-0020","AQS","7","169",".",".","21"
"07/27/2002","218","Ozone","Cool","06-017-0020","AQS","9","218",".",".","19"
"07/28/2002","112","Ozone","Cool","06-017-0020","AQS","7","112",".","30","21"
"07/29/2002","154","Ozone","Cool","06-017-0020","AQS","6","154",".",".","18"
"07/30/2002","143","Ozone","Cool","06-017-0020","AQS","6","143",".",".","21"
"07/31/2002","147","Ozone","Cool","06-017-0020","AQS","7","147","32","57","17"
"08/01/2002","133","Ozone","Cool","06-017-0020","AQS","6","133",".",".","16"
"08/02/2002","71","Ozone","Cool","06-017-0020","AQS","7","71",".",".","15"
"08/03/2002","80","Ozone","Echo Summit","06-017-0012","AQS","3","80",".","32","13"
"08/04/2002","77","Ozone","Cool","06-017-0020","AQS","3","77",".",".","7"
"08/05/2002","133","Ozone","Cool","06-017-0020","AQS","3","133",".",".","5"
"08/06/2002","77","Ozone","Cool","06-017-0020","AQS","5","77","17","25","12"
"08/07/2002","140","Ozone","Cool","06-017-0020","AQS","6","140",".",".","23"
"08/08/2002","179","Ozone","Cool","06-017-0020","AQS","6","179",".",".","29"
"08/09/2002","187","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","8","187",".","24","24"
"08/10/2002","195","Ozone","Cool","06-017-0020","AQS","8","195",".",".","24"
"08/11/2002","203","Ozone","Cool","06-017-0020","AQS","9","203",".",".","18"
"08/12/2002","206","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","8","206","25","53","25"
"08/13/2002","206","Ozone","Cool","06-017-0020","AQS","9","206",".",".","24"
"08/14/2002","234","Ozone","Cool","06-017-0020","AQS","9","234",".",".","24"
"08/15/2002","200","Ozone","Cool","06-017-0020","AQS","8","200",".",".","30"
"08/16/2002","208","Ozone","Cool","06-017-0020","AQS","10","208","32",".","24"
"08/17/2002","156","Ozone","Cool","06-017-0020","AQS","6","156",".",".","14"
"08/18/2002","166","Ozone","Cool","06-017-0020","AQS","13","166","19","38","16"
"08/19/2002","108","Ozone","Cool","06-017-0020","AQS","5","108",".",".","13"
"08/20/2002","129","Ozone","Cool","06-017-0020","AQS","8","129","27",".","8"
"08/21/2002","112","Ozone","Cool","06-017-0020","AQS","6","112",".",".","16"
"08/22/2002","136","Ozone","Cool","06-017-0020","AQS","7","136",".",".","16"
"08/23/2002","112","Ozone","Cool","06-017-0020","AQS","6","112",".",".","17"
"08/24/2002","143","Ozone","Cool","06-017-0020","AQS","7","143","24","33","14"
"08/25/2002","133","Ozone","Cool","06-017-0020","AQS","7","133",".",".","13"
"08/26/2002","93","Ozone","Cool","06-017-0020","AQS","6","93",".",".","20"
"08/27/2002","93","Ozone","Cool","06-017-0020","AQS","6","93",".","30","24"
"08/28/2002","174","Ozone","Cool","06-017-0020","AQS","7","174",".",".","17"
"08/29/2002","129","Ozone","Cool","06-017-0020","AQS","7","129",".",".","18"
"08/30/2002","115","Ozone","Cool","06-017-0020","AQS","8","115","24","42","20"
"08/31/2002","140","Ozone","Cool","06-017-0020","AQS","8","140",".",".","24"
"09/01/2002","151","Ozone","Cool","06-017-0020","AQS","9","151",".",".","25"
"09/02/2002","161","Ozone","Cool","06-017-0020","AQS","7","161",".","28","19"
"09/03/2002","154","Ozone","Cool","06-017-0020","AQS","5","154",".",".","25"
"09/04/2002","61","Ozone","Cool","06-017-0020","AQS","3","61",".",".","10"
"09/05/2002","58","Ozone","Cool","06-017-0020","AQS","3","58","19","13","8"
"09/06/2002","44","Ozone","Echo Summit","06-017-0012","AQS","3","44",".",".","9"
"09/07/2002","54","Ozone","Cool","06-017-0020","AQS","6","54",".",".","14"
"09/08/2002","61","Ozone","Cool","06-017-0020","AQS","5","61",".","9","16"
"09/09/2002","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","6","122",".",".","21"
"09/10/2002","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","8","140",".",".","28"
"09/11/2002","156","Ozone","Cool","06-017-0020","AQS","8","156","19","25","31"
"09/12/2002","177","Ozone","Cool","06-017-0020","AQS","8","177",".",".","27"
"09/13/2002","147","Ozone","Cool","06-017-0020","AQS","9","147",".",".","25"
"09/14/2002","166","Ozone","Cool","06-017-0020","AQS","7","166",".","16","25"
"09/15/2002","112","Ozone","Echo Summit","06-017-0012","AQS","5","112",".",".","8"
"09/16/2002","50","Ozone","Cool","06-017-0020","AQS","6","50",".",".","20"
"09/17/2002","84","Ozone","Cool","06-017-0020","AQS","6","84","16","17","17"
"09/18/2002","49","Ozone","Cool","06-017-0020","AQS","7","49",".",".","14"
"09/19/2002","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","7","143",".",".","25"
"09/20/2002","166","Ozone","Cool","06-017-0020","AQS","8","166",".","10","29"
"09/21/2002","159","Ozone","Cool","06-017-0020","AQS","9","159",".",".","21"
"09/22/2002","126","Ozone","Cool","06-017-0020","AQS","7","126",".",".","19"
"09/23/2002","126","Ozone","Cool","06-017-0020","AQS","8","126","19","25","27"
"09/24/2002","87","Ozone","Cool","06-017-0020","AQS","8","87",".",".","27"
"09/25/2002","129","Ozone","Cool","06-017-0020","AQS","8","129",".",".","25"
"09/26/2002","112","Ozone","Cool","06-017-0020","AQS","6","112",".","15","27"
"09/27/2002","64","Ozone","Cool","06-017-0020","AQS","5","64",".",".","14"
"09/28/2002","58","Ozone","Cool","06-017-0020","AQS","6","58",".",".","16"
"09/29/2002","50","Ozone","Cool","06-017-0020","AQS","6","50","16","29","19"
"09/30/2002","54","Ozone","Cool","06-017-0020","AQS","6","54",".",".","24"
"10/01/2002","42","Ozone","Cool","06-017-0020","AQS","6","42",".",".","14"
"10/02/2002","44","Ozone","Cool","06-017-0020","AQS","6","44",".","7","19"
"10/03/2002","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","14","58",".",".","8"
"10/04/2002","58","Ozone","Cool","06-017-0020","AQS","19","58",".",".","5"
"10/05/2002","61","Ozone","Cool","06-017-0020","AQS","7","61","15","21","21"
"10/06/2002","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","5","101",".",".","16"
"10/07/2002","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","90",".",".","41"
"10/08/2002","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","13","119",".","6","36"
"10/09/2002","122","Ozone","Cool","06-017-0020","AQS","10","122",".",".","29"
"10/10/2002","90","Ozone","Echo Summit","06-017-0012","AQS","6","90",".",".","25"
"10/11/2002","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","58","20","33","33"
"10/12/2002","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","105",".",".","33"
"10/13/2002","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","8","97",".",".","28"
"10/14/2002","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","11","100",".","15","31"
"10/15/2002","74","Ozone","Cool","06-017-0020","AQS","10","74",".",".","33"
"10/16/2002","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","67",".",".","35"
"10/17/2002","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","84","25","29","30"
"10/18/2002","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","10","74",".",".","29"
"10/19/2002","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","115",".",".","27"
"10/20/2002","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","7","119",".","17","18"
"10/21/2002","108","Ozone","Cool","06-017-0020","AQS","8","108",".",".","23"
"10/22/2002","47","Ozone","Echo Summit","06-017-0012","AQS","8","47",".",".","20"
"10/23/2002","50","Ozone","Echo Summit","06-017-0012","AQS","8","50","18","33","22"
"10/24/2002","51","Ozone","Echo Summit","06-017-0012","AQS","9","51",".",".","26"
"10/25/2002","47","Ozone","Echo Summit","06-017-0012","AQS","8","47",".",".","26"
"10/26/2002","58","Ozone","Cool","06-017-0020","AQS","6","58",".",".","22"
"10/27/2002","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","7","50",".",".","21"
"10/28/2002","61","Ozone","Cool","06-017-0020","AQS","8","61",".",".","25"
"10/29/2002","47","Ozone","Cool","06-017-0020","AQS","8","47","19","25","24"
"10/30/2002","47","Ozone","Echo Summit","06-017-0012","AQS","6","47",".",".","23"
"10/31/2002","48","Ozone","Cool","06-017-0020","AQS","9","48",".",".","38"
"11/01/2002","47","Ozone","Echo Summit","06-017-0012","AQS","11","47",".","20","41"
"11/02/2002","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","11","46",".",".","39"
"11/03/2002","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","10","51",".",".","26"
"11/04/2002","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","49","30","46","35"
"11/05/2002","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","9","64",".",".","32"
"11/06/2002","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","11","87",".",".","38"
"11/07/2002","42","Ozone","Echo Summit","06-017-0012","AQS","5","42",".","6","7"
"11/08/2002","43","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS","5","43",".",".","6"
"11/09/2002","44","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS","5","44",".",".","5"
"11/10/2002","82","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS","5","35","7","82","5"
"11/11/2002","34","Ozone","Echo Summit","06-017-0012","AQS","13","34",".",".","25"
