"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/18/2009","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","4","2"
"02/19/2009","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"02/20/2009","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"02/21/2009","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","11"
"02/22/2009","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"02/23/2009","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34",".","."
"02/24/2009","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","6","2"
"02/25/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"02/26/2009","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37",".","."
"02/27/2009","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35",".","5"
"02/28/2009","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"03/01/2009","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"03/02/2009","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","2","1"
"03/03/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"03/04/2009","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"03/05/2009","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","1"
"03/06/2009","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37",".","."
"03/07/2009","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"03/08/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","6","8"
"03/09/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/10/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/11/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","8"
"03/12/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"03/13/2009","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"03/14/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","9","11"
"03/15/2009","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35",".","."
"03/16/2009","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","."
"03/17/2009","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35",".","10"
"03/18/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"03/19/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"03/20/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","13","18"
"03/21/2009","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"03/22/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"03/23/2009","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","3"
"03/24/2009","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","."
"03/25/2009","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39",".","."
"03/26/2009","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","8","9"
"03/27/2009","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"03/28/2009","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"03/29/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","13"
"03/30/2009","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","."
"03/31/2009","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"04/01/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","8","5"
"04/02/2009","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","."
"04/03/2009","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"04/04/2009","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","18"
"04/05/2009","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"04/06/2009","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"04/07/2009","12","PM10","Placerville-Gold Nugget Way","06-017-0010","AQS",".","12","10"
"04/08/2009","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"04/09/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"04/10/2009","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","3"
"04/11/2009","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","."
"04/12/2009","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"04/13/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","7","12"
"04/14/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"04/15/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"04/16/2009","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","15"
"04/17/2009","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","."
"04/18/2009","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"04/19/2009","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","14","14"
"04/20/2009","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100",".","."
"04/21/2009","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80",".","."
"04/22/2009","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","13"
"04/23/2009","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"04/24/2009","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"04/25/2009","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","11","13"
"04/26/2009","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"04/27/2009","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"04/28/2009","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49",".","16"
"04/29/2009","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"04/30/2009","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"05/01/2009","39","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","39",".","6"
"05/02/2009","47","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","47",".","."
"05/03/2009","45","Ozone","Echo Summit","06-017-0012","AQS","45",".","."
"05/04/2009","43","Ozone","Echo Summit","06-017-0012","AQS","43",".","8"
"05/05/2009","41","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","41",".","."
"05/06/2009","47","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","47",".","."
"05/07/2009","47","Ozone","Cool","06-017-0020","AQS","47",".","11"
"05/08/2009","47","Ozone","Echo Summit","06-017-0012","AQS","47",".","."
"05/09/2009","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"05/10/2009","54","Ozone","Echo Summit","06-017-0012","AQS","54",".","21"
"05/11/2009","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","."
"05/12/2009","80","Ozone","Echo Summit","06-017-0012","AQS","80",".","."
"05/13/2009","54","Ozone","Echo Summit","06-017-0012","AQS","54",".","14"
"05/14/2009","43","Ozone","Cool","06-017-0020","AQS","43",".","."
"05/15/2009","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","."
"05/16/2009","71","Ozone","Cool","06-017-0020","AQS","71",".","22"
"05/17/2009","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"05/18/2009","129","Ozone","Cool","06-017-0020","AQS","129",".","."
"05/19/2009","74","Ozone","Echo Summit","06-017-0012","AQS","74",".","25"
"05/20/2009","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"05/21/2009","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","."
"05/22/2009","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","20"
"05/23/2009","64","Ozone","Echo Summit","06-017-0012","AQS","64",".","."
"05/24/2009","50","Ozone","Echo Summit","06-017-0012","AQS","50",".","."
"05/25/2009","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80",".","20"
"05/26/2009","129","Ozone","Cool","06-017-0020","AQS","129",".","."
"05/27/2009","126","Ozone","Cool","06-017-0020","AQS","126",".","."
"05/28/2009","101","Ozone","Cool","06-017-0020","AQS","101",".","16"
"05/29/2009","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"05/30/2009","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"05/31/2009","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","37"
"06/01/2009","44","Ozone","Echo Summit","06-017-0012","AQS","44",".","."
"06/02/2009","35","Ozone","Echo Summit","06-017-0012","AQS","35",".","."
"06/03/2009","44","Ozone","Cool","06-017-0020","AQS","44",".","18"
"06/04/2009","37","Ozone","Echo Summit","06-017-0012","AQS","37",".","."
"06/05/2009","35","Ozone","Cool","06-017-0020","AQS","35",".","."
"06/06/2009","36","Ozone","Cool","06-017-0020","AQS","36",".","5"
"06/07/2009","42","Ozone","Cool","06-017-0020","AQS","42",".","."
"06/08/2009","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"06/09/2009","41","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","41",".","20"
"06/10/2009","41","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","41",".","."
"06/11/2009","43","Ozone","Cool","06-017-0020","AQS","43",".","."
"06/12/2009","41","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","41",".","17"
"06/13/2009","36","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","36",".","."
"06/14/2009","43","Ozone","Cool","06-017-0020","AQS","43",".","."
"06/15/2009","54","Ozone","Cool","06-017-0020","AQS","54",".","15"
"06/16/2009","77","Ozone","Cool","06-017-0020","AQS","77",".","."
"06/17/2009","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54",".","."
"06/18/2009","71","Ozone","Cool","06-017-0020","AQS","71",".","19"
"06/19/2009","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"06/20/2009","54","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","54",".","."
"06/21/2009","48","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","48",".","14"
"06/22/2009","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","."
"06/23/2009","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133",".","."
"06/24/2009","154","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","154",".","20"
"06/25/2009","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"06/26/2009","105","Ozone","Cool","06-017-0020","AQS","105",".","."
"06/27/2009","119","Ozone","Cool","06-017-0020","AQS","119",".","19"
"06/28/2009","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"06/29/2009","108","Ozone","Cool","06-017-0020","AQS","108",".","."
"06/30/2009","105","Ozone","Cool","06-017-0020","AQS","105",".","16"
"07/01/2009","151","Ozone","Cool","06-017-0020","AQS","151",".","."
"07/02/2009","108","Ozone","Cool","06-017-0020","AQS","108",".","."
"07/03/2009","101","Ozone","Cool","06-017-0020","AQS","101",".","16"
"07/04/2009","54","Ozone","Cool","06-017-0020","AQS","54",".","."
"07/05/2009","49","Ozone","Echo Summit","06-017-0012","AQS","49",".","."
"07/06/2009","47","Ozone","Cool","06-017-0020","AQS","47",".","8"
"07/07/2009","58","Ozone","Echo Summit","06-017-0012","AQS","58",".","."
"07/08/2009","61","Ozone","Echo Summit","06-017-0012","AQS","61",".","."
"07/09/2009","80","Ozone","Cool","06-017-0020","AQS","80",".","14"
"07/10/2009","77","Ozone","Echo Summit","06-017-0012","AQS","77",".","."
"07/11/2009","74","Ozone","Echo Summit","06-017-0012","AQS","74",".","."
"07/12/2009","61","Ozone","Cool","06-017-0020","AQS","61",".","10"
"07/13/2009","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"07/14/2009","151","Ozone","Cool","06-017-0020","AQS","151",".","."
"07/15/2009","140","Ozone","Cool","06-017-0020","AQS","140",".","19"
"07/16/2009","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129",".","."
"07/17/2009","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","136",".","."
"07/18/2009","133","Ozone","Cool","06-017-0020","AQS","133",".","25"
"07/19/2009","119","Ozone","Cool","06-017-0020","AQS","119",".","."
"07/20/2009","80","Ozone","Cool","06-017-0020","AQS","80",".","."
"07/21/2009","80","Ozone","Cool","06-017-0020","AQS","80",".","7"
"07/22/2009","77","Ozone","Cool","06-017-0020","AQS","77",".","."
"07/23/2009","77","Ozone","Cool","06-017-0020","AQS","77",".","."
"07/24/2009","77","Ozone","Cool","06-017-0020","AQS","77",".","15"
"07/25/2009","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"07/26/2009","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108",".","."
"07/27/2009","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","129",".","11"
"07/28/2009","126","Ozone","Cool","06-017-0020","AQS","126",".","."
"07/29/2009","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74",".","."
"07/30/2009","61","Ozone","Cool","06-017-0020","AQS","61",".","23"
"07/31/2009","58","Ozone","Cool","06-017-0020","AQS","58",".","."
"08/01/2009","49","Ozone","Echo Summit","06-017-0012","AQS","49",".","."
"08/02/2009","51","Ozone","Echo Summit","06-017-0012","AQS","51",".","43"
"08/03/2009","45","Ozone","Echo Summit","06-017-0012","AQS","45",".","."
"08/04/2009","47","Ozone","Cool","06-017-0020","AQS","47",".","."
"08/05/2009","50","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","50",".","14"
"08/06/2009","45","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","45",".","."
"08/07/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"08/08/2009","50","Ozone","Cool","06-017-0020","AQS","50",".","33"
"08/09/2009","84","Ozone","Cool","06-017-0020","AQS","84",".","."
"08/10/2009","87","Ozone","Cool","06-017-0020","AQS","87",".","."
"08/11/2009","115","Ozone","Echo Summit","06-017-0012","AQS","115",".","48"
"08/12/2009","97","Ozone","Echo Summit","06-017-0012","AQS","97",".","."
"08/13/2009","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","."
"08/14/2009","64","Ozone","Cool","06-017-0020","AQS","64",".","8"
"08/15/2009","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"08/16/2009","74","Ozone","Cool","06-017-0020","AQS","74",".","."
"08/17/2009","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","150",".","47"
"08/18/2009","172","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","172",".","."
"08/19/2009","177","Ozone","Cool","06-017-0020","AQS","177",".","."
"08/20/2009","87","Ozone","Echo Summit","06-017-0012","AQS","87",".","26"
"08/21/2009","159","Ozone","Cool","06-017-0020","AQS","159",".","."
"08/22/2009","97","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","97",".","."
"08/23/2009","67","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","67",".","16"
"08/24/2009","90","Ozone","Cool","06-017-0020","AQS","90",".","."
"08/25/2009","119","Ozone","Cool","06-017-0020","AQS","119",".","."
"08/26/2009","143","Ozone","Cool","06-017-0020","AQS","143",".","16"
"08/27/2009","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105",".","."
"08/28/2009","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"08/29/2009","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","13"
"08/30/2009","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"08/31/2009","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"09/01/2009","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","5"
"09/02/2009","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"09/03/2009","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","."
"09/04/2009","58","Ozone","Cool","06-017-0020","AQS","58",".","10"
"09/05/2009","61","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","61",".","."
"09/06/2009","49","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","49",".","."
"09/07/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","6"
"09/08/2009","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","."
"09/09/2009","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"09/10/2009","90","Ozone","Cool","06-017-0020","AQS","90",".","16"
"09/11/2009","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","."
"09/12/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"09/13/2009","61","Ozone","Echo Summit","06-017-0012","AQS","61",".","16"
"09/14/2009","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","."
"09/15/2009","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"09/16/2009","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","12"
"09/17/2009","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","."
"09/18/2009","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","150",".","."
"09/19/2009","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101",".","14"
"09/20/2009","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","."
"09/21/2009","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"09/22/2009","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","119",".","9"
"09/23/2009","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","136",".","."
"09/24/2009","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"09/25/2009","136","Ozone","Cool","06-017-0020","AQS","136",".","12"
"09/26/2009","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","147",".","."
"09/27/2009","161","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","161",".","."
"09/28/2009","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","17"
"09/29/2009","67","Ozone","Echo Summit","06-017-0012","AQS","67",".","."
"09/30/2009","42","Ozone","Echo Summit","06-017-0012","AQS","42",".","."
"10/01/2009","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","7"
"10/02/2009","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","."
"10/03/2009","51","Ozone","Echo Summit","06-017-0012","AQS","51",".","."
"10/04/2009","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34",".","."
"10/05/2009","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36",".","."
"10/06/2009","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"10/07/2009","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","."
"10/08/2009","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","."
"10/09/2009","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67",".","."
"10/10/2009","77","Ozone","Cool","06-017-0020","AQS","77",".","."
"10/11/2009","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"10/12/2009","61","Ozone","Echo Summit","06-017-0012","AQS","61",".","."
"10/13/2009","42","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","42",".","."
"10/14/2009","42","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","42",".","."
"10/15/2009","27","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","27",".","."
"10/16/2009","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","."
"10/17/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"10/18/2009","43","Ozone","Echo Summit","06-017-0012","AQS","43",".","."
"10/19/2009","36","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","36",".","."
"10/20/2009","32","Ozone","Echo Summit","06-017-0012","AQS","32",".","."
"10/21/2009","37","Ozone","Echo Summit","06-017-0012","AQS","37",".","."
"10/22/2009","46","Ozone","Echo Summit","06-017-0012","AQS","46",".","."
"10/23/2009","46","Ozone","Cool","06-017-0020","AQS","46",".","."
"10/24/2009","36","Ozone","Echo Summit","06-017-0012","AQS","36",".","."
"10/25/2009","38","Ozone","Echo Summit","06-017-0012","AQS","38",".","."
"10/26/2009","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","."
"10/27/2009","38","Ozone","Echo Summit","06-017-0012","AQS","38",".","."
"10/28/2009","35","Ozone","South Lake Tahoe-Airport","06-017-0013","AQS","35",".","3"
"10/29/2009","35","Ozone","Echo Summit","06-017-0012","AQS","35",".","."
"10/30/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"10/31/2009","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","4"
"11/01/2009","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","."
"11/02/2009","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","."
"11/03/2009","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","24"
"11/04/2009","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"11/05/2009","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36",".","."
"11/06/2009","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","3"
"11/07/2009","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27",".","."
"11/08/2009","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32",".","."
"11/09/2009","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","21"
"11/10/2009","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","."
"11/11/2009","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26",".","."
