"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/04/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","34","."
"02/05/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36",".","."
"02/06/2021","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41",".","19"
"02/07/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"02/08/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
"02/09/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","5","4"
"02/10/2021","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","13","."
"02/11/2021","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","5","."
"02/12/2021","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","5","6"
"02/13/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","6","."
"02/14/2021","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","10","."
"02/15/2021","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","2","1"
"02/16/2021","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","17","."
"02/17/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","21","."
"02/18/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","22","7"
"02/19/2021","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","6","."
"02/20/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","11","."
"02/21/2021","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","17","10"
"02/22/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","20","."
"02/23/2021","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","20","."
"02/24/2021","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","19","3"
"02/25/2021","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","18","."
"02/26/2021","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","15","."
"02/27/2021","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","13","7"
"02/28/2021","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","13","."
"03/01/2021","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","14","."
"03/02/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","18","15"
"03/03/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","18","."
"03/04/2021","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","22","."
"03/05/2021","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","20","14"
"03/06/2021","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","14","."
"03/07/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","13","."
"03/08/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","11","12"
"03/09/2021","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","6","."
"03/10/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","5","."
"03/11/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","10","3"
"03/12/2021","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","15","."
"03/13/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","17","."
"03/14/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","13","10"
"03/15/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","5","."
"03/16/2021","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","12","."
"03/17/2021","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","15","9"
"03/18/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","9","."
"03/19/2021","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","4","."
"03/20/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","14","10"
"03/21/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","12","."
"03/22/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","14","."
"03/23/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","13","6"
"03/24/2021","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","13","."
"03/25/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","11","."
"03/26/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","11","7"
"03/27/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","12","."
"03/28/2021","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","10","."
"03/29/2021","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","15","13"
"03/30/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","17","."
"03/31/2021","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","19","."
"04/01/2021","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","18","19"
"04/02/2021","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","22","."
"04/03/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","19","."
"04/04/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","12","10"
"04/05/2021","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","12","."
"04/06/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","13","."
"04/07/2021","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","11","11"
"04/08/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","13","."
"04/09/2021","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","12","."
"04/10/2021","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","11","12"
"04/11/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","15","."
"04/12/2021","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","15","."
"04/13/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","16","12"
"04/14/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","11","."
"04/15/2021","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","16","."
"04/16/2021","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","14","13"
"04/17/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","28","."
"04/18/2021","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","11","."
"04/19/2021","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","15","25"
"04/20/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","15","."
"04/21/2021","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","19","."
"04/22/2021","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47",".","18"
"04/23/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48",".","."
"04/24/2021","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","10","."
"04/25/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40",".","4"
"04/26/2021","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","6","."
"04/27/2021","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","9","."
"04/28/2021","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","8","7"
"04/29/2021","50","Ozone","Cool","06-017-0020","AQS","50","10","."
"04/30/2021","58","Ozone","Cool","06-017-0020","AQS","58","10","."
"05/01/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","8","10"
"05/02/2021","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","9","."
"05/03/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"05/04/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","14","14"
"05/05/2021","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","10","."
"05/06/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","16","."
"05/07/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","8","11"
"05/08/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"05/09/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","13","."
"05/10/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","11","9"
"05/11/2021","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","13","."
"05/12/2021","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","14","."
"05/13/2021","93","Ozone","Cool","06-017-0020","AQS","93",".","15"
"05/14/2021","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","10","."
"05/15/2021","43","Ozone","Cool","06-017-0020","AQS","43",".","."
"05/16/2021","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43",".","13"
"05/17/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","12","."
"05/18/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","12","."
"05/19/2021","64","Ozone","Echo Summit","06-017-0012","AQS","64","10","9"
"05/20/2021","51","Ozone","Echo Summit","06-017-0012","AQS","51","11","."
"05/21/2021","39","Ozone","Echo Summit","06-017-0012","AQS","39","6","."
"05/22/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","6","5"
"05/23/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","11","."
"05/24/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","9","."
"05/25/2021","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","8","7"
"05/26/2021","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","7","."
"05/27/2021","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61",".","."
"05/28/2021","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","11","11"
"05/29/2021","45","Ozone","Cool","06-017-0020","AQS","45","15","."
"05/30/2021","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","11","."
"05/31/2021","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","10","10"
"06/01/2021","58","Ozone","Cool","06-017-0020","AQS","58","14","."
"06/02/2021","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","15","."
"06/03/2021","58","Ozone","Cool","06-017-0020","AQS","58","14","19"
"06/04/2021","49","Ozone","Cool","06-017-0020","AQS","49","14","."
"06/05/2021","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","9","."
"06/06/2021","67","Ozone","Echo Summit","06-017-0012","AQS","67","12","12"
"06/07/2021","54","Ozone","Echo Summit","06-017-0012","AQS","54","14","."
"06/08/2021","50","Ozone","Echo Summit","06-017-0012","AQS","50","15","."
"06/09/2021","50","Ozone","Echo Summit","06-017-0012","AQS","50",".","15"
"06/10/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44",".","."
"06/11/2021","54","Ozone","Echo Summit","06-017-0012","AQS","54","8","."
"06/12/2021","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","5"
"06/13/2021","27","Ozone","Echo Summit","06-017-0012","AQS","27",".","."
"06/14/2021","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","10","."
"06/15/2021","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","12","13"
"06/16/2021","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93",".","."
"06/17/2021","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","13","."
"06/18/2021","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","105","22","31"
"06/19/2021","112","Ozone","Cool","06-017-0020","AQS","112","27","."
"06/20/2021","74","Ozone","Cool","06-017-0020","AQS","74","18","."
"06/21/2021","58","Ozone","Cool","06-017-0020","AQS","58","19","15"
"06/22/2021","45","Ozone","Echo Summit","06-017-0012","AQS","45","20","."
"06/23/2021","42","Ozone","Cool","06-017-0020","AQS","42","17","."
"06/24/2021","39","Ozone","Cool","06-017-0020","AQS","39","12","16"
"06/25/2021","61","Ozone","Cool","06-017-0020","AQS","61","14","."
"06/26/2021","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","11","."
"06/27/2021","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","12","19"
"06/28/2021","49","Ozone","Cool","06-017-0020","AQS","49","17","."
"06/29/2021","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"06/30/2021","48","Ozone","Echo Summit","06-017-0012","AQS","48","16","28"
"07/01/2021","49","Ozone","Echo Summit","06-017-0012","AQS","49","19","."
"07/02/2021","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","19","."
"07/03/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","15","32"
"07/04/2021","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","15","."
"07/05/2021","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","14","."
"07/06/2021","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","11","15"
"07/07/2021","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","9","."
"07/08/2021","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","8","."
"07/09/2021","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","13","17"
"07/10/2021","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","15","."
"07/11/2021","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","9","."
"07/12/2021","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","10","14"
"07/13/2021","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","13","."
"07/14/2021","80","Ozone","Echo Summit","06-017-0012","AQS","80","16","."
"07/15/2021","93","Ozone","Echo Summit","06-017-0012","AQS","93","12","19"
"07/16/2021","100","Ozone","Echo Summit","06-017-0012","AQS","100","12","."
"07/17/2021","93","Ozone","Echo Summit","06-017-0012","AQS","93","12","."
"07/18/2021","78","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","77","36","78"
"07/19/2021","51","Ozone","Echo Summit","06-017-0012","AQS","51","28","."
"07/20/2021","48","Ozone","Echo Summit","06-017-0012","AQS","48","19","."
"07/21/2021","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","8","13"
"07/22/2021","105","Ozone","Cool","06-017-0020","AQS","105","9","."
"07/23/2021","133","Ozone","Cool","06-017-0020","AQS","133","23","."
"07/24/2021","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","52","106"
"07/25/2021","84","Ozone","Cool","06-017-0020","AQS","84","29","."
"07/26/2021","54","Ozone","Cool","06-017-0020","AQS","54","41","."
"07/27/2021","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","20","41"
"07/28/2021","100","Ozone","Cool","06-017-0020","AQS","100","13","."
"07/29/2021","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","16","."
"07/30/2021","67","Ozone","Cool","06-017-0020","AQS","67","16","26"
"07/31/2021","50","Ozone","Echo Summit","06-017-0012","AQS","50","13","."
"08/01/2021","61","Ozone","Cool","06-017-0020","AQS","61","16","."
"08/02/2021","97","Ozone","Cool","06-017-0020","AQS","97","14","21"
"08/03/2021","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","11","."
"08/04/2021","84","Ozone","Echo Summit","06-017-0012","AQS","84","11","."
"08/05/2021","77","Ozone","Echo Summit","06-017-0012","AQS","77","13","19"
"08/06/2021","93","Ozone","Echo Summit","06-017-0012","AQS","93","88","."
"08/07/2021","108","Ozone","Echo Summit","06-017-0012","AQS","108","90","."
"08/08/2021","150","Ozone","Echo Summit","06-017-0012","AQS","150","48","122"
"08/09/2021","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","24","."
"08/10/2021","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","33","."
"08/11/2021","70","PM2.5","","06-017-9002","AQS","64","31","70"
"08/12/2021","84","Ozone","Cool","06-017-0020","AQS","84","44","."
"08/13/2021","50","Ozone","Echo Summit","06-017-0012","AQS","50","38","."
"08/14/2021","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","42","82"
"08/15/2021","71","Ozone","Echo Summit","06-017-0012","AQS","71","52","."
"08/16/2021","90","Ozone","Echo Summit","06-017-0012","AQS","90","78","."
"08/17/2021","103","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","45","103","80"
"08/18/2021","66","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","48","66","."
"08/19/2021","58","Ozone","Echo Summit","06-017-0012","AQS","58","33","."
"08/20/2021","168","PM2.5","","06-017-9002","AQS","97","74","168"
"08/21/2021","141","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","112","141","."
"08/22/2021","274","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","136","274","."
"08/23/2021","385","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","147","385","."
"08/24/2021","188","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","140","188","."
"08/25/2021","129","Ozone","Cool","06-017-0020","AQS","129",".","."
"08/26/2021","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112",".","."
"08/27/2021","100","Ozone","Cool","06-017-0020","AQS","100",".","."
"08/28/2021","156","Ozone","Cool","06-017-0020","AQS","156",".","."
"08/29/2021","177","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","164",".","177"
"08/30/2021","90","Ozone","Cool","06-017-0020","AQS","90",".","."
"08/31/2021","93","Ozone","Cool","06-017-0020","AQS","93",".","."
"09/01/2021","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51",".","."
"09/02/2021","61","Ozone","Cool","06-017-0020","AQS","61",".","."
"09/03/2021","129","Ozone","Cool","06-017-0020","AQS","129",".","."
"09/04/2021","105","Ozone","Cool","06-017-0020","AQS","105",".","."
"09/05/2021","90","Ozone","Cool","06-017-0020","AQS","90",".","."
"09/06/2021","87","Ozone","Cool","06-017-0020","AQS","87",".","."
"09/07/2021","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100",".","."
"09/08/2021","84","Ozone","Cool","06-017-0020","AQS","84",".","."
"09/09/2021","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"09/10/2021","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50",".","38"
"09/11/2021","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71",".","."
"09/12/2021","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77",".","."
"09/13/2021","87","Ozone","Cool","06-017-0020","AQS","87",".","31"
"09/14/2021","101","Ozone","Cool","06-017-0020","AQS","101",".","."
"09/15/2021","67","Ozone","Cool","06-017-0020","AQS","67",".","."
"09/16/2021","65","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","51",".","65"
"09/17/2021","74","Ozone","Cool","06-017-0020","AQS","74",".","."
"09/18/2021","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37",".","."
"09/19/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","13"
"09/20/2021","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45",".","."
"09/21/2021","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","43","."
"09/22/2021","90","Ozone","Cool","06-017-0020","AQS","90","51","87"
"09/23/2021","46","Ozone","Cool","06-017-0020","AQS","46","32","."
"09/24/2021","136","Ozone","Cool","06-017-0020","AQS","136","25","."
"09/25/2021","69","PM2.5","","06-017-9002","AQS","58","53","69"
"09/26/2021","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","35","."
"09/27/2021","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","25","."
"09/28/2021","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","6","25"
"09/29/2021","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","8","."
"09/30/2021","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","9","."
"10/01/2021","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","14","27"
"10/02/2021","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","16","."
"10/03/2021","58","Ozone","Cool","06-017-0020","AQS","58","26","."
"10/04/2021","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","33","76"
"10/05/2021","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","32","."
"10/06/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","11","."
"10/07/2021","39","Ozone","Cool","06-017-0020","AQS","39","15","23"
"10/08/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","10","."
"10/09/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","9","."
"10/10/2021","44","Ozone","Cool","06-017-0020","AQS","44","8","17"
"10/11/2021","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","15","."
"10/12/2021","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","9","."
"10/13/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","9","13"
"10/14/2021","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","12","."
"10/15/2021","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","13","."
"10/16/2021","71","Ozone","Cool","06-017-0020","AQS","71","12","18"
"10/17/2021","54","Ozone","Cool","06-017-0020","AQS","54","30","."
"10/18/2021","33","Ozone","Cool","06-017-0020","AQS","33","6","."
"10/19/2021","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","7","14"
"10/20/2021","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","5","."
"10/21/2021","26","Ozone","Cool","06-017-0020","AQS","26","3","."
"10/22/2021","33","Ozone","Cool","06-017-0020","AQS","33","4","7"
"10/23/2021","33","Ozone","Cool","06-017-0020","AQS","33","3","."
"10/24/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","3","."
"10/25/2021","38","Ozone","Cool","06-017-0020","AQS","38","5","7"
"10/26/2021","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","6","."
"10/27/2021","31","Ozone","Cool","06-017-0020","AQS","31","8","."
"10/28/2021","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","12","18"
"10/29/2021","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","14","."
"10/30/2021","29","Ozone","Cool","06-017-0020","AQS","29","8","."
"10/31/2021","31","Ozone","Cool","06-017-0020","AQS","31","6","9"
"11/01/2021","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","11","."
"11/02/2021","22","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","22","10","."
"11/03/2021","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","12","13"
"11/04/2021","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","6","."
"11/05/2021","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","5","."
"11/06/2021","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","3","5"
"11/07/2021","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","11","."
