"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"03/11/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","12","."
"03/12/2015","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","13","."
"03/13/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","13","10"
"03/14/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","18","."
"03/15/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","16","."
"03/16/2015","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","19","15"
"03/17/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","11","."
"03/18/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","14","."
"03/19/2015","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","16","9"
"03/20/2015","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","15","."
"03/21/2015","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","10","."
"03/22/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","10","8"
"03/23/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","7","."
"03/24/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","10","."
"03/25/2015","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","16","8"
"03/26/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","12","."
"03/27/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","12","."
"03/28/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","16","12"
"03/29/2015","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","15","."
"03/30/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","14","."
"03/31/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","20","28"
"04/01/2015","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","13","."
"04/02/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","14","."
"04/03/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","19","15"
"04/04/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","19","."
"04/05/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","15","."
"04/06/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","10","13"
"04/07/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","9","."
"04/08/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","9","."
"04/09/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","14","8"
"04/10/2015","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","16","."
"04/11/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","19","."
"04/12/2015","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","15","14"
"04/13/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","18","."
"04/14/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","11","."
"04/15/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","14","7"
"04/16/2015","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","12","."
"04/17/2015","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","14","."
"04/18/2015","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","115","16","14"
"04/19/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","14","."
"04/20/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","16","."
"04/21/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","18","23"
"04/22/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","15","."
"04/23/2015","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","14","."
"04/24/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","12","12"
"04/25/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","8","."
"04/26/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","15","."
"04/27/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","12","5"
"04/28/2015","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","50","16","."
"04/29/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","14","."
"04/30/2015","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","20","17"
"05/01/2015","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","18","."
"05/02/2015","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","22","."
"05/03/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","15","18"
"05/04/2015","61","Ozone","Cool","06-017-0020","AQS","61","18","."
"05/05/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","18","."
"05/06/2015","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","15","16"
"05/07/2015","45","Ozone","Cool","06-017-0020","AQS","45","13","."
"05/08/2015","50","Ozone","Cool","06-017-0020","AQS","50","13","."
"05/09/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","13","20"
"05/10/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","17","."
"05/11/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","18","."
"05/12/2015","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","18","17"
"05/13/2015","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","17","."
"05/14/2015","46","Ozone","Cool","06-017-0020","AQS","46","15","."
"05/15/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","9","7"
"05/16/2015","48","Ozone","Cool","06-017-0020","AQS","48","12","."
"05/17/2015","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","11","."
"05/18/2015","47","Ozone","Cool","06-017-0020","AQS","47","10","13"
"05/19/2015","61","Ozone","Cool","06-017-0020","AQS","61","12","."
"05/20/2015","49","Ozone","Cool","06-017-0020","AQS","49","12","."
"05/21/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","11","15"
"05/22/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","8","."
"05/23/2015","44","Ozone","Cool","06-017-0020","AQS","44","8","."
"05/24/2015","45","Ozone","Cool","06-017-0020","AQS","45","11","8"
"05/25/2015","45","Ozone","Cool","06-017-0020","AQS","45","13","."
"05/26/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","17","."
"05/27/2015","67","Ozone","Cool","06-017-0020","AQS","67","13","14"
"05/28/2015","93","Ozone","Cool","06-017-0020","AQS","93","13","."
"05/29/2015","93","Ozone","Cool","06-017-0020","AQS","93","13","."
"05/30/2015","67","Ozone","Cool","06-017-0020","AQS","67","11","12"
"05/31/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","13","."
"06/01/2015","42","Ozone","Cool","06-017-0020","AQS","42",".","."
"06/02/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42",".","8"
"06/03/2015","49","Ozone","Cool","06-017-0020","AQS","49",".","."
"06/04/2015","51","Ozone","Cool","06-017-0020","AQS","51",".","."
"06/05/2015","77","Ozone","Cool","06-017-0020","AQS","77","9","11"
"06/06/2015","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","9","."
"06/07/2015","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","112","11","."
"06/08/2015","105","Ozone","Cool","06-017-0020","AQS","105","12","15"
"06/09/2015","80","Ozone","Cool","06-017-0020","AQS","80","14","."
"06/10/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","7","."
"06/11/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","10","13"
"06/12/2015","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","12","."
"06/13/2015","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","12","."
"06/14/2015","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","12","17"
"06/15/2015","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","14","."
"06/16/2015","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","10","."
"06/17/2015","126","Ozone","Cool","06-017-0020","AQS","126","13","15"
"06/18/2015","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","19","."
"06/19/2015","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","14","."
"06/20/2015","93","Ozone","Cool","06-017-0020","AQS","93","15","11"
"06/21/2015","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","19","."
"06/22/2015","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","11","."
"06/23/2015","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","13","13"
"06/24/2015","112","Ozone","Cool","06-017-0020","AQS","112","18","."
"06/25/2015","161","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","161","22","."
"06/26/2015","166","Ozone","Cool","06-017-0020","AQS","166","19","28"
"06/27/2015","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","23","."
"06/28/2015","51","Ozone","Cool","06-017-0020","AQS","51","18","."
"06/29/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","16","20"
"06/30/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","13","."
"07/01/2015","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133","17","."
"07/02/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","16","23"
"07/03/2015","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","16","."
"07/04/2015","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","10","."
"07/05/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","11","16"
"07/06/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","11","."
"07/07/2015","39","Ozone","Cool","06-017-0020","AQS","39","6","."
"07/08/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","9","12"
"07/09/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","6","."
"07/10/2015","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","7","."
"07/11/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","6","10"
"07/12/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","12","."
"07/13/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","10","."
"07/14/2015","54","Ozone","Cool","06-017-0020","AQS","54","9","13"
"07/15/2015","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","10","."
"07/16/2015","108","Ozone","Cool","06-017-0020","AQS","108","13","."
"07/17/2015","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","15","23"
"07/18/2015","67","Ozone","Cool","06-017-0020","AQS","67","16","."
"07/19/2015","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","11","."
"07/20/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","13","22"
"07/21/2015","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","14","."
"07/22/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","12","."
"07/23/2015","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","15","32"
"07/24/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","9","."
"07/25/2015","44","Ozone","Cool","06-017-0020","AQS","44","9","."
"07/26/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","18","38"
"07/27/2015","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","13","."
"07/28/2015","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","10","."
"07/29/2015","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","126","12","17"
"07/30/2015","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","140","17","."
"07/31/2015","101","Ozone","Cool","06-017-0020","AQS","101","15","."
"08/01/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","13","23"
"08/02/2015","97","Ozone","Cool","06-017-0020","AQS","97","17","."
"08/03/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","17","."
"08/04/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","11","17"
"08/05/2015","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","7","."
"08/06/2015","100","Ozone","Cool","06-017-0020","AQS","100","10","."
"08/07/2015","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","54","14","14"
"08/08/2015","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","18","."
"08/09/2015","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","18","."
"08/10/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","13","20"
"08/11/2015","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34",".","."
"08/12/2015","46","Ozone","Cool","06-017-0020","AQS","46",".","."
"08/13/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46",".","15"
"08/14/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58",".","."
"08/15/2015","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90",".","."
"08/16/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87",".","14"
"08/17/2015","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","133",".","."
"08/18/2015","115","Ozone","Cool","06-017-0020","AQS","115",".","."
"08/19/2015","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84",".","31"
"08/20/2015","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","13","."
"08/21/2015","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","74","23","."
"08/22/2015","59","PM2.5","Bliss SP","06-017-9000","AQS","54","24","59"
"08/23/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","15","."
"08/24/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","9","."
"08/25/2015","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","47","7","9"
"08/26/2015","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","6","."
"08/27/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","6","."
"08/28/2015","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","8","18"
"08/29/2015","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","8","."
"08/30/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","."
"08/31/2015","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","6","18"
"09/01/2015","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","17","."
"09/02/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","19","."
"09/03/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","22","25"
"09/04/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","15","."
"09/05/2015","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","15","."
"09/06/2015","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","19","34"
"09/07/2015","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","19","."
"09/08/2015","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","100","14","."
"09/09/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","12","21"
"09/10/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","11","."
"09/11/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","17","."
"09/12/2015","103","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","49","52","103"
"09/13/2015","108","Ozone","Cool","06-017-0020","AQS","108","84","."
"09/14/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","52","."
"09/15/2015","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","7","13"
"09/16/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","."
"09/17/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","7","."
"09/18/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","10","12"
"09/19/2015","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","93","12","."
"09/20/2015","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","108","9","."
"09/21/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","11","19"
"09/22/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","9","."
"09/23/2015","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","71","7","."
"09/24/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","10","19"
"09/25/2015","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","11","."
"09/26/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","11","."
"09/27/2015","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","46","11","15"
"09/28/2015","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","58","12","."
"09/29/2015","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","48","12","."
"09/30/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","12","15"
"10/01/2015","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","4","."
"10/02/2015","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","43","7","."
"10/03/2015","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","80","7","13"
"10/04/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","5","."
"10/05/2015","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","5","."
"10/06/2015","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","6","11"
"10/07/2015","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","97","8","."
"10/08/2015","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","8","."
"10/09/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","7","20"
"10/10/2015","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","101","8","."
"10/11/2015","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","77","6","."
"10/12/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","8","15"
"10/13/2015","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","67","8","."
"10/14/2015","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","87","8","."
"10/15/2015","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","90","5","10"
"10/16/2015","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","84","3","."
"10/17/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","6","."
"10/18/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","6","8"
"10/19/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","5","."
"10/20/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","3","."
"10/21/2015","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","64","6","7"
"10/22/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","6","."
"10/23/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","7","."
"10/24/2015","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","49","7","14"
"10/25/2015","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","61","6","."
"10/26/2015","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","51","10","."
"10/27/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","11","21"
"10/28/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","6","."
