"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/04/2004","45","Ozone","","06-017-2003","AQS","5","45",".",".","20"
"02/05/2004","58","Ozone","","06-017-2003","AQS","7","58",".",".","30"
"02/06/2004","45","Ozone","Echo Summit","06-017-0012","AQS","8","45",".","5","38"
"02/07/2004","44","Ozone","Echo Summit","06-017-0012","AQS","9","44",".",".","37"
"02/08/2004","47","Ozone","Echo Summit","06-017-0012","AQS","9","47",".",".","36"
"02/09/2004","44","Ozone","Echo Summit","06-017-0012","AQS","9","44","17","17","24"
"02/10/2004","49","Ozone","Echo Summit","06-017-0012","AQS","9","49",".",".","38"
"02/11/2004","48","Ozone","Echo Summit","06-017-0012","AQS","9","48",".",".","35"
"02/12/2004","49","Ozone","Echo Summit","06-017-0012","AQS","9","49",".","5","39"
"02/13/2004","52","NO2","South Lake Tahoe-Sandy Way","06-017-0011","AQS","13","50",".",".","52"
"02/14/2004","48","Ozone","Echo Summit","06-017-0012","AQS","6","48",".",".","25"
"02/15/2004","46","Ozone","Echo Summit","06-017-0012","AQS","6","46","8","4","13"
"02/16/2004","42","Ozone","Echo Summit","06-017-0012","AQS","5","42",".",".","6"
"02/17/2004","43","Ozone","Echo Summit","06-017-0012","AQS","2","43",".",".","5"
"02/18/2004","46","Ozone","Echo Summit","06-017-0012","AQS","9","46",".","1","35"
"02/19/2004","47","Ozone","Echo Summit","06-017-0012","AQS","9","47",".",".","44"
"02/20/2004","48","Ozone","","06-017-2003","AQS","10","48",".",".","25"
"02/21/2004","46","Ozone","","06-017-2003","AQS","6","46","16","38","19"
"02/22/2004","46","Ozone","","06-017-2003","AQS","7","46",".",".","21"
"02/23/2004","66","NO2","Echo Summit","06-017-0012","AQS","7","49",".",".","66"
"02/24/2004","49","Ozone","Echo Summit","06-017-0012","AQS","5","49",".","9","20"
"02/25/2004","48","Ozone","Echo Summit","06-017-0012","AQS","5","48",".",".","22"
"02/26/2004","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","5","39",".",".","19"
"02/27/2004","50","NO2","Echo Summit","06-017-0012","AQS","6","45","6","3","50"
"02/28/2004","47","Ozone","Echo Summit","06-017-0012","AQS","7","47",".",".","26"
"02/29/2004","48","Ozone","Echo Summit","06-017-0012","AQS","7","48",".",".","15"
"03/01/2004","47","Ozone","Echo Summit","06-017-0012","AQS","5","47",".","3","25"
"03/02/2004","46","Ozone","Echo Summit","06-017-0012","AQS","5","46",".",".","12"
"03/03/2004","49","Ozone","Echo Summit","06-017-0012","AQS","7","49",".",".","30"
"03/04/2004","48","Ozone","Echo Summit","06-017-0012","AQS","6","48","8","6","21"
"03/05/2004","45","Ozone","Echo Summit","06-017-0012","AQS","5","45",".",".","39"
"03/06/2004","48","Ozone","Echo Summit","06-017-0012","AQS","8","48",".",".","34"
"03/07/2004","51","Ozone","Echo Summit","06-017-0012","AQS","9","51",".","18","24"
"03/08/2004","49","Ozone","Echo Summit","06-017-0012","AQS","8","49",".",".","40"
"03/09/2004","42","Ozone","Echo Summit","06-017-0012","AQS","8","42",".",".","40"
"03/10/2004","48","Ozone","Echo Summit","06-017-0012","AQS","6","48","10","8","24"
"03/11/2004","50","Ozone","Echo Summit","06-017-0012","AQS","8","50",".",".","40"
"03/12/2004","51","Ozone","Echo Summit","06-017-0012","AQS","8","51",".",".","35"
"03/13/2004","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","7","51",".","7","35"
"03/14/2004","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","7","48",".",".","27"
"03/15/2004","42","Ozone","Echo Summit","06-017-0012","AQS","6","42",".",".","27"
"03/16/2004","45","Ozone","Echo Summit","06-017-0012","AQS","6","45","13","13","27"
"03/17/2004","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","6","54",".",".","31"
"03/18/2004","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","6","46",".",".","23"
"03/19/2004","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","42",".","7","19"
"03/20/2004","47","Ozone","Echo Summit","06-017-0012","AQS","6","47",".",".","33"
"03/21/2004","67","Ozone","Echo Summit","06-017-0012","AQS","6","67",".",".","20"
"03/22/2004","49","Ozone","Echo Summit","06-017-0012","AQS","5","49","19","19","21"
"03/23/2004","47","Ozone","Echo Summit","06-017-0012","AQS","6","47",".",".","20"
"03/24/2004","58","Ozone","Echo Summit","06-017-0012","AQS","3","58",".",".","6"
"03/25/2004","58","Ozone","Echo Summit","06-017-0012","AQS","2","58",".","5","6"
"03/26/2004","47","Ozone","Echo Summit","06-017-0012","AQS","3","47",".",".","24"
"03/27/2004","51","Ozone","Echo Summit","06-017-0012","AQS","6","51",".",".","27"
"03/28/2004","50","Ozone","Echo Summit","06-017-0012","AQS","6","50","10","8","20"
"03/29/2004","80","Ozone","Echo Summit","06-017-0012","AQS","5","80",".",".","38"
"03/30/2004","84","Ozone","Echo Summit","06-017-0012","AQS","5","84",".",".","17"
"03/31/2004","54","Ozone","Echo Summit","06-017-0012","AQS","3","54",".","15","25"
"04/01/2004","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","45",".",".","8"
"04/02/2004","47","Ozone","Echo Summit","06-017-0012","AQS","3","47",".",".","12"
"04/03/2004","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","49","14","16","16"
"04/04/2004","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","47",".",".","11"
"04/05/2004","105","Ozone","Echo Summit","06-017-0012","AQS","2","105",".",".","17"
"04/06/2004","108","Ozone","Echo Summit","06-017-0012","AQS","3","108",".","15","20"
"04/07/2004","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","58",".",".","24"
"04/08/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","71",".",".","21"
"04/09/2004","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","64","11","15","23"
"04/10/2004","67","Ozone","Echo Summit","06-017-0012","AQS","2","67",".",".","15"
"04/11/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","71",".",".","11"
"04/12/2004","97","Ozone","Echo Summit","06-017-0012","AQS","3","97",".","30","15"
"04/13/2004","100","Ozone","Echo Summit","06-017-0012","AQS","2","100",".",".","23"
"04/14/2004","64","Ozone","Echo Summit","06-017-0012","AQS","2","64",".",".","4"
"04/15/2004","80","Ozone","Echo Summit","06-017-0012","AQS","2","80","10","17","4"
"04/16/2004","64","Ozone","Echo Summit","06-017-0012","AQS","3","64",".",".","10"
"04/17/2004","51","Ozone","Echo Summit","06-017-0012","AQS","3","51",".",".","6"
"04/18/2004","48","Ozone","Echo Summit","06-017-0012","AQS","2","48",".","6","4"
"04/19/2004","54","Ozone","Echo Summit","06-017-0012","AQS","3","54",".",".","5"
"04/20/2004","58","Ozone","Echo Summit","06-017-0012","AQS","3","58",".",".","5"
"04/21/2004","51","Ozone","Echo Summit","06-017-0012","AQS","2","51","11","8","5"
"04/22/2004","49","Ozone","Echo Summit","06-017-0012","AQS","2","49",".",".","10"
"04/23/2004","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","58",".",".","19"
"04/24/2004","74","Ozone","Echo Summit","06-017-0012","AQS","2","74",".","13","24"
"04/25/2004","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","80",".",".","21"
"04/26/2004","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","67",".",".","17"
"04/27/2004","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","119","20","38","20"
"04/28/2004","80","Ozone","Echo Summit","06-017-0012","AQS","2","80",".",".","5"
"04/29/2004","84","Ozone","Echo Summit","06-017-0012","AQS","2","84","6",".","3"
"04/30/2004","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","97",".","32","25"
"05/01/2004","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","140",".",".","3"
"05/02/2004","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","112",".",".","3"
"05/03/2004","126","Ozone","Cool","06-017-0020","AQS","2","126","26","27","4"
"05/04/2004","97","Ozone","Echo Summit","06-017-0012","AQS","2","97",".",".","2"
"05/05/2004","74","Ozone","Echo Summit","06-017-0012","AQS","2","74",".",".","4"
"05/06/2004","77","Ozone","Echo Summit","06-017-0012","AQS","3","77",".","20","6"
"05/07/2004","54","Ozone","Echo Summit","06-017-0012","AQS","3","54",".",".","1"
"05/08/2004","77","Ozone","Echo Summit","06-017-0012","AQS","2","77",".",".","2"
"05/09/2004","87","Ozone","Echo Summit","06-017-0012","AQS","2","87","10","15","2"
"05/10/2004","61","Ozone","Echo Summit","06-017-0012","AQS","2","61",".",".","2"
"05/11/2004","48","Ozone","Echo Summit","06-017-0012","AQS","2","48",".",".","6"
"05/12/2004","58","Ozone","Echo Summit","06-017-0012","AQS","2","58",".","9","3"
"05/13/2004","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","80",".",".","4"
"05/14/2004","126","Ozone","Cool","06-017-0020","AQS","2","126",".",".","5"
"05/15/2004","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","64","17","17","2"
"05/16/2004","93","Ozone","Cool","06-017-0020","AQS","2","93",".",".","2"
"05/17/2004","74","Ozone","Echo Summit","06-017-0012","AQS","2","74",".",".","5"
"05/18/2004","48","Ozone","Echo Summit","06-017-0012","AQS","2","48",".","11","2"
"05/19/2004","51","Ozone","Echo Summit","06-017-0012","AQS","2","51",".",".","5"
"05/20/2004","58","Ozone","Echo Summit","06-017-0012","AQS","2","58",".",".","5"
"05/21/2004","58","Ozone","Echo Summit","06-017-0012","AQS","2","58","12","17","4"
"05/22/2004","51","Ozone","Echo Summit","06-017-0012","AQS","2","51",".",".","4"
"05/23/2004","54","Ozone","Echo Summit","06-017-0012","AQS","1","54",".",".","1"
"05/24/2004","80","Ozone","Cool","06-017-0020","AQS","2","80",".","13","3"
"05/25/2004","97","Ozone","Cool","06-017-0020","AQS","2","97",".",".","4"
"05/26/2004","122","Ozone","Cool","06-017-0020","AQS","2","122",".",".","10"
"05/27/2004","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","48","19","11","2"
"05/28/2004","42","Ozone","Echo Summit","06-017-0012","AQS","1","42",".",".","2"
"05/29/2004","50","Ozone","Echo Summit","06-017-0012","AQS","2","50",".",".","2"
"05/30/2004","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","67",".","12","2"
"05/31/2004","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","58",".",".","3"
"06/01/2004","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","80",".",".","5"
"06/02/2004","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","129","15","15","8"
"06/03/2004","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","97",".",".","2"
"06/04/2004","108","Ozone","Cool","06-017-0020","AQS","2","108",".",".","13"
"06/05/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","71",".","7","4"
"06/06/2004","77","Ozone","Echo Summit","06-017-0012","AQS","2","77",".",".","2"
"06/07/2004","140","Ozone","Echo Summit","06-017-0012","AQS","2","140",".",".","2"
"06/08/2004","90","Ozone","Echo Summit","06-017-0012","AQS","3","90","12","10","2"
"06/09/2004","51","Ozone","Cool","06-017-0020","AQS","2","51",".",".","8"
"06/10/2004","51","Ozone","Echo Summit","06-017-0012","AQS","2","51",".",".","4"
"06/11/2004","112","Ozone","Cool","06-017-0020","AQS","1","112",".","20","5"
"06/12/2004","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","101",".",".","4"
"06/13/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","71",".",".","2"
"06/14/2004","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","54","16","14","3"
"06/15/2004","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","100",".",".","4"
"06/16/2004","147","Ozone","Cool","06-017-0020","AQS","2","147",".",".","2"
"06/17/2004","87","Ozone","Echo Summit","06-017-0012","AQS","2","87",".","21","2"
"06/18/2004","105","Ozone","Cool","06-017-0020","AQS","2","105",".",".","2"
"06/19/2004","84","Ozone","Cool","06-017-0020","AQS","2","84",".",".","3"
"06/20/2004","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","93","17","14","1"
"06/21/2004","136","Ozone","Cool","06-017-0020","AQS","3","136",".",".","."
"06/22/2004","97","Ozone","Cool","06-017-0020","AQS","2","97",".",".","."
"06/23/2004","84","Ozone","Echo Summit","06-017-0012","AQS","2","84",".","23","."
"06/24/2004","112","Ozone","Cool","06-017-0020","AQS","1","112",".",".","."
"06/25/2004","90","Ozone","Echo Summit","06-017-0012","AQS","2","90",".",".","."
"06/26/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","71","17","14","5"
"06/27/2004","87","Ozone","Cool","06-017-0020","AQS","2","87",".",".","4"
"06/28/2004","101","Ozone","Cool","06-017-0020","AQS","2","101",".",".","3"
"06/29/2004","51","Ozone","Cool","06-017-0020","AQS","1","51",".","18","6"
"06/30/2004","64","Ozone","Echo Summit","06-017-0012","AQS","2","64",".",".","3"
"07/01/2004","112","Ozone","Cool","06-017-0020","AQS","2","112",".",".","11"
"07/02/2004","147","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","147","20","25","5"
"07/03/2004","112","Ozone","Cool","06-017-0020","AQS","2","112",".",".","5"
"07/04/2004","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","5","126",".",".","6"
"07/05/2004","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","5","101",".","25","4"
"07/06/2004","159","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","159",".",".","5"
"07/07/2004","97","Ozone","Echo Summit","06-017-0012","AQS","1","97",".",".","3"
"07/08/2004","93","Ozone","Echo Summit","06-017-0012","AQS","2","93","19","25","5"
"07/09/2004","90","Ozone","Echo Summit","06-017-0012","AQS","1","90",".",".","3"
"07/10/2004","64","Ozone","Cool","06-017-0020","AQS","1","64",".",".","1"
"07/11/2004","90","Ozone","Cool","06-017-0020","AQS","1","90",".","18","1"
"07/12/2004","126","Ozone","Cool","06-017-0020","AQS","2","126",".",".","1"
"07/13/2004","71","Ozone","Cool","06-017-0020","AQS","1","71",".",".","2"
"07/14/2004","101","Ozone","Cool","06-017-0020","AQS","2","101","20","15","2"
"07/15/2004","115","Ozone","Cool","06-017-0020","AQS","3","115",".",".","2"
"07/16/2004","112","Ozone","Cool","06-017-0020","AQS","2","112",".",".","4"
"07/17/2004","71","Ozone","Cool","06-017-0020","AQS","1","71",".","23","2"
"07/18/2004","50","Ozone","Echo Summit","06-017-0012","AQS","1","50",".",".","2"
"07/19/2004","44","Ozone","Echo Summit","06-017-0012","AQS","1","44",".",".","2"
"07/20/2004","50","Ozone","Cool","06-017-0020","AQS","1","50","17","18","3"
"07/21/2004","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","80",".",".","5"
"07/22/2004","154","Ozone","Cool","06-017-0020","AQS","2","154",".",".","15"
"07/23/2004","126","Ozone","Cool","06-017-0020","AQS","2","126",".","25","8"
"07/24/2004","84","Ozone","Cool","06-017-0020","AQS","1","84",".",".","3"
"07/25/2004","101","Ozone","Cool","06-017-0020","AQS","2","101",".",".","3"
"07/26/2004","93","Ozone","Cool","06-017-0020","AQS","1","93","19","23","3"
"07/27/2004","119","Ozone","Cool","06-017-0020","AQS","1","119",".",".","5"
"07/28/2004","97","Ozone","Echo Summit","06-017-0012","AQS","2","97",".",".","13"
"07/29/2004","108","Ozone","Echo Summit","06-017-0012","AQS","2","108",".","22","2"
"07/30/2004","105","Ozone","Echo Summit","06-017-0012","AQS","2","105",".",".","4"
"07/31/2004","90","Ozone","Echo Summit","06-017-0012","AQS","1","90",".",".","4"
"08/01/2004","80","Ozone","Echo Summit","06-017-0012","AQS","1","80","18","17","1"
"08/02/2004","61","Ozone","Echo Summit","06-017-0012","AQS","2","61",".",".","3"
"08/03/2004","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","112",".",".","3"
"08/04/2004","93","Ozone","Echo Summit","06-017-0012","AQS","3","93","21","21","15"
"08/05/2004","67","Ozone","Echo Summit","06-017-0012","AQS","1","67",".",".","3"
"08/06/2004","61","Ozone","Echo Summit","06-017-0012","AQS","2","61",".",".","2"
"08/07/2004","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","93","34","60","3"
"08/08/2004","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","133",".",".","2"
"08/09/2004","159","Ozone","Cool","06-017-0020","AQS","2","159",".",".","2"
"08/10/2004","159","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","159",".","16","7"
"08/11/2004","100","Ozone","Cool","06-017-0020","AQS","2","100",".",".","."
"08/12/2004","156","Ozone","Cool","06-017-0020","AQS","1","156",".",".","4"
"08/13/2004","174","Ozone","Cool","06-017-0020","AQS","2","174","24","20","7"
"08/14/2004","80","Ozone","Echo Summit","06-017-0012","AQS","1","80",".",".","2"
"08/15/2004","58","Ozone","Cool","06-017-0020","AQS","1","58",".",".","3"
"08/16/2004","143","Ozone","Cool","06-017-0020","AQS","1","143",".","8","4"
"08/17/2004","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","115",".",".","5"
"08/18/2004","192","Ozone","Cool","06-017-0020","AQS","3","192",".",".","8"
"08/19/2004","100","Ozone","Cool","06-017-0020","AQS","3","100","23","26","7"
"08/20/2004","133","Ozone","Cool","06-017-0020","AQS","3","133",".",".","7"
"08/21/2004","105","Ozone","Cool","06-017-0020","AQS","2","105",".",".","4"
"08/22/2004","64","Ozone","Echo Summit","06-017-0012","AQS","1","64",".","18","3"
"08/23/2004","40","Ozone","Cool","06-017-0020","AQS","1","40",".",".","3"
"08/24/2004","44","Ozone","Echo Summit","06-017-0012","AQS","1","44",".",".","7"
"08/25/2004","46","Ozone","Echo Summit","06-017-0012","AQS","1","46","12","3","4"
"08/26/2004","48","Ozone","Echo Summit","06-017-0012","AQS","1","48",".",".","3"
"08/27/2004","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","1","58",".",".","3"
"08/28/2004","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","119",".","8","7"
"08/29/2004","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","112",".",".","4"
"08/30/2004","143","Ozone","Cool","06-017-0020","AQS","2","143",".",".","6"
"08/31/2004","150","Ozone","Cool","06-017-0020","AQS","2","150","21","18","4"
"09/01/2004","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","1","47",".",".","2"
"09/02/2004","80","Ozone","Echo Summit","06-017-0012","AQS","2","80",".",".","2"
"09/03/2004","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","44",".","10","2"
"09/04/2004","46","Ozone","Echo Summit","06-017-0012","AQS","2","46",".",".","3"
"09/05/2004","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","136",".",".","3"
"09/06/2004","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","84","20","25","4"
"09/07/2004","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","100",".",".","7"
"09/08/2004","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","150",".",".","6"
"09/09/2004","143","Ozone","Cool","06-017-0020","AQS","3","143",".","19","4"
"09/10/2004","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","100",".",".","4"
"09/11/2004","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","97",".",".","1"
"09/12/2004","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","49","16","5","3"
"09/13/2004","64","Ozone","Echo Summit","06-017-0012","AQS","1","64",".",".","3"
"09/14/2004","77","Ozone","Echo Summit","06-017-0012","AQS","2","77",".",".","5"
"09/15/2004","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","101",".","11","5"
"09/16/2004","54","Ozone","Cool","06-017-0020","AQS","2","54",".",".","4"
"09/17/2004","64","Ozone","Echo Summit","06-017-0012","AQS","2","64",".",".","2"
"09/18/2004","43","Ozone","Echo Summit","06-017-0012","AQS","1","43","17","9","1"
"09/19/2004","41","Ozone","Echo Summit","06-017-0012","AQS","1","41",".",".","4"
"09/20/2004","38","Ozone","Echo Summit","06-017-0012","AQS","3","38",".",".","6"
"09/21/2004","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","44",".","5","3"
"09/22/2004","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","90",".",".","5"
"09/23/2004","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","150",".",".","3"
"09/24/2004","136","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","136","17","9","6"
"09/25/2004","174","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","174",".",".","4"
"09/26/2004","105","Ozone","Cool","06-017-0020","AQS","2","105",".",".","2"
"09/27/2004","84","Ozone","Cool","06-017-0020","AQS","2","84",".","9","8"
"09/28/2004","87","Ozone","Echo Summit","06-017-0012","AQS","2","87",".",".","8"
"09/29/2004","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","61",".",".","12"
"09/30/2004","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","61","25","15","5"
"10/01/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","71",".",".","9"
"10/02/2004","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","105",".",".","4"
"10/03/2004","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","100",".","16","5"
"10/04/2004","71","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","71",".",".","12"
"10/05/2004","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","84",".",".","4"
"10/06/2004","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","115","25","18","4"
"10/07/2004","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","50",".",".","3"
"10/08/2004","67","Ozone","Echo Summit","06-017-0012","AQS","3","67",".",".","3"
"10/09/2004","38","Ozone","Echo Summit","06-017-0012","AQS","2","38",".","6","3"
"10/10/2004","40","Ozone","Echo Summit","06-017-0012","AQS","1","40",".",".","1"
"10/11/2004","42","Ozone","Echo Summit","06-017-0012","AQS","2","42",".",".","2"
"10/12/2004","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","47","18","9","11"
"10/13/2004","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","2","84",".",".","4"
"10/14/2004","50","Ozone","Echo Summit","06-017-0012","AQS","17","50",".",".","14"
"10/15/2004","112","Ozone","Cool","06-017-0020","AQS","50","112",".",".","29"
"10/16/2004","101","Ozone","Echo Summit","06-017-0012","AQS","25","101",".",".","6"
"10/17/2004","39","Ozone","Echo Summit","06-017-0012","AQS","7","39",".",".","3"
"10/18/2004","44","Ozone","Echo Summit","06-017-0012","AQS","2","44","12","9","10"
"10/19/2004","44","Ozone","Echo Summit","06-017-0012","AQS","2","44",".",".","4"
"10/20/2004","38","Ozone","Echo Summit","06-017-0012","AQS","7","38",".",".","33"
"10/21/2004","39","Ozone","Echo Summit","06-017-0012","AQS","5","39",".","13","7"
"10/22/2004","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","3","36",".",".","7"
"10/23/2004","34","Ozone","Echo Summit","06-017-0012","AQS","3","34",".",".","4"
"10/24/2004","31","Ozone","Echo Summit","06-017-0012","AQS","5","31","17","6","7"
"10/25/2004","44","Ozone","Echo Summit","06-017-0012","AQS","5","44",".",".","5"
"10/26/2004","42","Ozone","Echo Summit","06-017-0012","AQS","3","42",".",".","17"
"10/27/2004","40","Ozone","Echo Summit","06-017-0012","AQS","3","40",".",".","13"
"10/28/2004","39","Ozone","Echo Summit","06-017-0012","AQS","3","39",".",".","5"
"10/29/2004","43","Ozone","Echo Summit","06-017-0012","AQS","3","43",".",".","8"
"10/30/2004","44","Ozone","Echo Summit","06-017-0012","AQS","5","44","26","13","2"
"10/31/2004","43","Ozone","Echo Summit","06-017-0012","AQS","3","43",".",".","2"
