"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/15/2018","38","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"02/16/2018","56","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"02/17/2018","73","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"02/18/2018","79","PM10","Westmorland","06-025-4003","AQS"
"02/19/2018","138","PM10","Niland-English Road","06-025-4004","AQS"
"02/20/2018","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"02/21/2018","56","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"02/22/2018","43","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"02/23/2018","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"02/24/2018","43","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"02/25/2018","51","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"02/26/2018","67","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"02/27/2018","42","PM10","Westmorland","06-025-4003","AQS"
"02/28/2018","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/01/2018","58","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"03/02/2018","60","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"03/03/2018","57","PM10","Westmorland","06-025-4003","AQS"
"03/04/2018","45","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/05/2018","45","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/06/2018","45","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/07/2018","42","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/08/2018","50","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"03/09/2018","56","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"03/10/2018","55","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"03/11/2018","34","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/12/2018","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
