"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/23/2005","84","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/24/2005","92","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/25/2005","93","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/26/2005","84","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/27/2005","100","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/28/2005","115","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/29/2005","90","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"06/30/2005","100","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/01/2005","71","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/02/2005","54","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/03/2005","48","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/04/2005","39","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/05/2005","50","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/06/2005","51","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/07/2005","50","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/08/2005","74","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/09/2005","84","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/10/2005","54","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/11/2005","48","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/12/2005","70","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/13/2005","77","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/15/2005","58","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/16/2005","48","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/17/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/18/2005","31","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/19/2005","36","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/20/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/21/2005","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/22/2005","49","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/23/2005","61","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/24/2005","47","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/25/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/26/2005","45","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/27/2005","34","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/28/2005","64","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/29/2005","71","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/30/2005","80","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"07/31/2005","84","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/01/2005","61","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/02/2005","61","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/03/2005","64","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/04/2005","49","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/05/2005","61","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/06/2005","54","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/07/2005","80","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/08/2005","67","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/09/2005","77","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/10/2005","77","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/11/2005","60","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/12/2005","36","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/13/2005","33","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/14/2005","28","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/17/2005","44","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/18/2005","46","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/20/2005","25","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/22/2005","64","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/23/2005","67","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/24/2005","74","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/25/2005","87","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/26/2005","65","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/27/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/28/2005","54","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/29/2005","64","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/30/2005","74","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"08/31/2005","51","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/01/2005","100","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/02/2005","77","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/03/2005","64","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/04/2005","55","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/07/2005","40","PM10","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/08/2005","93","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/09/2005","90","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/10/2005","105","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/11/2005","80","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/12/2005","67","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/13/2005","45","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/14/2005","42","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/15/2005","34","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/16/2005","40","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/17/2005","45","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/18/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/19/2005","46","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/20/2005","45","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/21/2005","61","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/22/2005","64","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/23/2005","58","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/24/2005","30","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/25/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/26/2005","50","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/27/2005","47","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/28/2005","67","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/29/2005","36","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"09/30/2005","47","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/01/2005","64","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/02/2005","37","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/03/2005","37","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/04/2005","50","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/05/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/06/2005","21","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/07/2005","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/08/2005","39","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/09/2005","41","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/10/2005","44","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/11/2005","42","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/12/2005","44","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/13/2005","48","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/14/2005","46","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/15/2005","54","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/16/2005","84","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/17/2005","64","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/18/2005","50","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/19/2005","80","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/20/2005","44","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/21/2005","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/22/2005","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/23/2005","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/24/2005","25","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
