"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/15/2001","37","Ozone","Echo Summit","06-017-0012","AQS"
"05/16/2001","51","Ozone","Cool","06-017-0020","AQS"
"05/17/2001","101","Ozone","Cool","06-017-0020","AQS"
"05/18/2001","77","Ozone","Echo Summit","06-017-0012","AQS"
"05/19/2001","80","Ozone","Echo Summit","06-017-0012","AQS"
"05/20/2001","48","Ozone","Echo Summit","06-017-0012","AQS"
"05/21/2001","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/22/2001","154","Ozone","Cool","06-017-0020","AQS"
"05/23/2001","147","Ozone","Cool","06-017-0020","AQS"
"05/24/2001","143","Ozone","Cool","06-017-0020","AQS"
"05/25/2001","115","Ozone","Cool","06-017-0020","AQS"
"05/26/2001","71","Ozone","Cool","06-017-0020","AQS"
"05/27/2001","84","Ozone","Cool","06-017-0020","AQS"
"05/28/2001","87","Ozone","Cool","06-017-0020","AQS"
"05/29/2001","115","Ozone","Cool","06-017-0020","AQS"
"05/30/2001","108","Ozone","Cool","06-017-0020","AQS"
"05/31/2001","177","Ozone","Cool","06-017-0020","AQS"
"06/01/2001","108","Ozone","Echo Summit","06-017-0012","AQS"
"06/02/2001","74","Ozone","Cool","06-017-0020","AQS"
"06/03/2001","84","Ozone","Echo Summit","06-017-0012","AQS"
"06/04/2001","97","Ozone","Cool","06-017-0020","AQS"
"06/05/2001","90","Ozone","Cool","06-017-0020","AQS"
"06/06/2001","87","Ozone","Cool","06-017-0020","AQS"
"06/07/2001","61","Ozone","Cool","06-017-0020","AQS"
"06/08/2001","48","Ozone","Cool","06-017-0020","AQS"
"06/09/2001","87","Ozone","Cool","06-017-0020","AQS"
"06/10/2001","87","Ozone","Cool","06-017-0020","AQS"
"06/11/2001","64","Ozone","Cool","06-017-0020","AQS"
"06/12/2001","64","Ozone","Cool","06-017-0020","AQS"
"06/13/2001","48","Ozone","Echo Summit","06-017-0012","AQS"
"06/14/2001","129","Ozone","Cool","06-017-0020","AQS"
"06/15/2001","179","Ozone","Cool","06-017-0020","AQS"
"06/16/2001","203","Ozone","Cool","06-017-0020","AQS"
"06/17/2001","147","Ozone","Cool","06-017-0020","AQS"
"06/18/2001","164","Ozone","Cool","06-017-0020","AQS"
"06/19/2001","159","Ozone","Cool","06-017-0020","AQS"
"06/20/2001","179","Ozone","Cool","06-017-0020","AQS"
"06/21/2001","204","Ozone","Cool","06-017-0020","AQS"
"06/22/2001","187","Ozone","Cool","06-017-0020","AQS"
"06/23/2001","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/24/2001","67","Ozone","Cool","06-017-0020","AQS"
"06/25/2001","44","Ozone","Cool","06-017-0020","AQS"
"06/26/2001","47","Ozone","Cool","06-017-0020","AQS"
"06/27/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"06/28/2001","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/29/2001","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/30/2001","182","Ozone","Cool","06-017-0020","AQS"
"07/01/2001","164","Ozone","Cool","06-017-0020","AQS"
"07/02/2001","136","Ozone","Cool","06-017-0020","AQS"
"07/03/2001","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/04/2001","101","Ozone","Cool","06-017-0020","AQS"
"07/05/2001","164","Ozone","Cool","06-017-0020","AQS"
"07/06/2001","140","Ozone","Cool","06-017-0020","AQS"
"07/07/2001","100","Ozone","Cool","06-017-0020","AQS"
"07/08/2001","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/09/2001","108","Ozone","Cool","06-017-0020","AQS"
"07/10/2001","77","Ozone","Cool","06-017-0020","AQS"
"07/11/2001","74","Ozone","Echo Summit","06-017-0012","AQS"
"07/12/2001","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/13/2001","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/14/2001","74","Ozone","Cool","06-017-0020","AQS"
"07/15/2001","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/16/2001","49","Ozone","Echo Summit","06-017-0012","AQS"
"07/17/2001","77","Ozone","Cool","06-017-0020","AQS"
"07/18/2001","140","Ozone","Cool","06-017-0020","AQS"
"07/19/2001","71","Ozone","Echo Summit","06-017-0012","AQS"
"07/20/2001","51","Ozone","Echo Summit","06-017-0012","AQS"
"07/21/2001","54","Ozone","Echo Summit","06-017-0012","AQS"
"07/22/2001","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/23/2001","159","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/24/2001","151","Ozone","Cool","06-017-0020","AQS"
"07/25/2001","164","Ozone","Cool","06-017-0020","AQS"
"07/26/2001","140","Ozone","Cool","06-017-0020","AQS"
"07/27/2001","159","Ozone","Cool","06-017-0020","AQS"
"07/28/2001","126","Ozone","Cool","06-017-0020","AQS"
"07/29/2001","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/30/2001","48","Ozone","Echo Summit","06-017-0012","AQS"
"07/31/2001","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/01/2001","115","Ozone","Cool","06-017-0020","AQS"
"08/02/2001","105","Ozone","Cool","06-017-0020","AQS"
"08/03/2001","80","Ozone","Echo Summit","06-017-0012","AQS"
"08/04/2001","80","Ozone","Echo Summit","06-017-0012","AQS"
"08/05/2001","84","Ozone","Echo Summit","06-017-0012","AQS"
"08/06/2001","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/07/2001","143","Ozone","Cool","06-017-0020","AQS"
"08/08/2001","172","Ozone","Cool","06-017-0020","AQS"
"08/09/2001","115","Ozone","Cool","06-017-0020","AQS"
"08/10/2001","64","Ozone","Echo Summit","06-017-0012","AQS"
"08/11/2001","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/12/2001","84","Ozone","Echo Summit","06-017-0012","AQS"
"08/13/2001","84","Ozone","Cool","06-017-0020","AQS"
"08/14/2001","169","Ozone","Cool","06-017-0020","AQS"
"08/15/2001","177","Ozone","Cool","06-017-0020","AQS"
"08/16/2001","172","Ozone","Cool","06-017-0020","AQS"
"08/17/2001","200","Ozone","Cool","06-017-0020","AQS"
"08/18/2001","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/19/2001","101","Ozone","Echo Summit","06-017-0012","AQS"
"08/20/2001","93","Ozone","Echo Summit","06-017-0012","AQS"
"08/21/2001","80","Ozone","Cool","06-017-0020","AQS"
"08/22/2001","54","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"08/23/2001","48","Ozone","Echo Summit","06-017-0012","AQS"
"08/24/2001","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/25/2001","122","Ozone","Cool","06-017-0020","AQS"
"08/26/2001","159","Ozone","Cool","06-017-0020","AQS"
"08/27/2001","140","Ozone","Cool","06-017-0020","AQS"
"08/28/2001","203","Ozone","Cool","06-017-0020","AQS"
"08/29/2001","151","Ozone","Cool","06-017-0020","AQS"
"08/30/2001","119","Ozone","Echo Summit","06-017-0012","AQS"
"08/31/2001","190","Ozone","Cool","06-017-0020","AQS"
"09/01/2001","156","Ozone","Cool","06-017-0020","AQS"
"09/02/2001","105","Ozone","Cool","06-017-0020","AQS"
"09/03/2001","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/04/2001","51","Ozone","Cool","06-017-0020","AQS"
"09/05/2001","71","Ozone","Cool","06-017-0020","AQS"
"09/06/2001","67","Ozone","Cool","06-017-0020","AQS"
"09/07/2001","150","Ozone","Cool","06-017-0020","AQS"
"09/08/2001","177","Ozone","Cool","06-017-0020","AQS"
"09/09/2001","126","Ozone","Echo Summit","06-017-0012","AQS"
"09/10/2001","108","Ozone","Cool","06-017-0020","AQS"
"09/11/2001","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/12/2001","97","Ozone","Echo Summit","06-017-0012","AQS"
"09/13/2001","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/14/2001","150","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/15/2001","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/16/2001","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/17/2001","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/18/2001","122","Ozone","Cool","06-017-0020","AQS"
"09/19/2001","161","Ozone","Cool","06-017-0020","AQS"
"09/20/2001","90","Ozone","Cool","06-017-0020","AQS"
"09/21/2001","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/22/2001","164","Ozone","Cool","06-017-0020","AQS"
"09/23/2001","90","Ozone","Echo Summit","06-017-0012","AQS"
"09/24/2001","93","Ozone","Cool","06-017-0020","AQS"
"09/25/2001","42","Ozone","Echo Summit","06-017-0012","AQS"
"09/26/2001","49","Ozone","Echo Summit","06-017-0012","AQS"
"09/27/2001","45","Ozone","Echo Summit","06-017-0012","AQS"
"09/28/2001","64","Ozone","Cool","06-017-0020","AQS"
"09/29/2001","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/30/2001","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/01/2001","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/02/2001","87","Ozone","Cool","06-017-0020","AQS"
"10/03/2001","129","Ozone","Cool","06-017-0020","AQS"
"10/04/2001","77","Ozone","Echo Summit","06-017-0012","AQS"
"10/05/2001","77","Ozone","Echo Summit","06-017-0012","AQS"
"10/06/2001","58","Ozone","Echo Summit","06-017-0012","AQS"
"10/07/2001","74","Ozone","Cool","06-017-0020","AQS"
"10/08/2001","58","Ozone","Cool","06-017-0020","AQS"
"10/09/2001","50","Ozone","Echo Summit","06-017-0012","AQS"
"10/10/2001","64","Ozone","Cool","06-017-0020","AQS"
"10/11/2001","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/12/2001","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/13/2001","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/14/2001","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/15/2001","108","Ozone","Cool","06-017-0020","AQS"
"10/16/2001","129","Ozone","Cool","06-017-0020","AQS"
"10/17/2001","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/18/2001","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/19/2001","77","Ozone","Cool","06-017-0020","AQS"
"10/20/2001","61","Ozone","Cool","06-017-0020","AQS"
"10/21/2001","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/22/2001","58","Ozone","Cool","06-017-0020","AQS"
"10/23/2001","44","Ozone","Cool","06-017-0020","AQS"
"10/24/2001","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/25/2001","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/26/2001","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/27/2001","48","Ozone","Cool","06-017-0020","AQS"
"10/28/2001","59","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"10/29/2001","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"10/30/2001","33","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"10/31/2001","37","Ozone","Cool","06-017-0020","AQS"
"11/01/2001","42","NO2","Echo Summit","06-017-0012","AQS"
"11/02/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"11/03/2001","55","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/04/2001","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"11/05/2001","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"11/06/2001","49","Ozone","Echo Summit","06-017-0012","AQS"
"11/07/2001","44","Ozone","Echo Summit","06-017-0012","AQS"
"11/08/2001","42","Ozone","Echo Summit","06-017-0012","AQS"
"11/09/2001","55","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/10/2001","48","Ozone","Echo Summit","06-017-0012","AQS"
"11/11/2001","40","Ozone","Echo Summit","06-017-0012","AQS"
"11/12/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"11/13/2001","37","Ozone","Echo Summit","06-017-0012","AQS"
"11/14/2001","30","NO2","Echo Summit","06-017-0012","AQS"
"11/15/2001","59","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/16/2001","38","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/17/2001","39","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/18/2001","38","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/19/2001","47","Ozone","Echo Summit","06-017-0012","AQS"
"11/20/2001","47","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/21/2001","42","Ozone","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/22/2001","40","Ozone","Echo Summit","06-017-0012","AQS"
"11/23/2001","38","Ozone","Echo Summit","06-017-0012","AQS"
"11/24/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"11/25/2001","38","Ozone","Echo Summit","06-017-0012","AQS"
"11/26/2001","38","Ozone","Echo Summit","06-017-0012","AQS"
"11/27/2001","42","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"11/28/2001","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"11/29/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"11/30/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"12/01/2001","43","Ozone","Echo Summit","06-017-0012","AQS"
"12/02/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"12/03/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"12/04/2001","38","Ozone","Echo Summit","06-017-0012","AQS"
"12/05/2001","38","Ozone","Echo Summit","06-017-0012","AQS"
"12/06/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"12/07/2001","44","Ozone","Echo Summit","06-017-0012","AQS"
"12/08/2001","45","Ozone","Echo Summit","06-017-0012","AQS"
"12/09/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"12/10/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"12/11/2001","38","Ozone","Echo Summit","06-017-0012","AQS"
"12/12/2001","41","NO2","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"12/13/2001","43","Ozone","Echo Summit","06-017-0012","AQS"
"12/14/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"12/15/2001","57","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"12/16/2001","42","Ozone","Echo Summit","06-017-0012","AQS"
"12/17/2001","41","Ozone","Echo Summit","06-017-0012","AQS"
"12/18/2001","45","Ozone","Echo Summit","06-017-0012","AQS"
"12/19/2001","44","Ozone","Echo Summit","06-017-0012","AQS"
"12/20/2001","43","Ozone","Echo Summit","06-017-0012","AQS"
"12/21/2001","42","Ozone","Echo Summit","06-017-0012","AQS"
"12/22/2001","43","Ozone","Echo Summit","06-017-0012","AQS"
"12/23/2001","42","Ozone","Echo Summit","06-017-0012","AQS"
"12/24/2001","50","Ozone","Echo Summit","06-017-0012","AQS"
