"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2015","52","PM2.5","Dallas Hinton","48-113-0069","AQS","3","7",".","52","14"
"01/02/2015","18","PM2.5","Dallas Hinton","48-113-0069","AQS","3","7",".","18","16"
"01/03/2015","28","NO2","Dallas Hinton","48-113-0069","AQS","5","19",".","15","28"
"01/04/2015","29","Ozone","Dallas Hinton","48-113-0069","AQS","5","29",".","23","23"
"01/05/2015","29","NO2","Dallas Hinton","48-113-0069","AQS","3","22",".","19","29"
"01/06/2015","41","PM2.5","Dallas Hinton","48-113-0069","AQS","7","18","25","41","35"
"01/07/2015","30","Ozone","Dallas Hinton","48-113-0069","AQS","7","30",".","26","23"
"01/08/2015","25","PM2.5","Dallas Hinton","48-113-0069","AQS","2","25",".","25","23"
"01/09/2015","30","Ozone","Dallas Hinton","48-113-0069","AQS","3","30",".","28","27"
"01/10/2015","29","PM2.5","Dallas Hinton","48-113-0069","AQS","2","29",".","29","19"
"01/11/2015","38","PM2.5","Dallas Hinton","48-113-0069","AQS","2","18",".","38","15"
"01/12/2015","50","PM2.5","Convention Center","48-113-0050","AQS","3","18","17","50","16"
"01/13/2015","59","PM2.5","Dallas Hinton","48-113-0069","AQS","2","18",".","59","21"
"01/14/2015","50","PM2.5","Dallas Hinton","48-113-0069","AQS","3","17",".","50","25"
"01/15/2015","56","PM2.5","Convention Center","48-113-0050","AQS","11","21",".","56","36"
"01/16/2015","52","PM2.5","Dallas Hinton","48-113-0069","AQS","13","28",".","52","45"
"01/17/2015","40","NO2","Dallas Hinton","48-113-0069","AQS","5","30",".","29","40"
"01/18/2015","34","Ozone","Dallas North #2","48-113-0075","AQS","6","34","18","20","34"
"01/19/2015","50","NO2","Dallas Hinton","48-113-0069","AQS","6","34",".","27","50"
"01/20/2015","58","PM2.5","Dallas Hinton","48-113-0069","AQS","9","45",".","58","44"
"01/21/2015","34","Ozone","Dallas Hinton","48-113-0069","AQS","3","34",".","26","34"
"01/22/2015","31","Ozone","Dallas Hinton","48-113-0069","AQS","2","31",".","13","13"
"01/23/2015","35","NO2","Dallas Hinton","48-113-0069","AQS","3","25",".","24","35"
"01/24/2015","33","NO2","Dallas LBJ Freeway","48-113-1067","AQS","5","24","15","29","33"
"01/25/2015","36","Ozone","Dallas Hinton","48-113-0069","AQS","3","36",".","15","28"
"01/26/2015","42","NO2","Dallas Hinton","48-113-0069","AQS","7","29",".","23","42"
"01/27/2015","44","NO2","Dallas Hinton","48-113-0069","AQS","7","24",".","32","44"
"01/28/2015","45","Ozone","Dallas Hinton","48-113-0069","AQS","8","45",".","31","35"
