"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/21/2002","60","PM2.5","Convention Center","48-113-0050","AQS","15","31",".","60","46"
"01/22/2002","74","PM2.5","Convention Center","48-113-0050","AQS","6","19",".","74","34"
"01/23/2002","57","PM2.5","Convention Center","48-113-0050","AQS","5","15",".","57","17"
"01/24/2002","55","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","6","20",".","55","38"
"01/25/2002","52","PM2.5","Convention Center","48-113-0050","AQS","9","29",".","52","45"
"01/26/2002","56","PM2.5","BOY'S  CLUB","48-113-0057","AQS","16","31","31","56","46"
"01/27/2002","49","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","49",".","43","33"
"01/28/2002","59","PM2.5","Convention Center","48-113-0050","AQS","6","31",".","59","35"
"01/29/2002","49","PM2.5","Dallas Hinton","48-113-0069","AQS","5","23",".","49","27"
"01/30/2002","49","PM2.5","Convention Center","48-113-0050","AQS","7","20",".","49","20"
"01/31/2002","25","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","25",".","20","14"
"02/01/2002","48","NO2","Dallas Hinton","48-113-0069","AQS","17","32","24","43","48"
"02/02/2002","64","PM2.5","Convention Center","48-113-0050","AQS","30","36",".","64","58"
"02/03/2002","54","PM2.5","Convention Center","48-113-0050","AQS","5","19",".","54","31"
"02/04/2002","45","PM2.5","BOY'S  CLUB","48-113-0057","AQS","6","31",".","45","40"
"02/05/2002","41","PM2.5","Dallas Hinton","48-113-0069","AQS","8","21",".","41","30"
"02/06/2002","36","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","6","19",".","36","32"
"02/07/2002","66","PM2.5","BOY'S  CLUB","48-113-0057","AQS","10","32","31","66","36"
"02/08/2002","55","PM2.5","Convention Center","48-113-0050","AQS","6","40",".","55","33"
"02/09/2002","37","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","1","37",".","32","18"
"02/10/2002","32","NO2","Dallas Hinton","48-113-0069","AQS","1","29",".","31","32"
"02/11/2002","43","NO2","Dallas North #2","48-113-0075","AQS","5","23",".","30","43"
"02/12/2002","52","PM2.5","Convention Center","48-113-0050","AQS","8","33",".","52","46"
"02/13/2002","47","NO2","Dallas Hinton","48-113-0069","AQS","7","35","33","43","47"
"02/14/2002","70","PM2.5","Dallas Hinton","48-113-0069","AQS","13","61",".","70","58"
"02/15/2002","57","PM2.5","Convention Center","48-113-0050","AQS","5","38",".","57","40"
"02/16/2002","56","NO2","Dallas Hinton","48-113-0069","AQS","9","33",".","43","56"
"02/17/2002","55","PM2.5","Convention Center","48-113-0050","AQS","8","47",".","55","44"
"02/18/2002","54","PM2.5","Convention Center","48-113-0050","AQS","3","49",".","54","42"
"02/19/2002","48","PM2.5","Dallas Redbird Airport Executive","48-113-0087","AQS","1","35","24","48","28"
"02/20/2002","43","NO2","Dallas Hinton","48-113-0069","AQS","5","42",".","27","43"
"02/21/2002","44","NO2","Dallas Hinton","48-113-0069","AQS","8","35",".","29","44"
"02/22/2002","87","PM2.5","Dallas Redbird Airport Executive","48-113-0087","AQS","9","37",".","87","52"
"02/23/2002","45","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","10","45",".","34","44"
"02/24/2002","50","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","2","50",".","26","22"
"02/25/2002","42","PM2.5","Convention Center","48-113-0050","AQS","1","31","31","42","14"
"02/26/2002","36","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","2","36",".","27","32"
"02/27/2002","51","NO2","Dallas Hinton","48-113-0069","AQS","7","36",".","41","51"
"02/28/2002","51","PM2.5","Convention Center","48-113-0050","AQS","5","49",".","51","43"
"03/01/2002","55","PM2.5","Convention Center","48-113-0050","AQS","10","37",".","55","43"
"03/02/2002","37","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","2","37",".","35","15"
"03/03/2002","46","NO2","Dallas Hinton","48-113-0069","AQS","5","38","15","43","46"
"03/04/2002","46","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","8","42",".","46","44"
"03/05/2002","64","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","64",".","45","40"
"03/06/2002","44","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","2","44",".","38","25"
"03/07/2002","39","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","39",".","30","18"
"03/08/2002","42","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","9","24",".","42","21"
"03/09/2002","40","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","2","40","16","21","23"
"03/10/2002","44","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","2","44",".","33","26"
"03/11/2002","80","PM2.5","Convention Center","48-113-0050","AQS","8","30",".","80","29"
"03/12/2002","73","PM2.5","Convention Center","48-113-0050","AQS","6","43",".","73","61"
"03/13/2002","105","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","6","105",".","63","42"
"03/14/2002","57","PM2.5","Convention Center","48-113-0050","AQS","3","46",".","57","14"
"03/15/2002","57","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","1","25","29","57","25"
"03/16/2002","64","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","2","23",".","64","23"
"03/17/2002","99","PM2.5","Convention Center","48-113-0050","AQS","3","24",".","99","24"
"03/18/2002","50","PM2.5","Convention Center","48-113-0050","AQS","3","20",".","50","26"
"03/19/2002","33","PM2.5","Convention Center","48-113-0050","AQS","6","26",".","33","28"
"03/20/2002","43","NO2","Dallas Hinton","48-113-0069","AQS","7","31",".","40","43"
"03/21/2002","59","PM2.5","BOY'S  CLUB","48-113-0057","AQS","9","36","23","59","40"
"03/22/2002","52","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","5","32",".","52","42"
"03/23/2002","90","Ozone","Dallas North #2","48-113-0075","AQS","8","90",".","66","42"
"03/24/2002","53","PM2.5","Convention Center","48-113-0050","AQS","2","42",".","53","12"
"03/25/2002","63","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","23",".","63","16"
"03/26/2002","54","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","5","34",".","54","44"
"03/27/2002","54","PM2.5","Convention Center","48-113-0050","AQS","8","44","28","54","41"
"03/28/2002","60","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","5","45",".","60","34"
"03/29/2002","57","PM2.5","Convention Center","48-113-0050","AQS","5","31",".","57","23"
"03/30/2002","36","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","32",".","36","19"
"03/31/2002","43","NO2","Dallas Hinton","48-113-0069","AQS","9","41",".","20","43"
"04/01/2002","44","Ozone","Dallas Hinton","48-113-0069","AQS","11","44",".","32","37"
"04/02/2002","54","PM2.5","Convention Center","48-113-0050","AQS","3","41","31","54","18"
"04/03/2002","50","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","2","38",".","50","20"
"04/04/2002","59","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","39",".","59","25"
"04/05/2002","56","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","2","51",".","56","28"
"04/06/2002","56","PM2.5","Convention Center","48-113-0050","AQS","3","41",".","56","26"
"04/07/2002","56","PM2.5","Convention Center","48-113-0050","AQS","3","42",".","56","21"
"04/08/2002","42","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","42","19","28","24"
"04/09/2002","45","NO2","Dallas Hinton","48-113-0069","AQS","6","41",".","25","45"
"04/10/2002","60","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","10","45",".","60","45"
"04/11/2002","74","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","6","74",".","59","52"
"04/12/2002","84","Ozone","Dallas Hinton","48-113-0069","AQS","7","84",".","63","49"
"04/13/2002","60","PM2.5","Convention Center","48-113-0050","AQS","6","37",".","60","41"
"04/14/2002","55","PM2.5","Convention Center","48-113-0050","AQS","6","37","21","55","31"
"04/15/2002","53","PM2.5","Convention Center","48-113-0050","AQS","5","36",".","53","17"
"04/16/2002","52","PM2.5","Convention Center","48-113-0050","AQS","3","35",".","52","15"
"04/17/2002","63","PM2.5","Dallas Hinton","48-113-0069","AQS","3","35",".","63","24"
"04/18/2002","63","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","35",".","63","12"
"04/19/2002","55","PM2.5","Convention Center","48-113-0050","AQS","5","32",".","55","27"
"04/20/2002","44","PM2.5","Convention Center","48-113-0050","AQS","5","34","23","44","18"
"04/21/2002","33","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","5","31",".","33","31"
"04/22/2002","58","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","6","58",".","33","40"
"04/23/2002","56","PM2.5","Convention Center","48-113-0050","AQS","3","39",".","56","23"
"04/24/2002","67","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","48",".","67","16"
"04/25/2002","71","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","71",".","33","16"
"04/26/2002","55","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","3","32","19","55","20"
"04/27/2002","64","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","40",".","64","11"
"04/28/2002","108","Ozone","Dallas Hinton","48-113-0069","AQS","5","108",".","61","21"
"04/29/2002","73","PM2.5","BOY'S  CLUB","48-113-0057","AQS","6","46",".","73","40"
"04/30/2002","63","PM2.5","Convention Center","48-113-0050","AQS","5","41",".","63","30"
"05/01/2002","65","PM2.5","Convention Center","48-113-0050","AQS","3","49",".","65","21"
"05/02/2002","57","PM2.5","Convention Center","48-113-0050","AQS","5","32","35","57","28"
"05/03/2002","68","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","6","40",".","68","46"
"05/04/2002","61","Ozone","Dallas Hinton","48-113-0069","AQS","6","61",".","58","31"
"05/05/2002","61","PM2.5","Convention Center","48-113-0050","AQS","3","43",".","61","20"
"05/06/2002","64","PM2.5","Convention Center","48-113-0050","AQS","3","37",".","64","25"
"05/07/2002","62","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","33",".","62","13"
"05/08/2002","66","PM2.5","Convention Center","48-113-0050","AQS","3","34","40","66","23"
"05/09/2002","51","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","5","35",".","51","27"
"05/10/2002","57","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","5","44",".","57","36"
"05/11/2002","61","PM2.5","Convention Center","48-113-0050","AQS","3","36",".","61","17"
"05/12/2002","53","NO2","Dallas Hinton","48-113-0069","AQS","6","26",".","51","53"
"05/13/2002","49","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","49",".","23","32"
"05/14/2002","64","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","6","64","27","45","35"
"05/15/2002","140","Ozone","Dallas Hinton","48-113-0069","AQS","2","140",".","54","31"
"05/16/2002","51","PM2.5","Convention Center","48-113-0050","AQS","2","34",".","51","21"
"05/17/2002","38","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","38",".","30","25"
"05/18/2002","45","Ozone","Dallas Hinton","48-113-0069","AQS","2","45",".","26","26"
"05/19/2002","54","Ozone","Dallas Hinton","48-113-0069","AQS","3","54",".","37","22"
"05/20/2002","67","Ozone","Dallas Hinton","48-113-0069","AQS","5","67","29","51","34"
"05/21/2002","100","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","100",".","61","38"
"05/22/2002","133","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","133",".","60","40"
"05/23/2002","90","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","3","90",".","65","15"
"05/24/2002","77","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","77",".","64","38"
"05/25/2002","64","Ozone","Dallas North #2","48-113-0075","AQS","5","64",".","57","22"
"05/26/2002","54","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","54","20","53","20"
"05/27/2002","43","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","5","29",".","43","29"
"05/28/2002","43","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","43",".","32","30"
"05/29/2002","61","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","61",".","45","40"
"05/30/2002","58","Ozone","Dallas Hinton","48-113-0069","AQS","6","58",".","47","40"
"05/31/2002","77","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","8","77",".","53","43"
"06/01/2002","64","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","7","61","28","64","45"
"06/02/2002","52","PM2.5","Convention Center","48-113-0050","AQS","6","51",".","52","25"
"06/03/2002","54","PM2.5","Convention Center","48-113-0050","AQS","5","50",".","54","27"
"06/04/2002","68","PM2.5","Dallas Hinton","48-113-0069","AQS","3","45",".","68","18"
"06/05/2002","42","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","42",".","33","34"
"06/06/2002","64","Ozone","Dallas Hinton","48-113-0069","AQS","5","64",".","38","41"
"06/07/2002","115","Ozone","Dallas North #2","48-113-0075","AQS","5","115","34","61","30"
"06/08/2002","72","PM2.5","Convention Center","48-113-0050","AQS","5","71",".","72","20"
"06/09/2002","40","PM2.5","Convention Center","48-113-0050","AQS","3","28",".","40","10"
"06/10/2002","41","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","2","33",".","41","13"
"06/11/2002","52","PM2.5","Convention Center","48-113-0050","AQS","2","36",".","52","16"
"06/12/2002","57","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","3","39",".","57","23"
"06/13/2002","45","PM2.5","Convention Center","48-113-0050","AQS","5","44","29","45","25"
"06/14/2002","71","Ozone","Dallas Hinton","48-113-0069","AQS","5","71",".","34","46"
"06/15/2002","108","Ozone","Dallas Hinton","48-113-0069","AQS","8","108",".","38","47"
"06/16/2002","93","Ozone","Dallas Hinton","48-113-0069","AQS","3","93",".","63","35"
"06/17/2002","108","Ozone","Dallas Hinton","48-113-0069","AQS","5","108",".","52","48"
"06/18/2002","108","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","108",".","60","44"
"06/19/2002","100","Ozone","Dallas Hinton","48-113-0069","AQS","5","100","30","66","35"
"06/20/2002","48","PM2.5","Convention Center","48-113-0050","AQS","3","41",".","48","23"
"06/21/2002","61","Ozone","Dallas Hinton","48-113-0069","AQS","5","61",".","53","24"
"06/22/2002","156","Ozone","Dallas Hinton","48-113-0069","AQS","6","156",".","75","67"
"06/23/2002","205","Ozone","Dallas Hinton","48-113-0069","AQS","10","205",".","104","58"
"06/24/2002","174","Ozone","Dallas Hinton","48-113-0069","AQS","6","174",".","93","45"
"06/25/2002","136","Ozone","Dallas Hinton","48-113-0069","AQS","6","136","37","74","30"
"06/26/2002","59","PM2.5","Convention Center","48-113-0050","AQS","5","49",".","59","32"
"06/27/2002","84","Ozone","Dallas Hinton","48-113-0069","AQS","5","84",".","58","35"
"06/28/2002","58","Ozone","Dallas Hinton","48-113-0069","AQS","7","58",".","55","46"
"06/29/2002","63","PM2.5","EAST OF ATLAS & DENLEY STREETS INTERSECTION","48-113-0020","AQS","7","34",".","63","22"
"06/30/2002","58","PM2.5","Dallas Hinton","48-113-0069","AQS","3","19",".","58","17"
"07/01/2002","49","PM2.5","BOY'S  CLUB","48-113-0057","AQS","5","20","20","49","22"
"07/02/2002","50","PM2.5","Dallas Hinton","48-113-0069","AQS","3","27",".","50","21"
"07/03/2002","52","PM2.5","Dallas Hinton","48-113-0069","AQS","3","28",".","52","22"
"07/04/2002","83","PM2.5","Dallas Hinton","48-113-0069","AQS","3","33",".","83","18"
"07/05/2002","74","PM2.5","Dallas Hinton","48-113-0069","AQS","5","32",".","74","27"
"07/06/2002","81","PM2.5","Dallas Hinton","48-113-0069","AQS","8","64",".","81","41"
"07/07/2002","94","PM2.5","Convention Center","48-113-0050","AQS","11","74","40","94","45"
"07/08/2002","156","Ozone","Dallas Hinton","48-113-0069","AQS","9","156",".","119","45"
"07/09/2002","143","Ozone","Dallas Hinton","48-113-0069","AQS","7","143",".","94","45"
"07/10/2002","87","Ozone","Dallas Hinton","48-113-0069","AQS","5","87",".","57","39"
"07/11/2002","164","Ozone","Dallas Hinton","48-113-0069","AQS","6","164",".","51","38"
"07/12/2002","136","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","9","136",".","41","46"
"07/13/2002","101","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","101","20","42","33"
"07/14/2002","143","Ozone","Dallas Hinton","48-113-0069","AQS","5","143",".","43","23"
"07/15/2002","34","PM2.5","Dallas Hinton","48-113-0069","AQS","5","33",".","34","25"
"07/16/2002","25","PM2.5","Convention Center","48-113-0050","AQS","5","19",".","25","18"
"07/17/2002","28","PM2.5","Dallas Hinton","48-113-0069","AQS","5","28",".","28","28"
"07/18/2002","44","PM2.5","Dallas Hinton","48-113-0069","AQS","6","30",".","44","25"
"07/19/2002","49","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","3","37","30","49","22"
"07/20/2002","47","PM2.5","Dallas Hinton","48-113-0069","AQS","3","32",".","47","30"
"07/21/2002","53","PM2.5","Dallas Hinton","48-113-0069","AQS","5","43",".","53","32"
"07/22/2002","46","PM2.5","Convention Center","48-113-0050","AQS","3","40",".","46","41"
"07/23/2002","67","Ozone","Dallas Hinton","48-113-0069","AQS","5","67",".","40","36"
"07/24/2002","80","Ozone","Dallas Hinton","48-113-0069","AQS","3","80",".","38","27"
"07/25/2002","90","Ozone","Dallas North #2","48-113-0075","AQS","5","90","27","44","33"
"07/26/2002","44","Ozone","Dallas North #2","48-113-0075","AQS","3","44",".","40","25"
"07/27/2002","36","PM2.5","Dallas Hinton","48-113-0069","AQS","2","33",".","36","22"
"07/28/2002","42","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","2","30",".","42","9"
"07/29/2002","53","PM2.5","Dallas Hinton","48-113-0069","AQS","3","26",".","53","30"
"07/30/2002","65","PM2.5","Convention Center","48-113-0050","AQS","5","32",".","65","36"
"07/31/2002","75","PM2.5","Dallas Hinton","48-113-0069","AQS","5","37","58","75","19"
"08/01/2002","62","PM2.5","Dallas Hinton","48-113-0069","AQS","3","38",".","62","27"
"08/02/2002","71","Ozone","Dallas Hinton","48-113-0069","AQS","5","71",".","62","40"
"08/03/2002","161","Ozone","Dallas Hinton","48-113-0069","AQS","6","161",".","79","40"
"08/04/2002","122","Ozone","Dallas Hinton","48-113-0069","AQS","5","122",".","75","53"
"08/05/2002","105","Ozone","Dallas Hinton","48-113-0069","AQS","6","105",".","84","43"
"08/06/2002","105","Ozone","Dallas Hinton","48-113-0069","AQS","8","105","49","84","58"
"08/07/2002","154","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","154",".","88","44"
"08/08/2002","147","Ozone","Dallas Hinton","48-113-0069","AQS","5","147",".","70","63"
"08/09/2002","214","Ozone","Dallas Hinton","48-113-0069","AQS","7","214",".","93","62"
"08/10/2002","76","PM2.5","Convention Center","48-113-0050","AQS","10","36",".","76","51"
"08/11/2002","74","PM2.5","","48-113-3004","AQS","10","74",".","74","42"
"08/12/2002","66","PM2.5","Convention Center","48-113-0050","AQS","5","58","29","66","36"
"08/13/2002","39","Ozone","Dallas North #2","48-113-0075","AQS","3","39",".","31","31"
"08/14/2002","40","PM2.5","","48-113-3004","AQS","6","34",".","40","34"
"08/15/2002","39","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","39",".","34","19"
"08/16/2002","35","Ozone","Dallas North #2","48-113-0075","AQS","3","35",".","34","20"
"08/17/2002","37","PM2.5","","48-113-3004","AQS","2","31",".","37","24"
"08/18/2002","32","PM2.5","Convention Center","48-113-0050","AQS","2","32","16","32","22"
"08/19/2002","40","PM2.5","","48-113-3004","AQS","3","34",".","40","31"
"08/20/2002","43","PM2.5","","48-113-3004","AQS","3","30",".","43","25"
"08/21/2002","71","PM2.5","Dallas Hinton","48-113-0069","AQS","3","31",".","71","28"
"08/22/2002","53","PM2.5","","48-113-3004","AQS","3","39",".","53","27"
"08/23/2002","45","Ozone","Dallas Hinton","48-113-0069","AQS","3","45",".","33","28"
"08/24/2002","44","Ozone","Dallas Hinton","48-113-0069","AQS","3","44","20","37","34"
"08/25/2002","44","Ozone","Dallas Hinton","48-113-0069","AQS","5","44",".","35","29"
"08/26/2002","108","Ozone","Dallas Hinton","48-113-0069","AQS","7","108",".","52","33"
"08/27/2002","58","PM2.5","Convention Center","48-113-0050","AQS","3","46",".","58","27"
"08/28/2002","115","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","115",".","84","66"
"08/29/2002","129","Ozone","Dallas Hinton","48-113-0069","AQS","10","129",".","105","62"
"08/30/2002","136","Ozone","Dallas Hinton","48-113-0069","AQS","13","136","54","109","57"
"08/31/2002","129","Ozone","Dallas Hinton","48-113-0069","AQS","7","129",".","92","48"
"09/01/2002","122","Ozone","Dallas Hinton","48-113-0069","AQS","7","122",".","79","40"
"09/02/2002","126","Ozone","Dallas Hinton","48-113-0069","AQS","6","126",".","70","39"
"09/03/2002","90","Ozone","Dallas Hinton","48-113-0069","AQS","7","90",".","63","37"
"09/04/2002","56","PM2.5","Convention Center","48-113-0050","AQS","6","54",".","56","34"
"09/05/2002","87","Ozone","Dallas Hinton","48-113-0069","AQS","6","87","48","77","57"
"09/06/2002","154","Ozone","Dallas Hinton","48-113-0069","AQS","6","154",".","97","38"
"09/07/2002","61","PM2.5","","48-113-3004","AQS","5","50",".","61","31"
"09/08/2002","29","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","3","27",".","29","10"
"09/09/2002","57","PM2.5","","48-113-3004","AQS","5","46",".","57","21"
"09/10/2002","105","Ozone","Dallas Hinton","48-113-0069","AQS","6","105",".","82","38"
"09/11/2002","159","Ozone","Dallas Hinton","48-113-0069","AQS","8","159","54","107","42"
"09/12/2002","101","Ozone","Dallas North #2","48-113-0075","AQS","8","101",".","100","62"
"09/13/2002","156","Ozone","Dallas Hinton","48-113-0069","AQS","9","156",".","141","55"
"09/14/2002","161","Ozone","Dallas Hinton","48-113-0069","AQS","8","161",".","144","47"
"09/15/2002","74","Ozone","Dallas Hinton","48-113-0069","AQS","6","74",".","47","10"
"09/16/2002","71","Ozone","Dallas North #2","48-113-0075","AQS","6","71",".","64","33"
"09/17/2002","62","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","5","39","31","62","30"
"09/18/2002","46","PM2.5","Dallas Hinton","48-113-0069","AQS","2","31",".","46","22"
"09/19/2002","44","Ozone","Dallas Hinton","48-113-0069","AQS","5","44",".","30","25"
"09/20/2002","53","NO2","Dallas Hinton","48-113-0069","AQS","7","50",".","31","53"
"09/21/2002","105","Ozone","Dallas Hinton","48-113-0069","AQS","10","105",".","49","55"
"09/22/2002","80","Ozone","Dallas Hinton","48-113-0069","AQS","7","80",".","40","33"
"09/23/2002","53","PM2.5","BOY'S  CLUB","48-113-0057","AQS","5","50","21","53","36"
"09/24/2002","64","Ozone","Dallas Hinton","48-113-0069","AQS","3","64",".","48","44"
"09/25/2002","59","PM2.5","","48-113-3004","AQS","5","46",".","59","41"
"09/26/2002","58","PM2.5","BOY'S  CLUB","48-113-0057","AQS","6","44",".","58","45"
"09/27/2002","115","Ozone","Dallas Hinton","48-113-0069","AQS","13","115",".","68","77"
"09/28/2002","136","Ozone","Dallas Hinton","48-113-0069","AQS","8","136",".","72","43"
"09/29/2002","80","Ozone","Dallas Hinton","48-113-0069","AQS","6","80","31","72","41"
"09/30/2002","84","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","6","84",".","66","42"
"10/01/2002","54","PM2.5","SOUTH OF COIT RD. & CHURCHILL WAY INTERSECTION","48-113-0035","AQS","5","32",".","54","28"
"10/02/2002","55","PM2.5","Convention Center","48-113-0050","AQS","3","37",".","55","26"
"10/03/2002","52","PM2.5","","48-113-3004","AQS","5","43",".","52","36"
"10/04/2002","54","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","54",".","31","33"
"10/05/2002","64","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","64","20","34","51"
"10/06/2002","34","PM2.5","Dallas Hinton","48-113-0069","AQS","6","32",".","34","25"
"10/07/2002","44","PM2.5","Dallas Hinton","48-113-0069","AQS","5","38",".","44","18"
