"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2022","25","PM2.5","Dallas Hinton","48-113-0069","AQS","2","24",".","25","7"
"01/02/2022","31","Ozone","Dallas North #2","48-113-0075","AQS","2","31",".","19","14"
"01/03/2022","40","PM2.5","Dallas Hinton","48-113-0069","AQS","6","31",".","40","31"
"01/04/2022","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","22","27"
"01/05/2022","35","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","35","19","27","30"
"01/06/2022","30","PM2.5","Dallas Hinton","48-113-0069","AQS","2","26",".","30","8"
"01/07/2022","31","PM2.5","Dallas Hinton","48-113-0069","AQS","2","28",".","31","16"
"01/08/2022","58","PM2.5","Convention Center","48-113-0050","AQS","2","25",".","58","11"
"01/09/2022","28","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","28",".","18","8"
"01/10/2022","37","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","6","24",".","23","37"
"01/11/2022","39","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","9","32","30","37","39"
"01/12/2022","36","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","36",".","26","35"
"01/13/2022","51","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","9","33",".","32","51"
"01/14/2022","54","PM2.5","Convention Center","48-113-0050","AQS","11","44",".","54","48"
"01/15/2022","31","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","31",".","20","3"
"01/16/2022","46","PM2.5","Dallas Hinton","48-113-0069","AQS","7","33",".","46","37"
"01/17/2022","66","PM2.5","Dallas Hinton","48-113-0069","AQS","15","34","35","66","39"
"01/18/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","44",".","28","18"
"01/19/2022","33","PM2.5","Dallas Hinton","48-113-0069","AQS","2","27",".","33","22"
"01/20/2022","27","Ozone","Dallas North #2","48-113-0075","AQS","1","27",".","11","7"
"01/21/2022","29","NO2","Dallas North #2","48-113-0075","AQS","2","28",".","13","29"
"01/22/2022","47","PM2.5","Dallas Hinton","48-113-0069","AQS","6","27",".","47","38"
"01/23/2022","43","PM2.5","Dallas Hinton","48-113-0069","AQS","9","36","24","43","39"
"01/24/2022","28","NO2","Dallas North #2","48-113-0075","AQS","5","20",".","19","28"
"01/25/2022","30","PM2.5","Dallas Hinton","48-113-0069","AQS","2","30",".","30","20"
"01/26/2022","32","PM2.5","Convention Center","48-113-0050","AQS","2","31",".","32","19"
"01/27/2022","37","PM2.5","Dallas Hinton","48-113-0069","AQS","5","21",".","37","32"
"01/28/2022","41","NO2","Dallas LBJ Freeway","48-113-1067","AQS","3","35",".","28","41"
"01/29/2022","40","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","40","25","35","40"
"01/30/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","44",".","10","24"
"01/31/2022","34","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","34",".","15","27"
"02/01/2022","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","22","21"
"02/02/2022","30","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","30",".","15","15"
"02/03/2022","31","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","31",".","5","5"
"02/04/2022","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37","13","33","26"
"02/05/2022","60","PM2.5","Dallas Hinton","48-113-0069","AQS","6","38",".","60","37"
"02/06/2022","42","NO2","Dallas North #2","48-113-0075","AQS","5","39",".","24","42"
"02/07/2022","43","PM2.5","Dallas Bexar Street","48-113-1096","AQS","7","31",".","43","41"
"02/08/2022","41","NO2","Dallas LBJ Freeway","48-113-1067","AQS","6","38",".","24","41"
"02/09/2022","50","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","9","35",".","44","50"
"02/10/2022","64","PM10","Convention Center","48-113-0050","AQS","10","46","64","49","50"
"02/11/2022","58","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","58",".","26","49"
"02/12/2022","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","7","25"
"02/13/2022","43","PM2.5","Convention Center","48-113-0050","AQS","6","42",".","43","42"
"02/14/2022","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","9","43",".","35","42"
"02/15/2022","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","45",".","20","24"
"02/16/2022","34","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","34","13","22","12"
"02/17/2022","35","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","35",".","21","11"
"02/18/2022","44","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","7","33",".","19","44"
"02/19/2022","53","PM2.5","Convention Center","48-113-0050","AQS","13","40",".","53","43"
"02/20/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","44",".","21","19"
"02/21/2022","32","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","32",".","27","12"
"02/22/2022","37","PM2.5","Convention Center","48-113-0050","AQS","1","21","22","37","13"
"02/23/2022","20","Ozone","Dallas North #2","48-113-0075","AQS","1","20",".","15","10"
"02/24/2022","23","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","23",".","13","8"
"02/25/2022","39","PM2.5","Dallas Hinton","48-113-0069","AQS","2","31",".","39","16"
"02/26/2022","43","PM2.5","Dallas Hinton","48-113-0069","AQS","2","27",".","43","16"
"02/27/2022","54","PM2.5","Dallas Hinton","48-113-0069","AQS","6","44",".","54","39"
"02/28/2022","52","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","7","44","38","47","52"
"03/01/2022","54","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","54",".","37","42"
"03/02/2022","84","Ozone","Dallas North #2","48-113-0075","AQS","7","84",".","45","44"
"03/03/2022","80","Ozone","Dallas North #2","48-113-0075","AQS","6","80",".","55","43"
"03/04/2022","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","39",".","35","25"
"03/05/2022","36","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","36",".","30","11"
"03/06/2022","36","PM2.5","Dallas Hinton","48-113-0069","AQS","1","25","16","36","12"
"03/07/2022","35","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","35",".","34","21"
"03/08/2022","31","PM2.5","Dallas Hinton","48-113-0069","AQS","2","26",".","31","26"
"03/09/2022","41","Ozone","Dallas North #2","48-113-0075","AQS","6","41",".","39","37"
"03/10/2022","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","41",".","29","36"
"03/11/2022","38","PM2.5","Dallas Hinton","48-113-0069","AQS","2","38",".","38","16"
"03/12/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","44","16","33","32"
"03/13/2022","61","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","61",".","23","10"
"03/14/2022","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","43",".","28","21"
"03/15/2022","42","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","42",".","36","41"
"03/16/2022","64","Ozone","Dallas North #2","48-113-0075","AQS","7","64",".","36","36"
"03/17/2022","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","49",".","38","14"
"03/18/2022","42","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","42","27","18","31"
"03/19/2022","48","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","48",".","32","35"
"03/20/2022","64","Ozone","Dallas North #2","48-113-0075","AQS","2","64",".","34","12"
"03/21/2022","42","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","42",".","24","16"
"03/22/2022","36","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","36",".","17","14"
"03/23/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","44",".","19","33"
"03/24/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","44","19","26","42"
"03/25/2022","50","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","50",".","35","41"
"03/26/2022","90","Ozone","Dallas North #2","48-113-0075","AQS","3","90",".","57","42"
"03/27/2022","64","Ozone","Dallas North #2","48-113-0075","AQS","3","64",".","28","12"
"03/28/2022","45","Ozone","Dallas North #2","48-113-0075","AQS","1","45",".","20","13"
"03/29/2022","40","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","40",".","35","6"
"03/30/2022","50","PM2.5","Dallas Hinton","48-113-0069","AQS","2","30","44","50","25"
"03/31/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","44",".","32","40"
"04/01/2022","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","49",".","26","30"
"04/02/2022","71","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","71",".","44","27"
"04/03/2022","64","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","64",".","46","19"
"04/04/2022","43","PM2.5","Dallas Bexar Street","48-113-1096","AQS","1","39",".","43","16"
"04/05/2022","45","Ozone","Dallas North #2","48-113-0075","AQS","3","45","20","37","20"
"04/06/2022","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","47",".","21","30"
"04/07/2022","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","43",".","28","25"
"04/08/2022","51","PM2.5","Dallas Hinton","48-113-0069","AQS","3","44",".","51","38"
"04/09/2022","61","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","61",".","29","36"
"04/10/2022","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","45",".","30","3"
"04/11/2022","54","PM2.5","Convention Center","48-113-0050","AQS","1","44","31","54","6"
"04/12/2022","57","PM2.5","Dallas Bexar Street","48-113-1096","AQS","1","34",".","57","12"
"04/13/2022","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","44",".","42","33"
"04/14/2022","50","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","50",".","29","27"
"04/15/2022","38","PM2.5","Dallas Hinton","48-113-0069","AQS","2","35",".","38","23"
"04/16/2022","54","PM2.5","Dallas Bexar Street","48-113-1096","AQS","1","31",".","54","9"
"04/17/2022","48","PM2.5","Dallas Hinton","48-113-0069","AQS","1","45","25","48","20"
"04/18/2022","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","39",".","27","22"
"04/19/2022","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","45",".","33","23"
"04/20/2022","43","PM2.5","Dallas Bexar Street","48-113-1096","AQS","1","34",".","43","8"
"04/21/2022","49","PM2.5","Dallas Bexar Street","48-113-1096","AQS","1","37",".","49","12"
