"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/04/2006","56","PM2.5","Dallas Hinton","48-113-0069","AQS","6","51",".","56","26"
"03/05/2006","80","PM2.5","Dallas Hinton","48-113-0069","AQS","7","45",".","80","31"
"03/06/2006","68","PM2.5","Convention Center","48-113-0050","AQS","8","45","43","68","36"
"03/07/2006","53","PM2.5","Dallas Hinton","48-113-0069","AQS","5","31",".","53","20"
"03/08/2006","43","PM2.5","Dallas Hinton","48-113-0069","AQS","5","31",".","43","37"
"03/09/2006","43","NO2","Dallas Hinton","48-113-0069","AQS","5","41",".","29","43"
"03/10/2006","58","PM2.5","Dallas Hinton","48-113-0069","AQS","5","50",".","58","35"
"03/11/2006","73","PM2.5","Dallas Hinton","48-113-0069","AQS","2","39",".","73","15"
"03/12/2006","66","PM2.5","Dallas Hinton","48-113-0069","AQS","2","38","31","66","6"
"03/13/2006","51","PM2.5","Dallas Hinton","48-113-0069","AQS","5","49",".","51","13"
"03/14/2006","52","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","5","49",".","27","52"
"03/15/2006","55","PM2.5","Convention Center","48-113-0050","AQS","6","50",".","55","52"
"03/16/2006","54","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","54",".","43","54"
"03/17/2006","48","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","48",".","33","26"
"03/18/2006","60","PM2.5","Dallas Redbird Airport Executive","48-113-0087","AQS","6","36","16","60","13"
"03/19/2006","30","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","6","30",".","17","26"
"03/20/2006","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","44",".","18","24"
"03/21/2006","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","39",".","28","13"
"03/22/2006","53","PM2.5","Dallas Hinton","48-113-0069","AQS","5","31",".","53","24"
"03/23/2006","50","PM2.5","Dallas Hinton","48-113-0069","AQS","6","37",".","50","41"
"03/24/2006","56","NO2","Dallas Hinton","48-113-0069","AQS","6","43","26","48","56"
"03/25/2006","80","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","16","80",".","57","50"
"03/26/2006","97","Ozone","SUNNYVALE LONG CREEK","48-113-3003","AQS","5","97",".","52","42"
"03/27/2006","52","PM2.5","Convention Center","48-113-0050","AQS","5","49",".","52","40"
"03/28/2006","48","PM2.5","Dallas Hinton","48-113-0069","AQS","3","47",".","48","29"
"03/29/2006","43","PM2.5","Dallas Hinton","48-113-0069","AQS","6","35",".","43","25"
"03/30/2006","54","PM2.5","Dallas Hinton","48-113-0069","AQS","5","32","43","54","10"
"03/31/2006","61","PM2.5","Dallas Hinton","48-113-0069","AQS","5","44",".","61","19"
"04/01/2006","58","PM2.5","Dallas Hinton","48-113-0069","AQS","6","26",".","58","11"
"04/02/2006","61","PM2.5","Dallas Hinton","48-113-0069","AQS","5","48",".","61","23"
"04/03/2006","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","47",".","32","21"
"04/04/2006","63","PM2.5","Dallas Hinton","48-113-0069","AQS","2","51",".","63","29"
"04/05/2006","55","PM2.5","Dallas Hinton","48-113-0069","AQS","2","38","51","55","28"
"04/06/2006","55","PM2.5","Dallas Hinton","48-113-0069","AQS","2","34",".","55","32"
"04/07/2006","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","47",".","43","36"
"04/08/2006","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","47",".","37","45"
"04/09/2006","77","Ozone","Dallas Hinton","48-113-0069","AQS","5","77",".","49","43"
"04/10/2006","101","Ozone","Dallas North #2","48-113-0075","AQS","6","101",".","60","42"
"04/11/2006","54","Ozone","Dallas North #2","48-113-0075","AQS","5","54","34","50","21"
"04/12/2006","55","PM2.5","Dallas Hinton","48-113-0069","AQS","5","44",".","55","33"
"04/13/2006","52","PM2.5","Dallas Hinton","48-113-0069","AQS","6","45",".","52","28"
"04/14/2006","48","Ozone","Dallas Hinton","48-113-0069","AQS","5","48",".","38","31"
"04/15/2006","42","Ozone","Dallas Hinton","48-113-0069","AQS","5","42",".","36","10"
"04/16/2006","50","Ozone","Dallas North #2","48-113-0075","AQS","5","50",".","46","14"
"04/17/2006","64","PM2.5","Dallas Hinton","48-113-0069","AQS","6","61","44","64","21"
"04/18/2006","93","Ozone","Dallas North #2","48-113-0075","AQS","6","93",".","56","22"
"04/19/2006","87","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","87",".","44","19"
"04/20/2006","52","PM2.5","Dallas Hinton","48-113-0069","AQS","9","32",".","52","38"
"04/21/2006","90","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","9","90",".","38","64"
"04/22/2006","93","Ozone","Dallas North #2","48-113-0075","AQS","11","93",".","45","31"
"04/23/2006","55","PM2.5","Dallas Hinton","48-113-0069","AQS","8","49","24","55","10"
"04/24/2006","62","PM2.5","Dallas Hinton","48-113-0069","AQS","3","30",".","62","8"
"04/25/2006","40","PM2.5","Dallas Hinton","48-113-0069","AQS","3","23",".","40","11"
"04/26/2006","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","31","31"
"04/27/2006","54","Ozone","Dallas North #2","48-113-0075","AQS","3","54",".","45","27"
"04/28/2006","59","PM2.5","Dallas Hinton","48-113-0069","AQS","5","31",".","59","23"
"04/29/2006","42","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","42","17","26","34"
"04/30/2006","80","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","80",".","29","21"
"05/01/2006","77","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","77",".","41","36"
"05/02/2006","59","PM2.5","Convention Center","48-113-0050","AQS","6","44",".","59","25"
"05/03/2006","56","PM2.5","Dallas Hinton","48-113-0069","AQS","6","45",".","56","34"
"05/04/2006","84","Ozone","Dallas Hinton","48-113-0069","AQS","6","84",".","39","18"
"05/05/2006","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","47","13","36","22"
"05/06/2006","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","39",".","31","9"
"05/07/2006","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","43",".","41","10"
"05/08/2006","60","PM2.5","Dallas Redbird Airport Executive","48-113-0087","AQS","5","45",".","60","22"
"05/09/2006","97","PM2.5","Dallas Hinton","48-113-0069","AQS","5","48",".","97","13"
"05/10/2006","54","PM2.5","Dallas Hinton","48-113-0069","AQS","5","51",".","54","21"
"05/11/2006","46","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","46","23","22","45"
"05/12/2006","87","Ozone","Dallas North #2","48-113-0075","AQS","1","87",".","30","39"
"05/13/2006","108","Ozone","Dallas North #2","48-113-0075","AQS","0","108",".","39","35"
"05/14/2006","80","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","80",".","41","13"
"05/15/2006","50","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","50",".","28","45"
"05/16/2006","58","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","58",".","33","45"
"05/17/2006","77","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","8","77","29","33","48"
"05/18/2006","119","Ozone","Dallas North #2","48-113-0075","AQS","7","119",".","34","44"
"05/19/2006","101","Ozone","Dallas North #2","48-113-0075","AQS","5","101",".","43","44"
"05/20/2006","71","Ozone","Dallas North #2","48-113-0075","AQS","3","71",".","44","9"
"05/21/2006","44","Ozone","Dallas North #2","48-113-0075","AQS","3","44",".","35","10"
"05/22/2006","58","PM2.5","Dallas Hinton","48-113-0069","AQS","5","45",".","58","24"
"05/23/2006","69","PM2.5","Convention Center","48-113-0050","AQS","6","49","33","69","22"
"05/24/2006","43","PM2.5","Dallas Hinton","48-113-0069","AQS","6","38",".","43","19"
"05/25/2006","46","PM2.5","Dallas Hinton","48-113-0069","AQS","7","40",".","46","32"
"05/26/2006","42","PM2.5","Convention Center","48-113-0050","AQS","6","31",".","42","16"
"05/27/2006","41","PM2.5","Dallas Hinton","48-113-0069","AQS","6","31",".","41","8"
"05/28/2006","44","PM2.5","Dallas Hinton","48-113-0069","AQS","5","30",".","44","8"
"05/29/2006","45","PM2.5","Convention Center","48-113-0050","AQS","5","33","19","45","8"
"05/30/2006","39","Ozone","Dallas North #2","48-113-0075","AQS","5","39",".","34","20"
"05/31/2006","56","PM2.5","Dallas Hinton","48-113-0069","AQS","5","49",".","56","42"
"06/01/2006","93","Ozone","Dallas North #2","48-113-0075","AQS","6","93",".","63","45"
"06/02/2006","101","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","101",".","42","37"
"06/03/2006","147","Ozone","Dallas Hinton","48-113-0069","AQS","5","147",".","42","24"
"06/04/2006","126","Ozone","Dallas North #2","48-113-0075","AQS","5","126","29","62","14"
"06/05/2006","101","Ozone","Dallas North #2","48-113-0075","AQS","5","101",".","64","31"
"06/06/2006","136","Ozone","Dallas North #2","48-113-0075","AQS","6","136",".","65","34"
"06/07/2006","126","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","126",".","58","31"
"06/08/2006","129","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","129",".","62","33"
"06/09/2006","143","Ozone","Dallas North #2","48-113-0075","AQS","5","143",".","63","45"
"06/10/2006","126","Ozone","Dallas North #2","48-113-0075","AQS","3","126","31","68","16"
"06/11/2006","87","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","87",".","62","17"
"06/12/2006","147","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","147",".","65","30"
"06/13/2006","159","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","159",".","81","27"
"06/14/2006","133","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","0","133",".","66","42"
"06/15/2006","150","Ozone","Dallas North #2","48-113-0075","AQS","0","150",".","75","43"
"06/16/2006","54","PM2.5","Convention Center","48-113-0050","AQS","0","39","27","54","17"
"06/17/2006","71","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","0","71",".","27","13"
"06/18/2006","151","Ozone","Dallas North #2","48-113-0075","AQS","2","151",".","25","16"
"06/19/2006","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","49",".","30","14"
"06/20/2006","34","PM2.5","Dallas Hinton","48-113-0069","AQS","2","34",".","34","13"
"06/21/2006","42","PM2.5","Dallas Hinton","48-113-0069","AQS","3","31",".","42","15"
"06/22/2006","42","PM2.5","Convention Center","48-113-0050","AQS","2","37","19","42","16"
"06/23/2006","46","Ozone","Dallas North #2","48-113-0075","AQS","3","46",".","30","14"
"06/24/2006","93","Ozone","Dallas North #2","48-113-0075","AQS","6","93",".","50","40"
"06/25/2006","90","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","90",".","39","36"
"06/26/2006","74","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","74",".","33","40"
"06/27/2006","164","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","164",".","44","53"
"06/28/2006","133","Ozone","Dallas Hinton","48-113-0069","AQS","6","133","31","55","70"
"06/29/2006","101","Ozone","Dallas Hinton","48-113-0069","AQS","5","101",".","54","58"
"06/30/2006","129","Ozone","Dallas North #2","48-113-0075","AQS","6","129",".","64","61"
"07/01/2006","84","Ozone","Dallas North #2","48-113-0075","AQS","6","84",".","60","27"
"07/02/2006","42","Ozone","Dallas North #2","48-113-0075","AQS","6","42",".","38","30"
"07/03/2006","39","Ozone","Dallas North #2","48-113-0075","AQS","3","39",".","28","20"
"07/04/2006","45","Ozone","Dallas Hinton","48-113-0069","AQS","3","45","16","35","32"
"07/05/2006","45","PM2.5","Dallas Hinton","48-113-0069","AQS","5","44",".","45","29"
"07/06/2006","100","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","100",".","57","24"
"07/07/2006","156","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","156",".","61","19"
"07/08/2006","97","Ozone","Dallas Hinton","48-113-0069","AQS","2","97",".","58","27"
"07/09/2006","64","Ozone","Dallas North #2","48-113-0075","AQS","3","64",".","55","22"
"07/10/2006","56","PM2.5","Dallas Hinton","48-113-0069","AQS","6","36","40","56","14"
"07/11/2006","69","PM2.5","Dallas Hinton","48-113-0069","AQS","5","39",".","69","11"
"07/12/2006","70","PM2.5","Dallas Hinton","48-113-0069","AQS","5","39",".","70","25"
"07/13/2006","57","PM2.5","Convention Center","48-113-0050","AQS","5","44",".","57","8"
"07/14/2006","43","Ozone","Dallas North #2","48-113-0075","AQS","5","43",".","40","11"
"07/15/2006","51","Ozone","Dallas North #2","48-113-0075","AQS","5","51",".","45","21"
"07/16/2006","51","Ozone","Dallas Hinton","48-113-0069","AQS","6","51","20","45","20"
"07/17/2006","100","Ozone","Dallas North #2","48-113-0075","AQS","5","100",".","59","27"
"07/18/2006","136","Ozone","Dallas Hinton","48-113-0069","AQS","6","136",".","64","37"
"07/19/2006","119","Ozone","Dallas North #2","48-113-0075","AQS","5","119",".","62","29"
"07/20/2006","122","Ozone","Dallas Hinton","48-113-0069","AQS","3","122",".","58","25"
"07/21/2006","164","Ozone","Dallas North #2","48-113-0075","AQS","3","164",".","58","46"
"07/22/2006","112","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","112","21","44","19"
"07/23/2006","90","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","90",".","56","13"
"07/24/2006","90","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","90",".","60","33"
"07/25/2006","39","Ozone","Dallas North #2","48-113-0075","AQS","3","39",".","31","17"
"07/26/2006","37","Ozone","Dallas North #2","48-113-0075","AQS","5","37",".","29","15"
"07/27/2006","58","PM2.5","Dallas Hinton","48-113-0069","AQS","5","41",".","58","20"
"07/28/2006","70","PM2.5","Dallas Hinton","48-113-0069","AQS","5","30","38","70","10"
"07/29/2006","40","PM2.5","Dallas Hinton","48-113-0069","AQS","5","32",".","40","9"
"07/30/2006","31","Ozone","Dallas North #2","48-113-0075","AQS","5","31",".","28","11"
"07/31/2006","31","PM2.5","Dallas Hinton","48-113-0069","AQS","3","31",".","31","10"
"08/01/2006","58","PM2.5","Dallas Hinton","48-113-0069","AQS","3","32",".","58","9"
"08/02/2006","95","PM2.5","Dallas Hinton","48-113-0069","AQS","2","32",".","95","9"
"08/03/2006","73","PM2.5","Dallas Hinton","48-113-0069","AQS","2","39","43","73","16"
"08/04/2006","65","PM2.5","Dallas Hinton","48-113-0069","AQS","2","54",".","65","28"
"08/05/2006","71","PM2.5","Dallas Hinton","48-113-0069","AQS","2","51",".","71","22"
"08/06/2006","67","PM2.5","Dallas Hinton","48-113-0069","AQS","3","54",".","67","33"
"08/07/2006","55","PM2.5","Dallas Hinton","48-113-0069","AQS","8","51",".","55","33"
"08/08/2006","49","PM2.5","Dallas Hinton","48-113-0069","AQS","8","40",".","49","24"
"08/09/2006","43","Ozone","Dallas North #2","48-113-0075","AQS","5","43","18","34","25"
"08/10/2006","44","Ozone","Dallas North #2","48-113-0075","AQS","5","44",".","28","16"
"08/11/2006","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","45",".","33","17"
"08/12/2006","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","41",".","37","24"
"08/13/2006","35","PM2.5","Dallas Hinton","48-113-0069","AQS","3","31",".","35","6"
"08/14/2006","43","PM2.5","Dallas Hinton","48-113-0069","AQS","3","41",".","43","19"
"08/15/2006","51","Ozone","Dallas North #2","48-113-0075","AQS","5","51","29","48","22"
"08/16/2006","54","Ozone","Dallas North #2","48-113-0075","AQS","2","54",".","46","28"
"08/17/2006","67","Ozone","Dallas North #2","48-113-0075","AQS","1","67",".","42","42"
"08/18/2006","119","Ozone","Dallas Hinton","48-113-0069","AQS",".","119",".","68","32"
"08/19/2006","100","Ozone","Dallas Hinton","48-113-0069","AQS",".","100",".","64","16"
"08/20/2006","93","Ozone","Dallas North #2","48-113-0075","AQS",".","93",".","53","23"
"08/21/2006","119","Ozone","Dallas North #2","48-113-0075","AQS",".","119","31","68","19"
"08/22/2006","164","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","6","164",".","59","24"
"08/23/2006","122","Ozone","Dallas North #2","48-113-0075","AQS","7","122",".","53","22"
"08/24/2006","100","Ozone","Dallas North #2","48-113-0075","AQS","7","100",".","55","21"
"08/25/2006","58","Ozone","Dallas North #2","48-113-0075","AQS","6","58",".","30","22"
"08/26/2006","44","Ozone","Dallas North #2","48-113-0075","AQS","6","44",".","30","10"
"08/27/2006","46","PM2.5","Convention Center","48-113-0050","AQS","6","36","23","46","27"
"08/28/2006","37","NO2","Dallas Hinton","48-113-0069","AQS","6","26",".","30","37"
"08/29/2006","67","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","67",".","22","36"
"08/30/2006","115","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","115",".","39","49"
"08/31/2006","161","Ozone","Dallas Hinton","48-113-0069","AQS","5","161",".","51","50"
"09/01/2006","177","Ozone","Dallas Hinton","48-113-0069","AQS","5","177",".","58","43"
"09/02/2006","105","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","105","31","66","15"
"09/03/2006","61","PM2.5","Dallas Hinton","48-113-0069","AQS","5","46",".","61","11"
"09/04/2006","66","PM2.5","Dallas Hinton","48-113-0069","AQS","5","34",".","66","19"
"09/05/2006","54","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","54",".","51","24"
"09/06/2006","84","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","84",".","30","34"
"09/07/2006","133","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","133",".","56","61"
"09/08/2006","136","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","136","41","74","44"
"09/09/2006","101","Ozone","Dallas North #2","48-113-0075","AQS","2","101",".","76","33"
"09/10/2006","80","Ozone","Dallas Hinton","48-113-0069","AQS","3","80",".","59","41"
"09/11/2006","61","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","61",".","51","34"
"09/12/2006","67","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","67",".","31","27"
"09/13/2006","74","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","74",".","32","47"
"09/14/2006","112","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","9","112","31","53","50"
"09/15/2006","55","PM2.5","Dallas Hinton","48-113-0069","AQS","5","54",".","55","38"
"09/16/2006","31","PM2.5","Dallas Hinton","48-113-0069","AQS","3","29",".","31","8"
"09/17/2006","26","PM2.5","Convention Center","48-113-0050","AQS","5","22",".","26","17"
"09/18/2006","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","41",".","17","37"
"09/19/2006","67","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","9","67",".","31","53"
"09/20/2006","90","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","90","19","53","44"
"09/21/2006","48","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","48",".","40","37"
"09/22/2006","45","PM2.5","Dallas Hinton","48-113-0069","AQS","3","41",".","45","9"
"09/23/2006","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","47",".","39","15"
"09/24/2006","40","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","40",".","14","24"
"09/25/2006","51","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","9","49",".","35","51"
"09/26/2006","67","Ozone","Dallas North #2","48-113-0075","AQS","10","67","33","53","52"
"09/27/2006","80","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","80",".","43","52"
"09/28/2006","34","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","5","33",".","16","34"
"09/29/2006","58","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","58",".","38","36"
"09/30/2006","44","Ozone","Dallas North #2","48-113-0075","AQS","3","44",".","38","20"
"10/01/2006","36","Ozone","Dallas North #2","48-113-0075","AQS","3","36",".","31","19"
"10/02/2006","42","Ozone","Dallas North #2","48-113-0075","AQS","3","42","19","38","19"
"10/03/2006","44","Ozone","Dallas North #2","48-113-0075","AQS","5","44",".","43","27"
"10/04/2006","67","Ozone","Dallas North #2","48-113-0075","AQS","6","67",".","58","53"
"10/05/2006","108","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","8","108",".","61","42"
"10/06/2006","84","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","84",".","53","29"
"10/07/2006","74","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","74",".","46","44"
"10/08/2006","101","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","101","28","52","56"
"10/09/2006","108","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","108",".","60","71"
"10/10/2006","57","PM2.5","Dallas Hinton","48-113-0069","AQS","6","36",".","57","46"
"10/11/2006","44","PM2.5","Convention Center","48-113-0050","AQS","7","44",".","44","40"
"10/12/2006","34","NO2","Dallas North #2","48-113-0075","AQS","5","31",".","20","34"
"10/13/2006","49","NO2","Dallas Hinton","48-113-0069","AQS","7","33",".","28","49"
"10/14/2006","43","PM2.5","Convention Center","48-113-0050","AQS","8","40","19","43","43"
"10/15/2006","34","PM2.5","Dallas Hinton","48-113-0069","AQS","5","26",".","34","18"
"10/16/2006","35","NO2","Dallas Hinton","48-113-0069","AQS","8","24",".","20","35"
