"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/22/2020","33","Ozone","Dallas North #2","48-113-0075","AQS","5","33",".","28","24"
"02/23/2020","30","Ozone","Dallas North #2","48-113-0075","AQS","2","30",".","25","6"
"02/24/2020","34","Ozone","Dallas Hinton","48-113-0069","AQS","2","34",".","15","23"
"02/25/2020","34","Ozone","Dallas North #2","48-113-0075","AQS","2","34",".",".","25"
"02/26/2020","32","Ozone","Dallas Hinton","48-113-0069","AQS","1","32",".",".","18"
"02/27/2020","37","Ozone","Dallas North #2","48-113-0075","AQS","5","37","17","20","33"
"02/28/2020","44","NO2","Dallas LBJ Freeway","48-113-1067","AQS","8","35",".","23","44"
"02/29/2020","50","Ozone","Dallas North #2","48-113-0075","AQS","10","50",".","29","43"
"03/01/2020","36","Ozone","Dallas North #2","48-113-0075","AQS","2","36",".","22","5"
"03/02/2020","34","PM2.5","Dallas Hinton","48-113-0069","AQS","3","23",".","34","29"
"03/03/2020","52","PM2.5","Dallas Hinton","48-113-0069","AQS","5","22",".","52","30"
"03/04/2020","35","PM2.5","Dallas Hinton","48-113-0069","AQS","2","31","9","35","8"
"03/05/2020","38","Ozone","Dallas North #2","48-113-0075","AQS","3","38",".","18","30"
"03/06/2020","41","NO2","Dallas Redbird Airport Executive","48-113-0087","AQS","3","39",".","22","41"
"03/07/2020","40","NO2","Dallas LBJ Freeway","48-113-1067","AQS","6","36",".","35","40"
"03/08/2020","43","Ozone","Dallas North #2","48-113-0075","AQS","2","43",".","40","10"
"03/09/2020","32","Ozone","Dallas North #2","48-113-0075","AQS","1","32",".","20","10"
"03/10/2020","32","Ozone","Dallas North #2","48-113-0075","AQS","2","32","15","26","19"
"03/11/2020","42","PM2.5","Dallas Hinton","48-113-0069","AQS","2","38",".","42","12"
"03/12/2020","42","PM2.5","Dallas Hinton","48-113-0069","AQS","2","31",".","42","17"
"03/13/2020","35","PM2.5","Convention Center","48-113-0050","AQS","2","19",".","35","20"
"03/14/2020","22","PM2.5","Dallas Hinton","48-113-0069","AQS","2","18",".","22","17"
"03/15/2020","17","Ozone","Dallas Hinton","48-113-0069","AQS","2","17",".","16","8"
"03/16/2020","43","PM2.5","Dallas Hinton","48-113-0069","AQS","2","17","13","43","13"
"03/17/2020","63","PM2.5","Dallas Hinton","48-113-0069","AQS","3","19",".","63","14"
"03/18/2020","30","PM2.5","Dallas Hinton","48-113-0069","AQS","2","25",".","30","16"
"03/19/2020","43","PM2.5","Convention Center","48-113-0050","AQS","2","29",".","43","13"
"03/20/2020","23","Ozone","Dallas Hinton","48-113-0069","AQS","3","23",".","12","16"
"03/21/2020","23","Ozone","Dallas Hinton","48-113-0069","AQS","2","23",".","22","13"
"03/22/2020","25","PM2.5","Convention Center","48-113-0050","AQS","2","13","8","25","9"
"03/23/2020","37","PM2.5","Dallas Hinton","48-113-0069","AQS","3","16",".","37","12"
"03/24/2020","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","45",".","24","32"
"03/25/2020","64","Ozone","Dallas North #2","48-113-0075","AQS","6","64",".","42","29"
"03/26/2020","57","PM2.5","Dallas Hinton","48-113-0069","AQS","2","34",".","57","11"
"03/27/2020","58","PM2.5","Dallas Hinton","48-113-0069","AQS","2","37",".","58","8"
"03/28/2020","44","Ozone","Dallas North #2","48-113-0075","AQS","3","44","22","35","28"
"03/29/2020","40","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","40",".","21","25"
"03/30/2020","34","Ozone","Dallas North #2","48-113-0075","AQS","3","34",".","24","19"
"03/31/2020","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","44",".","13","30"
"04/01/2020","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","44",".","24","28"
"04/02/2020","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","32","15"
"04/03/2020","31","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","31","6","17","15"
"04/04/2020","18","PM2.5","Dallas Hinton","48-113-0069","AQS","1","10",".","18","8"
"04/05/2020","33","PM2.5","Dallas Hinton","48-113-0069","AQS","2","26",".","33","8"
"04/06/2020","56","PM2.5","Dallas Hinton","48-113-0069","AQS","5","30",".","56","19"
"04/07/2020","37","Ozone","Dallas North #2","48-113-0075","AQS","5","37",".","29","16"
"04/08/2020","44","Ozone","Dallas North #2","48-113-0075","AQS","3","44",".","40","42"
"04/09/2020","43","PM2.5","Convention Center","48-113-0050","AQS","3","43","31","43","24"
"04/10/2020","47","Ozone","Dallas Hinton","48-113-0069","AQS","2","47",".","34","24"
"04/11/2020","35","PM2.5","Dallas Hinton","48-113-0069","AQS","2","34",".","35","10"
"04/12/2020","44","Ozone","Dallas Hinton","48-113-0069","AQS","2","44",".","29","8"
"04/13/2020","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","39",".","16","14"
"04/14/2020","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","15","18"
"04/15/2020","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","45","14","24","25"
"04/16/2020","50","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","50",".","29","15"
"04/17/2020","38","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","38",".","34","16"
"04/18/2020","36","Ozone","Dallas North #2","48-113-0075","AQS","2","36",".","31","16"
"04/19/2020","42","PM2.5","Dallas Hinton","48-113-0069","AQS","2","32",".","42","10"
"04/20/2020","32","Ozone","Dallas North #2","48-113-0075","AQS","2","32",".","27","24"
"04/21/2020","58","Ozone","Dallas North #2","48-113-0075","AQS","2","58","22","52","18"
"04/22/2020","38","Ozone","Dallas Hinton","48-113-0069","AQS","2","38",".","23","16"
"04/23/2020","64","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","64",".","18","19"
"04/24/2020","61","Ozone","Dallas North #2","48-113-0075","AQS","2","61",".","28","19"
"04/25/2020","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","47",".","18","21"
"04/26/2020","51","Ozone","Dallas North #2","48-113-0075","AQS","6","51",".","38","30"
"04/27/2020","61","Ozone","Dallas North #2","48-113-0075","AQS","2","61","27","35","8"
"04/28/2020","48","PM2.5","Dallas Hinton","48-113-0069","AQS","2","41",".","48","15"
"04/29/2020","48","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","48",".","13","25"
"04/30/2020","90","Ozone","Dallas North #2","48-113-0075","AQS","5","90",".","30","26"
"05/01/2020","80","Ozone","Dallas North #2","48-113-0075","AQS","2","80",".","29","23"
"05/02/2020","44","Ozone","Dallas Hinton","48-113-0069","AQS","2","44",".","38","5"
"05/03/2020","44","Ozone","Dallas North #2","48-113-0075","AQS","2","44","16","33","4"
"05/04/2020","47","Ozone","Dallas North #2","48-113-0075","AQS","2","47",".","40","7"
"05/05/2020","48","Ozone","Dallas Hinton","48-113-0069","AQS","2","48",".","23","23"
"05/06/2020","74","Ozone","Dallas Hinton","48-113-0069","AQS","3","74",".","25","34"
"05/07/2020","64","Ozone","Dallas North #2","48-113-0075","AQS","2","64",".",".","26"
"05/08/2020","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","43",".","20","23"
"05/09/2020","47","Ozone","Dallas Hinton","48-113-0069","AQS","2","47","12","25","22"
"05/10/2020","49","Ozone","Dallas Hinton","48-113-0069","AQS","2","49",".","35","15"
"05/11/2020","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","49",".","29","22"
"05/12/2020","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","41",".","40","8"
"05/13/2020","41","Ozone","Dallas North #2","48-113-0075","AQS","2","41",".","20","7"
"05/14/2020","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","39",".","28","13"
"05/15/2020","44","Ozone","Dallas Hinton","48-113-0069","AQS","2","44","17","28","9"
"05/16/2020","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","41",".","8","11"
"05/17/2020","44","Ozone","Dallas Hinton","48-113-0069","AQS","2","44",".","17","27"
"05/18/2020","101","Ozone","Dallas North #2","48-113-0075","AQS","8","101",".","42","27"
"05/19/2020","115","Ozone","Dallas Hinton","48-113-0069","AQS","2","115",".","30","24"
"05/20/2020","42","Ozone","Dallas Hinton","48-113-0069","AQS","2","42",".","40","16"
"05/21/2020","63","PM2.5","Dallas Hinton","48-113-0069","AQS","2","36","26","63","12"
"05/22/2020","48","PM2.5","Dallas Hinton","48-113-0069","AQS","2","43",".","48","6"
"05/23/2020","43","Ozone","Dallas North #2","48-113-0075","AQS","1","43",".","22","6"
"05/24/2020","31","Ozone","Dallas Hinton","48-113-0069","AQS","2","31",".","23","7"
"05/25/2020","38","Ozone","Dallas North #2","48-113-0075","AQS","2","38",".","7","13"
"05/26/2020","34","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","34",".","11","23"
"05/27/2020","77","Ozone","Dallas North #2","48-113-0075","AQS","7","77","28","30","25"
"05/28/2020","64","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","64",".","24","28"
"05/29/2020","64","Ozone","Dallas Hinton","48-113-0069","AQS","2","64",".","19","25"
"05/30/2020","58","Ozone","Dallas Hinton","48-113-0069","AQS","2","58",".","28","21"
"05/31/2020","58","Ozone","Dallas Hinton","48-113-0069","AQS","2","58",".","40","14"
"06/01/2020","77","Ozone","Dallas North #2","48-113-0075","AQS","2","77",".","49","25"
"06/02/2020","67","PM2.5","Dallas Hinton","48-113-0069","AQS","3","54","26","67","24"
"06/03/2020","48","Ozone","Dallas North #2","48-113-0075","AQS","2","48",".","47","19"
"06/04/2020","39","Ozone","Dallas North #2","48-113-0075","AQS","2","39",".","21","11"
"06/05/2020","54","PM2.5","Dallas Hinton","48-113-0069","AQS","2","39",".","54","14"
"06/06/2020","51","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","51",".","40","18"
"06/07/2020","44","Ozone","Dallas Hinton","48-113-0069","AQS","2","44",".","33","12"
"06/08/2020","101","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","101","22","40","29"
"06/09/2020","93","Ozone","Dallas North #2","48-113-0075","AQS","2","93",".","50","14"
"06/10/2020","45","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","45",".",".","32"
"06/11/2020","74","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","7","74",".","26","32"
"06/12/2020","74","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","74",".",".","32"
"06/13/2020","77","Ozone","Dallas North #2","48-113-0075","AQS","5","77",".",".","26"
"06/14/2020","67","Ozone","Dallas Hinton","48-113-0069","AQS","3","67","23","41","19"
"06/15/2020","61","Ozone","Dallas North #2","48-113-0075","AQS","2","61",".",".","20"
"06/16/2020","50","Ozone","Dallas North #2","48-113-0075","AQS","2","50",".",".","19"
"06/17/2020","58","Ozone","Dallas North #2","48-113-0075","AQS","2","58",".","40","19"
"06/18/2020","47","Ozone","Dallas North #2","48-113-0075","AQS","2","47",".","44","11"
"06/19/2020","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","43",".","36","12"
"06/20/2020","54","Ozone","Dallas North #2","48-113-0075","AQS","2","54","14","17","8"
"06/21/2020","36","Ozone","Dallas North #2","48-113-0075","AQS","2","36",".","10","12"
"06/22/2020","47","Ozone","Dallas North #2","48-113-0075","AQS","1","47",".","17","15"
"06/23/2020","26","Ozone","Dallas North #2","48-113-0075","AQS","2","26",".","18","17"
"06/24/2020","50","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","50",".","23","23"
"06/25/2020","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","44",".","30","19"
"06/26/2020","92","PM2.5","Dallas Hinton","48-113-0069","AQS","1","29","86","92","7"
"06/27/2020","135","PM2.5","Dallas Hinton","48-113-0069","AQS","1","25",".","135","7"
"06/28/2020","69","PM2.5","Dallas Hinton","48-113-0069","AQS","1","21",".","69","2"
"06/29/2020","56","PM2.5","Dallas Hinton","48-113-0069","AQS","1","27",".","56","4"
"06/30/2020","72","PM2.5","Dallas Hinton","48-113-0069","AQS","1","26",".","72","6"
"07/01/2020","67","PM2.5","Dallas Hinton","48-113-0069","AQS","1","32",".","67","8"
"07/02/2020","67","PM2.5","Dallas Hinton","48-113-0069","AQS","2","34","47","67","22"
"07/03/2020","97","Ozone","Dallas North #2","48-113-0075","AQS","3","97",".","76","19"
"07/04/2020","70","PM2.5","Dallas Hinton","48-113-0069","AQS","2","64",".","70","13"
"07/05/2020","73","PM2.5","Convention Center","48-113-0050","AQS","2","46",".","73","15"
"07/06/2020","44","Ozone","Dallas Hinton","48-113-0069","AQS","3","44",".","26","16"
"07/07/2020","45","Ozone","Dallas North #2","48-113-0075","AQS","1","45",".","24","8"
"07/08/2020","59","PM2.5","Dallas Hinton","48-113-0069","AQS","1","33","36","59","11"
"07/09/2020","67","PM2.5","Dallas Hinton","48-113-0069","AQS","2","34",".","67","7"
"07/10/2020","47","PM2.5","Dallas Hinton","48-113-0069","AQS","2","38",".","47","11"
"07/11/2020","42","Ozone","Dallas North #2","48-113-0075","AQS","2","42",".","39","9"
"07/12/2020","77","Ozone","Dallas North #2","48-113-0075","AQS","2","77",".","36","6"
"07/13/2020","44","PM2.5","Dallas Hinton","48-113-0069","AQS","2","43",".","44","11"
"07/14/2020","64","PM2.5","Dallas Hinton","48-113-0069","AQS","1","37","48","64","9"
"07/15/2020","60","PM2.5","Dallas Hinton","48-113-0069","AQS","1","37",".","60","6"
"07/16/2020","85","PM2.5","Dallas Hinton","48-113-0069","AQS","1","44",".","85","9"
"07/17/2020","69","PM2.5","Dallas Hinton","48-113-0069","AQS","2","41",".","69","14"
"07/18/2020","47","PM2.5","Dallas Hinton","48-113-0069","AQS","2","35",".","47","8"
"07/19/2020","38","PM2.5","Dallas Hinton","48-113-0069","AQS","1","34",".","38","9"
"07/20/2020","45","Ozone","Dallas North #2","48-113-0075","AQS","2","45","20","36","20"
"07/21/2020","35","Ozone","Dallas Hinton","48-113-0069","AQS","1","35",".","15","9"
"07/22/2020","42","Ozone","Dallas North #2","48-113-0075","AQS","1","42",".","20","11"
"07/23/2020","39","Ozone","Dallas North #2","48-113-0075","AQS","1","39",".","31","10"
"07/24/2020","38","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","38",".","16","14"
"07/25/2020","31","Ozone","Dallas North #2","48-113-0075","AQS","1","31",".","17","10"
"07/26/2020","30","PM2.5","Dallas Hinton","48-113-0069","AQS","1","30","13","30","5"
"07/27/2020","48","Ozone","Dallas North #2","48-113-0075","AQS","1","48",".","24","20"
"07/28/2020","19","Ozone","Dallas North #2","48-113-0075","AQS","2","19",".","16","14"
"07/29/2020","42","Ozone","Dallas North #2","48-113-0075","AQS","1","42",".","23","12"
"07/30/2020","39","Ozone","Dallas North #2","48-113-0075","AQS","1","39",".","30","8"
"07/31/2020","47","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","47",".","29","27"
"08/01/2020","80","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","80","18","30","25"
"08/02/2020","80","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","80",".","43","31"
"08/03/2020","84","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","84",".","40","26"
"08/04/2020","108","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","108",".","27","24"
"08/05/2020","58","Ozone","Dallas North #2","48-113-0075","AQS","2","58",".","54","21"
"08/06/2020","52","PM2.5","Dallas Hinton","48-113-0069","AQS","2","48",".","52","13"
"08/07/2020","56","PM2.5","Dallas Hinton","48-113-0069","AQS","2","45","24","56","13"
"08/08/2020","47","Ozone","Dallas North #2","48-113-0075","AQS","2","47",".","37","8"
"08/09/2020","54","PM2.5","Dallas Hinton","48-113-0069","AQS","2","30",".","54","5"
"08/10/2020","62","PM2.5","Dallas Hinton","48-113-0069","AQS","1","31",".","62","9"
"08/11/2020","35","Ozone","Dallas North #2","48-113-0075","AQS","1","35",".","29","8"
"08/12/2020","45","Ozone","Dallas North #2","48-113-0075","AQS","1","45",".","35","10"
"08/13/2020","55","PM2.5","Convention Center","48-113-0050","AQS","1","42","38","55","11"
"08/14/2020","55","PM2.5","Dallas Hinton","48-113-0069","AQS","1","45",".","55","8"
"08/15/2020","48","Ozone","Dallas North #2","48-113-0075","AQS","1","48",".","35","12"
"08/16/2020","54","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","54",".","50","11"
"08/17/2020","133","Ozone","Dallas North #2","48-113-0075","AQS","3","133",".","62","42"
"08/18/2020","50","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","50",".","35","37"
"08/19/2020","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","49","19","22","25"
"08/20/2020","67","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","67",".","51","24"
"08/21/2020","87","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","87",".","54","27"
"08/22/2020","64","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","64",".","58","24"
"08/23/2020","71","Ozone","Dallas North #2","48-113-0075","AQS","2","71",".","50","12"
"08/24/2020","64","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","64",".","51","27"
"08/25/2020","49","PM2.5","Dallas Hinton","48-113-0069","AQS","2","47","24","49","25"
"08/26/2020","31","Ozone","Dallas North #2","48-113-0075","AQS","1","31",".","19","17"
"08/27/2020","44","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","44",".","15","21"
"08/28/2020","67","Ozone","Dallas North #2","48-113-0075","AQS","2","67",".","35","20"
"08/29/2020","44","Ozone","Dallas North #2","48-113-0075","AQS","1","44",".","33","11"
"08/30/2020","33","Ozone","Dallas North #2","48-113-0075","AQS","2","33",".","18","9"
"08/31/2020","50","PM2.5","Convention Center","48-113-0050","AQS","1","32","22","50","9"
"09/01/2020","31","PM2.5","Dallas Hinton","48-113-0069","AQS","1","31",".","31","18"
"09/02/2020","31","Ozone","Dallas North #2","48-113-0075","AQS","2","31",".",".","18"
"09/03/2020","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","24","21"
"09/04/2020","44","Ozone","Dallas North #2","48-113-0075","AQS","2","44",".",".","17"
"09/05/2020","33","Ozone","Dallas Hinton","48-113-0069","AQS","3","33",".",".","22"
"09/06/2020","48","PM2.5","Convention Center","48-113-0050","AQS","7","43","23","48","23"
"09/07/2020","42","Ozone","Dallas North #2","48-113-0075","AQS","2","42",".",".","8"
"09/08/2020","33","Ozone","Dallas North #2","48-113-0075","AQS","2","33",".",".","15"
"09/09/2020","33","PM2.5","Convention Center","48-113-0050","AQS","2","27",".","33","21"
"09/10/2020","18","Ozone","Dallas North #2","48-113-0075","AQS","2","18",".",".","15"
"09/11/2020","37","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","37",".","24","24"
"09/12/2020","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","5","41","18","25","21"
"09/13/2020","33","Ozone","Dallas Hinton","48-113-0069","AQS","2","33",".","20","12"
"09/14/2020","43","PM2.5","Dallas Hinton","48-113-0069","AQS","2","40",".","43","24"
"09/15/2020","52","PM2.5","Dallas Hinton","48-113-0069","AQS","2","47",".","52","19"
"09/16/2020","47","PM2.5","Dallas Hinton","48-113-0069","AQS","3","46",".","47","28"
"09/17/2020","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","49",".","38","30"
"09/18/2020","56","PM2.5","Convention Center","48-113-0050","AQS","2","47","29","56","18"
"09/19/2020","66","PM2.5","Dallas Hinton","48-113-0069","AQS","3","45",".","66","8"
"09/20/2020","51","PM2.5","Dallas Hinton","48-113-0069","AQS","3","45",".","51","13"
"09/21/2020","47","PM2.5","Dallas Hinton","48-113-0069","AQS","2","27",".","47","21"
"09/22/2020","15","Ozone","Dallas Hinton","48-113-0069","AQS","2","15",".","5","13"
"09/23/2020","23","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","1","23",".","11","19"
"09/24/2020","35","Ozone","Dallas North #2","48-113-0075","AQS","2","35","11","14","20"
"09/25/2020","41","Ozone","Dallas North #2","48-113-0075","AQS","2","41",".","24","20"
"09/26/2020","48","Ozone","Dallas North #2","48-113-0075","AQS","2","48",".","32","9"
"09/27/2020","51","PM2.5","Convention Center","48-113-0050","AQS","2","35",".","51","8"
"09/28/2020","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","39",".","6","27"
"09/29/2020","41","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","41",".","14","38"
"09/30/2020","77","Ozone","Dallas North #2","48-113-0075","AQS","5","77","38","37","30"
"10/01/2020","42","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","42",".","31","34"
"10/02/2020","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","39",".","24","25"
"10/03/2020","67","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","67",".","41","19"
"10/04/2020","40","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","40",".","34","18"
"10/05/2020","39","Ozone","Dallas North #2","48-113-0075","AQS","1","39",".","31","22"
"10/06/2020","80","Ozone","Dallas North #2","48-113-0075","AQS","2","80","32","61","25"
"10/07/2020","63","PM2.5","Dallas Hinton","48-113-0069","AQS","3","61",".","63","25"
"10/08/2020","62","PM2.5","Dallas Hinton","48-113-0069","AQS","5","50",".","62","34"
"10/09/2020","51","PM2.5","Convention Center","48-113-0050","AQS","2","31",".","51","13"
"10/10/2020","43","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","3","43",".","38","33"
"10/11/2020","58","Ozone","Dallas North #2","48-113-0075","AQS","3","58",".","41","17"
"10/12/2020","72","PM10","Earhart","48-113-0061","AQS","3","44","72","52","39"
"10/13/2020","49","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","10","49",".","43","32"
"10/14/2020","60","PM2.5","Dallas Hinton","48-113-0069","AQS","3","54",".","60","28"
"10/15/2020","37","PM2.5","Dallas Hinton","48-113-0069","AQS","2","37",".","37","21"
"10/16/2020","39","Ozone","Dallas Redbird Airport Executive","48-113-0087","AQS","2","39",".","15","28"
"10/17/2020","39","PM2.5","Dallas Hinton","48-113-0069","AQS","3","35",".","39","16"
"10/18/2020","36","PM2.5","Dallas Hinton","48-113-0069","AQS","2","36","20","36","6"
"10/19/2020","37","PM2.5","Dallas Hinton","48-113-0069","AQS","2","11",".","37","20"
