"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/28/2001","84","PM2.5","El Cajon","06-073-0003","AQS","28","44",".","84","37"
"01/29/2001","64","PM2.5","El Cajon","06-073-0003","AQS","26","38",".","64","44"
"01/30/2001","73","PM2.5","Escondido","06-073-1002","AQS","42","40",".","73","55"
"01/31/2001","72","PM2.5","El Cajon","06-073-0003","AQS","31","42","51","72","49"
"02/01/2001","49","PM2.5","Escondido","06-073-1002","AQS","35","41",".","49","49"
"02/02/2001","82","NO2","Oceanside-Mission Ave","06-073-0005","AQS","41","37",".","73","82"
"02/03/2001","96","NO2","Oceanside-Mission Ave","06-073-0005","AQS","43","39",".","75","96"
"02/04/2001","77","NO2","Camp Pendleton","06-073-1008","AQS","50","40",".","55","77"
"02/05/2001","74","NO2","Oceanside-Mission Ave","06-073-0005","AQS","41","44",".","57","74"
"02/06/2001","63","PM2.5","Escondido","06-073-1002","AQS","33","43","57","63","43"
"02/07/2001","57","NO2","Camp Pendleton","06-073-1008","AQS","14","40",".","28","57"
"02/08/2001","52","PM2.5","Escondido","06-073-1002","AQS","23","40",".","52","49"
"02/09/2001","60","PM2.5","Escondido","06-073-1002","AQS","32","44",".","60","43"
"02/10/2001","74","PM2.5","El Cajon","06-073-0003","AQS","24","41",".","74","36"
"02/11/2001","56","PM2.5","El Cajon","06-073-0003","AQS","24","42",".","56","37"
"02/12/2001","42","PM10","Otay Mesa","06-073-2007","AQS","14","39","42","30","30"
"02/13/2001","52","NO2","Oceanside-Mission Ave","06-073-0005","AQS","16","41",".","22","52"
"02/14/2001","46","PM2.5","El Cajon","06-073-0003","AQS","22","42",".","46","44"
"02/15/2001","70","PM2.5","El Cajon","06-073-0003","AQS","28","43",".","70","56"
"02/16/2001","70","PM2.5","San Diego-12th Ave","06-073-1007","AQS","31","44",".","70","67"
"02/17/2001","69","PM2.5","El Cajon","06-073-0003","AQS","32","41",".","69","52"
"02/18/2001","85","PM2.5","San Diego-12th Ave","06-073-1007","AQS","26","58","35","85","47"
"02/19/2001","52","PM2.5","San Diego-12th Ave","06-073-1007","AQS","23","41",".","52","32"
"02/20/2001","44","Ozone","Alpine","06-073-1006","AQS","18","44",".","26","42"
"02/21/2001","80","PM2.5","Escondido","06-073-1002","AQS","23","41",".","80","46"
"02/22/2001","53","PM2.5","El Cajon","06-073-0003","AQS","27","42",".","53","44"
"02/23/2001","54","CO","San Diego-12th Ave","06-073-1007","AQS","54","40",".","39","42"
"02/24/2001","55","CO","San Diego-12th Ave","06-073-1007","AQS","55","39","25","54","34"
"02/25/2001","37","Ozone","Alpine","06-073-1006","AQS","31","37",".","33","36"
"02/26/2001","37","Ozone","Alpine","06-073-1006","AQS","23","37",".","34","36"
"02/27/2001","40","Ozone","Chula Vista","06-073-0001","AQS","25","40",".","35","40"
"02/28/2001","54","PM2.5","San Diego-12th Ave","06-073-1007","AQS","24","40",".","54","44"
"03/01/2001","54","PM2.5","El Cajon","06-073-0003","AQS","22","44",".","54","45"
"03/02/2001","59","PM2.5","Escondido","06-073-1002","AQS","27","45","25","59","49"
"03/03/2001","62","PM2.5","El Cajon","06-073-0003","AQS","17","44",".","62","41"
"03/04/2001","58","PM2.5","Escondido","06-073-1002","AQS","20","33",".","58","37"
"03/05/2001","68","PM2.5","El Cajon","06-073-0003","AQS","25","44",".","68","32"
"03/06/2001","50","NO2","Oceanside-Mission Ave","06-073-0005","AQS","18","39",".","48","50"
"03/07/2001","54","PM2.5","Escondido","06-073-1002","AQS","19","40",".","54","40"
"03/08/2001","71","PM2.5","San Diego-12th Ave","06-073-1007","AQS","25","49","47","71","43"
"03/09/2001","46","PM2.5","El Cajon","06-073-0003","AQS","13","44",".","46","30"
"03/10/2001","61","PM2.5","San Diego-12th Ave","06-073-1007","AQS","13","42","29","61","37"
"03/11/2001","61","PM2.5","San Diego-12th Ave","06-073-1007","AQS","18","44",".","61","38"
"03/12/2001","49","PM2.5","El Cajon","06-073-0003","AQS","17","47",".","49","46"
"03/13/2001","79","PM2.5","San Diego-12th Ave","06-073-1007","AQS","23","49",".","79","49"
"03/14/2001","64","PM2.5","Chula Vista","06-073-0001","AQS","16","58","52","64","40"
"03/15/2001","80","PM2.5","El Cajon","06-073-0003","AQS","11","64",".","80","36"
"03/16/2001","97","Ozone","Camp Pendleton","06-073-1008","AQS","16","97",".","85","47"
"03/17/2001","97","Ozone","Kearny Mesa","06-073-0006","AQS","18","97",".","88","50"
"03/18/2001","143","Ozone","Kearny Mesa","06-073-0006","AQS","23","143",".","71","68"
"03/19/2001","95","NO2","Kearny Mesa","06-073-0006","AQS","25","93",".","86","95"
"03/20/2001","97","NO2","San Diego-12th Ave","06-073-1007","AQS","32","84","73","91","97"
"03/21/2001","83","PM2.5","Escondido","06-073-1002","AQS","15","77",".","83","49"
"03/22/2001","59","PM2.5","Escondido","06-073-1002","AQS","9","48",".","59","35"
"03/23/2001","57","PM2.5","San Diego-12th Ave","06-073-1007","AQS","10","44",".","57","31"
"03/24/2001","90","PM2.5","Escondido","06-073-1002","AQS","9","54",".","90","27"
"03/25/2001","59","PM2.5","Escondido","06-073-1002","AQS","8","45",".","59","20"
"03/26/2001","48","PM10","Otay Mesa","06-073-2007","AQS","14","41","48","44","42"
"03/27/2001","68","PM2.5","El Cajon","06-073-0003","AQS","16","51",".","68","35"
"03/28/2001","89","PM2.5","El Cajon","06-073-0003","AQS","16","80",".","89","45"
"03/29/2001","96","PM2.5","Escondido","06-073-1002","AQS","40","67",".","96","37"
"03/30/2001","102","PM2.5","Escondido","06-073-1002","AQS","51","97",".","102","43"
"03/31/2001","93","Ozone","Alpine","06-073-1006","AQS","53","93",".","86","30"
"04/01/2001","68","PM2.5","El Cajon","06-073-0003","AQS","10","58","33","68","26"
"04/02/2001","48","Ozone","Chula Vista","06-073-0001","AQS","13","48",".","31","32"
"04/03/2001","50","Ozone","Chula Vista","06-073-0001","AQS","17","50",".","44","41"
"04/04/2001","54","Ozone","Alpine","06-073-1006","AQS","11","54",".","31","32"
"04/05/2001","50","Ozone","Chula Vista","06-073-0001","AQS","13","50",".","31","44"
"04/06/2001","54","PM2.5","San Diego-12th Ave","06-073-1007","AQS","13","49",".","54","46"
"04/07/2001","49","Ozone","Camp Pendleton","06-073-1008","AQS","10","49","27","39","34"
"04/08/2001","51","Ozone","Kearny Mesa","06-073-0006","AQS","10","51",".","36","42"
"04/09/2001","49","Ozone","Chula Vista","06-073-0001","AQS","9","49",".","23","41"
"04/10/2001","50","PM2.5","Chula Vista","06-073-0001","AQS","8","49",".","50","46"
"04/11/2001","47","Ozone","Chula Vista","06-073-0001","AQS","10","47",".","34","45"
"04/12/2001","44","Ozone","Chula Vista","06-073-0001","AQS","7","44",".","20","41"
"04/13/2001","74","Ozone","Alpine","06-073-1006","AQS","14","74","39","40","42"
"04/14/2001","61","Ozone","Alpine","06-073-1006","AQS","13","61",".","57","39"
"04/15/2001","74","Ozone","Alpine","06-073-1006","AQS","11","74",".","55","43"
"04/16/2001","105","Ozone","Alpine","06-073-1006","AQS","19","105",".","59","49"
"04/17/2001","115","Ozone","Alpine","06-073-1006","AQS","20","115",".","60","63"
"04/18/2001","74","NO2","Otay Mesa","06-073-2007","AQS","24","45",".","66","74"
"04/19/2001","44","Ozone","Chula Vista","06-073-0001","AQS","7","44","32","43","29"
"04/20/2001","46","Ozone","Chula Vista","06-073-0001","AQS","9","46",".","31","46"
"04/21/2001","54","Ozone","Kearny Mesa","06-073-0006","AQS","10","54",".","27","40"
"04/22/2001","71","Ozone","Alpine","06-073-1006","AQS","13","71",".","35","34"
"04/23/2001","87","Ozone","Kearny Mesa","06-073-0006","AQS","22","87",".","58","70"
"04/24/2001","87","Ozone","Alpine","06-073-1006","AQS","26","87",".","59","76"
"04/25/2001","115","Ozone","Alpine","06-073-1006","AQS","19","115","59","69","80"
"04/26/2001","82","NO2","Otay Mesa","06-073-2007","AQS","9","61",".","80","82"
"04/27/2001","82","PM2.5","Escondido","06-073-1002","AQS","8","64",".","82","35"
"04/28/2001","60","PM2.5","Escondido","06-073-1002","AQS","7","46",".","60","21"
"04/29/2001","61","PM2.5","El Cajon","06-073-0003","AQS","7","61",".","61","24"
"04/30/2001","112","Ozone","Camp Pendleton","06-073-1008","AQS","10","112",".","79","34"
"05/01/2001","129","Ozone","Alpine","06-073-1006","AQS","14","129","49","96","45"
"05/02/2001","64","PM2.5","El Cajon","06-073-0003","AQS","10","50",".","64","24"
"05/03/2001","61","Ozone","Chula Vista","06-073-0001","AQS","14","61",".","47","41"
"05/04/2001","84","Ozone","Alpine","06-073-1006","AQS","14","84",".","52","45"
"05/05/2001","140","Ozone","Alpine","06-073-1006","AQS","16","140",".","52","41"
"05/06/2001","154","Ozone","Alpine","06-073-1006","AQS","10","154",".","60","30"
"05/07/2001","147","Ozone","Escondido","06-073-1002","AQS","19","147","50","77","47"
"05/08/2001","212","Ozone","Alpine","06-073-1006","AQS","24","212",".","74","103"
"05/09/2001","156","Ozone","Alpine","06-073-1006","AQS","13","156",".","65","53"
"05/10/2001","115","Ozone","Alpine","06-073-1006","AQS","10","115",".","80","50"
"05/11/2001","91","PM2.5","El Cajon","06-073-0003","AQS","10","77",".","91","33"
"05/12/2001","92","PM2.5","El Cajon","06-073-0003","AQS","9","51",".","92","27"
"05/13/2001","67","Ozone","Alpine","06-073-1006","AQS","6","67","22","48","27"
"05/14/2001","77","Ozone","Alpine","06-073-1006","AQS","9","77",".","58","21"
"05/15/2001","93","Ozone","Camp Pendleton","06-073-1008","AQS","9","93",".","74","35"
"05/16/2001","136","Ozone","Alpine","06-073-1006","AQS","9","136",".","83","34"
"05/17/2001","77","Ozone","Alpine","06-073-1006","AQS","9","77",".","71","28"
"05/18/2001","87","Ozone","Alpine","06-073-1006","AQS","7","87",".","62","27"
"05/19/2001","55","PM2.5","El Cajon","06-073-0003","AQS","6","45","23","55","30"
"05/20/2001","90","Ozone","Alpine","06-073-1006","AQS","6","90",".","51","25"
"05/21/2001","93","Ozone","Alpine","06-073-1006","AQS","8","93",".","71","46"
"05/22/2001","151","Ozone","Alpine","06-073-1006","AQS","10","151",".","74","38"
"05/23/2001","161","Ozone","Alpine","06-073-1006","AQS","16","161",".","77","54"
"05/24/2001","73","PM2.5","El Cajon","06-073-0003","AQS","11","67",".","73","26"
"05/25/2001","65","PM2.5","El Cajon","06-073-0003","AQS","11","46","32","65","28"
"05/26/2001","54","PM2.5","El Cajon","06-073-0003","AQS","8","42",".","54","24"
"05/27/2001","52","PM2.5","El Cajon","06-073-0003","AQS","7","44",".","52","17"
"05/28/2001","46","Ozone","Camp Pendleton","06-073-1008","AQS","8","46",".","28","15"
"05/29/2001","49","Ozone","Alpine","06-073-1006","AQS","10","49",".","40","35"
"05/30/2001","84","Ozone","Alpine","06-073-1006","AQS","14","84",".","63","35"
"05/31/2001","133","Ozone","Alpine","06-073-1006","AQS","13","133","39","86","36"
"06/01/2001","76","PM2.5","El Cajon","06-073-0003","AQS","10","74",".","76","27"
"06/02/2001","64","PM2.5","El Cajon","06-073-0003","AQS","7","61",".","64","18"
"06/03/2001","49","Ozone","Alpine","06-073-1006","AQS","7","49",".","35","15"
"06/04/2001","64","Ozone","Alpine","06-073-1006","AQS","8","64",".","57","28"
"06/05/2001","84","Ozone","Alpine","06-073-1006","AQS","8","84",".","59","27"
"06/06/2001","112","Ozone","Alpine","06-073-1006","AQS","9","112","50","91","35"
"06/07/2001","129","Ozone","Alpine","06-073-1006","AQS","13","129",".","76","38"
"06/08/2001","147","Ozone","Alpine","06-073-1006","AQS","13","147",".","79","42"
"06/09/2001","182","Ozone","Alpine","06-073-1006","AQS","11","182",".","76","27"
"06/10/2001","119","Ozone","Camp Pendleton","06-073-1008","AQS","11","119",".","59","29"
"06/11/2001","74","Ozone","Alpine","06-073-1006","AQS","11","74",".","56","36"
"06/12/2001","59","PM2.5","El Cajon","06-073-0003","AQS","9","46","37","59","28"
"06/13/2001","52","PM2.5","El Cajon","06-073-0003","AQS","7","45",".","52","26"
"06/14/2001","84","Ozone","Alpine","06-073-1006","AQS","15","84",".","56","38"
"06/15/2001","140","Ozone","Alpine","06-073-1006","AQS","17","140",".","69","57"
"06/16/2001","177","Ozone","Alpine","06-073-1006","AQS","15","177",".","65","37"
"06/17/2001","122","Ozone","Alpine","06-073-1006","AQS","10","122",".","58","33"
"06/18/2001","119","Ozone","Alpine","06-073-1006","AQS","15","119","43","93","39"
"06/19/2001","150","Ozone","Alpine","06-073-1006","AQS","19","150",".","58","55"
"06/20/2001","90","Ozone","Alpine","06-073-1006","AQS","17","90",".","64","38"
"06/21/2001","71","PM2.5","Chula Vista","06-073-0001","AQS","16","58",".","71","48"
"06/22/2001","77","Ozone","Alpine","06-073-1006","AQS","25","77",".","67","71"
"06/23/2001","61","Ozone","Alpine","06-073-1006","AQS","13","61",".","51","32"
"06/24/2001","71","Ozone","Alpine","06-073-1006","AQS","11","71","31","52","27"
"06/25/2001","56","PM2.5","San Diego-12th Ave","06-073-1007","AQS","11","48",".","56","26"
"06/26/2001","61","Ozone","Alpine","06-073-1006","AQS","15","61","32","40","35"
"06/27/2001","95","PM2.5","San Diego-12th Ave","06-073-1007","AQS","10","46",".","95","31"
"06/28/2001","67","Ozone","Alpine","06-073-1006","AQS","10","67",".","29","29"
"06/29/2001","108","Ozone","Alpine","06-073-1006","AQS","9","108",".","53","30"
"06/30/2001","133","Ozone","Alpine","06-073-1006","AQS","8","133","31","76","37"
"07/01/2001","143","Ozone","Alpine","06-073-1006","AQS","7","143",".","58","50"
"07/02/2001","80","Ozone","Alpine","06-073-1006","AQS","14","80",".","59","45"
"07/03/2001","87","Ozone","Alpine","06-073-1006","AQS","19","87",".","70","51"
"07/04/2001","129","Ozone","Alpine","06-073-1006","AQS","18","129",".","69","33"
"07/05/2001","72","PM2.5","Escondido","06-073-1002","AQS","13","54",".","72","43"
"07/06/2001","77","Ozone","Alpine","06-073-1006","AQS","9","77","36","74","32"
"07/07/2001","48","PM2.5","San Diego-12th Ave","06-073-1007","AQS","10","46",".","48","25"
"07/08/2001","48","Ozone","Alpine","06-073-1006","AQS","7","48",".","45","21"
"07/09/2001","45","PM2.5","Escondido","06-073-1002","AQS","8","44",".","45","26"
"07/10/2001","45","Ozone","Alpine","06-073-1006","AQS","8","45",".","43","27"
"07/11/2001","50","Ozone","Alpine","06-073-1006","AQS","8","50",".","43","25"
"07/12/2001","93","Ozone","Alpine","06-073-1006","AQS","9","93","27","42","32"
"07/13/2001","101","Ozone","Alpine","06-073-1006","AQS","9","101",".","51","42"
"07/14/2001","133","Ozone","Alpine","06-073-1006","AQS","10","133",".","59","27"
"07/15/2001","74","Ozone","Alpine","06-073-1006","AQS","10","74",".","60","20"
"07/16/2001","51","Ozone","Alpine","06-073-1006","AQS","10","51",".","39","28"
"07/17/2001","49","Ozone","Alpine","06-073-1006","AQS","9","49",".","40","42"
"07/18/2001","53","PM2.5","San Diego-12th Ave","06-073-1007","AQS","9","47","28","53","32"
"07/19/2001","46","PM2.5","El Cajon","06-073-0003","AQS","9","45",".","46","29"
"07/20/2001","46","Ozone","Alpine","06-073-1006","AQS","10","46",".","40","32"
"07/21/2001","61","Ozone","Alpine","06-073-1006","AQS","9","61",".","36","24"
"07/22/2001","67","Ozone","Alpine","06-073-1006","AQS","9","67",".","34","23"
"07/23/2001","44","Ozone","Alpine","06-073-1006","AQS","10","44",".","42","26"
"07/24/2001","47","Ozone","Alpine","06-073-1006","AQS","22","47","28","43","22"
"07/25/2001","58","Ozone","Alpine","06-073-1006","AQS","23","58",".","41","25"
"07/26/2001","90","Ozone","Alpine","06-073-1006","AQS","7","90",".","48","27"
"07/27/2001","122","Ozone","Alpine","06-073-1006","AQS","8","122",".","58","34"
"07/28/2001","150","Ozone","Alpine","06-073-1006","AQS","8","150",".","52","35"
"07/29/2001","90","Ozone","Alpine","06-073-1006","AQS","6","90",".","60","32"
"07/30/2001","54","PM2.5","El Cajon","06-073-0003","AQS","6","49","31","54","25"
"07/31/2001","50","Ozone","Alpine","06-073-1006","AQS","6","50",".","48","20"
"08/01/2001","42","Ozone","Alpine","06-073-1006","AQS","7","42",".","39","25"
"08/02/2001","58","Ozone","Alpine","06-073-1006","AQS","8","58",".","52","34"
"08/03/2001","77","Ozone","Alpine","06-073-1006","AQS","8","77",".","58","40"
"08/04/2001","140","Ozone","Alpine","06-073-1006","AQS","8","140",".","56","28"
"08/05/2001","143","Ozone","Alpine","06-073-1006","AQS","8","143","26","54","36"
"08/06/2001","136","Ozone","Alpine","06-073-1006","AQS","11","136",".","54","45"
"08/07/2001","150","Ozone","Alpine","06-073-1006","AQS","10","150",".","59","45"
"08/08/2001","100","Ozone","Alpine","06-073-1006","AQS","8","100",".","57","41"
"08/09/2001","77","Ozone","Alpine","06-073-1006","AQS","9","77",".","58","38"
"08/10/2001","58","Ozone","Alpine","06-073-1006","AQS","9","58",".","56","33"
"08/11/2001","97","Ozone","Alpine","06-073-1006","AQS","10","97","36","62","26"
"08/12/2001","100","Ozone","Alpine","06-073-1006","AQS","7","100",".","58","29"
"08/13/2001","112","Ozone","Alpine","06-073-1006","AQS","10","112",".","61","39"
"08/14/2001","112","Ozone","Alpine","06-073-1006","AQS","11","112",".","54","47"
"08/15/2001","151","Ozone","Alpine","06-073-1006","AQS","11","151",".","60","46"
"08/16/2001","133","Ozone","Alpine","06-073-1006","AQS","9","133",".","66","47"
"08/17/2001","100","Ozone","Alpine","06-073-1006","AQS","11","100","45","72","53"
"08/18/2001","101","Ozone","Alpine","06-073-1006","AQS","16","101",".","65","38"
"08/19/2001","84","Ozone","Alpine","06-073-1006","AQS","10","84",".","62","38"
"08/20/2001","65","PM2.5","El Cajon","06-073-0003","AQS","10","42",".","65","40"
"08/21/2001","69","PM2.5","El Cajon","06-073-0003","AQS","11","61",".","69","32"
"08/22/2001","77","Ozone","Alpine","06-073-1006","AQS","11","77",".","56","26"
"08/23/2001","101","Ozone","Alpine","06-073-1006","AQS","11","101","46","55","31"
"08/24/2001","143","Ozone","Alpine","06-073-1006","AQS","14","143",".","61","40"
"08/25/2001","177","Ozone","Alpine","06-073-1006","AQS","10","177",".","60","32"
"08/26/2001","177","Ozone","Alpine","06-073-1006","AQS","13","177",".","91","42"
"08/27/2001","100","Ozone","Alpine","06-073-1006","AQS","19","100",".","70","73"
"08/28/2001","122","Ozone","Alpine","06-073-1006","AQS","15","122",".","63","39"
"08/29/2001","61","PM2.5","Kearny Mesa","06-073-0006","AQS","17","50","52","61","25"
"08/30/2001","61","Ozone","Alpine","06-073-1006","AQS","13","61",".","48","25"
"08/31/2001","46","Ozone","Alpine","06-073-1006","AQS","14","46",".","41","41"
"09/01/2001","45","Ozone","Alpine","06-073-1006","AQS","19","45",".","43","45"
"09/02/2001","50","Ozone","Alpine","06-073-1006","AQS","15","50",".","41","28"
"09/03/2001","48","Ozone","Alpine","06-073-1006","AQS","10","48",".","42","21"
"09/04/2001","49","Ozone","Alpine","06-073-1006","AQS","13","49","31","45","30"
"09/05/2001","52","PM2.5","Escondido","06-073-1002","AQS","15","48",".","52","37"
"09/06/2001","67","PM2.5","El Cajon","06-073-0003","AQS","14","33",".","67","30"
"09/07/2001","56","PM2.5","El Cajon","06-073-0003","AQS","8","45",".","56","27"
"09/08/2001","59","PM2.5","San Diego-12th Ave","06-073-1007","AQS","8","58",".","59","21"
"09/09/2001","80","Ozone","Alpine","06-073-1006","AQS","9","80",".","62","17"
"09/10/2001","58","Ozone","Alpine","06-073-1006","AQS","10","58","35","55","28"
"09/11/2001","54","Ozone","Alpine","06-073-1006","AQS","10","54","25","52","30"
"09/12/2001","67","Ozone","Alpine","06-073-1006","AQS","11","67",".","44","26"
"09/13/2001","50","Ozone","Alpine","06-073-1006","AQS","13","50",".","46","33"
"09/14/2001","103","NO2","Otay Mesa","06-073-2007","AQS","31","101",".","71","103"
"09/15/2001","122","Ozone","Alpine","06-073-1006","AQS","15","122",".","69","40"
"09/16/2001","80","Ozone","Alpine","06-073-1006","AQS","11","80","39","58","35"
"09/17/2001","67","Ozone","Alpine","06-073-1006","AQS","8","67",".","56","42"
"09/18/2001","64","PM2.5","Escondido","06-073-1002","AQS","10","58",".","64","34"
"09/19/2001","97","Ozone","Alpine","06-073-1006","AQS","8","97",".","71","35"
"09/20/2001","115","Ozone","Alpine","06-073-1006","AQS","9","115",".","77","35"
"09/21/2001","90","Ozone","Camp Pendleton","06-073-1008","AQS","15","90",".","76","49"
"09/22/2001","97","Ozone","Alpine","06-073-1006","AQS","16","97","37","76","39"
"09/23/2001","151","Ozone","Alpine","06-073-1006","AQS","11","151",".","72","39"
"09/24/2001","129","Ozone","Alpine","06-073-1006","AQS","25","129",".","78","72"
"09/25/2001","87","Ozone","Alpine","06-073-1006","AQS","27","87",".","61","65"
"09/26/2001","85","NO2","Otay Mesa","06-073-2007","AQS","16","44","58","55","85"
"09/27/2001","110","NO2","Otay Mesa","06-073-2007","AQS","31","90",".","74","110"
"09/28/2001","90","Ozone","Camp Pendleton","06-073-1008","AQS","24","90","77","73","77"
"09/29/2001","182","Ozone","Camp Pendleton","06-073-1008","AQS","33","182",".","89","100"
"09/30/2001","182","Ozone","Escondido","06-073-1002","AQS","42","182",".","66","102"
"10/01/2001","79","NO2","San Diego-12th Ave","06-073-1007","AQS","26","50",".","73","79"
"10/02/2001","66","PM2.5","El Cajon","06-073-0003","AQS","19","49",".","66","50"
"10/03/2001","81","PM2.5","El Cajon","06-073-0003","AQS","13","49",".","81","45"
"10/04/2001","64","PM2.5","El Cajon","06-073-0003","AQS","14","44","40","64","48"
"10/05/2001","52","PM2.5","Escondido","06-073-1002","AQS","8","43",".","52","22"
"10/06/2001","45","PM2.5","El Cajon","06-073-0003","AQS","7","45",".","45","18"
"10/07/2001","46","Ozone","Alpine","06-073-1006","AQS","9","46",".","39","25"
"10/08/2001","55","PM2.5","Escondido","06-073-1002","AQS","9","50",".","55","28"
"10/09/2001","50","PM2.5","El Cajon","06-073-0003","AQS","10","44",".","50","42"
"10/10/2001","80","Ozone","Del Mar","06-073-1001","AQS","11","80","49","77","45"
"10/11/2001","101","Ozone","Alpine","06-073-1006","AQS","17","101",".","77","65"
"10/12/2001","101","Ozone","Alpine","06-073-1006","AQS","23","101",".","82","71"
"10/13/2001","136","Ozone","Alpine","06-073-1006","AQS","34","136",".","72","103"
"10/14/2001","156","Ozone","Alpine","06-073-1006","AQS","28","156",".","92","78"
"10/15/2001","108","Ozone","Alpine","06-073-1006","AQS","32","108",".","89","83"
"10/16/2001","106","NO2","Otay Mesa","06-073-2007","AQS","40","97","47","98","106"
"10/17/2001","102","NO2","Otay Mesa","06-073-2007","AQS","23","71",".","90","102"
"10/18/2001","83","NO2","Otay Mesa","06-073-2007","AQS","28","44","57","68","83"
"10/19/2001","89","NO2","Otay Mesa","06-073-2007","AQS","27","71",".","69","89"
"10/20/2001","87","Ozone","Alpine","06-073-1006","AQS","13","87",".","65","52"
"10/21/2001","72","PM2.5","El Cajon","06-073-0003","AQS","11","58",".","72","35"
"10/22/2001","63","PM2.5","El Cajon","06-073-0003","AQS","13","44","41","63","45"
"10/23/2001","74","PM2.5","El Cajon","06-073-0003","AQS","14","47",".","74","38"
"10/24/2001","96","PM2.5","Escondido","06-073-1002","AQS","13","50","54","96","42"
"10/25/2001","99","PM2.5","Escondido","06-073-1002","AQS","30","51",".","99","69"
"10/26/2001","121","PM2.5","San Diego-12th Ave","06-073-1007","AQS","32","112",".","121","82"
"10/27/2001","88","PM2.5","El Cajon","06-073-0003","AQS","22","54",".","88","43"
"10/28/2001","52","PM2.5","Escondido","06-073-1002","AQS","10","43","27","52","37"
"10/29/2001","59","PM2.5","Escondido","06-073-1002","AQS","17","51",".","59","45"
"10/30/2001","56","PM2.5","Escondido","06-073-1002","AQS","18","44",".","56","49"
"10/31/2001","67","NO2","Otay Mesa","06-073-2007","AQS","23","34","44","40","67"
"11/01/2001","42","PM2.5","Escondido","06-073-1002","AQS","15","38",".","42","40"
"11/02/2001","92","PM2.5","Escondido","06-073-1002","AQS","15","48",".","92","55"
"11/03/2001","106","PM2.5","Escondido","06-073-1002","AQS","15","58","42","106","41"
"11/04/2001","114","PM2.5","Escondido","06-073-1002","AQS","13","47",".","114","42"
"11/05/2001","117","PM2.5","El Cajon","06-073-0003","AQS","15","47",".","117","44"
"11/06/2001","129","PM2.5","El Cajon","06-073-0003","AQS","15","45",".","129","44"
"11/07/2001","128","PM2.5","El Cajon","06-073-0003","AQS","16","43",".","128","49"
"11/08/2001","127","PM2.5","San Diego-12th Ave","06-073-1007","AQS","27","77",".","127","66"
"11/09/2001","114","PM2.5","El Cajon","06-073-0003","AQS","18","51","51","114","46"
"11/10/2001","72","PM2.5","El Cajon","06-073-0003","AQS","13","44",".","72","39"
"11/11/2001","69","PM2.5","San Diego-12th Ave","06-073-1007","AQS","16","54",".","69","47"
"11/12/2001","58","PM2.5","Chula Vista","06-073-0001","AQS","19","42",".","58","35"
"11/13/2001","72","NO2","Camp Pendleton","06-073-1008","AQS","16","39",".","31","72"
