"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2013","158","PM2.5","Escondido","06-073-1002","AQS","30","41","27","158","32"
"01/02/2013","69","PM2.5","El Cajon","06-073-0003","AQS","16","39",".","69","51"
"01/03/2013","72","PM2.5","Escondido","06-073-1002","AQS","19","42",".","72","67"
"01/04/2013","80","PM2.5","Escondido","06-073-1002","AQS","17","42","25","80","54"
"01/05/2013","93","PM2.5","Escondido","06-073-1002","AQS","18","41",".","93","40"
"01/06/2013","72","PM2.5","Escondido","06-073-1002","AQS","17","42",".","72","36"
"01/07/2013","52","PM2.5","Escondido","06-073-1002","AQS","13","41","13","52","42"
"01/08/2013","71","PM2.5","Escondido","06-073-1002","AQS","16","41",".","71","60"
"01/09/2013","76","PM2.5","El Cajon","06-073-0003","AQS","18","40",".","76","60"
"01/10/2013","46","PM2.5","El Cajon","06-073-0003","AQS","7","40","19","46","35"
"01/11/2013","56","PM2.5","Escondido","06-073-1002","AQS","10","36",".","56","52"
"01/12/2013","78","PM2.5","Escondido","06-073-1002","AQS","11","36",".","78","38"
"01/13/2013","86","PM2.5","Escondido","06-073-1002","AQS","15","43","29","86","41"
"01/14/2013","74","PM2.5","Escondido","06-073-1002","AQS","15","39",".","74","44"
"01/15/2013","79","PM2.5","Escondido","06-073-1002","AQS","15","38",".","79","73"
"01/16/2013","76","PM2.5","Escondido","06-073-1002","AQS","19","34","28","76","57"
"01/17/2013","53","PM2.5","Escondido","06-073-1002","AQS","17","39","11","53","50"
"01/18/2013","59","PM2.5","El Cajon","06-073-0003","AQS","20","41",".","59","51"
"01/19/2013","70","PM2.5","Escondido","06-073-1002","AQS","24","40","19","70","40"
"01/20/2013","70","PM2.5","Escondido","06-073-1002","AQS","22","41",".","70","42"
"01/21/2013","56","PM2.5","El Cajon","06-073-0003","AQS","19","41",".","56","47"
"01/22/2013","73","NO2","Otay Mesa","06-073-2007","AQS","18","40","31","54","73"
"01/23/2013","55","PM2.5","Escondido","06-073-1002","AQS","22","28",".","55","49"
"01/24/2013","49","PM2.5","El Cajon","06-073-0003","AQS","9","23",".","49","42"
"01/25/2013","51","PM2.5","El Cajon","06-073-0003","AQS","9","23","12","51","36"
