"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"04/06/2011","63","PM2.5","El Cajon","06-073-0003","AQS","5","45","31","63","29"
"04/07/2011","50","PM2.5","Escondido","06-073-1002","AQS","3","48",".","50","45"
"04/08/2011","46","Ozone","Kearny Mesa","06-073-0006","AQS","5","46",".","25","39"
"04/09/2011","51","Ozone","Kearny Mesa","06-073-0006","AQS","7","51","11","31","39"
"04/10/2011","54","Ozone","Kearny Mesa","06-073-0006","AQS","9","54",".","51","30"
"04/11/2011","67","Ozone","Alpine","06-073-1006","AQS","9","67",".","59","41"
"04/12/2011","64","Ozone","Alpine","06-073-1006","AQS","9","64","25","60","39"
"04/13/2011","56","PM2.5","Escondido","06-073-1002","AQS","5","54",".","56","25"
"04/14/2011","87","Ozone","Alpine","06-073-1006","AQS","8","87",".","66","53"
"04/15/2011","108","Ozone","Kearny Mesa","06-073-0006","AQS","11","108","72","75","67"
"04/16/2011","169","Ozone","Alpine","06-073-1006","AQS","14","169",".","74","53"
"04/17/2011","84","Ozone","Escondido","06-073-1002","AQS","9","84",".","66","45"
"04/18/2011","40","PM2.5","Escondido","06-073-1002","AQS","6","33","12","40","23"
"04/19/2011","47","PM2.5","El Cajon","06-073-0003","AQS","5","34",".","47","19"
"04/20/2011","37","Ozone","Del Mar","06-073-1001","AQS","5","37",".","28","13"
"04/21/2011","39","PM2.5","Escondido","06-073-1002","AQS","6","35","18","39","17"
"04/22/2011","43","Ozone","Del Mar","06-073-1001","AQS","5","43",".","37","14"
"04/23/2011","50","PM2.5","El Cajon","06-073-0003","AQS","5","49",".","50","13"
"04/24/2011","40","Ozone","Kearny Mesa","06-073-0006","AQS","5","40",".","28","12"
"04/25/2011","46","Ozone","Alpine","06-073-1006","AQS","6","46",".","28","26"
"04/26/2011","55","PM2.5","Escondido","06-073-1002","AQS","6","54","27","55","36"
"04/27/2011","105","Ozone","Alpine","06-073-1006","AQS","9","105","52","58","42"
"04/28/2011","97","Ozone","Alpine","06-073-1006","AQS","9","97",".","58","62"
"04/29/2011","63","PM2.5","Escondido","06-073-1002","AQS","5","51",".","63","26"
"04/30/2011","80","Ozone","Kearny Mesa","06-073-0006","AQS","8","80","31","56","52"
"05/01/2011","64","Ozone","Camp Pendleton","06-073-1008","AQS","10","64",".","41","51"
"05/02/2011","67","Ozone","Kearny Mesa","06-073-0006","AQS","9","67",".","43","54"
"05/03/2011","100","Ozone","Alpine","06-073-1006","AQS","10","100","53","50","58"
"05/04/2011","136","Ozone","Alpine","06-073-1006","AQS","10","136",".","59","72"
"05/05/2011","122","Ozone","Alpine","06-073-1006","AQS","8","122",".","74","42"
"05/06/2011","81","PM2.5","El Cajon","06-073-0003","AQS","7","64","38","81","26"
"05/07/2011","65","PM2.5","Escondido","06-073-1002","AQS","5","51",".","65","25"
"05/08/2011","51","PM2.5","Escondido","06-073-1002","AQS","3","45",".","51","14"
"05/09/2011","48","Ozone","Pala Airpad","06-073-1201","AQS","3","48","21","38","19"
"05/10/2011","51","PM2.5","Escondido","06-073-1002","AQS","5","51",".","51","49"
"05/11/2011","64","Ozone","Alpine","06-073-1006","AQS","5","64","32","61","36"
"05/12/2011","80","Ozone","Alpine","06-073-1006","AQS","6","80","31","66","19"
"05/13/2011","69","PM2.5","Escondido","06-073-1002","AQS","7","67",".","69","29"
"05/14/2011","58","PM2.5","Escondido","06-073-1002","AQS","5","51",".","58","19"
"05/15/2011","47","Ozone","Kearny Mesa","06-073-0006","AQS","5","47","18","43","25"
"05/16/2011","44","Ozone","Escondido","06-073-1002","AQS","6","44","10","38","39"
"05/17/2011","45","Ozone","Del Mar","06-073-1001","AQS","5","45",".","42","39"
"05/18/2011","42","Ozone","Alpine","06-073-1006","AQS","5","42","15","39","28"
"05/19/2011","51","PM2.5","Escondido","06-073-1002","AQS","7","49",".","51","37"
"05/20/2011","63","PM2.5","Escondido","06-073-1002","AQS","6","51",".","63","25"
"05/21/2011","66","PM2.5","El Cajon","06-073-0003","AQS","5","51","27","66","14"
"05/22/2011","61","PM2.5","Escondido","06-073-1002","AQS","3","47",".","61","16"
"05/23/2011","59","PM2.5","Escondido","06-073-1002","AQS","3","49",".","59","24"
"05/24/2011","61","Ozone","Alpine","06-073-1006","AQS","5","61","31","59","37"
"05/25/2011","77","Ozone","Pala Airpad","06-073-1201","AQS","6","77",".","59","47"
"05/26/2011","53","PM2.5","El Cajon","06-073-0003","AQS","5","51",".","53","28"
"05/27/2011","74","Ozone","Alpine","06-073-1006","AQS","3","74","39","59","38"
"05/28/2011","61","PM2.5","Escondido","06-073-1002","AQS","3","42",".","61","23"
"05/29/2011","48","PM2.5","Escondido","06-073-1002","AQS","5","42",".","48","17"
"05/30/2011","58","Ozone","Alpine","06-073-1006","AQS","5","58","25","55","31"
"05/31/2011","64","Ozone","Alpine","06-073-1006","AQS","6","64",".","56","41"
"06/01/2011","48","PM2.5","Escondido","06-073-1002","AQS","6","46",".","48","28"
"06/02/2011","51","Ozone","Alpine","06-073-1006","AQS","7","51","35","43","27"
"06/03/2011","55","PM2.5","Escondido","06-073-1002","AQS","9","54",".","55","42"
"06/04/2011","58","PM2.5","Escondido","06-073-1002","AQS","5","54",".","58","21"
"06/05/2011","54","Ozone","Alpine","06-073-1006","AQS","5","54","14","52","25"
"06/06/2011","43","Ozone","Alpine","06-073-1006","AQS","3","43",".","32","27"
"06/07/2011","48","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","5","48",".","48","33"
"06/08/2011","58","PM2.5","Escondido","06-073-1002","AQS","3","48","30","58","17"
"06/09/2011","61","PM2.5","Escondido","06-073-1002","AQS","5","44",".","61","18"
"06/10/2011","54","PM2.5","Escondido","06-073-1002","AQS","6","49",".","54","25"
"06/11/2011","64","Ozone","Alpine","06-073-1006","AQS","5","64","15","56","19"
"06/12/2011","53","PM2.5","Escondido","06-073-1002","AQS","5","49",".","53","12"
"06/13/2011","52","PM2.5","Escondido","06-073-1002","AQS","6","41",".","52","15"
"06/14/2011","60","PM2.5","Escondido","06-073-1002","AQS","6","50","31","60","20"
"06/15/2011","62","PM2.5","El Cajon","06-073-0003","AQS","6","54",".","62","20"
"06/16/2011","54","PM2.5","Escondido","06-073-1002","AQS","5","54","13","54","23"
"06/17/2011","55","PM2.5","Escondido","06-073-1002","AQS","5","54","18","55","22"
"06/18/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71",".","57","11"
"06/19/2011","53","PM2.5","Pala Airpad","06-073-1201","AQS","5","50",".","53","11"
"06/20/2011","54","PM2.5","Escondido","06-073-1002","AQS","6","50","27","54","20"
"06/21/2011","101","Ozone","Alpine","06-073-1006","AQS","6","101",".","62","25"
"06/22/2011","126","Ozone","Alpine","06-073-1006","AQS","6","126","19","67","19"
"06/23/2011","101","Ozone","Alpine","06-073-1006","AQS","6","101","19","64","22"
"06/24/2011","74","Ozone","Alpine","06-073-1006","AQS","6","74",".","62","20"
"06/25/2011","101","Ozone","Alpine","06-073-1006","AQS","3","101",".","55","14"
"06/26/2011","115","Ozone","Alpine","06-073-1006","AQS","3","115","28","55","19"
"06/27/2011","93","Ozone","Alpine","06-073-1006","AQS","5","93",".","59","27"
"06/28/2011","71","Ozone","Alpine","06-073-1006","AQS","3","71",".","65","25"
"06/29/2011","52","PM2.5","Escondido","06-073-1002","AQS","3","40","19","52","17"
"06/30/2011","58","Ozone","Alpine","06-073-1006","AQS","5","58",".","31","24"
"07/01/2011","140","Ozone","Alpine","06-073-1006","AQS","6","140",".","52","42"
"07/02/2011","161","Ozone","Alpine","06-073-1006","AQS","6","161","39","62","21"
"07/03/2011","101","Ozone","Alpine","06-073-1006","AQS","5","101",".","66","17"
"07/04/2011","64","PM2.5","El Cajon","06-073-0003","AQS","6","64",".","64","24"
"07/05/2011","64","PM2.5","El Cajon","06-073-0003","AQS","5","61","26","64","32"
"07/06/2011","77","Ozone","Alpine","06-073-1006","AQS","5","77",".","54","23"
"07/07/2011","61","Ozone","Alpine","06-073-1006","AQS","5","61",".","53","26"
"07/08/2011","56","PM2.5","El Cajon","06-073-0003","AQS","5","40","45","56","22"
"07/09/2011","57","PM2.5","El Cajon","06-073-0003","AQS","5","54",".","57","18"
"07/10/2011","67","Ozone","Alpine","06-073-1006","AQS","5","67",".","63","14"
"07/11/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71","27","61","19"
"07/12/2011","52","PM2.5","Escondido","06-073-1002","AQS","5","45",".","52","18"
"07/13/2011","50","PM2.5","Escondido","06-073-1002","AQS","5","50",".","50","19"
"07/14/2011","43","PM2.5","Escondido","06-073-1002","AQS","6","42","36","43","22"
"07/15/2011","43","PM2.5","Escondido","06-073-1002","AQS","6","42",".","43","11"
"07/16/2011","44","Ozone","Alpine","06-073-1006","AQS","3","44",".","43","11"
"07/17/2011","54","Ozone","Alpine","06-073-1006","AQS","3","54","16","48","13"
"07/18/2011","90","Ozone","Alpine","06-073-1006","AQS","6","90",".","54","19"
"07/19/2011","97","Ozone","Alpine","06-073-1006","AQS","6","97",".","55","25"
"07/20/2011","64","Ozone","Alpine","06-073-1006","AQS","5","64","40","58","18"
"07/21/2011","67","Ozone","Alpine","06-073-1006","AQS","5","67",".","59","18"
"07/22/2011","58","Ozone","Alpine","06-073-1006","AQS","5","58",".","56","17"
"07/23/2011","58","Ozone","Alpine","06-073-1006","AQS","5","58","17","50","13"
"07/24/2011","51","Ozone","Alpine","06-073-1006","AQS","5","51",".","49","16"
"07/25/2011","87","Ozone","Alpine","06-073-1006","AQS","6","87",".","52","41"
"07/26/2011","59","PM2.5","El Cajon","06-073-0003","AQS","6","58","41","59","23"
"07/27/2011","55","PM2.5","Escondido","06-073-1002","AQS","3","42",".","55","17"
"07/28/2011","49","PM2.5","Escondido","06-073-1002","AQS","5","45",".","49","14"
"07/29/2011","53","PM2.5","Escondido","06-073-1002","AQS","5","51","17","53","12"
"07/30/2011","54","PM2.5","Escondido","06-073-1002","AQS","5","46",".","54","10"
"07/31/2011","61","Ozone","Alpine","06-073-1006","AQS","5","61",".","56","13"
"08/01/2011","115","Ozone","Alpine","06-073-1006","AQS","6","115","36","59","26"
"08/02/2011","100","Ozone","Alpine","06-073-1006","AQS","6","100",".","54","23"
"08/03/2011","71","Ozone","Alpine","06-073-1006","AQS","6","71",".","53","31"
"08/04/2011","67","Ozone","Alpine","06-073-1006","AQS","7","67","22","55","28"
"08/05/2011","52","PM2.5","Escondido","06-073-1002","AQS","5","46",".","52","17"
"08/06/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71",".","56","19"
"08/07/2011","87","Ozone","Alpine","06-073-1006","AQS","5","87","19","62","14"
"08/08/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71",".","61","24"
"08/09/2011","74","Ozone","Alpine","06-073-1006","AQS","5","74","23","63","22"
"08/10/2011","58","PM2.5","Escondido","06-073-1002","AQS","5","58","22","58","22"
"08/11/2011","56","PM2.5","Escondido","06-073-1002","AQS","5","51",".","56","18"
"08/12/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71",".","57","16"
"08/13/2011","101","Ozone","Alpine","06-073-1006","AQS","5","101","20","60","18"
"08/14/2011","112","Ozone","Alpine","06-073-1006","AQS","5","112",".","71","15"
"08/15/2011","115","Ozone","Alpine","06-073-1006","AQS","6","115",".","68","22"
"08/16/2011","93","Ozone","Alpine","06-073-1006","AQS","7","93","24","68","34"
"08/17/2011","87","Ozone","Alpine","06-073-1006","AQS","6","87",".","63","28"
"08/18/2011","108","Ozone","Alpine","06-073-1006","AQS","7","108",".","71","41"
"08/19/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71","44","67","25"
"08/20/2011","74","Ozone","Alpine","06-073-1006","AQS","5","74",".","63","19"
"08/21/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71",".","60","14"
"08/22/2011","101","Ozone","Alpine","06-073-1006","AQS","6","101","22","58","18"
"08/23/2011","129","Ozone","Alpine","06-073-1006","AQS","7","129",".","59","25"
"08/24/2011","105","Ozone","Alpine","06-073-1006","AQS","6","105",".","60","28"
"08/25/2011","112","Ozone","Alpine","06-073-1006","AQS","7","112","35","59","38"
"08/26/2011","126","Ozone","Alpine","06-073-1006","AQS","6","126",".","60","28"
"08/27/2011","159","Ozone","Alpine","06-073-1006","AQS","8","159",".","59","33"
"08/28/2011","136","Ozone","Alpine","06-073-1006","AQS","6","136","29","61","19"
"08/29/2011","108","Ozone","Alpine","06-073-1006","AQS","6","108",".","58","26"
"08/30/2011","77","Ozone","Alpine","06-073-1006","AQS","5","77",".","66","24"
"08/31/2011","71","Ozone","Alpine","06-073-1006","AQS","5","71","39","62","24"
"09/01/2011","67","Ozone","Alpine","06-073-1006","AQS","6","67",".","60","24"
"09/02/2011","87","Ozone","Alpine","06-073-1006","AQS","6","87",".","64","24"
"09/03/2011","108","Ozone","Alpine","06-073-1006","AQS","5","108","24","71","15"
"09/04/2011","90","Ozone","Alpine","06-073-1006","AQS","3","90",".","64","15"
"09/05/2011","68","PM2.5","Escondido","06-073-1002","AQS","6","36",".","68","33"
"09/06/2011","112","Ozone","Del Mar","06-073-1001","AQS","8","112","54","60","60"
"09/07/2011","96","NO2","Otay Mesa","06-073-2007","AQS","8","84",".","55","96"
"09/08/2011","8","CO","Escondido","06-073-1002","AQS","8",".",".",".","."
"09/09/2011","69","PM2.5","Escondido","06-073-1002","AQS","2","50",".","69","."
"09/10/2011","61","PM2.5","Escondido","06-073-1002","AQS","2","49","26","61","17"
"09/11/2011","61","Ozone","Alpine","06-073-1006","AQS","2","61","19","49","17"
"09/12/2011","55","PM2.5","Escondido","06-073-1002","AQS","5","54","33","55","36"
"09/13/2011","57","PM2.5","Escondido","06-073-1002","AQS","3","49",".","57","22"
"09/14/2011","61","PM2.5","El Cajon","06-073-0003","AQS","5","49",".","61","18"
"09/15/2011","65","PM2.5","El Cajon","06-073-0003","AQS","3","49","26","65","21"
"09/16/2011","58","PM2.5","Escondido","06-073-1002","AQS","2","43",".","58","20"
"09/17/2011","58","PM2.5","Escondido","06-073-1002","AQS","3","47",".","58","25"
"09/18/2011","77","Ozone","Alpine","06-073-1006","AQS","6","77","30","71","27"
"09/19/2011","86","PM2.5","Escondido","06-073-1002","AQS","6","77",".","86","32"
"09/20/2011","71","PM2.5","Escondido","06-073-1002","AQS","5","71",".","71","24"
"09/21/2011","68","PM2.5","El Cajon","06-073-0003","AQS","6","58","25","68","26"
"09/22/2011","67","PM2.5","El Cajon","06-073-0003","AQS","7","64",".","67","31"
"09/23/2011","79","PM2.5","Escondido","06-073-1002","AQS","9","67",".","79","28"
"09/24/2011","71","PM2.5","Escondido","06-073-1002","AQS","6","61","30","71","21"
"09/25/2011","61","Ozone","Alpine","06-073-1006","AQS","5","61",".","58","9"
"09/26/2011","59","PM2.5","Escondido","06-073-1002","AQS","5","54",".","59","24"
"09/27/2011","87","Ozone","Camp Pendleton","06-073-1008","AQS","8","87","31","75","42"
"09/28/2011","75","PM2.5","Escondido","06-073-1002","AQS","6","51",".","75","28"
"09/29/2011","66","PM2.5","Escondido","06-073-1002","AQS","7","43",".","66","27"
"09/30/2011","64","PM2.5","Escondido","06-073-1002","AQS","7","43","41","64","28"
"10/01/2011","64","PM2.5","Escondido","06-073-1002","AQS","7","58",".","64","40"
"10/02/2011","58","PM2.5","Escondido","06-073-1002","AQS","9","47",".","58","32"
"10/03/2011","49","PM2.5","Escondido","06-073-1002","AQS","7","35","22","49","28"
"10/04/2011","38","Ozone","Del Mar","06-073-1001","AQS","7","38",".","30","26"
"10/05/2011","39","NO2","Otay Mesa","06-073-2007","AQS","8","37",".","30","39"
"10/06/2011","39","PM2.5","Escondido","06-073-1002","AQS","7","38","27","39","32"
"10/07/2011","52","PM2.5","Escondido","06-073-1002","AQS","8","43",".","52","38"
"10/08/2011","59","PM2.5","Escondido","06-073-1002","AQS","9","49",".","59","42"
"10/09/2011","54","PM2.5","Escondido","06-073-1002","AQS","9","51","12","54","40"
"10/10/2011","67","Ozone","Alpine","06-073-1006","AQS","13","67",".","57","39"
"10/11/2011","90","Ozone","Alpine","06-073-1006","AQS","13","90",".","65","80"
"10/12/2011","100","NO2","Otay Mesa","06-073-2007","AQS","15","84","43","65","100"
"10/13/2011","101","Ozone","Alpine","06-073-1006","AQS","18","101","43","65","65"
"10/14/2011","87","Ozone","Alpine","06-073-1006","AQS","13","87",".","65","64"
"10/15/2011","76","PM2.5","Escondido","06-073-1002","AQS","6","71","21","76","20"
"10/16/2011","74","PM2.5","Escondido","06-073-1002","AQS","6","67",".","74","23"
"10/17/2011","65","PM2.5","Escondido","06-073-1002","AQS","14","48",".","65","46"
"10/18/2011","81","PM2.5","Escondido","06-073-1002","AQS","7","48","23","81","23"
"10/19/2011","76","PM2.5","Escondido","06-073-1002","AQS","6","40",".","76","24"
"10/20/2011","64","PM2.5","El Cajon","06-073-0003","AQS","6","47",".","64","32"
"10/21/2011","87","PM2.5","Escondido","06-073-1002","AQS","7","54","24","87","37"
"10/22/2011","100","Ozone","Camp Pendleton","06-073-1008","AQS","9","100",".","95","33"
"10/23/2011","95","PM2.5","El Cajon","06-073-0003","AQS","9","67",".","95","20"
"10/24/2011","80","PM2.5","El Cajon","06-073-0003","AQS","7","77","28","80","23"
"10/25/2011","52","PM2.5","Escondido","06-073-1002","AQS","5","37",".","52","27"
"10/26/2011","53","PM2.5","Escondido","06-073-1002","AQS","7","41",".","53","29"
"10/27/2011","63","NO2","Otay Mesa","06-073-2007","AQS","14","45","21","56","63"
"10/28/2011","71","NO2","Otay Mesa","06-073-2007","AQS","16","49",".","59","71"
"10/29/2011","71","Ozone","Alpine","06-073-1006","AQS","17","71",".","69","54"
"10/30/2011","105","Ozone","Kearny Mesa","06-073-0006","AQS","19","105","55","71","52"
"10/31/2011","100","Ozone","Pala Airpad","06-073-1201","AQS","19","100",".","75","60"
"11/01/2011","86","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","15","61",".","86","46"
"11/02/2011","67","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","17","43","32","67","45"
"11/03/2011","56","PM2.5","Escondido","06-073-1002","AQS","14","43",".","56","46"
"11/04/2011","44","PM2.5","Escondido","06-073-1002","AQS","7","44",".","44","37"
"11/05/2011","56","PM2.5","Escondido","06-073-1002","AQS","9","42","24","56","35"
"11/06/2011","58","PM2.5","Escondido","06-073-1002","AQS","11","37",".","58","31"
"11/07/2011","59","PM2.5","Escondido","06-073-1002","AQS","13","37",".","59","37"
"11/08/2011","62","PM2.5","Escondido","06-073-1002","AQS","14","39","15","62","46"
"11/09/2011","63","PM2.5","Escondido","06-073-1002","AQS","15","44",".","63","55"
"11/10/2011","59","PM2.5","Escondido","06-073-1002","AQS","15","42",".","59","52"
"11/11/2011","68","PM10","Otay Mesa","06-073-2007","AQS","17","40","68","55","46"
"11/12/2011","48","PM2.5","El Cajon","06-073-0003","AQS","7","43",".","48","42"
"11/13/2011","54","PM2.5","El Cajon","06-073-0003","AQS","9","38","14","54","33"
"11/14/2011","56","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","14","35","17","56","37"
