"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2021","92","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","39","35","92","30"
"01/02/2021","62","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","42",".","62","30"
"01/03/2021","63","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","42",".","63","24"
"01/04/2021","61","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","8","40","39","61","29"
"01/05/2021","67","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","40",".","67","30"
"01/06/2021","78","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","10","39",".","78","39"
"01/07/2021","70","PM2.5","San Diego - Sherman Elementary School","06-073-1026","AQS","11","39","30","70","43"
"01/08/2021","90","PM2.5","Donovan","06-073-1014","AQS","10","44",".","90","58"
"01/09/2021","83","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","11","46",".","83","35"
"01/10/2021","62","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","10","42","29","62","36"
"01/11/2021","74","PM2.5","Pala Airpad","06-073-1201","AQS","9","42",".","74","44"
"01/12/2021","74","PM2.5","Pala Airpad","06-073-1201","AQS","9","45",".","74","47"
"01/13/2021","78","PM2.5","Pala Airpad","06-073-1201","AQS","10","43","23","78","51"
"01/14/2021","77","PM2.5","Pala Airpad","06-073-1201","AQS","10","40",".","77","55"
"01/15/2021","78","PM2.5","Pala Airpad","06-073-1201","AQS","10","44",".","78","47"
"01/16/2021","72","PM2.5","Pala Airpad","06-073-1201","AQS","15","51","61","72","43"
"01/17/2021","64","PM2.5","Pala Airpad","06-073-1201","AQS","14","45",".","64","54"
"01/18/2021","71","PM2.5","Pala Airpad","06-073-1201","AQS","9","44",".","71","37"
"01/19/2021","55","PM2.5","Pala Airpad","06-073-1201","AQS","7","40","22","55","34"
"01/20/2021","44","PM2.5","Pala Airpad","06-073-1201","AQS","3","38",".","44","26"
"01/21/2021","80","PM2.5","Pala Airpad","06-073-1201","AQS","8","36",".","80","35"
"01/22/2021","78","PM2.5","Pala Airpad","06-073-1201","AQS","7","37","41","78","25"
"01/23/2021","72","PM2.5","Pala Airpad","06-073-1201","AQS","6","34",".","72","20"
"01/24/2021","75","PM2.5","Pala Airpad","06-073-1201","AQS","7","40",".","75","17"
"01/25/2021","77","PM2.5","Pala Airpad","06-073-1201","AQS","3","42","14","77","7"
"01/26/2021","78","PM2.5","Pala Airpad","06-073-1201","AQS","7","40",".","78","36"
"01/27/2021","74","PM2.5","Pala Airpad","06-073-1201","AQS","8","41",".","74","32"
"01/28/2021","63","PM2.5","Pala Airpad","06-073-1201","AQS","7","40","44","63","30"
"01/29/2021","73","PM2.5","Pala Airpad","06-073-1201","AQS","6","37",".","73","22"
"01/30/2021","68","PM2.5","Pala Airpad","06-073-1201","AQS","9","41",".","68","26"
"01/31/2021","76","PM2.5","Pala Airpad","06-073-1201","AQS","10","41","18","76","34"
"02/01/2021","71","PM2.5","Pala Airpad","06-073-1201","AQS","10","35",".","71","39"
"02/02/2021","82","PM2.5","Pala Airpad","06-073-1201","AQS","10","35",".","82","27"
"02/03/2021","63","PM2.5","Donovan","06-073-1014","AQS","8","38","38","63","29"
"02/04/2021","54","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","7","43",".","54","27"
"02/05/2021","60","PM2.5","Donovan","06-073-1014","AQS","7","48",".","60","33"
"02/06/2021","62","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","10","58","25","62","34"
"02/07/2021","77","Ozone","Alpine","06-073-1006","AQS","10","77",".","74","32"
"02/08/2021","67","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","51",".","67","32"
"02/09/2021","60","PM2.5","Donovan","06-073-1014","AQS","7","40","42","60","25"
"02/10/2021","43","PM2.5","Donovan","06-073-1014","AQS","7","43",".","43","25"
"02/11/2021","56","PM2.5","Donovan","06-073-1014","AQS","8","48",".","56","25"
"02/12/2021","43","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","8","37","16","43","29"
"02/13/2021","41","PM2.5","Donovan","06-073-1014","AQS","8","38",".","41","22"
"02/14/2021","42","PM2.5","Pala Airpad","06-073-1201","AQS","7","42",".","42","26"
"02/15/2021","54","PM2.5","Pala Airpad","06-073-1201","AQS","7","40","36","54","27"
"02/16/2021","55","PM2.5","Pala Airpad","06-073-1201","AQS","6","40",".","55","24"
"02/17/2021","65","PM2.5","Pala Airpad","06-073-1201","AQS","7","46",".","65","36"
"02/18/2021","43","Ozone","Alpine","06-073-1006","AQS","7","43","13","34","41"
"02/19/2021","63","PM2.5","Pala Airpad","06-073-1201","AQS","9","48",".","63","37"
"02/20/2021","70","PM2.5","Pala Airpad","06-073-1201","AQS","10","44",".","70","36"
"02/21/2021","53","PM2.5","Pala Airpad","06-073-1201","AQS","7","44","35","53","31"
"02/22/2021","64","PM2.5","Pala Airpad","06-073-1201","AQS","7","44",".","64","40"
"02/23/2021","76","PM2.5","Pala Airpad","06-073-1201","AQS","9","61",".","76","36"
"02/24/2021","71","Ozone","Alpine","06-073-1006","AQS","7","71","19","54","36"
"02/25/2021","63","PM2.5","Donovan","06-073-1014","AQS","8","49",".","63","44"
"02/26/2021","83","PM2.5","Donovan","06-073-1014","AQS","9","67",".","83","42"
"02/27/2021","74","PM2.5","Donovan","06-073-1014","AQS","9","74","73","74","36"
"02/28/2021","59","PM2.5","Pala Airpad","06-073-1201","AQS","7","45",".","59","37"
"03/01/2021","74","PM2.5","Pala Airpad","06-073-1201","AQS","7","46",".","74","39"
"03/02/2021","66","PM2.5","Pala Airpad","06-073-1201","AQS","8","50","19","66","41"
"03/03/2021","48","PM2.5","Donovan","06-073-1014","AQS","8","44",".","48","41"
"03/04/2021","47","Ozone","Alpine","06-073-1006","AQS","7","47",".","17","23"
"03/05/2021","50","Ozone","Alpine","06-073-1006","AQS","11","50","29","43","35"
"03/06/2021","47","Ozone","Alpine","06-073-1006","AQS","8","47",".","35","24"
"03/07/2021","44","Ozone","Alpine","06-073-1006","AQS","6","44",".","29","12"
"03/08/2021","48","Ozone","Alpine","06-073-1006","AQS","6","48","16","28","19"
"03/09/2021","44","Ozone","Chula Vista","06-073-0001","AQS","6","44",".","29","22"
"03/10/2021","44","Ozone","Kearny Villa Rd.","06-073-1016","AQS","6","44",".","20","20"
"03/11/2021","45","Ozone","Chula Vista","06-073-0001","AQS","6","45","6","17","25"
"03/12/2021","47","Ozone","Chula Vista","06-073-0001","AQS","6","47",".","13","20"
"03/13/2021","43","Ozone","Camp Pendleton","06-073-1008","AQS","7","43",".","39","17"
"03/14/2021","46","Ozone","Alpine","06-073-1006","AQS","6","46","18","43","16"
"03/15/2021","44","Ozone","San Diego - Sherman Elementary School","06-073-1026","AQS","5","44",".","21","20"
"03/16/2021","44","Ozone","Alpine","06-073-1006","AQS","6","44",".","25","26"
"03/17/2021","48","Ozone","Alpine","06-073-1006","AQS","6","48","28","31","23"
"03/18/2021","58","Ozone","Alpine","06-073-1006","AQS","6","58",".","40","25"
"03/19/2021","58","Ozone","Alpine","06-073-1006","AQS","8","58",".","35","30"
"03/20/2021","42","Ozone","Chula Vista","06-073-0001","AQS","7","42","10","23","16"
"03/21/2021","48","Ozone","Alpine","06-073-1006","AQS","7","48",".","44","21"
"03/22/2021","50","Ozone","Alpine","06-073-1006","AQS","6","50",".","48","29"
"03/23/2021","44","Ozone","Alpine","06-073-1006","AQS","5","44","28","42","25"
"03/24/2021","52","PM2.5","Donovan","06-073-1014","AQS","7","49",".","52","27"
"03/25/2021","44","Ozone","Alpine","06-073-1006","AQS","6","44",".","35","26"
"03/26/2021","44","Ozone","Chula Vista","06-073-0001","AQS","7","44","11","23","27"
