"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2009","163","PM2.5","Escondido","06-073-1002","AQS","39","41","78","163","47"
"01/02/2009","118","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","17","44",".","118","41"
"01/03/2009","70","PM2.5","Escondido","06-073-1002","AQS","14","33",".","70","34"
"01/04/2009","64","PM2.5","Escondido","06-073-1002","AQS","16","34",".","64","37"
"01/05/2009","63","PM2.5","Escondido","06-073-1002","AQS","19","40",".","63","39"
"01/06/2009","72","PM2.5","Escondido","06-073-1002","AQS","19","35",".","72","41"
"01/07/2009","83","PM2.5","Escondido","06-073-1002","AQS","23","33","77","83","56"
"01/08/2009","93","PM2.5","Escondido","06-073-1002","AQS","28","33",".","93","52"
"01/09/2009","101","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","25","41",".","101","45"
"01/10/2009","57","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","32","41",".","57","41"
"01/11/2009","52","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","26","41",".","52","44"
"01/12/2009","66","NO2","Otay Mesa","06-073-2007","AQS","25","38",".","40","66"
"01/13/2009","68","NO2","Otay Mesa","06-073-2007","AQS","28","41","63","48","68"
"01/14/2009","66","NO2","Otay Mesa","06-073-2007","AQS","23","42",".","45","66"
"01/15/2009","54","NO2","Otay Mesa","06-073-2007","AQS","26","41",".","52","54"
"01/16/2009","62","NO2","Otay Mesa","06-073-2007","AQS","24","41",".","50","62"
"01/17/2009","58","PM2.5","Escondido","06-073-1002","AQS","28","41",".","58","47"
"01/18/2009","55","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","31","41",".","55","48"
"01/19/2009","52","PM2.5","Escondido","06-073-1002","AQS","24","39","45","52","46"
"01/20/2009","74","NO2","San Diego - Beardsley Street","06-073-1010","AQS","27","38",".","60","74"
"01/21/2009","65","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","19","35",".","65","57"
"01/22/2009","59","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","24","33",".","59","45"
"01/23/2009","55","PM2.5","Escondido","06-073-1002","AQS","15","21",".","55","37"
"01/24/2009","40","PM2.5","Escondido","06-073-1002","AQS","13","27",".","40","26"
"01/25/2009","48","PM2.5","Escondido","06-073-1002","AQS","8","40","18","48","21"
"01/26/2009","41","PM2.5","Escondido","06-073-1002","AQS","8","38",".","41","32"
"01/27/2009","49","PM2.5","Escondido","06-073-1002","AQS","18","41",".","49","42"
"01/28/2009","63","PM10","Otay Mesa","06-073-2007","AQS","19","40","63","60","48"
"01/29/2009","46","NO2","San Diego - Beardsley Street","06-073-1010","AQS","20","44",".","40","46"
"01/30/2009","57","NO2","San Diego - Beardsley Street","06-073-1010","AQS","22","40",".","40","57"
"01/31/2009","51","PM2.5","Escondido","06-073-1002","AQS","20","41","34","51","44"
"02/01/2009","72","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","16","49",".","72","45"
"02/02/2009","58","NO2","Camp Pendleton","06-073-1008","AQS","24","42",".","49","58"
"02/03/2009","76","NO2","Otay Mesa","06-073-2007","AQS","23","41",".","44","76"
"02/04/2009","55","NO2","Otay Mesa","06-073-2007","AQS","25","44",".","40","55"
"02/05/2009","46","NO2","Otay Mesa","06-073-2007","AQS","20","38",".","45","46"
"02/06/2009","40","Ozone","Del Mar","06-073-1001","AQS","13","40","15","32","39"
"02/07/2009","39","Ozone","Del Mar","06-073-1001","AQS","11","39",".","28","27"
"02/08/2009","42","Ozone","Del Mar","06-073-1001","AQS","11","42",".","37","24"
"02/09/2009","43","Ozone","Del Mar","06-073-1001","AQS","11","43",".","27","26"
"02/10/2009","54","PM2.5","Escondido","06-073-1002","AQS","13","41",".","54","39"
"02/11/2009","67","PM2.5","Escondido","06-073-1002","AQS","15","46",".","67","42"
"02/12/2009","59","PM2.5","Escondido","06-073-1002","AQS","13","41","41","59","42"
"02/13/2009","47","PM2.5","Escondido","06-073-1002","AQS","11","44",".","47","37"
