"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2006","63","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","10","32",".","63","22"
"01/02/2006","42","Ozone","Camp Pendleton","06-073-1008","AQS","11","42",".","35","34"
"01/03/2006","45","PM2.5","Escondido","06-073-1002","AQS","17","37",".","45","36"
"01/04/2006","70","NO2","Otay Mesa","06-073-2007","AQS","33","39",".","60","70"
"01/05/2006","66","NO2","San Diego - Beardsley Street","06-073-1010","AQS","36","42","58","56","66"
"01/06/2006","59","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","40","40",".","59","55"
"01/07/2006","53","PM2.5","El Cajon","06-073-0003","AQS","39","44",".","53","45"
"01/08/2006","83","PM2.5","Escondido","06-073-1002","AQS","19","39",".","83","40"
"01/09/2006","77","NO2","San Diego - Beardsley Street","06-073-1010","AQS","36","38",".","65","77"
"01/10/2006","54","NO2","Otay Mesa","06-073-2007","AQS","30","37",".","52","54"
"01/11/2006","72","PM10","Otay Mesa","06-073-2007","AQS","30","31","72","71","56"
"01/12/2006","85","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","30","40",".","85","60"
"01/13/2006","72","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","31","44",".","72","52"
"01/14/2006","65","PM2.5","Escondido","06-073-1002","AQS","16","40",".","65","32"
"01/15/2006","52","PM2.5","Escondido","06-073-1002","AQS","16","40",".","52","34"
"01/16/2006","58","PM2.5","Escondido","06-073-1002","AQS","20","35",".","58","42"
"01/17/2006","66","PM2.5","Escondido","06-073-1002","AQS","31","35","60","66","49"
"01/18/2006","60","NO2","Otay Mesa","06-073-2007","AQS","25","40",".","57","60"
"01/19/2006","43","PM2.5","Escondido","06-073-1002","AQS","20","34",".","43","42"
"01/20/2006","56","NO2","Otay Mesa","06-073-2007","AQS","26","36",".","48","56"
"01/21/2006","85","PM2.5","Escondido","06-073-1002","AQS","28","35",".","85","48"
"01/22/2006","69","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","34","42",".","69","50"
"01/23/2006","63","NO2","San Diego - Beardsley Street","06-073-1010","AQS","33","45","56","55","63"
"01/24/2006","55","NO2","Chula Vista","06-073-0001","AQS","28","43",".","39","55"
"01/25/2006","52","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","19","44",".","52","50"
"01/26/2006","61","PM2.5","Escondido","06-073-1002","AQS","19","42",".","61","48"
"01/27/2006","59","PM2.5","Escondido","06-073-1002","AQS","17","39",".","59","44"
"01/28/2006","72","PM2.5","Escondido","06-073-1002","AQS","22","41",".","72","44"
"01/29/2006","79","PM2.5","San Diego - Beardsley Street","06-073-1010","AQS","23","58","46","79","48"
"01/30/2006","92","PM2.5","Escondido","06-073-1002","AQS","27","54",".","92","54"
"01/31/2006","74","PM2.5","Escondido","06-073-1002","AQS","20","42",".","74","43"
"02/01/2006","64","PM2.5","El Cajon","06-073-0003","AQS","25","47",".","64","52"
