"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"05/01/2007","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"05/02/2007","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"05/03/2007","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"05/04/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"05/05/2007","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"05/06/2007","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"05/07/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/08/2007","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"05/09/2007","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"05/10/2007","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"05/11/2007","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"05/12/2007","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"05/13/2007","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"05/14/2007","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"05/15/2007","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"05/16/2007","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"05/17/2007","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"05/18/2007","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/19/2007","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"05/20/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/21/2007","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"05/22/2007","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"05/23/2007","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"05/24/2007","136","Ozone","Kittanning","42-005-0001","AQS","136","."
"05/25/2007","112","Ozone","Kittanning","42-005-0001","AQS","112","."
"05/26/2007","77","Ozone","Kittanning","42-005-0001","AQS","77","."
"05/27/2007","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"05/28/2007","84","Ozone","Kittanning","42-005-0001","AQS","84","."
"05/29/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"05/30/2007","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"05/31/2007","129","Ozone","Kittanning","42-005-0001","AQS","129","."
"06/01/2007","164","Ozone","Kittanning","42-005-0001","AQS","164","."
"06/02/2007","115","Ozone","Kittanning","42-005-0001","AQS","115","."
"06/03/2007","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"06/04/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"06/05/2007","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"06/06/2007","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"06/07/2007","129","Ozone","Kittanning","42-005-0001","AQS","129","."
"06/08/2007","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"06/09/2007","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"06/10/2007","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"06/11/2007","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"06/12/2007","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"06/13/2007","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"06/14/2007","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"06/15/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"06/16/2007","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"06/17/2007","136","Ozone","Kittanning","42-005-0001","AQS","136","."
"06/18/2007","136","Ozone","Kittanning","42-005-0001","AQS","136","."
"06/19/2007","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"06/20/2007","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"06/21/2007","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"06/22/2007","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"06/23/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"06/24/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"06/25/2007","136","Ozone","Kittanning","42-005-0001","AQS","136","."
"06/26/2007","133","Ozone","Kittanning","42-005-0001","AQS","133","."
"06/27/2007","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"06/28/2007","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"06/29/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"06/30/2007","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"07/01/2007","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"07/02/2007","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"07/03/2007","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"07/04/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"07/05/2007","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"07/06/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"07/07/2007","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"07/08/2007","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"07/09/2007","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"07/10/2007","161","Ozone","Kittanning","42-005-0001","AQS","161","."
"07/11/2007","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"07/12/2007","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"07/13/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"07/14/2007","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"07/15/2007","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"07/16/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"07/17/2007","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"07/18/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"07/19/2007","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"07/20/2007","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"07/21/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"07/22/2007","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"07/23/2007","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"07/25/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"07/26/2007","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"07/27/2007","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"07/28/2007","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"07/29/2007","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"07/30/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"07/31/2007","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"08/01/2007","97","Ozone","Kittanning","42-005-0001","AQS","97","."
"08/02/2007","187","Ozone","Kittanning","42-005-0001","AQS","187","."
"08/03/2007","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"08/04/2007","133","Ozone","Kittanning","42-005-0001","AQS","133","."
"08/05/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"08/06/2007","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"08/07/2007","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"08/08/2007","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"08/09/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"08/10/2007","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"08/11/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"08/12/2007","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"08/13/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"08/14/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"08/15/2007","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"08/16/2007","97","Ozone","Kittanning","42-005-0001","AQS","97","."
"08/17/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"08/18/2007","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"08/19/2007","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"08/20/2007","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"08/21/2007","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"08/22/2007","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"08/23/2007","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"08/24/2007","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"08/25/2007","84","Ozone","Kittanning","42-005-0001","AQS","84","."
"08/26/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"08/27/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"08/28/2007","97","Ozone","Kittanning","42-005-0001","AQS","97","."
"08/29/2007","136","Ozone","Kittanning","42-005-0001","AQS","136","."
"08/30/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"08/31/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"09/01/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"09/02/2007","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"09/03/2007","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"09/04/2007","67","Ozone","Kittanning","42-005-0001","AQS","67","."
"09/05/2007","133","Ozone","Kittanning","42-005-0001","AQS","133","."
"09/06/2007","143","Ozone","Kittanning","42-005-0001","AQS","143","."
"09/07/2007","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"09/08/2007","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"09/09/2007","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"09/10/2007","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"09/11/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"09/12/2007","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"09/13/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"09/14/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"09/15/2007","23","Ozone","Kittanning","42-005-0001","AQS","23","."
"09/16/2007","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"09/17/2007","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"09/18/2007","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"09/19/2007","84","Ozone","Kittanning","42-005-0001","AQS","84","."
"09/20/2007","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"09/21/2007","67","Ozone","Kittanning","42-005-0001","AQS","67","."
"09/22/2007","105","Ozone","Kittanning","42-005-0001","AQS","105","."
"09/23/2007","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"09/24/2007","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"09/25/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"09/26/2007","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"09/27/2007","23","Ozone","Kittanning","42-005-0001","AQS","23","."
"09/28/2007","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"09/29/2007","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"09/30/2007","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"10/01/2007","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"10/02/2007","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"10/03/2007","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"10/04/2007","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"10/05/2007","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"10/06/2007","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"10/07/2007","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"10/08/2007","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"10/09/2007","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"10/10/2007","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"10/11/2007","6","Ozone","Kittanning","42-005-0001","AQS","6","."
"10/12/2007","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"10/13/2007","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/14/2007","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"10/15/2007","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"10/16/2007","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"10/17/2007","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"10/18/2007","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"10/19/2007","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"10/20/2007","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"10/21/2007","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"10/22/2007","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"10/23/2007","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"10/24/2007","22","Ozone","Kittanning","42-005-0001","AQS","22","."
"10/25/2007","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"10/26/2007","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/27/2007","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"10/28/2007","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"10/29/2007","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"10/30/2007","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/31/2007","38","Ozone","Kittanning","42-005-0001","AQS","38","."
