"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"05/24/2001","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"05/25/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"05/26/2001","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"05/27/2001","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"05/28/2001","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"05/29/2001","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"05/30/2001","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"05/31/2001","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"06/01/2001","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"06/02/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"06/03/2001","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"06/04/2001","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"06/05/2001","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"06/06/2001","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"06/07/2001","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"06/08/2001","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"06/09/2001","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"06/10/2001","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"06/11/2001","105","Ozone","Kittanning","42-005-0001","AQS","105","."
"06/12/2001","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"06/13/2001","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"06/14/2001","182","Ozone","Kittanning","42-005-0001","AQS","182","."
"06/15/2001","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"06/16/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"06/17/2001","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"06/18/2001","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"06/19/2001","206","Ozone","Kittanning","42-005-0001","AQS","206","."
"06/20/2001","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"06/21/2001","115","Ozone","Kittanning","42-005-0001","AQS","115","."
"06/22/2001","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"06/23/2001","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"06/24/2001","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"06/25/2001","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"06/26/2001","156","Ozone","Kittanning","42-005-0001","AQS","156","."
"06/27/2001","185","Ozone","Kittanning","42-005-0001","AQS","185","."
"06/28/2001","154","Ozone","Kittanning","42-005-0001","AQS","154","."
"06/29/2001","213","Ozone","Kittanning","42-005-0001","AQS","213","."
"06/30/2001","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"07/01/2001","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"07/02/2001","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"07/03/2001","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"07/04/2001","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"07/05/2001","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"07/06/2001","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"07/07/2001","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"07/08/2001","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"07/09/2001","112","Ozone","Kittanning","42-005-0001","AQS","112","."
"07/10/2001","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"07/11/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"07/12/2001","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"07/13/2001","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"07/14/2001","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"07/15/2001","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"07/16/2001","112","Ozone","Kittanning","42-005-0001","AQS","112","."
"07/17/2001","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"07/18/2001","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"07/19/2001","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"07/20/2001","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"07/21/2001","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"07/22/2001","150","Ozone","Kittanning","42-005-0001","AQS","150","."
"07/23/2001","161","Ozone","Kittanning","42-005-0001","AQS","161","."
"07/24/2001","97","Ozone","Kittanning","42-005-0001","AQS","97","."
"07/25/2001","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"07/26/2001","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"07/27/2001","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"07/28/2001","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"07/29/2001","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"07/30/2001","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"07/31/2001","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"08/01/2001","129","Ozone","Kittanning","42-005-0001","AQS","129","."
"08/02/2001","156","Ozone","Kittanning","42-005-0001","AQS","156","."
"08/03/2001","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"08/04/2001","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"08/05/2001","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"08/06/2001","159","Ozone","Kittanning","42-005-0001","AQS","159","."
"08/07/2001","133","Ozone","Kittanning","42-005-0001","AQS","133","."
"08/08/2001","154","Ozone","Kittanning","42-005-0001","AQS","154","."
"08/09/2001","161","Ozone","Kittanning","42-005-0001","AQS","161","."
"08/10/2001","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"08/11/2001","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"08/12/2001","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"08/13/2001","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"08/14/2001","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"08/15/2001","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"08/16/2001","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"08/17/2001","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"08/18/2001","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"08/19/2001","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"08/20/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"08/21/2001","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"08/22/2001","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"08/23/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"08/24/2001","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"08/25/2001","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"08/26/2001","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"08/27/2001","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"08/28/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"08/29/2001","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"08/30/2001","112","Ozone","Kittanning","42-005-0001","AQS","112","."
"08/31/2001","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"09/01/2001","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"09/02/2001","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"09/03/2001","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"09/04/2001","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"09/05/2001","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"09/06/2001","67","Ozone","Kittanning","42-005-0001","AQS","67","."
"09/07/2001","105","Ozone","Kittanning","42-005-0001","AQS","105","."
"09/08/2001","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"09/09/2001","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"09/10/2001","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"09/11/2001","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"09/12/2001","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"09/13/2001","77","Ozone","Kittanning","42-005-0001","AQS","77","."
"09/14/2001","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"09/15/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"09/16/2001","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"09/17/2001","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"09/18/2001","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"09/19/2001","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"09/20/2001","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"09/21/2001","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"09/22/2001","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"09/23/2001","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"09/24/2001","23","Ozone","Kittanning","42-005-0001","AQS","23","."
"09/25/2001","17","Ozone","Kittanning","42-005-0001","AQS","17","."
"09/26/2001","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"09/27/2001","18","Ozone","Kittanning","42-005-0001","AQS","18","."
"09/28/2001","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"09/29/2001","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"09/30/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/01/2001","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"10/02/2001","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"10/03/2001","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"10/04/2001","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"10/05/2001","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"10/06/2001","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"10/07/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/08/2001","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"10/09/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"10/10/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"10/11/2001","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/13/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"10/14/2001","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"10/15/2001","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"10/16/2001","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"10/17/2001","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"10/18/2001","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"10/19/2001","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"10/20/2001","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"10/21/2001","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"10/22/2001","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/23/2001","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"10/24/2001","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"10/25/2001","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"10/26/2001","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"10/27/2001","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"10/28/2001","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"10/29/2001","22","Ozone","Kittanning","42-005-0001","AQS","22","."
"10/30/2001","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"10/31/2001","28","Ozone","Kittanning","42-005-0001","AQS","28","."
