"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2012","28","Ozone","Kittanning","42-005-0001","AQS","28","23"
"01/02/2012","27","Ozone","Kittanning","42-005-0001","AQS","27","19"
"01/03/2012","31","Ozone","Kittanning","42-005-0001","AQS","31","15"
"01/04/2012","40","PM2.5","Kittanning","42-005-0001","AQS","20","40"
"01/05/2012","57","PM2.5","Kittanning","42-005-0001","AQS","18","57"
"01/06/2012","44","PM2.5","Kittanning","42-005-0001","AQS","27","44"
"01/07/2012","40","PM2.5","Kittanning","42-005-0001","AQS","28","40"
"01/08/2012","25","Ozone","Kittanning","42-005-0001","AQS","25","21"
"01/09/2012","37","PM2.5","Kittanning","42-005-0001","AQS","18","37"
"01/10/2012","44","PM2.5","Kittanning","42-005-0001","AQS","22","44"
"01/11/2012","53","PM2.5","Kittanning","42-005-0001","AQS","20","53"
"01/12/2012","16","Ozone","Kittanning","42-005-0001","AQS","16","13"
"01/13/2012","31","PM2.5","Kittanning","42-005-0001","AQS","18","31"
"01/14/2012","50","PM2.5","Kittanning","42-005-0001","AQS","20","50"
"01/15/2012","45","PM2.5","Kittanning","42-005-0001","AQS","31","45"
"01/16/2012","43","PM2.5","Kittanning","42-005-0001","AQS","26","43"
"01/17/2012","28","Ozone","Kittanning","42-005-0001","AQS","28","20"
"01/18/2012","30","Ozone","Kittanning","42-005-0001","AQS","30","21"
"01/19/2012","33","PM2.5","Kittanning","42-005-0001","AQS","22","33"
"01/20/2012","40","PM2.5","Kittanning","42-005-0001","AQS","22","40"
"01/21/2012","39","PM2.5","Kittanning","42-005-0001","AQS","26","39"
"01/22/2012","53","PM2.5","Kittanning","42-005-0001","AQS","22","53"
"01/23/2012","28","PM2.5","Kittanning","42-005-0001","AQS","22","28"
"01/24/2012","55","PM2.5","Kittanning","42-005-0001","AQS","22","55"
"01/25/2012","48","PM2.5","Kittanning","42-005-0001","AQS","22","48"
"01/26/2012","59","PM2.5","Kittanning","42-005-0001","AQS","19","59"
"01/27/2012","24","PM2.5","Kittanning","42-005-0001","AQS","19","24"
"01/28/2012","43","PM2.5","Kittanning","42-005-0001","AQS","32","43"
"01/29/2012","31","Ozone","Kittanning","42-005-0001","AQS","31","17"
"01/30/2012","35","PM2.5","Kittanning","42-005-0001","AQS","28","35"
"01/31/2012","39","Ozone","Kittanning","42-005-0001","AQS","39","28"
"02/01/2012","37","Ozone","Kittanning","42-005-0001","AQS","37","34"
"02/02/2012","41","PM2.5","Kittanning","42-005-0001","AQS","25","41"
"02/03/2012","30","PM2.5","Kittanning","42-005-0001","AQS","29","30"
"02/04/2012","49","PM2.5","Kittanning","42-005-0001","AQS","23","49"
"02/05/2012","42","PM2.5","Kittanning","42-005-0001","AQS","31","42"
"02/06/2012","41","PM2.5","Kittanning","42-005-0001","AQS","32","41"
"02/07/2012","56","PM2.5","Kittanning","42-005-0001","AQS","25","56"
"02/08/2012","33","PM2.5","Kittanning","42-005-0001","AQS","21","33"
"02/09/2012","48","PM2.5","Kittanning","42-005-0001","AQS","26","48"
"02/10/2012","48","PM2.5","Kittanning","42-005-0001","AQS","21","48"
"02/11/2012","38","PM2.5","Kittanning","42-005-0001","AQS","33","38"
"02/12/2012","32","Ozone","Kittanning","42-005-0001","AQS","32","28"
"02/13/2012","46","PM2.5","Kittanning","42-005-0001","AQS","28","46"
"02/14/2012","48","PM2.5","Kittanning","42-005-0001","AQS","26","48"
"02/15/2012","54","PM2.5","Kittanning","42-005-0001","AQS","20","54"
"02/16/2012","47","PM2.5","Kittanning","42-005-0001","AQS","23","47"
"02/17/2012","56","PM2.5","Kittanning","42-005-0001","AQS","33","56"
"02/18/2012","48","PM2.5","Kittanning","42-005-0001","AQS","32","48"
"02/19/2012","33","Ozone","Kittanning","42-005-0001","AQS","33","18"
"02/20/2012","33","PM2.5","Kittanning","42-005-0001","AQS","32","33"
"02/21/2012","33","PM2.5","Kittanning","42-005-0001","AQS","26","33"
"02/22/2012","35","Ozone","Kittanning","42-005-0001","AQS","35","21"
"02/23/2012","33","Ozone","Kittanning","42-005-0001","AQS","33","32"
"02/24/2012","31","Ozone","Kittanning","42-005-0001","AQS","31","25"
"02/25/2012","30","PM2.5","Kittanning","42-005-0001","AQS","28","30"
"02/26/2012","38","PM2.5","Kittanning","42-005-0001","AQS","32","38"
"02/27/2012","45","PM2.5","Kittanning","42-005-0001","AQS","38","45"
"02/28/2012","53","PM2.5","Kittanning","42-005-0001","AQS","31","53"
"02/29/2012","40","PM2.5","Kittanning","42-005-0001","AQS","31","40"
"03/01/2012","32","Ozone","Kittanning","42-005-0001","AQS","32","27"
"03/02/2012","42","PM2.5","Kittanning","42-005-0001","AQS","30","42"
"03/03/2012","33","Ozone","Kittanning","42-005-0001","AQS","33","30"
"03/04/2012","31","Ozone","Kittanning","42-005-0001","AQS","31","30"
"03/05/2012","33","Ozone","Kittanning","42-005-0001","AQS","33","27"
"03/06/2012","35","PM2.5","Kittanning","42-005-0001","AQS","32","35"
"03/07/2012","48","Ozone","Kittanning","42-005-0001","AQS","48","45"
"03/08/2012","34","PM2.5","Kittanning","42-005-0001","AQS","31","34"
"03/09/2012","36","Ozone","Kittanning","42-005-0001","AQS","36","31"
"03/10/2012","35","Ozone","Kittanning","42-005-0001","AQS","35","19"
"03/11/2012","44","PM2.5","Kittanning","42-005-0001","AQS","42","44"
"03/12/2012","43","PM2.5","Kittanning","42-005-0001","AQS","26","43"
"03/13/2012","42","Ozone","Kittanning","42-005-0001","AQS","42","29"
"03/14/2012","48","PM2.5","Kittanning","42-005-0001","AQS","44","48"
"03/15/2012","47","PM2.5","Kittanning","42-005-0001","AQS","41","47"
"03/16/2012","38","PM2.5","Kittanning","42-005-0001","AQS","38","38"
"03/17/2012","57","PM2.5","Kittanning","42-005-0001","AQS","45","57"
"03/18/2012","43","PM2.5","Kittanning","42-005-0001","AQS","41","43"
"03/19/2012","36","PM2.5","Kittanning","42-005-0001","AQS","34","36"
"03/20/2012","51","PM2.5","Kittanning","42-005-0001","AQS","45","51"
"03/21/2012","48","PM2.5","Kittanning","42-005-0001","AQS","36","48"
"03/22/2012","46","Ozone","Kittanning","42-005-0001","AQS","46","35"
"03/23/2012","50","Ozone","Kittanning","42-005-0001","AQS","50","46"
"03/24/2012","37","Ozone","Kittanning","42-005-0001","AQS","37","26"
"03/25/2012","35","PM2.5","Kittanning","42-005-0001","AQS","35","35"
"03/26/2012","39","Ozone","Kittanning","42-005-0001","AQS","39","20"
"03/27/2012","38","Ozone","Kittanning","42-005-0001","AQS","38","14"
"03/28/2012","49","Ozone","Kittanning","42-005-0001","AQS","49","31"
"03/29/2012","29","Ozone","Kittanning","42-005-0001","AQS","29","9"
"03/30/2012","38","Ozone","Kittanning","42-005-0001","AQS","38","28"
"03/31/2012","35","PM2.5","Kittanning","42-005-0001","AQS","35","35"
"04/01/2012","40","Ozone","Kittanning","42-005-0001","AQS","40","39"
"04/02/2012","44","Ozone","Kittanning","42-005-0001","AQS","44","18"
"04/03/2012","41","Ozone","Kittanning","42-005-0001","AQS","41","28"
"04/04/2012","44","Ozone","Kittanning","42-005-0001","AQS","44","23"
"04/05/2012","37","Ozone","Kittanning","42-005-0001","AQS","37","16"
"04/06/2012","47","Ozone","Kittanning","42-005-0001","AQS","47","14"
"04/07/2012","46","Ozone","Kittanning","42-005-0001","AQS","46","26"
"04/08/2012","45","Ozone","Kittanning","42-005-0001","AQS","45","27"
"04/09/2012","44","Ozone","Kittanning","42-005-0001","AQS","44","22"
"04/10/2012","35","Ozone","Kittanning","42-005-0001","AQS","35","33"
"04/11/2012","31","Ozone","Kittanning","42-005-0001","AQS","31","23"
"04/12/2012","35","Ozone","Kittanning","42-005-0001","AQS","35","25"
"04/13/2012","46","Ozone","Kittanning","42-005-0001","AQS","46","34"
"04/14/2012","46","PM2.5","Kittanning","42-005-0001","AQS","41","46"
"04/15/2012","58","PM2.5","Kittanning","42-005-0001","AQS","50","58"
"04/16/2012","47","PM2.5","Kittanning","42-005-0001","AQS","46","47"
"04/17/2012","38","Ozone","Kittanning","42-005-0001","AQS","38","20"
"04/18/2012","46","Ozone","Kittanning","42-005-0001","AQS","46","26"
"04/19/2012","64","Ozone","Kittanning","42-005-0001","AQS","64","42"
"04/20/2012","74","Ozone","Kittanning","42-005-0001","AQS","74","47"
"04/21/2012","32","Ozone","Kittanning","42-005-0001","AQS","32","19"
"04/22/2012","27","Ozone","Kittanning","42-005-0001","AQS","27","9"
"04/23/2012","37","Ozone","Kittanning","42-005-0001","AQS","37","8"
"04/24/2012","45","Ozone","Kittanning","42-005-0001","AQS","45","26"
"04/25/2012","47","Ozone","Kittanning","42-005-0001","AQS","47","31"
"04/26/2012","41","Ozone","Kittanning","42-005-0001","AQS","41","33"
"04/27/2012","43","Ozone","Kittanning","42-005-0001","AQS","43","16"
"04/28/2012","41","Ozone","Kittanning","42-005-0001","AQS","41","30"
"04/29/2012","58","Ozone","Kittanning","42-005-0001","AQS","58","40"
"04/30/2012","46","Ozone","Kittanning","42-005-0001","AQS","46","40"
"05/01/2012","46","Ozone","Kittanning","42-005-0001","AQS","46","38"
"05/02/2012","45","PM2.5","Kittanning","42-005-0001","AQS","41","45"
"05/03/2012","51","PM2.5","Kittanning","42-005-0001","AQS","48","51"
"05/04/2012","44","Ozone","Kittanning","42-005-0001","AQS","44","43"
"05/05/2012","37","Ozone","Kittanning","42-005-0001","AQS","37","32"
"05/06/2012","50","Ozone","Kittanning","42-005-0001","AQS","50","26"
"05/07/2012","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"05/08/2012","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"05/09/2012","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"05/10/2012","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"05/11/2012","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"05/12/2012","67","Ozone","Kittanning","42-005-0001","AQS","67","47"
"05/13/2012","48","PM2.5","Kittanning","42-005-0001","AQS","40","48"
