"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/01/2004","23","Ozone","Kittanning","42-005-0001","AQS","23","."
"04/02/2004","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"04/03/2004","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"04/04/2004","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"04/05/2004","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"04/06/2004","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"04/07/2004","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"04/08/2004","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"04/09/2004","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"04/10/2004","47","Ozone","Kittanning","42-005-0001","AQS","47","."
"04/11/2004","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"04/12/2004","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"04/13/2004","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"04/14/2004","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"04/15/2004","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"04/16/2004","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"04/17/2004","129","Ozone","Kittanning","42-005-0001","AQS","129","."
"04/18/2004","112","Ozone","Kittanning","42-005-0001","AQS","112","."
"04/19/2004","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"04/20/2004","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"04/21/2004","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"04/22/2004","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"04/23/2004","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"04/24/2004","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"04/25/2004","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"04/26/2004","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"04/27/2004","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"04/28/2004","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"04/29/2004","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"04/30/2004","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"05/01/2004","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"05/02/2004","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"05/03/2004","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"05/04/2004","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"05/05/2004","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"05/06/2004","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"05/07/2004","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/08/2004","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"05/09/2004","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"05/10/2004","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"05/11/2004","133","Ozone","Kittanning","42-005-0001","AQS","133","."
"05/12/2004","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"05/13/2004","140","Ozone","Kittanning","42-005-0001","AQS","140","."
