"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"11/01/2011","18","Ozone","Kittanning","42-005-0001","AQS","18","."
"11/02/2011","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"11/03/2011","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"11/04/2011","28","Ozone","Kittanning","42-005-0001","AQS","28","."
"11/05/2011","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"11/06/2011","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"11/07/2011","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"11/08/2011","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"11/09/2011","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"11/10/2011","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"11/11/2011","21","Ozone","Kittanning","42-005-0001","AQS","21","."
"11/12/2011","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"11/13/2011","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"11/14/2011","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"11/16/2011","24","Ozone","Kittanning","42-005-0001","AQS","24","."
"11/17/2011","27","Ozone","Kittanning","42-005-0001","AQS","27","."
"11/18/2011","24","Ozone","Kittanning","42-005-0001","AQS","24","."
"11/19/2011","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"11/20/2011","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"11/21/2011","12","Ozone","Kittanning","42-005-0001","AQS","12","."
"11/22/2011","24","PM2.5","Kittanning","42-005-0001","AQS","19","24"
"11/23/2011","24","Ozone","Kittanning","42-005-0001","AQS","24","15"
"11/24/2011","47","PM2.5","Kittanning","42-005-0001","AQS","21","47"
"11/25/2011","41","PM2.5","Kittanning","42-005-0001","AQS","34","41"
"11/26/2011","35","PM2.5","Kittanning","42-005-0001","AQS","27","35"
"11/27/2011","30","Ozone","Kittanning","42-005-0001","AQS","30","25"
"11/28/2011","26","Ozone","Kittanning","42-005-0001","AQS","26","19"
"11/29/2011","29","Ozone","Kittanning","42-005-0001","AQS","29","16"
"11/30/2011","21","Ozone","Kittanning","42-005-0001","AQS","21","17"
"12/01/2011","52","PM2.5","Kittanning","42-005-0001","AQS","18","52"
"12/02/2011","66","PM2.5","Kittanning","42-005-0001","AQS","8","66"
"12/03/2011","55","PM2.5","Kittanning","42-005-0001","AQS","17","55"
"12/04/2011","48","PM2.5","Kittanning","42-005-0001","AQS","28","48"
"12/05/2011","48","PM2.5","Kittanning","42-005-0001","AQS","13","48"
"12/06/2011","23","PM2.5","Kittanning","42-005-0001","AQS","7","23"
"12/07/2011","22","PM2.5","Kittanning","42-005-0001","AQS","22","22"
"12/08/2011","50","PM2.5","Kittanning","42-005-0001","AQS","19","50"
"12/09/2011","46","PM2.5","Kittanning","42-005-0001","AQS","23","46"
"12/10/2011","41","PM2.5","Kittanning","42-005-0001","AQS","29","41"
"12/11/2011","58","PM2.5","Kittanning","42-005-0001","AQS","20","58"
"12/12/2011","56","PM2.5","Kittanning","42-005-0001","AQS","14","56"
"12/13/2011","72","PM2.5","Kittanning","42-005-0001","AQS","11","72"
"12/14/2011","68","PM2.5","Kittanning","42-005-0001","AQS","10","68"
"12/15/2011","34","PM2.5","Kittanning","42-005-0001","AQS","26","34"
"12/16/2011","28","PM2.5","Kittanning","42-005-0001","AQS","23","28"
"12/17/2011","30","PM2.5","Kittanning","42-005-0001","AQS","19","30"
"12/18/2011","44","PM2.5","Kittanning","42-005-0001","AQS","21","44"
"12/19/2011","43","PM2.5","Kittanning","42-005-0001","AQS","25","43"
"12/20/2011","22","PM2.5","Kittanning","42-005-0001","AQS","16","22"
"12/21/2011","36","PM2.5","Kittanning","42-005-0001","AQS","29","36"
"12/22/2011","32","PM2.5","Kittanning","42-005-0001","AQS","23","32"
"12/23/2011","24","Ozone","Kittanning","42-005-0001","AQS","24","20"
"12/24/2011","31","PM2.5","Kittanning","42-005-0001","AQS","23","31"
"12/25/2011","40","PM2.5","Kittanning","42-005-0001","AQS","26","40"
"12/26/2011","26","PM2.5","Kittanning","42-005-0001","AQS","25","26"
"12/27/2011","29","PM2.5","Kittanning","42-005-0001","AQS","19","29"
"12/28/2011","28","Ozone","Kittanning","42-005-0001","AQS","28","15"
"12/29/2011","34","PM2.5","Kittanning","42-005-0001","AQS","21","34"
"12/30/2011","27","PM2.5","Kittanning","42-005-0001","AQS","27","27"
"12/31/2011","25","Ozone","Kittanning","42-005-0001","AQS","25","20"
