"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/01/2003","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"04/02/2003","90","Ozone","Kittanning","42-005-0001","AQS","90","."
"04/03/2003","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"04/04/2003","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"04/05/2003","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"04/06/2003","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"04/07/2003","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"04/08/2003","21","Ozone","Kittanning","42-005-0001","AQS","21","."
"04/09/2003","22","Ozone","Kittanning","42-005-0001","AQS","22","."
"04/10/2003","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"04/11/2003","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"04/12/2003","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"04/13/2003","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"04/14/2003","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"04/15/2003","150","Ozone","Kittanning","42-005-0001","AQS","150","."
"04/16/2003","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"04/17/2003","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"04/18/2003","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"04/19/2003","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"04/20/2003","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"04/21/2003","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"04/22/2003","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"04/23/2003","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"04/24/2003","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"04/25/2003","67","Ozone","Kittanning","42-005-0001","AQS","67","."
"04/26/2003","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"04/27/2003","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"04/28/2003","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"04/29/2003","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"04/30/2003","84","Ozone","Kittanning","42-005-0001","AQS","84","."
"05/01/2003","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"05/02/2003","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"05/03/2003","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"05/04/2003","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"05/05/2003","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/06/2003","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"05/07/2003","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"05/08/2003","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"05/09/2003","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/10/2003","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"05/11/2003","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"05/12/2003","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"05/13/2003","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"05/14/2003","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"05/15/2003","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"05/16/2003","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"05/17/2003","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"05/18/2003","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"05/19/2003","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/20/2003","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"05/21/2003","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"05/22/2003","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"05/23/2003","25","Ozone","Kittanning","42-005-0001","AQS","25","."
"05/24/2003","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/25/2003","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"05/26/2003","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"05/27/2003","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/28/2003","47","Ozone","Kittanning","42-005-0001","AQS","47","."
