"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/29/2002","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"04/30/2002","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"05/01/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/03/2002","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"05/04/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/05/2002","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/06/2002","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"05/07/2002","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"05/08/2002","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"05/09/2002","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"05/10/2002","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/11/2002","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"05/12/2002","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"05/13/2002","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"05/14/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/15/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"05/16/2002","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"05/17/2002","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"05/18/2002","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"05/19/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"05/20/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"05/21/2002","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"05/22/2002","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"05/23/2002","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"05/24/2002","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"05/25/2002","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"05/26/2002","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"05/27/2002","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"05/28/2002","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"05/29/2002","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"05/30/2002","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"05/31/2002","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"06/01/2002","105","Ozone","Kittanning","42-005-0001","AQS","105","."
"06/02/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"06/03/2002","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"06/05/2002","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"06/06/2002","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"06/07/2002","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"06/08/2002","84","Ozone","Kittanning","42-005-0001","AQS","84","."
"06/09/2002","133","Ozone","Kittanning","42-005-0001","AQS","133","."
"06/10/2002","169","Ozone","Kittanning","42-005-0001","AQS","169","."
"06/11/2002","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"06/12/2002","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"06/13/2002","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"06/14/2002","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"06/15/2002","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"06/16/2002","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"06/17/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"06/18/2002","77","Ozone","Kittanning","42-005-0001","AQS","77","."
"06/19/2002","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"06/20/2002","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"06/21/2002","151","Ozone","Kittanning","42-005-0001","AQS","151","."
"06/22/2002","195","Ozone","Kittanning","42-005-0001","AQS","195","."
"06/23/2002","166","Ozone","Kittanning","42-005-0001","AQS","166","."
"06/24/2002","174","Ozone","Kittanning","42-005-0001","AQS","174","."
"06/25/2002","197","Ozone","Kittanning","42-005-0001","AQS","197","."
"06/26/2002","108","Ozone","Kittanning","42-005-0001","AQS","108","."
"06/27/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"06/28/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"06/29/2002","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"06/30/2002","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"07/01/2002","159","Ozone","Kittanning","42-005-0001","AQS","159","."
"07/02/2002","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"07/03/2002","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"07/04/2002","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"07/05/2002","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"07/06/2002","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"07/07/2002","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"07/08/2002","172","Ozone","Kittanning","42-005-0001","AQS","172","."
"07/09/2002","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"07/10/2002","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"07/11/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"07/12/2002","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"07/13/2002","105","Ozone","Kittanning","42-005-0001","AQS","105","."
"07/14/2002","64","Ozone","Kittanning","42-005-0001","AQS","64","."
"07/15/2002","154","Ozone","Kittanning","42-005-0001","AQS","154","."
"07/16/2002","48","Ozone","Kittanning","42-005-0001","AQS","48","."
"07/17/2002","143","Ozone","Kittanning","42-005-0001","AQS","143","."
"07/18/2002","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"07/19/2002","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"07/20/2002","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"07/21/2002","129","Ozone","Kittanning","42-005-0001","AQS","129","."
"07/22/2002","136","Ozone","Kittanning","42-005-0001","AQS","136","."
"07/23/2002","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"07/24/2002","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"07/25/2002","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"07/26/2002","49","Ozone","Kittanning","42-005-0001","AQS","49","."
"07/27/2002","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"07/28/2002","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"07/29/2002","74","Ozone","Kittanning","42-005-0001","AQS","74","."
"07/30/2002","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"07/31/2002","159","Ozone","Kittanning","42-005-0001","AQS","159","."
"08/01/2002","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"08/02/2002","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"08/03/2002","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"08/04/2002","97","Ozone","Kittanning","42-005-0001","AQS","97","."
"08/05/2002","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"08/06/2002","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"08/07/2002","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"08/08/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"08/09/2002","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"08/10/2002","174","Ozone","Kittanning","42-005-0001","AQS","174","."
"08/11/2002","210","Ozone","Kittanning","42-005-0001","AQS","210","."
"08/12/2002","100","Ozone","Kittanning","42-005-0001","AQS","100","."
"08/13/2002","169","Ozone","Kittanning","42-005-0001","AQS","169","."
"08/14/2002","179","Ozone","Kittanning","42-005-0001","AQS","179","."
"08/15/2002","80","Ozone","Kittanning","42-005-0001","AQS","80","."
"08/16/2002","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"08/17/2002","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"08/18/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"08/19/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"08/20/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"08/21/2002","122","Ozone","Kittanning","42-005-0001","AQS","122","."
"08/22/2002","140","Ozone","Kittanning","42-005-0001","AQS","140","."
"08/23/2002","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"08/24/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"08/25/2002","39","Ozone","Kittanning","42-005-0001","AQS","39","."
"08/26/2002","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"08/27/2002","44","Ozone","Kittanning","42-005-0001","AQS","44","."
"08/28/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"08/29/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"08/30/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"08/31/2002","51","Ozone","Kittanning","42-005-0001","AQS","51","."
"09/01/2002","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"09/02/2002","61","Ozone","Kittanning","42-005-0001","AQS","61","."
"09/03/2002","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"09/04/2002","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"09/05/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"09/06/2002","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"09/07/2002","87","Ozone","Kittanning","42-005-0001","AQS","87","."
"09/08/2002","119","Ozone","Kittanning","42-005-0001","AQS","119","."
"09/09/2002","101","Ozone","Kittanning","42-005-0001","AQS","101","."
"09/10/2002","174","Ozone","Kittanning","42-005-0001","AQS","174","."
"09/11/2002","35","Ozone","Kittanning","42-005-0001","AQS","35","."
"09/12/2002","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"09/13/2002","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"09/14/2002","93","Ozone","Kittanning","42-005-0001","AQS","93","."
"09/15/2002","18","Ozone","Kittanning","42-005-0001","AQS","18","."
"09/16/2002","71","Ozone","Kittanning","42-005-0001","AQS","71","."
"09/17/2002","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"09/18/2002","67","Ozone","Kittanning","42-005-0001","AQS","67","."
"09/19/2002","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"09/20/2002","58","Ozone","Kittanning","42-005-0001","AQS","58","."
"09/21/2002","33","Ozone","Kittanning","42-005-0001","AQS","33","."
"09/22/2002","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"09/23/2002","37","Ozone","Kittanning","42-005-0001","AQS","37","."
"09/24/2002","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"09/25/2002","41","Ozone","Kittanning","42-005-0001","AQS","41","."
"09/26/2002","16","Ozone","Kittanning","42-005-0001","AQS","16","."
"09/27/2002","17","Ozone","Kittanning","42-005-0001","AQS","17","."
"09/28/2002","40","Ozone","Kittanning","42-005-0001","AQS","40","."
"09/29/2002","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"09/30/2002","54","Ozone","Kittanning","42-005-0001","AQS","54","."
"10/01/2002","45","Ozone","Kittanning","42-005-0001","AQS","45","."
"10/02/2002","50","Ozone","Kittanning","42-005-0001","AQS","50","."
"10/03/2002","36","Ozone","Kittanning","42-005-0001","AQS","36","."
"10/04/2002","46","Ozone","Kittanning","42-005-0001","AQS","46","."
"10/05/2002","24","Ozone","Kittanning","42-005-0001","AQS","24","."
"10/06/2002","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"10/07/2002","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"10/08/2002","30","Ozone","Kittanning","42-005-0001","AQS","30","."
"10/09/2002","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/10/2002","15","Ozone","Kittanning","42-005-0001","AQS","15","."
"10/11/2002","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/12/2002","10","Ozone","Kittanning","42-005-0001","AQS","10","."
"10/13/2002","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/14/2002","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/15/2002","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"10/16/2002","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/17/2002","24","Ozone","Kittanning","42-005-0001","AQS","24","."
"10/18/2002","24","Ozone","Kittanning","42-005-0001","AQS","24","."
"10/19/2002","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"10/20/2002","26","Ozone","Kittanning","42-005-0001","AQS","26","."
"10/21/2002","32","Ozone","Kittanning","42-005-0001","AQS","32","."
"10/22/2002","24","Ozone","Kittanning","42-005-0001","AQS","24","."
"10/23/2002","21","Ozone","Kittanning","42-005-0001","AQS","21","."
"10/24/2002","17","Ozone","Kittanning","42-005-0001","AQS","17","."
"10/25/2002","11","Ozone","Kittanning","42-005-0001","AQS","11","."
"10/26/2002","11","Ozone","Kittanning","42-005-0001","AQS","11","."
"10/27/2002","22","Ozone","Kittanning","42-005-0001","AQS","22","."
"10/28/2002","23","Ozone","Kittanning","42-005-0001","AQS","23","."
"10/29/2002","19","Ozone","Kittanning","42-005-0001","AQS","19","."
"10/30/2002","18","Ozone","Kittanning","42-005-0001","AQS","18","."
"10/31/2002","28","Ozone","Kittanning","42-005-0001","AQS","28","."
