"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2015","41","PM2.5","Kittanning","42-005-0001","AQS","29","41"
"01/02/2015","60","PM2.5","Kittanning","42-005-0001","AQS","21","60"
"01/03/2015","53","PM2.5","Kittanning","42-005-0001","AQS","13","53"
"01/04/2015","28","PM2.5","Kittanning","42-005-0001","AQS","24","28"
"01/05/2015","41","PM2.5","Kittanning","42-005-0001","AQS","31","41"
"01/06/2015","53","PM2.5","Kittanning","42-005-0001","AQS","29","53"
"01/07/2015","44","PM2.5","Kittanning","42-005-0001","AQS","31","44"
"01/08/2015","45","PM2.5","Kittanning","42-005-0001","AQS","27","45"
"01/09/2015","47","PM2.5","Kittanning","42-005-0001","AQS","29","47"
"01/10/2015","54","PM2.5","Kittanning","42-005-0001","AQS","29","54"
"01/11/2015","57","PM2.5","Kittanning","42-005-0001","AQS","34","57"
"01/12/2015","43","PM2.5","Kittanning","42-005-0001","AQS","29","43"
"01/13/2015","35","PM2.5","Kittanning","42-005-0001","AQS","31","35"
"01/14/2015","56","PM2.5","Kittanning","42-005-0001","AQS","19","56"
"01/15/2015","68","PM2.5","Kittanning","42-005-0001","AQS","20","68"
"01/16/2015","61","PM2.5","Kittanning","42-005-0001","AQS","31","61"
"01/17/2015","48","PM2.5","Kittanning","42-005-0001","AQS","31","48"
"01/18/2015","33","PM2.5","Kittanning","42-005-0001","AQS","32","33"
"01/19/2015","54","PM2.5","Kittanning","42-005-0001","AQS","23","54"
"01/20/2015","57","PM2.5","Kittanning","42-005-0001","AQS","18","57"
"01/21/2015","63","PM2.5","Kittanning","42-005-0001","AQS","11","63"
"01/22/2015","67","PM2.5","Kittanning","42-005-0001","AQS","17","67"
"01/23/2015","70","PM2.5","Kittanning","42-005-0001","AQS","19","70"
"01/24/2015","73","PM2.5","Kittanning","42-005-0001","AQS","22","73"
"01/25/2015","55","PM2.5","Kittanning","42-005-0001","AQS","27","55"
"01/26/2015","37","PM2.5","Kittanning","42-005-0001","AQS","27","37"
"01/27/2015","52","PM2.5","Kittanning","42-005-0001","AQS","30","52"
"01/28/2015","64","PM2.5","Kittanning","42-005-0001","AQS","31","64"
"01/29/2015","56","PM2.5","Kittanning","42-005-0001","AQS","30","56"
"01/30/2015","38","PM2.5","Kittanning","42-005-0001","AQS","35","38"
"01/31/2015","51","PM2.5","Kittanning","42-005-0001","AQS","31","51"
"02/01/2015","60","PM2.5","Kittanning","42-005-0001","AQS","22","60"
"02/02/2015","38","PM2.5","Kittanning","42-005-0001","AQS","34","38"
"02/03/2015","53","PM2.5","Kittanning","42-005-0001","AQS","31","53"
"02/04/2015","50","PM2.5","Kittanning","42-005-0001","AQS","31","50"
"02/05/2015","38","PM2.5","Kittanning","42-005-0001","AQS","33","38"
"02/06/2015","61","PM2.5","Kittanning","42-005-0001","AQS","31","61"
"02/07/2015","57","PM2.5","Kittanning","42-005-0001","AQS","31","57"
"02/08/2015","57","PM2.5","Kittanning","42-005-0001","AQS","37","57"
"02/09/2015","58","PM2.5","Kittanning","42-005-0001","AQS","25","58"
"02/10/2015","56","PM2.5","Kittanning","42-005-0001","AQS","31","56"
"02/11/2015","67","PM2.5","Kittanning","42-005-0001","AQS","21","67"
"02/12/2015","44","PM2.5","Kittanning","42-005-0001","AQS","32","44"
"02/13/2015","46","PM2.5","Kittanning","42-005-0001","AQS","31","46"
"02/14/2015","47","PM2.5","Kittanning","42-005-0001","AQS","31","47"
"02/15/2015","46","PM2.5","Kittanning","42-005-0001","AQS","31","46"
"02/16/2015","55","PM2.5","Kittanning","42-005-0001","AQS","30","55"
"02/17/2015","54","PM2.5","Kittanning","42-005-0001","AQS","31","54"
"02/18/2015","57","PM2.5","Kittanning","42-005-0001","AQS","36","57"
"02/19/2015","52","PM2.5","Kittanning","42-005-0001","AQS","30","52"
"02/20/2015","62","PM2.5","Kittanning","42-005-0001","AQS","29","62"
"02/21/2015","57","PM2.5","Kittanning","42-005-0001","AQS","27","57"
"02/22/2015","62","PM2.5","Kittanning","42-005-0001","AQS","37","62"
"02/23/2015","54","PM2.5","Kittanning","42-005-0001","AQS","34","54"
"02/24/2015","60","PM2.5","Kittanning","42-005-0001","AQS","37","60"
"02/25/2015","56","PM2.5","Kittanning","42-005-0001","AQS","38","56"
"02/26/2015","45","PM2.5","Kittanning","42-005-0001","AQS","36","45"
"02/27/2015","59","PM2.5","Kittanning","42-005-0001","AQS","34","59"
"02/28/2015","68","PM2.5","Kittanning","42-005-0001","AQS","34","68"
"03/01/2015","57","PM2.5","Kittanning","42-005-0001","AQS","37","57"
"03/02/2015","69","PM2.5","Kittanning","42-005-0001","AQS","39","69"
"03/03/2015","65","PM2.5","Kittanning","42-005-0001","AQS","31","65"
"03/04/2015","52","PM2.5","Kittanning","42-005-0001","AQS","35","52"
"03/05/2015","47","PM2.5","Kittanning","42-005-0001","AQS","35","47"
"03/06/2015","62","PM2.5","Kittanning","42-005-0001","AQS","30","62"
"03/07/2015","63","PM2.5","Kittanning","42-005-0001","AQS","47","63"
"03/08/2015","63","PM2.5","Kittanning","42-005-0001","AQS","47","63"
"03/09/2015","56","PM2.5","Kittanning","42-005-0001","AQS","43","56"
"03/10/2015","58","PM2.5","Kittanning","42-005-0001","AQS","23","58"
"03/11/2015","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"03/12/2015","41","PM2.5","Kittanning","42-005-0001","AQS","40","41"
"03/13/2015","39","Ozone","Kittanning","42-005-0001","AQS","39","38"
"03/14/2015","48","PM2.5","Kittanning","42-005-0001","AQS","31","48"
"03/15/2015","55","PM2.5","Kittanning","42-005-0001","AQS","38","55"
"03/16/2015","59","PM2.5","Kittanning","42-005-0001","AQS","36","59"
"03/17/2015","40","PM2.5","Kittanning","42-005-0001","AQS","37","40"
"03/18/2015","40","Ozone","Kittanning","42-005-0001","AQS","40","38"
"03/19/2015","43","Ozone","Kittanning","42-005-0001","AQS","43","40"
"03/20/2015","53","PM2.5","Kittanning","42-005-0001","AQS","31","53"
"03/21/2015","60","PM2.5","Kittanning","42-005-0001","AQS","32","60"
"03/22/2015","40","Ozone","Kittanning","42-005-0001","AQS","40","30"
"03/23/2015","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"03/24/2015","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"03/25/2015","21","Ozone","Kittanning","42-005-0001","AQS","21","."
"03/26/2015","29","Ozone","Kittanning","42-005-0001","AQS","29","."
"03/27/2015","34","Ozone","Kittanning","42-005-0001","AQS","34","."
"03/28/2015","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"03/29/2015","43","Ozone","Kittanning","42-005-0001","AQS","43","."
"03/30/2015","38","Ozone","Kittanning","42-005-0001","AQS","38","."
"03/31/2015","31","Ozone","Kittanning","42-005-0001","AQS","31","."
"04/01/2015","42","Ozone","Kittanning","42-005-0001","AQS","42","."
"04/02/2015","52","PM2.5","Kittanning","42-005-0001","AQS","40","52"
"04/03/2015","38","Ozone","Kittanning","42-005-0001","AQS","38","35"
"04/04/2015","40","Ozone","Kittanning","42-005-0001","AQS","40","32"
"04/05/2015","46","Ozone","Kittanning","42-005-0001","AQS","46","30"
"04/06/2015","44","Ozone","Kittanning","42-005-0001","AQS","44","41"
"04/07/2015","57","PM2.5","Kittanning","42-005-0001","AQS","27","57"
"04/08/2015","48","PM2.5","Kittanning","42-005-0001","AQS","19","48"
"04/09/2015","35","PM2.5","Kittanning","42-005-0001","AQS","23","35"
"04/10/2015","40","Ozone","Kittanning","42-005-0001","AQS","40","29"
"04/11/2015","43","Ozone","Kittanning","42-005-0001","AQS","43","35"
"04/12/2015","48","PM2.5","Kittanning","42-005-0001","AQS","48","48"
"04/13/2015","51","Ozone","Kittanning","42-005-0001","AQS","51","47"
"04/14/2015","44","Ozone","Kittanning","42-005-0001","AQS","44","26"
"04/15/2015","47","Ozone","Kittanning","42-005-0001","AQS","47","33"
"04/16/2015","41","Ozone","Kittanning","42-005-0001","AQS","41","35"
"04/17/2015","54","PM2.5","Kittanning","42-005-0001","AQS","37","54"
"04/18/2015","71","Ozone","Kittanning","42-005-0001","AQS","71","56"
"04/19/2015","48","Ozone","Kittanning","42-005-0001","AQS","48","43"
"04/20/2015","51","Ozone","Kittanning","42-005-0001","AQS","51","22"
"04/21/2015","44","Ozone","Kittanning","42-005-0001","AQS","44","32"
"04/22/2015","35","Ozone","Kittanning","42-005-0001","AQS","35","33"
"04/23/2015","38","PM2.5","Kittanning","42-005-0001","AQS","32","38"
"04/24/2015","46","Ozone","Kittanning","42-005-0001","AQS","46","38"
"04/25/2015","44","Ozone","Kittanning","42-005-0001","AQS","44","36"
"04/26/2015","42","Ozone","Kittanning","42-005-0001","AQS","42","24"
"04/27/2015","34","PM2.5","Kittanning","42-005-0001","AQS","28","34"
"04/28/2015","43","Ozone","Kittanning","42-005-0001","AQS","43","41"
"04/29/2015","48","Ozone","Kittanning","42-005-0001","AQS","48","40"
"04/30/2015","43","PM2.5","Kittanning","42-005-0001","AQS","40","43"
"05/01/2015","42","Ozone","Kittanning","42-005-0001","AQS","42","38"
"05/02/2015","46","Ozone","Kittanning","42-005-0001","AQS","46","38"
"05/03/2015","80","Ozone","Kittanning","42-005-0001","AQS","80","61"
"05/04/2015","80","Ozone","Kittanning","42-005-0001","AQS","80","56"
"05/05/2015","62","PM2.5","Kittanning","42-005-0001","AQS","46","62"
"05/06/2015","61","Ozone","Kittanning","42-005-0001","AQS","61","59"
"05/07/2015","60","PM2.5","Kittanning","42-005-0001","AQS","54","60"
"05/08/2015","100","Ozone","Kittanning","42-005-0001","AQS","100","54"
"05/09/2015","84","Ozone","Kittanning","42-005-0001","AQS","84","60"
"05/10/2015","51","Ozone","Kittanning","42-005-0001","AQS","51","48"
