datetimeUTC,California,Texas,North Dakota,Wyoming,Pennsylvania,West Virginia,Oklahoma,Florida,New York,Ohio
2004-01-31 00:00:00+00:00,83.49052739375321,,2.7130952380952382,,,,,1.0048387096774194,,
2004-02-29 00:00:00+00:00,189.12796934865898,,3.939080459770115,,,,,3.8948275862068966,,
2004-03-31 00:00:00+00:00,45.30916538658474,,26.083870967741937,,,,,2.1322580645161286,,
2004-04-30 00:00:00+00:00,17.704550264550264,,36.724444444444444,34.785555555555554,,,,1.0092592592592593,,
2004-05-31 00:00:00+00:00,29.757347670250894,,65.65913978494623,33.229032258064514,,,,0.8516129032258064,,
2004-06-30 00:00:00+00:00,16.194708994708996,,157.10444444444445,24.164285714285715,,,,1.8483333333333334,,
2004-07-31 00:00:00+00:00,7.347823860727087,,74.78395061728395,11.533333333333333,,,,2.8080645161290323,,
2004-08-31 00:00:00+00:00,5.845519713261648,,35.461290322580645,,,,,8.743548387096775,,
2004-09-30 00:00:00+00:00,4.885873015873016,,75.12380952380951,,,,0.0,7.85,,
2004-10-31 00:00:00+00:00,9.32006028022157,,83.07777777777778,,,,31.776190476190475,6.641935483870968,6.983333333333333,
2004-11-30 00:00:00+00:00,5.883766835016835,,25.30392156862745,,1.0916666666666666,,29.814898989898985,3.2116666666666664,7.656666666666666,
2004-12-31 00:00:00+00:00,95.27785737559932,,14.004166666666668,,1.194047619047619,,25.1921146953405,0.94375,7.4279569892473125,
2005-01-31 00:00:00+00:00,79.79928897267607,,6.589855072463768,,1.4408602150537633,,37.43888888888889,3.496428571428571,9.934408602150539,
2005-02-28 00:00:00+00:00,38.977241934652646,,11.53076923076923,,0.7833333333333333,,19.286507936507938,2.4,6.439880952380952,
2005-03-31 00:00:00+00:00,86.34597262952101,19.576190476190476,23.74567901234568,,2.0444444444444443,,16.937096774193545,4.466129032258064,7.711827956989247,
2005-04-30 00:00:00+00:00,39.071749999999994,16.496666666666666,106.62592592592591,34.623333333333335,2.320689655172414,,28.187962962962963,17.398333333333333,5.001111111111111,
2005-05-31 00:00:00+00:00,63.42334403947307,16.001190476190477,28.393827160493828,185.41612903225806,0.9301075268817205,,22.843458781362006,3.4709677419354836,5.995698924731183,
2005-06-30 00:00:00+00:00,5.2535185185185185,15.03623188405797,180.8031746031746,744.2962962962963,2.4482758620689653,,25.389722222222222,2.038333333333333,0.9681818181818183,
2005-07-31 00:00:00+00:00,4.966630009775171,9.27179487179487,88.86559139784947,113.73333333333333,2.131111111111111,,21.720250896057347,3.2774193548387096,7.105376344086022,
2005-08-31 00:00:00+00:00,5.415006516780711,20.01014492753623,116.93218390804597,564.3645161290323,1.8064516129032258,,14.524014336917562,2.9000000000000004,3.775308641975309,
2005-09-30 00:00:00+00:00,5.583143939393939,34.5735632183908,54.971428571428575,64.99,3.046796296296296,,6.9372592592592595,3.605,5.796428571428572,
2005-10-31 00:00:00+00:00,17.42651515151515,19.725806451612904,36.00333333333333,59.10909090909092,18.093637992831543,,5.494032258064516,3.9303763440860218,17.143010752688173,
2005-11-30 00:00:00+00:00,8.95239898989899,10.168518518518518,11.569135802469136,,10.268333333333334,,3.6093333333333333,4.701944444444445,7.496666666666667,
2005-12-31 00:00:00+00:00,233.6617887399339,28.422043010752688,4.041111111111111,,12.057731694828469,,3.6757347670250895,4.629838709677419,6.434408602150538,
2006-01-31 00:00:00+00:00,212.18102802215705,22.091397849462368,5.954166666666667,,21.857240143369175,19.02,4.060591397849462,4.992741935483871,7.109999999999999,
2006-02-28 00:00:00+00:00,111.85854398577612,29.504761904761903,4.633333333333334,,11.741439909297053,,5.073869047619048,5.495833333333333,9.033333333333333,
2006-03-31 00:00:00+00:00,235.8783043569334,31.136021505376345,26.87741935483871,,3.650358422939068,3.8287878787878786,5.549838709677419,3.2720430107526877,4.84516129032258,
2006-04-30 00:00:00+00:00,189.8799886964887,27.140555555555558,59.67619047619048,24.641333333333332,12.939537037037036,68.44,13.923722222222223,2.044722222222222,11.757777777777779,
2006-05-31 00:00:00+00:00,19.143397104687427,55.61559139784946,66.05483870967743,35.79677419354839,8.974692780337941,,18.960913978494624,3.411827956989247,9.610752688172044,
2006-06-30 00:00:00+00:00,11.01566750841751,41.12851851851852,60.23222222222223,23.368386243386244,40.69932010582011,25.278666666666666,18.780981481481483,6.062055555555556,6.863333333333333,
2006-07-31 00:00:00+00:00,6.378311339198436,52.18010752688172,35.33793103448276,1.2531541218637994,19.049910394265233,5.6579710144927535,13.150806451612901,2.781720430107527,5.85,
2006-08-31 00:00:00+00:00,5.448496252851092,26.803584229390683,33.61785714285714,4.755376344086022,9.009139784946237,1.5453333333333332,5.773817204301076,5.045215053763441,4.333333333333333,
2006-09-30 00:00:00+00:00,7.129852693602694,54.828148148148145,34.05,13.547518518518519,11.286256613756615,5.329885057471264,7.174944444444445,8.355833333333333,9.421111111111111,
2006-10-31 00:00:00+00:00,7.871602662570405,39.32222222222222,16.098924731182795,44.958125,6.449283154121864,6.558064516129033,2.3048387096774197,4.463440860215054,5.272,
2006-11-30 00:00:00+00:00,6.304375661375661,28.67203703703704,5.743333333333334,,17.060555555555556,41.48235294117647,2.7583333333333333,3.4594444444444443,8.56111111111111,
2006-12-31 00:00:00+00:00,62.98081855420565,22.841756272401433,3.8722222222222222,,8.239354838709676,3.661538461538462,2.002150537634409,3.6833333333333336,5.221505376344086,
2007-01-31 00:00:00+00:00,6.819277335567658,49.61693548387097,2.5090909090909093,,13.57195340501792,21.872619047619047,2.8451612903225807,3.7853763440860213,6.988172043010753,
2007-02-28 00:00:00+00:00,70.91149411104767,16.708234126984127,2.4901234567901236,,8.234821428571427,,0.7136904761904762,3.9419642857142856,9.232142857142858,
2007-03-31 00:00:00+00:00,13.073193338919147,47.94641577060932,63.85138888888889,,13.998709677419354,53.457333333333324,0.5274193548387097,4.176397849462366,8.558064516129033,
2007-04-30 00:00:00+00:00,7.9784217171717176,40.443888888888885,134.20111111111112,37.67333333333333,17.45890740740741,4.426666666666667,2.5966666666666662,3.704,5.394444444444444,
2007-05-31 00:00:00+00:00,4.953126926836604,63.848028673835124,123.25591397849463,87.8332423490488,10.946003584229391,2.2703703703703706,5.738172043010753,3.7706451612903225,5.074193548387096,
2007-06-30 00:00:00+00:00,3.6983797313797315,69.87716666666667,147.95666666666665,7.902767806267806,13.7005,6.372549019607843,23.99277777777778,3.6199999999999997,3.201111111111111,
2007-07-31 00:00:00+00:00,3.7006540233959586,74.1470348647768,107.10666666666665,8.638510476978219,19.541612903225804,32.53978494623656,3.1446236559139784,9.221075268817206,3.429032258064516,
2007-08-31 00:00:00+00:00,3.1516118290311836,47.16890681003584,34.471604938271604,47.404644334160466,11.083548387096773,18.121333333333332,1.270967741935484,7.181075268817205,4.433333333333334,
2007-09-30 00:00:00+00:00,2.9370685425685426,33.971296296296295,37.882777777777775,9.075551282051283,3.7189074074074076,0.5588235294117647,7.873888888888889,5.786388888888889,2.905555555555556,
2007-10-31 00:00:00+00:00,4.188938695712889,22.473655913978494,24.138709677419353,3.3777777777777778,17.819188832295794,10.92,13.328494623655914,5.092741935483871,4.579569892473119,
2007-11-30 00:00:00+00:00,2.590877465127465,25.11852645502645,9.039080459770116,,7.084957671957672,0.6555555555555556,0.7272222222222222,4.666722222222222,4.426666666666667,
2007-12-31 00:00:00+00:00,25.046136712749618,16.790860215053762,4.2924731182795695,,14.809939095049453,16.53118279569892,2.509677419354839,2.954462365591398,5.725806451612903,
2008-01-31 00:00:00+00:00,99.50655414477994,23.709139784946238,2.629569892473118,,4.421891017867249,9.982795698924733,24.85698924731183,3.2190860215053765,4.161290322580645,
2008-02-29 00:00:00+00:00,81.85791840343565,38.476541408782786,2.4948275862068963,,21.82421859245816,4.289655172413793,21.359195402298848,3.4662151067323483,7.554022988505747,
2008-03-31 00:00:00+00:00,9.920183822081356,25.383966087675763,5.504838709677419,,33.931172555043524,37.76774193548387,43.314516129032256,7.074500768049155,6.119354838709677,
2008-04-30 00:00:00+00:00,6.256678415810769,18.80142735042735,109.48809523809523,25.930434782608696,14.787857142857142,18.03888888888889,32.42466666666667,4.110325396825397,5.903333333333333,
2008-05-31 00:00:00+00:00,7.897748917748918,25.512262200165427,132.36935483870968,526.8,8.590552995391706,17.490322580645163,2.5693548387096774,3.2121121351766515,7.819623655913978,
2008-06-30 00:00:00+00:00,6.571126762126762,14.922884615384616,176.02611111111113,227.78439255189255,17.11868045112782,16.14777777777778,42.60666666666667,6.557833333333334,8.583888888888888,
2008-07-31 00:00:00+00:00,5.15750924123315,21.738333333333333,68.3747311827957,135.92091845878136,22.77015360983103,3.0500000000000003,10.519354838709678,5.600495391705069,8.229086021505378,
2008-08-31 00:00:00+00:00,4.326970799072317,42.19131313131313,130.2,22.80606182795699,9.27729538901016,7.252380952380952,1.2793548387096776,6.5662890424987195,5.841666666666667,
2008-09-30 00:00:00+00:00,3.617932461873638,19.812193732193734,106.03666666666666,6.8302521367521365,13.590459656084656,3.0144444444444445,7.156666666666667,3.5930026455026454,8.446388888888889,
2008-10-31 00:00:00+00:00,2.642716333845366,20.267512248797505,113.83548387096775,1.9816666666666667,6.922407834101382,3.020430107526882,0.5134408602150538,2.258378136200717,9.952956989247312,
2008-11-30 00:00:00+00:00,3.6634345507433745,33.377469135802464,38.42722222222222,,6.402727873977875,0.8770114942528736,0.7422222222222222,2.204351851851852,9.383888888888889,
2008-12-31 00:00:00+00:00,7.966959782258644,28.199632285482288,4.13010752688172,,15.738338453661035,9.362820512820512,2.6354838709677417,11.418529588690879,16.223118279569892,
2009-01-31 00:00:00+00:00,3.7853903130919258,24.773836366091047,4.771505376344086,,5.994278033794163,4.858064516129032,0.5661290322580645,13.625997067448681,8.831182795698924,
2009-02-28 00:00:00+00:00,37.852036886724385,19.940969197252674,6.5113095238095235,,6.736274092970521,1.8597222222222223,2.5958333333333337,15.681751403358545,8.247619047619049,
2009-03-31 00:00:00+00:00,19.72819913167162,19.02920734295416,73.66066666666667,,5.833864567332309,3.276190476190476,1.1451612903225807,27.106923828859312,4.381182795698924,
2009-04-30 00:00:00+00:00,5.252071428571428,37.10887711177649,76.8788888888889,754.8518518518518,10.88487433862434,8.552564102564103,1.9183333333333334,34.40859396159396,8.206111111111111,
2009-05-31 00:00:00+00:00,10.36169115988376,32.540611182680415,82.63456790123456,140.90833333333333,20.8743407578085,31.6494623655914,9.014516129032257,22.966312352522028,6.145161290322581,
2009-06-30 00:00:00+00:00,4.464245413627767,15.604563157760348,106.66333333333334,118.98793981481481,25.28972222222222,35.614444444444445,1.7461111111111112,22.18974175824176,4.746388888888889,
2009-07-31 00:00:00+00:00,3.3089073371284,17.676313954862344,132.16236559139787,29.867419354838713,19.87462877624168,4.158064516129032,1.4903225806451614,19.895152374507212,3.9516129032258065,
2009-08-31 00:00:00+00:00,2.3243924326946397,15.943492851234787,58.104301075268815,53.634198028673836,32.31624423963134,3.1873015873015875,7.488172043010753,17.527385025368893,5.2706989247311835,
2009-09-30 00:00:00+00:00,2.710039254590725,22.425616190366192,29.22873563218391,5.553120370370371,8.471845238095238,1.2377777777777779,10.870000000000001,18.423985625485624,7.449444444444444,
2009-10-31 00:00:00+00:00,4.540184746398668,32.87227281169495,85.52555555555556,2.082222222222222,15.251696108550949,2.3946236559139784,16.53763440860215,13.874392059553351,9.098387096774195,
2009-11-30 00:00:00+00:00,3.2710639915639916,40.28253365235262,81.53944444444444,,7.6156547619047625,3.4377777777777774,0.9149999999999999,13.819422198172198,8.448611111111111,
2009-12-31 00:00:00+00:00,5.5095785808119775,34.46245747106528,9.573118279569892,,16.29264848950333,29.712903225806453,0.5833333333333333,14.900139358849037,13.089247311827956,
2010-01-31 00:00:00+00:00,45.30379190385832,31.983298660991682,5.2188888888888885,,9.450704045058885,63.681720430107525,0.5704301075268817,16.082003910068426,7.866129032258065,
2010-02-28 00:00:00+00:00,31.011106442577027,41.31956741722562,6.121428571428572,,5.96187641723356,7.557142857142857,1.0285714285714287,33.419020503306214,8.432738095238095,
2010-03-31 00:00:00+00:00,16.103039849935012,24.22889868808666,72.76344086021506,,17.584286994367638,57.186021505376345,7.368279569892473,32.352343782087615,12.88763440860215,
2010-04-30 00:00:00+00:00,29.610684727309728,20.29322943016456,91.45555555555555,272.0376811594203,5.932956349206349,5.168888888888889,1.4566666666666668,28.420857276710215,15.479999999999999,
2010-05-31 00:00:00+00:00,5.7859907834101385,19.24201912373714,77.05645161290323,393.8183333333333,10.858677675371224,27.473118279569892,3.565591397849462,23.611759315952867,19.488709677419354,
2010-06-30 00:00:00+00:00,7.436782314363197,14.787573616727872,77.17666666666668,161.2536198163976,11.547437830687832,6.970114942528736,1.0644444444444445,19.53626180355592,7.309444444444444,
2010-07-31 00:00:00+00:00,3.6043462863357,33.14492109222755,94.38440860215053,27.015608441737477,17.767178699436762,11.06,1.15752688172043,26.259902823299406,8.609677419354838,
2010-08-31 00:00:00+00:00,4.927145694723843,29.24356515145225,74.70483870967742,5.978741302972802,11.955293138760881,6.323655913978494,1.289247311827957,20.61231412167845,8.837634408602149,
2010-09-30 00:00:00+00:00,18.242456404176608,37.904561297819704,105.76055555555556,3.1868518518518516,10.658324514991182,1.7077777777777778,0.7422222222222222,18.121675219660514,9.385555555555555,
2010-10-31 00:00:00+00:00,25.385093220083732,9.83567586163961,67.10000000000001,2.973638888888889,14.721198156682028,6.234408602150537,0.7801075268817205,16.37019329237071,10.698924731182796,7.666666666666667
2010-11-30 00:00:00+00:00,10.866915343915343,18.718874756335286,37.839444444444446,,9.617219135802468,0.8765432098765432,1.0799999999999998,16.487123015873017,9.552234848484849,32.273809523809526
2010-12-31 00:00:00+00:00,31.74864316239316,17.066879072163452,12.043548387096774,,10.764889486260456,14.69784946236559,0.5215053763440861,13.068330773169482,39.703320683111954,37.54516129032258
2011-01-31 00:00:00+00:00,13.88568127307516,25.74783757311983,8.654301075268817,,6.0597307561017235,2.463440860215054,0.3741935483870968,8.047407834101381,20.80064794735098,33.971604938271604
2011-02-28 00:00:00+00:00,22.358390856342538,16.509969336219335,7.0303571428571425,,12.418986205593347,11.501190476190477,0.9482142857142858,16.372509920634922,35.02764455782313,49.90099206349206
2011-03-31 00:00:00+00:00,101.94206484744436,16.00926290555323,15.86505376344086,,19.80535927632702,38.770967741935486,0.903763440860215,23.791045826932923,53.4815646742568,147.1216845878136
2011-04-30 00:00:00+00:00,20.576452380952382,20.941773526505465,88.84333333333333,11.57878787878788,15.014737654320987,85.29333333333334,40.696666666666665,20.32314814814815,49.557422771672776,147.46666666666667
2011-05-31 00:00:00+00:00,6.168282938529119,24.1805534552047,74.98055555555555,361.34022988505745,9.113455794504182,77.07849462365591,19.64032258064516,12.131253200204814,48.635879711686165,146.4483870967742
2011-06-30 00:00:00+00:00,6.344295751633988,21.173008134438025,89.04055555555556,298.01888888888885,9.803219135802468,6.933333333333334,1.2244444444444444,13.487473544973545,53.09852818477818,65.69435185185185
2011-07-31 00:00:00+00:00,4.716123911930364,31.774287047019946,104.23440860215054,268.3345679012346,12.90284178187404,2.670967741935484,1.7344086021505376,18.733288530465952,25.839538342218606,28.268727598566308
2011-08-31 00:00:00+00:00,3.7901100459734236,21.556286886047772,119.30806451612904,73.35698924731183,33.177024662911755,16.835714285714285,1.678395061728395,19.051113671274962,66.45205697870546,43.0810752688172
2011-09-30 00:00:00+00:00,3.1798029100529104,17.209825977162936,74.07,10.28,28.11206922398589,35.705882352941174,1.4561111111111111,9.116891534391534,44.50818849206349,54.5402962962963
2011-10-31 00:00:00+00:00,4.203975783861932,35.912495764968455,18.401612903225807,,9.302415087898959,9.37037037037037,0.9231182795698925,14.001190476190475,58.71675115207373,62.614623655913974
2011-11-30 00:00:00+00:00,4.619666666666666,19.982552732761064,8.78735632183908,,16.845074074074073,9.962777777777777,2.6811111111111114,9.972222222222223,61.42669304388422,84.64855555555555
2011-12-31 00:00:00+00:00,3.5836180009638263,29.88348524140839,4.970430107526882,,18.984701314217443,11.752150537634408,0.3172043010752688,13.313152841781873,51.2974945002815,109.5516129032258
2012-01-31 00:00:00+00:00,22.67196846480528,43.17718824186566,2.8736559139784945,,8.362124509301928,7.0220430107526886,0.37795698924731186,13.347849462365593,72.31259227884703,94.63827956989248
2012-02-29 00:00:00+00:00,6.894909688013136,61.79512828712119,2.786206896551724,,3.956347381864623,5.596551724137932,0.49770114942528737,16.931293103448276,32.99677455066907,58.70080459770115
2012-03-31 00:00:00+00:00,34.686248531670735,50.42983472396779,83.72204301075269,11.5,4.86,13.519354838709676,6.3892473118279565,20.589381720430108,54.21767795376667,129.6833870967742
2012-04-30 00:00:00+00:00,18.34803260869565,20.86716847966848,97.43666666666667,7.763218390804598,11.901703984287318,2.361111111111111,0.6094444444444445,23.389603174603174,56.8662561050061,14.763148148148149
2012-05-31 00:00:00+00:00,12.407797268793475,35.21412868399286,48.869354838709675,15.812345679012346,18.68960356250679,5.631720430107527,0.6302469135802469,13.743106758832564,30.321836575821397,35.27068100358423
2012-06-30 00:00:00+00:00,12.14599014646116,25.508763212766837,72.35611111111112,61.70459770114942,11.75337598204265,3.4166666666666665,2.3394444444444447,6.944444444444445,21.34789215686275,22.79107407407407
2012-07-31 00:00:00+00:00,11.656656697154592,37.71762781959943,56.398387096774194,13.758333333333333,8.804678777017488,5.422580645161291,0.8935483870967742,13.525672043010752,16.200192325068983,29.88958781362007
2012-08-31 00:00:00+00:00,10.995325567502986,27.19962728055403,48.54139784946236,17.683333333333334,10.207197784294559,3.4198924731182796,1.3333333333333335,12.176874039938557,19.29251201414352,21.79200716845878
2012-09-30 00:00:00+00:00,6.15908516911938,32.46168248837151,39.708888888888886,,13.031186868686868,6.66611111111111,2.1172222222222223,13.171863636363637,18.682567979663954,44.28630555555556
2012-10-31 00:00:00+00:00,5.835204342745717,22.880317665342925,21.784408602150535,,21.573734348089186,5.879032258064516,1.9924731182795699,9.575672043010753,28.190127632769286,38.094343317972346
2012-11-30 00:00:00+00:00,18.86069019771651,11.329218870885539,12.121666666666666,,4.13891201699535,2.797222222222222,1.0233333333333332,3.9256130351130354,18.33721517347387,20.90413888888889
2012-12-31 00:00:00+00:00,90.09199831919678,14.317788338021785,4.586559139784947,,9.47217117410666,2.7295698924731187,1.0408602150537634,8.850059465623982,25.30964405882742,62.24710701484895
2013-01-31 00:00:00+00:00,16.054096127415313,26.3760071987668,2.7854838709677416,,12.870358422939068,12.21989247311828,1.3790322580645162,8.424247079085788,28.431670084301665,93.99494623655913
2013-02-28 00:00:00+00:00,11.134250937693919,22.048309423972018,2.9470238095238095,,7.343938191438191,9.296296296296296,1.5410714285714284,13.284474206349206,26.45342712842713,60.97157029478458
2013-03-31 00:00:00+00:00,12.659883316285104,15.794626999017241,7.351075268817204,,9.01177908113392,3.9096774193548387,1.6172043010752688,11.56318670576735,29.467826979472143,79.69331285202254
2013-04-30 00:00:00+00:00,9.703693433462885,31.737638156050345,102.3638888888889,,10.956774410774411,8.732222222222221,28.801111111111116,19.043027417027417,41.163305728149844,84.21268253968255
2013-05-31 00:00:00+00:00,9.785494210090985,39.08402442588952,159.34516129032258,,12.409196806777452,10.59388888888889,24.229032258064514,3.7989247311827956,16.862900164740978,33.32115207373272
2013-06-30 00:00:00+00:00,5.266917860454092,29.03703335833118,153.16190476190476,,35.07556228956229,4.641111111111111,1.675,8.77574470899471,40.27069419662463,103.65357010582011
2013-07-31 00:00:00+00:00,10.173140030597587,22.43348920701372,128.05591397849463,,23.10935972629521,11.682795698924732,1.1981481481481482,9.595160359353907,21.056557191817802,84.04252432155657
2013-08-31 00:00:00+00:00,5.883186348863251,19.283191835046672,58.17634408602151,,14.800433365917236,9.976344086021506,15.551149425287354,7.931980286738351,16.804347995129902,40.3028801843318
2013-09-30 00:00:00+00:00,4.158607419135126,33.26156956721266,45.47833333333333,,6.3893148148148144,2.9733333333333336,1.2192307692307691,10.974184223184222,19.001601282186606,22.70288888888889
2013-10-31 00:00:00+00:00,4.640032428742106,57.443128914096654,112.79032258064517,,11.461114870792292,3.1193548387096777,1.6629032258064516,4.368471349439091,22.480794082591974,42.670483870967736
2013-11-30 00:00:00+00:00,4.5761111111111115,40.61740481740482,19.363333333333333,,6.422123802123803,3.4255555555555555,1.0716666666666665,13.158412698412699,22.00953524531659,29.87998148148148
2013-12-31 00:00:00+00:00,4.725079289780429,29.725292449486,4.851075268817204,,14.214415118931248,14.825806451612904,1.1526881720430109,15.001254480286738,36.70471685650988,58.80149513568868
2014-01-31 00:00:00+00:00,5.57382399757472,21.191892523072696,2.8129032258064517,,11.65297165200391,2.4602150537634406,1.1365591397849462,9.51050307219662,32.21659716091258,31.607025089605735
2014-02-28 00:00:00+00:00,23.414605845543345,21.829947844934775,2.8962962962962964,,10.811915584415585,15.70595238095238,1.0464285714285715,17.666510770975055,20.292351643785054,38.62599206349206
2014-03-31 00:00:00+00:00,30.219993219941916,31.71432155657962,9.82258064516129,,15.961795373085696,4.014516129032258,3.1629032258064513,15.230600358422938,34.04244103628957,46.590806451612906
2014-04-30 00:00:00+00:00,16.09015190080987,21.319469201078956,134.9361111111111,,18.49629370629371,3.823888888888889,1.0727777777777776,13.726111111111111,50.902763009273336,127.18596296296296
2014-05-31 00:00:00+00:00,6.482395718274277,65.63207876949812,128.98817204301074,,15.102162693936886,25.363440860215054,1.6478494623655915,13.052383512544802,36.824960962437316,98.90713261648746
2014-06-30 00:00:00+00:00,4.665278126194793,56.03616953715341,118.84055555555555,,15.977860010360011,5.100555555555555,4.387444444444444,11.732277777777776,23.00922450309547,122.17522222222222
2014-07-31 00:00:00+00:00,9.38653457766844,38.19182778673857,143.97043010752688,,17.77075531994887,5.074193548387097,1.337043010752688,8.914915514592932,29.99999374775925,46.78471326164874
2014-08-31 00:00:00+00:00,5.174752517494453,22.887399753818848,111.04247311827957,,4.681409003183197,2.4526881720430107,1.7763440860215052,9.78062724014337,27.381076039619224,53.7468253968254
2014-09-30 00:00:00+00:00,5.815226286327735,35.78550033068783,136.24777777777777,,5.558924501424501,2.033333333333333,1.4377777777777778,7.568358974358974,11.999991438510888,45.47089682539683
2014-10-31 00:00:00+00:00,4.0643143075974,35.14049715517458,26.773118279569893,,4.5365829510990805,3.5403225806451615,6.527365591397849,6.933586337760911,9.383781682897256,17.014439324116744
2014-11-30 00:00:00+00:00,8.978171556838223,34.38601719114219,10.59611111111111,,5.251734006734007,1.1827777777777777,1.1472222222222221,3.179809523809524,12.829947594399991,20.981830687830687
2014-12-31 00:00:00+00:00,45.70135898152027,29.086241039426525,4.51989247311828,,6.047842402519822,4.065053763440861,1.2461538461538462,6.4486931869522,16.683687457980877,34.97342549923195
2015-01-31 00:00:00+00:00,5.783689312076409,45.89783154121864,3.8086021505376344,,7.262952101661778,1.6801075268817205,1.1204301075268817,8.237710309930424,11.033996164797763,38.83325140809011
2015-02-28 00:00:00+00:00,24.564378111431683,27.137047466422466,4.276785714285714,,3.6491937229437226,4.065476190476191,1.0,8.385308123249299,6.17365629969503,12.561785714285715
2015-03-31 00:00:00+00:00,5.86095099683491,55.111132919946485,9.970967741935485,,22.290409471054634,12.966129032258063,7.309677419354839,12.002652932140599,23.36236328636064,63.77569892473118
2015-04-30 00:00:00+00:00,6.43338605743542,59.43337553287242,24.74777777777778,,6.2173103254769915,11.86896551724138,1.2155555555555557,14.655967615717616,31.354550400903147,75.95407671957672
2015-05-31 00:00:00+00:00,6.383966629337507,82.19486310653294,151.8720430107527,,6.201067391389972,2.6048387096774195,32.37150537634409,16.16789269869915,12.873675335848823,38.59531490015361
2015-06-30 00:00:00+00:00,5.1451581315450285,81.23086091255858,167.00444444444443,,25.901019536019536,11.157777777777778,16.22222222222222,10.198842587079817,31.937350277185807,102.65024603174604
2015-07-31 00:00:00+00:00,5.960471314107852,35.430878781966555,83.98064516129033,,17.43908936941195,4.339784946236559,27.973118279569896,8.399388794567063,28.01574144965085,53.05905401945725
2015-08-31 00:00:00+00:00,3.7346187994586972,26.655233284068846,56.89086021505377,,8.40854740241837,1.8693548387096774,2.9602150537634406,8.255682002285917,14.994262210749403,29.767466717869947
2015-09-30 00:00:00+00:00,3.852723561723562,28.58179171560567,42.79777777777778,,7.849635124135124,3.4677777777777776,1.9361111111111111,7.356173245614035,10.754298275037632,32.06440255731922
