"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2007","40","Ozone","Westmorland","06-025-4003","AQS","9","40",".",".","29"
"01/02/2007","51","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","19","40",".",".","51"
"01/03/2007","93","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","51","29",".","93","76"
"01/04/2007","62","CO","Calexico-Ethel Street","06-025-0005","AQS","62","34",".",".","46"
"01/05/2007","39","Ozone","Westmorland","06-025-4003","AQS","6","39",".",".","9"
"01/06/2007","62","PM10","Calexico-Grant Street","06-025-0004","AQS","25","41","62","61","52"
"01/07/2007","40","Ozone","Westmorland","06-025-4003","AQS","26","40",".",".","26"
"01/08/2007","56","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","18","35",".",".","56"
"01/09/2007","73","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","39","30",".","63","73"
"01/10/2007","63","NO2","Calexico-Ethel Street","06-025-0005","AQS","38","21",".",".","63"
"01/11/2007","45","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","17","45",".",".","36"
"01/12/2007","45","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","2","45","36","29","29"
"01/13/2007","37","Ozone","Westmorland","06-025-4003","AQS","7","37",".",".","28"
"01/14/2007","40","Ozone","Westmorland","06-025-4003","AQS","14","40",".",".","35"
"01/15/2007","41","Ozone","Westmorland","06-025-4003","AQS","8","41",".","27","39"
"01/16/2007","55","PM10","Calexico-Grant Street","06-025-0004","AQS","11","42","55",".","51"
"01/17/2007","36","NO2","Calexico-Ethel Street","06-025-0005","AQS","18","33",".",".","36"
"01/18/2007","61","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","31","41","48","61","46"
"01/19/2007","35","Ozone","Westmorland","06-025-4003","AQS","31","35",".",".","33"
"01/20/2007","37","Ozone","Niland-English Road","06-025-4004","AQS","10","37","20",".","34"
"01/21/2007","38","Ozone","Westmorland","06-025-4003","AQS","10","38",".","36","27"
"01/22/2007","44","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","11","41",".",".","44"
"01/23/2007","76","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","40","37",".",".","76"
"01/24/2007","70","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","49","34","53","70","60"
"01/25/2007","63","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","18","37",".",".","63"
"01/26/2007","43","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","25","38",".",".","43"
"01/27/2007","73","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","10","33",".","73","40"
"01/28/2007","44","Ozone","Westmorland","06-025-4003","AQS","17","44",".",".","43"
"01/29/2007","47","NO2","El Centro-9th Street","06-025-1003","AQS","22","42",".",".","47"
"01/30/2007","76","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","18","40","52","76","42"
"01/31/2007","44","Ozone","Westmorland","06-025-4003","AQS","7","44",".",".","30"
"02/01/2007","47","Ozone","Westmorland","06-025-4003","AQS","6","47","12",".","11"
"02/02/2007","77","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","19","44",".","77","64"
"02/03/2007","56","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","22","47",".",".","56"
"02/04/2007","52","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","22","42",".",".","52"
"02/05/2007","68","PM10","Calexico-Grant Street","06-025-0004","AQS","25","40","68","61","53"
"02/06/2007","61","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","39","30",".",".","61"
"02/07/2007","49","NO2","Calexico-Ethel Street","06-025-0005","AQS","45","39",".",".","49"
"02/08/2007","82","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","28","42",".","82","46"
"02/09/2007","54","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","38","40",".",".","54"
"02/10/2007","61","NO2","El Centro-9th Street","06-025-1003","AQS","27","39",".",".","61"
"02/11/2007","73","PM10","Niland-English Road","06-025-4004","AQS","16","38","73","46","25"
"02/12/2007","45","Ozone","Westmorland","06-025-4003","AQS","7","45",".",".","33"
"02/13/2007","45","Ozone","Westmorland","06-025-4003","AQS","3","45",".",".","8"
"02/14/2007","41","Ozone","Westmorland","06-025-4003","AQS","5","41",".","21","36"
"02/15/2007","43","Ozone","Westmorland","06-025-4003","AQS","15","43",".",".","43"
"02/16/2007","43","Ozone","Westmorland","06-025-4003","AQS","16","43",".",".","39"
