"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"04/11/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","8","50",".",".","12"
"04/12/2009","61","Ozone","Niland-English Road","06-025-4004","AQS","19","61",".",".","43"
"04/13/2009","87","Ozone","Calexico-Ethel Street","06-025-0005","AQS","27","87","54","57","47"
"04/14/2009","64","Ozone","Niland-English Road","06-025-4004","AQS","15","64",".",".","25"
"04/15/2009","61","Ozone","Niland-English Road","06-025-4004","AQS","11","61",".",".","5"
"04/16/2009","67","Ozone","Niland-English Road","06-025-4004","AQS","18","67",".","22","54"
"04/17/2009","71","Ozone","Niland-English Road","06-025-4004","AQS","19","71",".",".","54"
"04/18/2009","71","Ozone","Niland-English Road","06-025-4004","AQS","22","71",".",".","38"
"04/19/2009","54","Ozone","Niland-English Road","06-025-4004","AQS","10","54","31","33","22"
"04/20/2009","64","Ozone","Niland-English Road","06-025-4004","AQS","13","64",".",".","40"
"04/21/2009","61","Ozone","Westmorland","06-025-4003","AQS","13","61",".",".","48"
"04/22/2009","105","Ozone","Niland-English Road","06-025-4004","AQS","16","105",".","35","33"
"04/23/2009","93","Ozone","Niland-English Road","06-025-4004","AQS","16","93",".",".","27"
"04/24/2009","74","Ozone","Niland-English Road","06-025-4004","AQS","14","74",".",".","23"
"04/25/2009","77","Ozone","Niland-English Road","06-025-4004","AQS","10","77","56","42","4"
"04/26/2009","97","Ozone","Niland-English Road","06-025-4004","AQS","11","97",".",".","9"
"04/27/2009","77","Ozone","Westmorland","06-025-4003","AQS","14","77",".",".","37"
"04/28/2009","87","Ozone","Niland-English Road","06-025-4004","AQS","14","87",".","38","32"
"04/29/2009","105","Ozone","Niland-English Road","06-025-4004","AQS","13","105","29",".","49"
"04/30/2009","154","Ozone","Westmorland","06-025-4003","AQS","17","154",".",".","63"
"05/01/2009","115","Ozone","Calexico-Ethel Street","06-025-0005","AQS","18","115","65","60","37"
"05/02/2009","42","Ozone","Niland-English Road","06-025-4004","AQS","9","42",".",".","8"
"05/03/2009","47","Ozone","Niland-English Road","06-025-4004","AQS","8","47",".",".","13"
"05/04/2009","74","Ozone","Niland-English Road","06-025-4004","AQS","9","74",".","38","12"
"05/05/2009","47","Ozone","Niland-English Road","06-025-4004","AQS","9","47",".",".","33"
"05/06/2009","136","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","17","136",".",".","67"
"05/07/2009","119","Ozone","El Centro-9th Street","06-025-1003","AQS","18","119","59","59","37"
"05/08/2009","143","Ozone","Calexico-Ethel Street","06-025-0005","AQS","13","143",".",".","36"
"05/09/2009","119","Ozone","Westmorland","06-025-4003","AQS","9","119",".",".","27"
"05/10/2009","105","Ozone","El Centro-9th Street","06-025-1003","AQS","9","105",".","48","21"
"05/11/2009","101","Ozone","Westmorland","06-025-4003","AQS","13","101",".",".","31"
"05/12/2009","140","Ozone","Westmorland","06-025-4003","AQS","11","140",".",".","24"
"05/13/2009","133","Ozone","Niland-English Road","06-025-4004","AQS","10","133","54","74","16"
"05/14/2009","61","Ozone","Niland-English Road","06-025-4004","AQS","8","61",".",".","26"
"05/15/2009","51","Ozone","Niland-English Road","06-025-4004","AQS","11","51",".",".","25"
"05/16/2009","61","Ozone","El Centro-9th Street","06-025-1003","AQS","11","61",".","39","28"
"05/17/2009","97","Ozone","El Centro-9th Street","06-025-1003","AQS","13","97",".",".","28"
"05/18/2009","51","Ozone","Niland-English Road","06-025-4004","AQS","11","51",".",".","29"
"05/19/2009","86","PM10","Calexico-Ethel Street","06-025-0005","AQS","11","47","86","50","29"
"05/20/2009","47","Ozone","Westmorland","06-025-4003","AQS","14","47",".",".","33"
"05/21/2009","61","Ozone","El Centro-9th Street","06-025-1003","AQS","10","61",".",".","23"
"05/22/2009","54","Ozone","Westmorland","06-025-4003","AQS","9","54",".","34","32"
"05/23/2009","77","Ozone","El Centro-9th Street","06-025-1003","AQS","9","77",".",".","23"
"05/24/2009","77","Ozone","Niland-English Road","06-025-4004","AQS","9","77",".",".","26"
"05/25/2009","133","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","133","43","50","26"
"05/26/2009","100","Ozone","Westmorland","06-025-4003","AQS","11","100",".",".","27"
"05/27/2009","119","Ozone","Westmorland","06-025-4003","AQS","13","119",".",".","29"
"05/28/2009","93","Ozone","El Centro-9th Street","06-025-1003","AQS","13","93",".","43","27"
"05/29/2009","71","Ozone","Westmorland","06-025-4003","AQS","8","71",".",".","27"
"05/30/2009","100","Ozone","Westmorland","06-025-4003","AQS","9","100",".",".","25"
"05/31/2009","93","Ozone","Westmorland","06-025-4003","AQS","9","93","47","50","22"
"06/01/2009","100","Ozone","Westmorland","06-025-4003","AQS","13","100",".",".","29"
"06/02/2009","67","Ozone","Niland-English Road","06-025-4004","AQS","11","67",".",".","29"
"06/03/2009","45","NO2","Calexico-Ethel Street","06-025-0005","AQS","19","43",".","42","45"
"06/04/2009","48","Ozone","Niland-English Road","06-025-4004","AQS","18","48",".",".","23"
"06/05/2009","40","Ozone","Niland-English Road","06-025-4004","AQS","20","40",".",".","5"
"06/06/2009","38","Ozone","Niland-English Road","06-025-4004","AQS","7","38","23","21","4"
"06/07/2009","51","Ozone","Niland-English Road","06-025-4004","AQS","8","51",".",".","7"
"06/08/2009","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","71",".",".","15"
"06/09/2009","48","Ozone","Niland-English Road","06-025-4004","AQS","9","48",".","25","8"
"06/10/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","10","50",".",".","7"
"06/11/2009","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","51",".",".","7"
"06/12/2009","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","13","67","29","33","15"
"06/13/2009","41","Ozone","Niland-English Road","06-025-4004","AQS","10","41",".",".","5"
"06/14/2009","46","Ozone","Niland-English Road","06-025-4004","AQS","11","46",".",".","5"
"06/15/2009","51","Ozone","Niland-English Road","06-025-4004","AQS","11","51",".","18","13"
"06/16/2009","58","Ozone","Niland-English Road","06-025-4004","AQS","15","58",".","21","11"
"06/17/2009","58","Ozone","Niland-English Road","06-025-4004","AQS","16","58",".",".","20"
"06/18/2009","93","Ozone","Calexico-Ethel Street","06-025-0005","AQS","19","93","44","54","27"
"06/19/2009","48","Ozone","Niland-English Road","06-025-4004","AQS","16","48",".",".","19"
"06/20/2009","71","Ozone","Niland-English Road","06-025-4004","AQS","8","71",".","55","17"
"06/21/2009","90","Ozone","El Centro-9th Street","06-025-1003","AQS","7","90",".","24","12"
"06/22/2009","122","Ozone","El Centro-9th Street","06-025-1003","AQS","8","122",".","46","28"
"06/23/2009","133","Ozone","El Centro-9th Street","06-025-1003","AQS","10","133",".",".","39"
"06/24/2009","100","Ozone","El Centro-9th Street","06-025-1003","AQS","11","100","51","67","19"
"06/25/2009","101","Ozone","El Centro-9th Street","06-025-1003","AQS","14","101",".",".","34"
"06/26/2009","100","Ozone","El Centro-9th Street","06-025-1003","AQS","13","100",".",".","24"
"06/27/2009","136","Ozone","El Centro-9th Street","06-025-1003","AQS","15","136",".","60","36"
"06/28/2009","54","Ozone","El Centro-9th Street","06-025-1003","AQS","15","54",".",".","30"
"06/29/2009","47","Ozone","El Centro-9th Street","06-025-1003","AQS","16","47",".",".","22"
"06/30/2009","60","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","47","51","60","21"
"07/01/2009","45","Ozone","El Centro-9th Street","06-025-1003","AQS","13","45",".",".","36"
"07/02/2009","45","Ozone","Westmorland","06-025-4003","AQS","14","45",".",".","27"
"07/03/2009","80","Ozone","El Centro-9th Street","06-025-1003","AQS","13","80",".","55","16"
"07/04/2009","45","Ozone","El Centro-9th Street","06-025-1003","AQS","13","45",".",".","15"
"07/05/2009","51","Ozone","El Centro-9th Street","06-025-1003","AQS","14","51",".",".","25"
"07/06/2009","57","PM10","Niland-English Road","06-025-4004","AQS","15","47","57","55","42"
"07/07/2009","58","Ozone","Niland-English Road","06-025-4004","AQS","14","58",".",".","16"
"07/08/2009","101","Ozone","Westmorland","06-025-4003","AQS","16","101",".",".","28"
"07/09/2009","105","Ozone","Westmorland","06-025-4003","AQS","13","105",".","54","45"
"07/10/2009","115","Ozone","El Centro-9th Street","06-025-1003","AQS","16","115",".",".","44"
"07/11/2009","101","Ozone","El Centro-9th Street","06-025-1003","AQS","14","101",".",".","22"
"07/12/2009","93","Ozone","El Centro-9th Street","06-025-1003","AQS","14","93","57","60","21"
"07/13/2009","50","Ozone","Westmorland","06-025-4003","AQS","14","50",".",".","17"
"07/14/2009","71","Ozone","Westmorland","06-025-4003","AQS","14","71",".",".","35"
"07/15/2009","57","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","42",".","57","21"
"07/16/2009","150","Ozone","El Centro-9th Street","06-025-1003","AQS","15","150",".",".","22"
"07/17/2009","93","Ozone","El Centro-9th Street","06-025-1003","AQS","13","93",".",".","27"
"07/18/2009","124","PM10","Niland-English Road","06-025-4004","AQS","13","77","124","82","34"
"07/19/2009","48","Ozone","El Centro-9th Street","06-025-1003","AQS","13","48",".",".","23"
"07/20/2009","46","Ozone","Niland-English Road","06-025-4004","AQS","13","46",".",".","20"
"07/21/2009","100","Ozone","Westmorland","06-025-4003","AQS","13","100","44","57","21"
"07/22/2009","100","Ozone","El Centro-9th Street","06-025-1003","AQS","14","100",".",".","25"
"07/23/2009","32","Ozone","Niland-English Road","06-025-4004","AQS","14","32",".",".","25"
"07/24/2009","51","PM10","El Centro-9th Street","06-025-1003","AQS","11","39","51","42","25"
"07/25/2009","44","Ozone","El Centro-9th Street","06-025-1003","AQS","13","44",".",".","26"
"07/26/2009","58","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","11","58",".",".","22"
"07/27/2009","97","Ozone","El Centro-9th Street","06-025-1003","AQS","11","97",".","51","16"
"07/28/2009","105","Ozone","Niland-English Road","06-025-4004","AQS","13","105",".",".","51"
"07/29/2009","97","Ozone","Westmorland","06-025-4003","AQS","13","97",".",".","15"
"07/30/2009","90","Ozone","El Centro-9th Street","06-025-1003","AQS","13","90","47","61","29"
"07/31/2009","74","Ozone","El Centro-9th Street","06-025-1003","AQS","14","74",".",".","29"
"08/01/2009","97","Ozone","El Centro-9th Street","06-025-1003","AQS","14","97",".",".","27"
"08/02/2009","105","Ozone","El Centro-9th Street","06-025-1003","AQS","15","105",".","40","28"
"08/03/2009","119","Ozone","El Centro-9th Street","06-025-1003","AQS","15","119",".",".","32"
"08/04/2009","97","Ozone","El Centro-9th Street","06-025-1003","AQS","15","97",".",".","16"
"08/05/2009","80","Ozone","El Centro-9th Street","06-025-1003","AQS","11","80","59","53","25"
"08/06/2009","44","Ozone","El Centro-9th Street","06-025-1003","AQS","10","44",".",".","3"
"08/07/2009","47","Ozone","El Centro-9th Street","06-025-1003","AQS","11","47",".",".","5"
"08/08/2009","108","Ozone","El Centro-9th Street","06-025-1003","AQS","13","108",".","42","23"
"08/09/2009","140","Ozone","El Centro-9th Street","06-025-1003","AQS","16","140",".",".","37"
"08/10/2009","49","Ozone","Westmorland","06-025-4003","AQS","15","49",".",".","21"
"08/11/2009","69","PM10","Niland-English Road","06-025-4004","AQS","14","51","69","59","39"
"08/12/2009","105","Ozone","El Centro-9th Street","06-025-1003","AQS","16","105",".",".","27"
"08/13/2009","49","Ozone","Niland-English Road","06-025-4004","AQS","13","49",".",".","18"
"08/14/2009","147","Ozone","El Centro-9th Street","06-025-1003","AQS","13","147",".","59","20"
"08/15/2009","77","Ozone","El Centro-9th Street","06-025-1003","AQS","15","77",".",".","43"
"08/16/2009","115","Ozone","El Centro-9th Street","06-025-1003","AQS","14","115",".",".","33"
"08/17/2009","122","Ozone","El Centro-9th Street","06-025-1003","AQS","18","122","54","57","49"
"08/18/2009","61","Ozone","El Centro-9th Street","06-025-1003","AQS","14","61",".",".","41"
"08/19/2009","87","Ozone","El Centro-9th Street","06-025-1003","AQS","15","87",".",".","25"
"08/20/2009","101","Ozone","El Centro-9th Street","06-025-1003","AQS","13","101",".","62","26"
"08/21/2009","43","Ozone","El Centro-9th Street","06-025-1003","AQS","11","43",".",".","25"
"08/22/2009","46","Ozone","El Centro-9th Street","06-025-1003","AQS","13","46",".",".","26"
"08/23/2009","47","Ozone","El Centro-9th Street","06-025-1003","AQS","13","47","46","38","19"
"08/24/2009","49","Ozone","El Centro-9th Street","06-025-1003","AQS","13","49",".",".","27"
"08/25/2009","46","Ozone","El Centro-9th Street","06-025-1003","AQS","13","46",".",".","26"
"08/26/2009","67","Ozone","El Centro-9th Street","06-025-1003","AQS","11","67",".","35","36"
"08/27/2009","90","Ozone","El Centro-9th Street","06-025-1003","AQS","14","90",".",".","38"
"08/28/2009","105","Ozone","El Centro-9th Street","06-025-1003","AQS","14","105",".",".","35"
"08/29/2009","119","Ozone","El Centro-9th Street","06-025-1003","AQS","16","119","58","68","27"
"08/30/2009","44","Ozone","Westmorland","06-025-4003","AQS","15","44",".",".","24"
"08/31/2009","84","Ozone","El Centro-9th Street","06-025-1003","AQS","16","84",".",".","29"
"09/01/2009","54","PM10","Calexico-Ethel Street","06-025-0005","AQS","14","51","54","43","28"
"09/02/2009","48","Ozone","El Centro-9th Street","06-025-1003","AQS","14","48",".","38","20"
"09/03/2009","87","Ozone","El Centro-9th Street","06-025-1003","AQS","13","87",".",".","19"
"09/04/2009","161","PM10","Calexico-Ethel Street","06-025-0005","AQS","11","44","161","111","20"
"09/05/2009","37","Ozone","El Centro-9th Street","06-025-1003","AQS","11","37",".",".","8"
"09/06/2009","47","Ozone","El Centro-9th Street","06-025-1003","AQS","11","47",".",".","14"
"09/07/2009","63","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","11","48",".","63","17"
"09/08/2009","54","Ozone","El Centro-9th Street","06-025-1003","AQS","13","54",".",".","26"
"09/09/2009","44","Ozone","El Centro-9th Street","06-025-1003","AQS","14","44",".",".","25"
"09/10/2009","46","PM10","Calexico-Ethel Street","06-025-0005","AQS","11","46","46","38","38"
"09/11/2009","64","Ozone","El Centro-9th Street","06-025-1003","AQS","11","64",".",".","15"
"09/12/2009","51","Ozone","El Centro-9th Street","06-025-1003","AQS","13","51","31",".","30"
"09/13/2009","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","44",".","52","14"
"09/14/2009","43","Ozone","El Centro-9th Street","06-025-1003","AQS","13","43",".",".","6"
"09/15/2009","132","Ozone","Westmorland","06-025-4003","AQS","14","132",".",".","43"
"09/16/2009","101","Ozone","Calexico-Ethel Street","06-025-0005","AQS","16","101","65","72","40"
"09/17/2009","125","Ozone","Westmorland","06-025-4003","AQS","20","125",".",".","45"
"09/18/2009","74","Ozone","El Centro-9th Street","06-025-1003","AQS","23","74","55",".","68"
"09/19/2009","122","Ozone","El Centro-9th Street","06-025-1003","AQS","14","122",".","43","17"
"09/20/2009","77","Ozone","El Centro-9th Street","06-025-1003","AQS","15","77",".",".","27"
"09/21/2009","74","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","20","74",".",".","62"
"09/22/2009","57","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","19","46","56","57","42"
"09/23/2009","54","Ozone","El Centro-9th Street","06-025-1003","AQS","24","54",".",".","46"
"09/24/2009","50","Ozone","El Centro-9th Street","06-025-1003","AQS","25","50",".",".","46"
"09/25/2009","46","Ozone","El Centro-9th Street","06-025-1003","AQS","19","46",".","44","35"
"09/26/2009","49","Ozone","El Centro-9th Street","06-025-1003","AQS","25","49",".",".","44"
"09/27/2009","50","Ozone","El Centro-9th Street","06-025-1003","AQS","25","50",".",".","39"
"09/28/2009","80","Ozone","El Centro-9th Street","06-025-1003","AQS","18","80","51","64","48"
"09/29/2009","63","NO2","Calexico-Ethel Street","06-025-0005","AQS","18","58",".",".","63"
"09/30/2009","58","PM10","Calexico-Ethel Street","06-025-0005","AQS","14","41","58",".","23"
"10/01/2009","43","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","41",".","43","34"
"10/02/2009","48","Ozone","Westmorland","06-025-4003","AQS","19","48",".",".","43"
"10/03/2009","51","Ozone","El Centro-9th Street","06-025-1003","AQS","16","51",".",".","24"
"10/04/2009","121","PM10","Brawley-220 Main Street","06-025-0007","AQS","13","47","121","67","20"
"10/05/2009","45","Ozone","Niland-English Road","06-025-4004","AQS","14","45",".",".","38"
"10/06/2009","48","Ozone","Westmorland","06-025-4003","AQS","14","48",".",".","35"
"10/07/2009","50","Ozone","Niland-English Road","06-025-4004","AQS","14","50",".","37","12"
"10/08/2009","66","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","16","61",".",".","66"
"10/09/2009","87","Ozone","Westmorland","06-025-4003","AQS","16","87",".",".","57"
"10/10/2009","100","Ozone","El Centro-9th Street","06-025-1003","AQS","24","100","61","62","49"
"10/11/2009","67","Ozone","Westmorland","06-025-4003","AQS","14","67",".",".","25"
"10/12/2009","46","Ozone","Niland-English Road","06-025-4004","AQS","14","46",".",".","17"
"10/13/2009","43","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","17","33",".","43","40"
"10/14/2009","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","35",".","46","31"
"10/15/2009","36","Ozone","El Centro-9th Street","06-025-1003","AQS","14","36",".",".","35"
"10/16/2009","77","PM10","Calexico-Ethel Street","06-025-0005","AQS","14","43","77","52","38"
"10/17/2009","56","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","39","47",".",".","56"
"10/18/2009","46","Ozone","Westmorland","06-025-4003","AQS","44","46",".",".","42"
