"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"05/02/2019","100","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","100","40","47","25"
"05/03/2019","126","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","126","51","42","15"
"05/04/2019","101","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","101","36","46","32"
"05/05/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","61","59","34","2"
"05/06/2019","50","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","1","39","35","50","2"
"05/07/2019","53","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","1","47","31","53","9"
"05/08/2019","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","51","37","47","8"
"05/09/2019","44","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","44","39","44","10"
"05/10/2019","50","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","50","26","36","16"
"05/11/2019","40","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","38","38","40","15"
"05/12/2019","49","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","49","29","33","15"
"05/13/2019","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","80","33","40","16"
"05/14/2019","93","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","93","39","52","25"
"05/15/2019","84","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","84","44","45","33"
"05/16/2019","185","PM10","Brawley-220 Main Street","06-025-0007","AQS","1","48","185","36","3"
"05/17/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","71","19","28","3"
"05/18/2019","90","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","90","42","43","7"
"05/19/2019","79","PM10","Brawley-220 Main Street","06-025-0007","AQS","1","46","79","28","2"
"05/20/2019","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","54","32","17","3"
"05/21/2019","104","PM10","Brawley-220 Main Street","06-025-0007","AQS","1","50","104","69","3"
"05/22/2019","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","46","42","16","3"
"05/23/2019","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","44","19","24","16"
"05/24/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","61","28","28","16"
"05/25/2019","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","51","39","40","24"
"05/26/2019","82","PM10","Westmorland","06-025-4003","AQS","1","44","82","23","3"
"05/27/2019","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","1","46","15","46","3"
"05/28/2019","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","67","35","24","14"
"05/29/2019","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","97","38","36","18"
"05/30/2019","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","54","42","41","33"
"05/31/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","61","39","39","24"
"06/01/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","71","44","32","20"
"06/02/2019","58","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","58","32","34","23"
"06/03/2019","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","97","42","44","23"
"06/04/2019","101","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","101","47","41","27"
"06/05/2019","55","PM10","Brawley-220 Main Street","06-025-0007","AQS","2","48","55","43","13"
"06/06/2019","56","PM10","El Centro-9th Street","06-025-1003","AQS","2","44","56","48","14"
"06/07/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","71","48","47","21"
"06/08/2019","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","97","38","50","30"
"06/09/2019","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","54","43","48","35"
"06/10/2019","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","54","43","38","25"
"06/11/2019","100","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","100","53","45","36"
"06/12/2019","87","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","87","45","40","8"
"06/13/2019","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","74","57","38","4"
"06/14/2019","90","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","90","50","52","34"
"06/15/2019","90","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","90","47","56","12"
"06/16/2019","58","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","42","42","58","8"
"06/17/2019","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","97","41","72","14"
"06/18/2019","57","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","44","44","57","14"
"06/19/2019","60","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","54","45","60","15"
"06/20/2019","77","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","77","72","70","21"
"06/21/2019","87","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","87","75","28","19"
"06/22/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","61","31","52","24"
"06/23/2019","59","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","5","50","37","59","41"
"06/24/2019","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","97","58","61","41"
"06/25/2019","60","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","47","53","60","18"
"06/26/2019","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","74","51","58","20"
"06/27/2019","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","80","45","36","30"
"06/28/2019","122","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","122","50","52","32"
"06/29/2019","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","67","43","32","22"
"06/30/2019","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","44","31","18","4"
"07/01/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","64","45","63","8"
"07/02/2019","112","Ozone","Calexico-Ethel Street","06-025-0005","AQS","9","112","52","74","28"
"07/03/2019","58","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","58","41","57","25"
"07/04/2019","108","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","108","44","62","21"
"07/05/2019","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","80","56","62","19"
"07/06/2019","58","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","50","39","58","21"
"07/07/2019","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","97","58","54","23"
"07/08/2019","84","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","84","50","57","24"
"07/09/2019","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","74","44","53","22"
"07/10/2019","101","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","101","40","50","22"
"07/11/2019","48","PM10","Calexico-Ethel Street","06-025-0005","AQS","3","44","48","38","31"
"07/12/2019","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","80","54","68","34"
"07/13/2019","68","PM10","El Centro-9th Street","06-025-1003","AQS","2","31","68","65","13"
"07/14/2019","58","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","50","45","58","19"
"07/15/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","64","51","52","19"
"07/16/2019","77","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","77","55","59","14"
"07/17/2019","65","PM10","Niland-English Road","06-025-4004","AQS","2","44","65","57","16"
"07/18/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","64","58","35","10"
"07/19/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","64","47","25","6"
"07/20/2019","51","PM10","Niland-English Road","06-025-4004","AQS","2","51","51","35","11"
"07/21/2019","48","PM10","Brawley-220 Main Street","06-025-0007","AQS","1","31","48","43","9"
"07/22/2019","48","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","2","32","45","48","17"
"07/23/2019","80","PM10","Westmorland","06-025-4003","AQS","2","43","80","58","11"
"07/24/2019","72","PM10","El Centro-9th Street","06-025-1003","AQS","2","46","72","44","12"
"07/25/2019","48","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","48","46","44","17"
"07/26/2019","143","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","143","48","45","18"
"07/27/2019","159","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","159","38","40","16"
"07/28/2019","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","51","38","48","14"
"07/29/2019","75","PM10","El Centro-9th Street","06-025-1003","AQS","2","38","75","59","10"
"07/30/2019","51","PM10","Westmorland","06-025-4003","AQS","2","33","51","44","13"
"07/31/2019","43","PM10","El Centro-9th Street","06-025-1003","AQS","2","42","43","40","15"
"08/01/2019","105","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","105","51","48","20"
"08/02/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","61","34","20","19"
"08/03/2019","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","80","42","49","22"
"08/04/2019","47","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","47","40","37","16"
"08/05/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","71","53","39","22"
"08/06/2019","67","PM10","El Centro-9th Street","06-025-1003","AQS","2","44","67","53","18"
"08/07/2019","45","PM2.5","Brawley-220 Main Street","06-025-0007","AQS","2","40","41","45","15"
"08/08/2019","133","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","133","46","40","20"
"08/09/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","71","34","41","21"
"08/10/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","61","37","34","20"
"08/11/2019","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","46","22","19","8"
"08/12/2019","44","PM10","Westmorland","06-025-4003","AQS","2","40","44","35","24"
"08/13/2019","52","PM10","Niland-English Road","06-025-4004","AQS","3","51","52","49","30"
"08/14/2019","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","74","43","33","19"
"08/15/2019","90","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","90","43","34","27"
"08/16/2019","93","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","93","42","35","25"
"08/17/2019","122","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","122","38","40","13"
"08/18/2019","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","44","38","23","23"
"08/19/2019","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","46","32","25","21"
"08/20/2019","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","44","38","10","19"
"08/21/2019","108","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","108","53","43","25"
"08/22/2019","67","PM10","Calexico-Ethel Street","06-025-0005","AQS","2","39","67","54","20"
"08/23/2019","58","PM10","Calexico-Ethel Street","06-025-0005","AQS","1","46","58","49","11"
"08/24/2019","41","PM10","El Centro-9th Street","06-025-1003","AQS","1","30","41","29","8"
"08/25/2019","37","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","37","22","27","10"
"08/26/2019","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","41","39","31","16"
"08/27/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","64","52","47","18"
"08/28/2019","55","PM10","Calexico-Ethel Street","06-025-0005","AQS","2","44","55","43","15"
"08/29/2019","52","PM10","El Centro-9th Street","06-025-1003","AQS","2","45","52","39","17"
"08/30/2019","112","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","112","40","39","20"
"08/31/2019","56","PM10","Calexico-Ethel Street","06-025-0005","AQS","2","47","56","45","21"
"09/01/2019","62","PM10","Westmorland","06-025-4003","AQS","2","37","62","43","8"
"09/02/2019","65","PM10","El Centro-9th Street","06-025-1003","AQS","2","51","65","46","11"
"09/03/2019","126","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","126","49","47","30"
"09/04/2019","84","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","84","68","47","27"
"09/05/2019","58","PM10","Calexico-Ethel Street","06-025-0005","AQS","2","50","58","47","10"
"09/06/2019","150","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","150","56","40","23"
"09/07/2019","66","PM10","Niland-English Road","06-025-4004","AQS","1","51","66","23","11"
"09/08/2019","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","67","29","12","14"
"09/09/2019","80","PM10","Brawley-220 Main Street","06-025-0007","AQS","2","37","80","56","16"
"09/10/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","71","52","34","10"
"09/11/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","71","50","27","22"
"09/12/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","64","56","44","22"
"09/13/2019","61","PM10","Calexico-Ethel Street","06-025-0005","AQS","10","61","61","52","42"
"09/14/2019","100","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","100","62","51","27"
"09/15/2019","51","PM10","Westmorland","06-025-4003","AQS","3","38","51","35","11"
"09/16/2019","51","PM10","Niland-English Road","06-025-4004","AQS","2","46","51","33","8"
"09/17/2019","55","PM10","Calexico-Ethel Street","06-025-0005","AQS","3","44","55","33","19"
"09/18/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","64","33","22","17"
"09/19/2019","63","PM10","Niland-English Road","06-025-4004","AQS","2","42","63","28","20"
"09/20/2019","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","61","52","38","36"
"09/21/2019","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","51","44","39","26"
"09/22/2019","54","Ozone","El Centro-9th Street","06-025-1003","AQS","5","54","37","28","16"
"09/23/2019","48","PM10","Calexico-Ethel Street","06-025-0005","AQS","7","45","48","35","18"
"09/24/2019","70","PM10","Calexico-Ethel Street","06-025-0005","AQS","3","49","70","56","26"
"09/25/2019","52","PM10","Calexico-Ethel Street","06-025-0005","AQS","7","37","52","45","28"
"09/26/2019","58","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","58","11","18","17"
"09/27/2019","100","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","100","32","52","17"
"09/28/2019","57","PM10","Brawley-220 Main Street","06-025-0007","AQS","2","47","57","25","12"
"09/29/2019","61","PM10","Brawley-220 Main Street","06-025-0007","AQS","1","45","61","20","4"
"09/30/2019","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","51","21","26","24"
"10/01/2019","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","64","41","32","27"
"10/02/2019","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","74","34","28","30"
"10/03/2019","77","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","77","50","42","35"
"10/04/2019","60","PM10","Calexico-Ethel Street","06-025-0005","AQS","6","58","60","51","30"
"10/05/2019","87","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","87","48","42","34"
"10/06/2019","71","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","71","31","35","27"
"10/07/2019","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","46","41","27","40"
"10/08/2019","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","54","45","23","35"
"10/09/2019","57","PM10","Westmorland","06-025-4003","AQS","6","49","57","41","36"
"10/10/2019","85","PM10","Niland-English Road","06-025-4004","AQS","2","41","85","58","14"
"10/11/2019","43","Ozone","Calexico-Ethel Street","06-025-0005","AQS","1","43","31","18","13"
"10/12/2019","47","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","47","42","35","39"
