"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"05/08/2004","87","Ozone","El Centro-9th Street","06-025-1003","AQS","7","87",".",".","17"
"05/09/2004","122","Ozone","El Centro-9th Street","06-025-1003","AQS","9","122","51","59","27"
"05/10/2004","74","Ozone","Niland-English Road","06-025-4004","AQS","6","74",".",".","22"
"05/11/2004","112","Ozone","Niland-English Road","06-025-4004","AQS","3","112",".",".","28"
"05/12/2004","93","Ozone","Niland-English Road","06-025-4004","AQS","7","93",".","44","44"
"05/13/2004","108","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","13","108",".",".","65"
"05/14/2004","143","Ozone","Westmorland","06-025-4003","AQS","15","143",".",".","39"
"05/15/2004","136","Ozone","Niland-English Road","06-025-4004","AQS","8","136","55","63","26"
"05/16/2004","80","Ozone","El Centro-9th Street","06-025-1003","AQS","7","80",".",".","26"
"05/17/2004","101","Ozone","Niland-English Road","06-025-4004","AQS","7","101",".",".","29"
"05/18/2004","100","PM10","Calexico-Ethel Street","06-025-0005","AQS","9","87","100","80","34"
"05/19/2004","112","Ozone","Niland-English Road","06-025-4004","AQS","3","112",".",".","17"
"05/20/2004","112","Ozone","Niland-English Road","06-025-4004","AQS","5","112",".",".","10"
"05/21/2004","101","Ozone","Niland-English Road","06-025-4004","AQS","3","101","70","43","9"
"05/22/2004","105","Ozone","Niland-English Road","06-025-4004","AQS","2","105",".",".","8"
"05/23/2004","90","Ozone","Niland-English Road","06-025-4004","AQS","7","90",".",".","25"
"05/24/2004","74","Ozone","Niland-English Road","06-025-4004","AQS","7","74",".","32","38"
"05/25/2004","67","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","3","67",".",".","11"
"05/26/2004","80","Ozone","Niland-English Road","06-025-4004","AQS","3","80",".",".","10"
"05/27/2004","112","Ozone","Niland-English Road","06-025-4004","AQS","8","112","55","57","25"
"05/28/2004","50","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","6","50",".",".","28"
"05/29/2004","51","Ozone","Niland-English Road","06-025-4004","AQS","3","51",".",".","10"
"05/30/2004","87","Ozone","El Centro-9th Street","06-025-1003","AQS","14","87",".","54","42"
"05/31/2004","93","Ozone","Niland-English Road","06-025-4004","AQS","20","93",".",".","33"
"06/01/2004","90","Ozone","El Centro-9th Street","06-025-1003","AQS","9","90","62",".","34"
"06/02/2004","126","Ozone","El Centro-9th Street","06-025-1003","AQS","11","126","62","74","39"
"06/03/2004","143","Ozone","Westmorland","06-025-4003","AQS","9","143",".",".","33"
"06/04/2004","112","Ozone","Westmorland","06-025-4003","AQS","14","112",".",".","49"
"06/05/2004","115","Ozone","El Centro-9th Street","06-025-1003","AQS","11","115",".","55","23"
"06/06/2004","61","Ozone","Westmorland","06-025-4003","AQS","6","61",".",".","17"
"06/07/2004","90","Ozone","Westmorland","06-025-4003","AQS","6","90",".",".","14"
"06/08/2004","105","PM10","Brawley-220 Main Street","06-025-0007","AQS","5","80","105","72","32"
"06/09/2004","50","Ozone","El Centro-9th Street","06-025-1003","AQS","2","50",".",".","8"
"06/10/2004","112","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","5","112",".",".","24"
"06/11/2004","140","Ozone","Westmorland","06-025-4003","AQS","6","140",".","46","23"
"06/12/2004","129","Ozone","El Centro-9th Street","06-025-1003","AQS","5","129",".",".","31"
"06/13/2004","126","Ozone","El Centro-9th Street","06-025-1003","AQS","6","126",".",".","41"
"06/14/2004","77","Ozone","Westmorland","06-025-4003","AQS","8","77","58","66","26"
"06/15/2004","100","Ozone","Westmorland","06-025-4003","AQS","7","100",".",".","24"
"06/16/2004","90","Ozone","Westmorland","06-025-4003","AQS","6","90",".",".","20"
"06/17/2004","54","PM2.5","El Centro-9th Street","06-025-1003","AQS","8","43",".","54","20"
"06/18/2004","67","Ozone","El Centro-9th Street","06-025-1003","AQS","7","67",".",".","24"
"06/19/2004","61","Ozone","El Centro-9th Street","06-025-1003","AQS","5","61",".",".","17"
"06/20/2004","93","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","5","93","54","46","22"
"06/21/2004","100","Ozone","El Centro-9th Street","06-025-1003","AQS","8","100",".",".","33"
"06/22/2004","54","Ozone","Niland-English Road","06-025-4004","AQS","6","54",".",".","35"
"06/23/2004","57","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","50",".","57","31"
"06/24/2004","84","Ozone","Calexico-Ethel Street","06-025-0005","AQS","13","84",".",".","37"
"06/25/2004","161","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","11","161",".",".","39"
"06/26/2004","108","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","8","108","60","53","32"
"06/27/2004","51","Ozone","Niland-English Road","06-025-4004","AQS","3","51",".",".","17"
"06/28/2004","64","Ozone","Westmorland","06-025-4003","AQS","5","64",".",".","18"
"06/29/2004","90","Ozone","El Centro-9th Street","06-025-1003","AQS","5","90",".","50","19"
"06/30/2004","61","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","6","61",".",".","25"
"07/01/2004","71","Ozone","El Centro-9th Street","06-025-1003","AQS","5","71",".",".","28"
"07/02/2004","71","Ozone","El Centro-9th Street","06-025-1003","AQS","6","71","54","29","27"
"07/03/2004","122","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","6","122",".",".","23"
"07/04/2004","90","Ozone","El Centro-9th Street","06-025-1003","AQS","6","90",".",".","28"
"07/05/2004","108","Ozone","El Centro-9th Street","06-025-1003","AQS","7","108",".","56","26"
"07/06/2004","105","Ozone","Niland-English Road","06-025-4004","AQS","7","105",".",".","31"
"07/07/2004","87","Ozone","Niland-English Road","06-025-4004","AQS","7","87",".",".","19"
"07/08/2004","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","80","61","59","25"
"07/09/2004","51","Ozone","El Centro-9th Street","06-025-1003","AQS","7","51",".",".","30"
"07/10/2004","80","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","80",".",".","28"
"07/11/2004","45","Ozone","Westmorland","06-025-4003","AQS","8","45",".","42","20"
"07/12/2004","80","Ozone","Westmorland","06-025-4003","AQS","10","80",".",".","25"
"07/13/2004","29","Ozone","Westmorland","06-025-4003","AQS","9","29",".",".","12"
"07/14/2004","58","PM10","Westmorland","06-025-4003","AQS","11","27","58","55","13"
"07/15/2004","45","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","13","45",".",".","10"
"07/16/2004","115","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","15","115",".",".","33"
"07/17/2004","58","Ozone","Westmorland","06-025-4003","AQS","5","58",".","36","23"
"07/18/2004","61","Ozone","Westmorland","06-025-4003","AQS","5","61",".",".","19"
"07/19/2004","64","Ozone","El Centro-9th Street","06-025-1003","AQS","6","64",".",".","21"
"07/20/2004","90","Ozone","El Centro-9th Street","06-025-1003","AQS","5","90","50","46","25"
"07/21/2004","74","Ozone","El Centro-9th Street","06-025-1003","AQS","3","74",".",".","22"
"07/22/2004","43","Ozone","Niland-English Road","06-025-4004","AQS","3","43",".",".","25"
"07/23/2004","50","Ozone","El Centro-9th Street","06-025-1003","AQS","6","50",".","38","18"
"07/24/2004","36","Ozone","El Centro-9th Street","06-025-1003","AQS","6","36",".",".","20"
"07/25/2004","58","Ozone","El Centro-9th Street","06-025-1003","AQS","6","58",".",".","17"
"07/26/2004","50","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","48","50","50","29"
"07/27/2004","87","Ozone","El Centro-9th Street","06-025-1003","AQS","7","87",".",".","25"
"07/28/2004","105","Ozone","Westmorland","06-025-4003","AQS","7","105",".",".","40"
"07/29/2004","126","Ozone","El Centro-9th Street","06-025-1003","AQS","6","126",".","41","36"
"07/30/2004","80","Ozone","El Centro-9th Street","06-025-1003","AQS","6","80",".",".","24"
"07/31/2004","71","Ozone","El Centro-9th Street","06-025-1003","AQS","6","71",".",".","25"
"08/01/2004","79","PM10","Calexico-Grant Street","06-025-0004","AQS","7","58","79","53","16"
"08/02/2004","47","Ozone","El Centro-9th Street","06-025-1003","AQS","6","47",".",".","21"
"08/03/2004","58","Ozone","El Centro-9th Street","06-025-1003","AQS","8","58",".",".","31"
"08/04/2004","45","Ozone","El Centro-9th Street","06-025-1003","AQS","7","45",".","38","16"
"08/05/2004","77","Ozone","El Centro-9th Street","06-025-1003","AQS","7","77",".",".","19"
"08/06/2004","64","Ozone","El Centro-9th Street","06-025-1003","AQS","7","64",".",".","25"
"08/07/2004","55","PM10","Calexico-Grant Street","06-025-0004","AQS","7","45","55","46","32"
"08/08/2004","122","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","122",".",".","31"
"08/09/2004","64","Ozone","El Centro-9th Street","06-025-1003","AQS","9","64","53",".","30"
"08/10/2004","61","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","44",".","61","27"
"08/11/2004","80","Ozone","El Centro-9th Street","06-025-1003","AQS","8","80",".",".","24"
"08/12/2004","47","Ozone","El Centro-9th Street","06-025-1003","AQS","10","47",".",".","26"
"08/13/2004","124","PM10","Westmorland","06-025-4003","AQS","10","37","124","52","36"
"08/14/2004","61","Ozone","El Centro-9th Street","06-025-1003","AQS","7","61",".",".","15"
"08/15/2004","61","Ozone","El Centro-9th Street","06-025-1003","AQS","5","61",".",".","13"
"08/16/2004","42","PM2.5","Brawley-220 Main Street","06-025-0007","AQS","7","38",".","42","16"
"08/17/2004","52","PM10","Westmorland","06-025-4003","AQS","8","40","52",".","18"
"08/18/2004","46","Ozone","El Centro-9th Street","06-025-1003","AQS","7","46",".",".","22"
"08/19/2004","58","PM10","Westmorland","06-025-4003","AQS","5","45","58","28","25"
"08/20/2004","44","Ozone","El Centro-9th Street","06-025-1003","AQS","8","44",".",".","32"
"08/21/2004","49","Ozone","El Centro-9th Street","06-025-1003","AQS","7","49",".",".","22"
"08/22/2004","45","Ozone","El Centro-9th Street","06-025-1003","AQS","3","45",".","38","14"
"08/23/2004","53","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","11","48",".",".","53"
"08/24/2004","43","Ozone","El Centro-9th Street","06-025-1003","AQS","8","43",".",".","27"
"08/25/2004","67","Ozone","Westmorland","06-025-4003","AQS","11","67","56","46","46"
"08/26/2004","77","Ozone","El Centro-9th Street","06-025-1003","AQS","9","77",".",".","22"
"08/27/2004","80","Ozone","El Centro-9th Street","06-025-1003","AQS","15","80","47",".","46"
"08/28/2004","87","Ozone","El Centro-9th Street","06-025-1003","AQS","16","87",".","51","36"
"08/29/2004","41","Ozone","El Centro-9th Street","06-025-1003","AQS","8","41",".",".","17"
"08/30/2004","47","Ozone","El Centro-9th Street","06-025-1003","AQS","10","47",".",".","25"
"08/31/2004","68","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","54","61","68","51"
"09/01/2004","51","Ozone","El Centro-9th Street","06-025-1003","AQS","10","51",".",".","25"
"09/02/2004","44","Ozone","El Centro-9th Street","06-025-1003","AQS","10","44",".",".","25"
"09/03/2004","67","Ozone","El Centro-9th Street","06-025-1003","AQS","7","67",".","40","20"
"09/04/2004","67","Ozone","El Centro-9th Street","06-025-1003","AQS","15","67",".",".","41"
