"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2013","89","PM2.5","El Centro-9th Street","06-025-1003","AQS","54","33","34","89","38"
"01/02/2013","37","Ozone","El Centro-9th Street","06-025-1003","AQS","11","37","15",".","35"
"01/03/2013","36","Ozone","El Centro-9th Street","06-025-1003","AQS","11","36","19",".","31"
"01/04/2013","39","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","38","28","38","39"
"01/05/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","16","38","28",".","40"
"01/06/2013","45","NO2","Calexico-Ethel Street","06-025-0005","AQS","17","41","20",".","45"
"01/07/2013","40","Ozone","El Centro-9th Street","06-025-1003","AQS","6","40","18","12","30"
"01/08/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","37","20",".","40"
"01/09/2013","47","NO2","Calexico-Ethel Street","06-025-0005","AQS","36","31","24",".","47"
"01/10/2013","121","PM10","Brawley-220 Main Street","06-025-0007","AQS","43","37","121","61","34"
"01/11/2013","36","Ozone","El Centro-9th Street","06-025-1003","AQS","7","36","26",".","26"
"01/12/2013","38","Ozone","Calexico-Ethel Street","06-025-0005","AQS","15","38","18","14","35"
"01/13/2013","38","Ozone","El Centro-9th Street","06-025-1003","AQS","19","38","17","36","27"
"01/14/2013","60","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","38","26","60","21"
"01/15/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","13","37","26",".","40"
"01/16/2013","36","NO2","Calexico-Ethel Street","06-025-0005","AQS","10","34","35","29","36"
"01/17/2013","38","NO2","Calexico-Ethel Street","06-025-0005","AQS","13","33","26",".","38"
"01/18/2013","42","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","37","25","34","42"
"01/19/2013","39","NO2","El Centro-9th Street","06-025-1003","AQS","13","38","26","25","39"
"01/20/2013","38","Ozone","El Centro-9th Street","06-025-1003","AQS","13","38","24","32","37"
"01/21/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","39","27",".","40"
"01/22/2013","48","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","17","35","45","48","40"
"01/23/2013","36","PM10","Brawley-220 Main Street","06-025-0007","AQS","18","28","36",".","34"
"01/24/2013","43","PM10","Niland-English Road","06-025-4004","AQS","26","30","43",".","35"
"01/25/2013","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","18","24","46","23"
"01/26/2013","24","NO2","Calexico-Ethel Street","06-025-0005","AQS","8","16","13",".","24"
"01/27/2013","63","PM10","Niland-English Road","06-025-4004","AQS","8","34","63","45","21"
"01/28/2013","35","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","35","18","15","14"
"01/29/2013","41","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","9",".","25","41","32"
"01/30/2013","44","PM10","Brawley-220 Main Street","06-025-0007","AQS","25","32","44",".","38"
"01/31/2013","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","27","37","34","46","41"
"02/01/2013","43","PM10","Brawley-220 Main Street","06-025-0007","AQS","22","34","43",".","38"
"02/02/2013","37","Ozone","El Centro-9th Street","06-025-1003","AQS","24","37","24",".","36"
"02/03/2013","55","PM10","Calexico-Ethel Street","06-025-0005","AQS","10","38","55","20","29"
"02/04/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","22","39","21",".","40"
"02/05/2013","48","NO2","Calexico-Ethel Street","06-025-0005","AQS","24","34","27",".","48"
"02/06/2013","66","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","26","39","29","66","47"
"02/07/2013","62","PM10","Brawley-220 Main Street","06-025-0007","AQS","27","49","62",".","34"
"02/08/2013","75","PM10","Niland-English Road","06-025-4004","AQS","7","49","75",".","4"
"02/09/2013","46","Ozone","El Centro-9th Street","06-025-1003","AQS","5","46","17","16","7"
"02/10/2013","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","41","18",".","7"
"02/11/2013","37","Ozone","El Centro-9th Street","06-025-1003","AQS","6","37","18",".","31"
"02/12/2013","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","18","40","21","46","39"
"02/13/2013","42","NO2","Calexico-Ethel Street","06-025-0005","AQS","28","39","27",".","42"
"02/14/2013","34","Ozone","Calexico-Ethel Street","06-025-0005","AQS","34","34","30",".","29"
"02/15/2013","40","Ozone","El Centro-9th Street","06-025-1003","AQS","7","40","33","35","37"
"02/16/2013","43","Ozone","El Centro-9th Street","06-025-1003","AQS","7","43","28",".","15"
"02/17/2013","48","Ozone","El Centro-9th Street","06-025-1003","AQS","9","48","34",".","5"
"02/18/2013","64","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","10","54","37","64","13"
"02/19/2013","76","PM10","Brawley-220 Main Street","06-025-0007","AQS","5","41","76",".","30"
"02/20/2013","40","Ozone","El Centro-9th Street","06-025-1003","AQS","5","40","19",".","2"
"02/21/2013","40","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","9","37","26","40","9"
"02/22/2013","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","30","38","23",".","40"
"02/23/2013","44","NO2","Calexico-Ethel Street","06-025-0005","AQS","44","42","39",".","44"
"02/24/2013","39","PM10","Brawley-220 Main Street","06-025-0007","AQS","6","39","39","34","29"
"02/25/2013","43","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","39","22",".","43"
"02/26/2013","41","Ozone","El Centro-9th Street","06-025-1003","AQS","16","41","36",".","35"
"02/27/2013","44","Ozone","El Centro-9th Street","06-025-1003","AQS","6","44","26","20","38"
"02/28/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","44","24",".","39"
"03/01/2013","48","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","44","28",".","48"
"03/02/2013","47","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","44","28","47","42"
"03/03/2013","56","PM10","Niland-English Road","06-025-4004","AQS","16","41","56",".","45"
"03/04/2013","41","NO2","Calexico-Ethel Street","06-025-0005","AQS","23","40","34",".","41"
"03/05/2013","72","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","27","39","65","72","39"
"03/06/2013","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","46","34",".","10"
"03/07/2013","36","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","36","33",".","9"
"03/08/2013","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","41","19","14","26"
"03/09/2013","42","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","42","17","6","21"
"03/10/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","44","21",".","38"
"03/11/2013","53","PM10","Calexico-Ethel Street","06-025-0005","AQS","19","46","53","40","42"
"03/12/2013","46","Ozone","El Centro-9th Street","06-025-1003","AQS","25","46","26",".","42"
"03/13/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","10","44","35",".","42"
"03/14/2013","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","44","31","52","46"
"03/15/2013","61","Ozone","Niland-English Road","06-025-4004","AQS","17","61","35",".","51"
"03/16/2013","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS","9","51","43",".","47"
"03/17/2013","50","PM10","Niland-English Road","06-025-4004","AQS","7","50","50","39","26"
"03/18/2013","64","Ozone","El Centro-9th Street","06-025-1003","AQS","7","64","39",".","38"
"03/19/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","8","44","32",".","30"
"03/20/2013","53","PM10","Niland-English Road","06-025-4004","AQS","9","47","53","50","39"
"03/21/2013","58","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","58","44",".","12"
"03/22/2013","49","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","49","41",".","42"
"03/23/2013","67","Ozone","El Centro-9th Street","06-025-1003","AQS","7","67","49","41","31"
"03/24/2013","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","8","74","39",".","49"
"03/25/2013","80","Ozone","El Centro-9th Street","06-025-1003","AQS","15","80","51",".","53"
"03/26/2013","77","Ozone","El Centro-9th Street","06-025-1003","AQS","13","77","45","68","58"
"03/27/2013","43","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","43","31","12","27"
"03/28/2013","56","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","11","48","31","56","42"
"03/29/2013","50","PM10","Calexico-Ethel Street","06-025-0005","AQS","14","49","50","44","38"
"03/30/2013","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","54","32",".","25"
"03/31/2013","68","PM10","Niland-English Road","06-025-4004","AQS","3","36","68",".","2"
"04/01/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","44","39","16","5"
"04/02/2013","49","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","49","26",".","43"
"04/03/2013","48","Ozone","Calexico-Ethel Street","06-025-0005","AQS","16","48","41","18","40"
"04/04/2013","77","Ozone","El Centro-9th Street","06-025-1003","AQS","16","77","56","55","36"
"04/05/2013","45","PM10","Brawley-220 Main Street","06-025-0007","AQS","3","45","45",".","4"
"04/06/2013","64","Ozone","El Centro-9th Street","06-025-1003","AQS","3","64","41","31","11"
"04/07/2013","80","Ozone","El Centro-9th Street","06-025-1003","AQS","7","80","43","30","28"
"04/08/2013","85","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","5","50",".","85","15"
"04/09/2013","52","PM10","Brawley-220 Main Street","06-025-0007","AQS","5","44","52",".","8"
"04/10/2013","61","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","8","44","61","61","42"
"04/11/2013","67","Ozone","Niland-English Road","06-025-4004","AQS","10","67","47",".","35"
"04/12/2013","61","Ozone","El Centro-9th Street","06-025-1003","AQS","13","61","37",".","48"
"04/13/2013","71","Ozone","El Centro-9th Street","06-025-1003","AQS","16","71","61","60","29"
"04/14/2013","80","PM10","Niland-English Road","06-025-4004","AQS","6","46","80",".","23"
"04/15/2013","176","PM10","Niland-English Road","06-025-4004","AQS","6","44","176",".","20"
"04/16/2013","118","PM10","Brawley-220 Main Street","06-025-0007","AQS","3","58","118","53","4"
"04/17/2013","44","PM10","Brawley-220 Main Street","06-025-0007","AQS","3","43","44",".","21"
"04/18/2013","46","Ozone","Calexico-Ethel Street","06-025-0005","AQS","9","46","34",".","38"
"04/19/2013","63","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","18","50","29","63","45"
"04/20/2013","100","Ozone","El Centro-9th Street","06-025-1003","AQS","31","100","38",".","60"
"04/21/2013","87","Ozone","El Centro-9th Street","06-025-1003","AQS","19","87","44",".","42"
"04/22/2013","74","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","8","74","57","74","37"
"04/23/2013","63","PM10","Brawley-220 Main Street","06-025-0007","AQS","6","54","63",".","31"
"04/24/2013","66","PM10","Westmorland","06-025-4003","AQS","11","51","66",".","39"
"04/25/2013","63","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","43","61","63","20"
"04/26/2013","105","Ozone","Calexico-Ethel Street","06-025-0005","AQS","11","105","45",".","50"
"04/27/2013","84","Ozone","Calexico-Ethel Street","06-025-0005","AQS","11","84","41",".","51"
"04/28/2013","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","8","67","41","55","7"
"04/29/2013","101","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","101","45",".","48"
"04/30/2013","74","Ozone","Niland-English Road","06-025-4004","AQS","7","74","61",".","31"
"05/01/2013","71","Ozone","El Centro-9th Street","06-025-1003","AQS","6","71","51","60","21"
"05/02/2013","77","PM10","Niland-English Road","06-025-4004","AQS","6","74","77",".","32"
"05/03/2013","61","Ozone","El Centro-9th Street","06-025-1003","AQS","7","61","59",".","43"
"05/04/2013","129","Ozone","El Centro-9th Street","06-025-1003","AQS","11","129","119","95","60"
"05/05/2013","89","PM10","Brawley-220 Main Street","06-025-0007","AQS","5","71","89",".","14"
"05/06/2013","83","PM10","Brawley-220 Main Street","06-025-0007","AQS","6","34","83",".","25"
"05/07/2013","53","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","3","47","46","53","4"
"05/08/2013","58","Ozone","Niland-English Road","06-025-4004","AQS","3","58","28",".","6"
"05/09/2013","90","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","90","34",".","8"
"05/10/2013","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","67","34","53","58"
"05/11/2013","67","Ozone","El Centro-9th Street","06-025-1003","AQS","8","67","31",".","37"
"05/12/2013","108","Ozone","El Centro-9th Street","06-025-1003","AQS","9","108","31",".","48"
"05/13/2013","105","Ozone","El Centro-9th Street","06-025-1003","AQS","11","105","38","62","41"
"05/14/2013","90","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","90","61",".","29"
"05/15/2013","84","Ozone","El Centro-9th Street","06-025-1003","AQS","6","84","46",".","22"
"05/16/2013","78","PM10","Brawley-220 Main Street","06-025-0007","AQS","6","77","78","62","22"
"05/17/2013","60","PM10","Niland-English Road","06-025-4004","AQS","8","42","60",".","36"
"05/18/2013","64","Ozone","El Centro-9th Street","06-025-1003","AQS","5","64","37",".","9"
"05/19/2013","105","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","105","52","40","18"
"05/20/2013","61","Ozone","El Centro-9th Street","06-025-1003","AQS","8","61","37",".","38"
"05/21/2013","122","Ozone","El Centro-9th Street","06-025-1003","AQS","13","122","49",".","35"
"05/22/2013","97","PM10","Brawley-220 Main Street","06-025-0007","AQS","8","97","97","58","50"
"05/23/2013","67","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","67","59",".","27"
"05/24/2013","119","Ozone","El Centro-9th Street","06-025-1003","AQS","9","119","46",".","101"
"05/25/2013","111","NO2","Calexico-Ethel Street","06-025-0005","AQS","11","105","47","53","111"
"05/26/2013","84","Ozone","El Centro-9th Street","06-025-1003","AQS","6","84","56",".","27"
"05/27/2013","58","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","58","53",".","5"
"05/28/2013","57","PM10","Niland-English Road","06-025-4004","AQS","7","48","57","52","34"
"05/29/2013","93","Ozone","El Centro-9th Street","06-025-1003","AQS","7","93","62",".","25"
"05/30/2013","71","Ozone","Niland-English Road","06-025-4004","AQS","6","71","45",".","16"
"05/31/2013","115","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","115","45","71","32"
"06/01/2013","93","Ozone","El Centro-9th Street","06-025-1003","AQS","8","93","44",".","45"
"06/02/2013","56","PM10","Niland-English Road","06-025-4004","AQS","8","45","56",".","19"
"06/03/2013","87","Ozone","Niland-English Road","06-025-4004","AQS","6","87","52","48","20"
"06/04/2013","101","Ozone","El Centro-9th Street","06-025-1003","AQS","6","101","57",".","18"
"06/05/2013","156","Ozone","El Centro-9th Street","06-025-1003","AQS","8","156","48",".","38"
"06/06/2013","182","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","182","55","54","28"
"06/07/2013","143","Ozone","Niland-English Road","06-025-4004","AQS","8","143","61",".","33"
"06/08/2013","64","PM10","Niland-English Road","06-025-4004","AQS","6","45","64",".","14"
"06/09/2013","62","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","47","53","62","17"
"06/10/2013","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","74","49",".","16"
"06/11/2013","101","Ozone","El Centro-9th Street","06-025-1003","AQS","10","101","60",".","55"
"06/12/2013","64","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","10","50","60","64","22"
"06/13/2013","101","Ozone","El Centro-9th Street","06-025-1003","AQS","6","101","45",".","21"
"06/14/2013","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","74","51",".","16"
"06/15/2013","80","Ozone","El Centro-9th Street","06-025-1003","AQS","5","80","60","64","14"
"06/16/2013","97","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","97","39",".","11"
"06/17/2013","129","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","129","53",".","27"
"06/18/2013","119","Ozone","El Centro-9th Street","06-025-1003","AQS","8","119","66","83","22"
"06/19/2013","119","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","119","51",".","46"
"06/20/2013","115","Ozone","El Centro-9th Street","06-025-1003","AQS","6","115","54",".","25"
"06/21/2013","122","Ozone","Calexico-Ethel Street","06-025-0005","AQS","7","122","47","62","22"
"06/22/2013","133","Ozone","El Centro-9th Street","06-025-1003","AQS","6","133","44",".","29"
"06/23/2013","80","Ozone","Niland-English Road","06-025-4004","AQS","5","80","59",".","14"
"06/24/2013","64","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","58","51","64","19"
"06/25/2013","43","Ozone","Niland-English Road","06-025-4004","AQS","7","43","32",".","27"
"06/26/2013","58","PM10","Brawley-220 Main Street","06-025-0007","AQS","6","45","58",".","19"
"06/27/2013","93","Ozone","El Centro-9th Street","06-025-1003","AQS","6","93","52","74","19"
"06/28/2013","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","54","44",".","25"
"06/29/2013","71","Ozone","Niland-English Road","06-025-4004","AQS","5","71","57",".","17"
"06/30/2013","61","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","6","50","51","61","15"
"07/01/2013","61","PM10","Niland-English Road","06-025-4004","AQS","6","58","61",".","13"
"07/02/2013","111","PM10","Brawley-220 Main Street","06-025-0007","AQS","6","45","111",".","21"
"07/03/2013","77","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","9","67","65","77","29"
"07/04/2013","60","PM10","Niland-English Road","06-025-4004","AQS","5","44","60",".","12"
"07/05/2013","50","PM10","Brawley-220 Main Street","06-025-0007","AQS","5","40","50",".","10"
"07/06/2013","115","Ozone","El Centro-9th Street","06-025-1003","AQS","6","115","47","67","19"
"07/07/2013","87","Ozone","Calexico-Ethel Street","06-025-0005","AQS","6","87","36",".","15"
"07/08/2013","97","Ozone","El Centro-9th Street","06-025-1003","AQS","6","97","47",".","32"
"07/09/2013","59","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","5","31","58","59","13"
"07/10/2013","56","PM10","Brawley-220 Main Street","06-025-0007","AQS","5","42","56","53","13"
"07/11/2013","39","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","39","29",".","18"
"07/12/2013","133","Ozone","El Centro-9th Street","06-025-1003","AQS","7","133","31","62","26"
"07/13/2013","71","Ozone","El Centro-9th Street","06-025-1003","AQS","6","71","35",".","17"
"07/14/2013","48","Ozone","El Centro-9th Street","06-025-1003","AQS","5","48","36",".","16"
"07/15/2013","77","Ozone","El Centro-9th Street","06-025-1003","AQS","6","77","50","58","18"
"07/16/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","44","40",".","16"
"07/17/2013","71","Ozone","El Centro-9th Street","06-025-1003","AQS","5","71","43",".","20"
"07/18/2013","64","Ozone","El Centro-9th Street","06-025-1003","AQS","3","64","42","30","20"
"07/19/2013","53","PM10","Brawley-220 Main Street","06-025-0007","AQS","2","34","53","52","9"
"07/20/2013","46","Ozone","El Centro-9th Street","06-025-1003","AQS","2","46","31",".","10"
"07/21/2013","40","Ozone","El Centro-9th Street","06-025-1003","AQS","2","40","23","31","7"
"07/22/2013","39","Ozone","Niland-English Road","06-025-4004","AQS","3","39","34",".","17"
"07/23/2013","122","Ozone","Calexico-Ethel Street","06-025-0005","AQS","3","122","34",".","13"
"07/24/2013","108","Ozone","El Centro-9th Street","06-025-1003","AQS","3","108","47","54","19"
"07/25/2013","55","PM10","Brawley-220 Main Street","06-025-0007","AQS","3","35","55",".","20"
"07/26/2013","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","44","40",".","18"
"07/27/2013","97","Ozone","El Centro-9th Street","06-025-1003","AQS","3","97","46","51","19"
"07/28/2013","59","PM10","Niland-English Road","06-025-4004","AQS","3","44","59",".","24"
"07/29/2013","50","PM10","Niland-English Road","06-025-4004","AQS","3","50","50",".","24"
"07/30/2013","43","Ozone","El Centro-9th Street","06-025-1003","AQS","2","43","38","34","16"
"07/31/2013","51","Ozone","El Centro-9th Street","06-025-1003","AQS","2","51","46",".","10"
"08/01/2013","61","Ozone","Niland-English Road","06-025-4004","AQS","3","61","59",".","25"
"08/02/2013","101","Ozone","Calexico-Ethel Street","06-025-0005","AQS","5","101","59","45","33"
"08/03/2013","77","Ozone","Calexico-Ethel Street","06-025-0005","AQS","2","77","52",".","17"
"08/04/2013","61","Ozone","El Centro-9th Street","06-025-1003","AQS","2","61","53",".","16"
"08/05/2013","55","PM10","Niland-English Road","06-025-4004","AQS","3","42","55","51","24"
"08/06/2013","54","PM10","Brawley-220 Main Street","06-025-0007","AQS","3","48","54","40","25"
