"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"06/06/2012","67","Ozone","Centennial","56-001-9991","AQS","67","30","."
"06/07/2012","61","Ozone","Centennial","56-001-9991","AQS","61","23","."
"06/08/2012","64","Ozone","Centennial","56-001-9991","AQS","64","34","24"
"06/09/2012","51","Ozone","Centennial","56-001-9991","AQS","51","44","."
"06/10/2012","74","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","48","74","."
"06/11/2012","84","Ozone","Centennial","56-001-9991","AQS","84","32","43"
"06/12/2012","74","Ozone","Centennial","56-001-9991","AQS","74","51","."
"06/13/2012","51","Ozone","Centennial","56-001-9991","AQS","51","45","."
"06/14/2012","58","Ozone","Centennial","56-001-9991","AQS","58","49","30"
"06/15/2012","61","Ozone","Centennial","56-001-9991","AQS","61","53","."
"06/16/2012","93","Ozone","Centennial","56-001-9991","AQS","93","21","."
"06/17/2012","100","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","87","100","24"
"06/18/2012","49","Ozone","Centennial","56-001-9991","AQS","49","41","."
"06/19/2012","84","Ozone","Centennial","56-001-9991","AQS","84","52","."
"06/20/2012","101","Ozone","Centennial","56-001-9991","AQS","101","17","15"
"06/21/2012","100","Ozone","Centennial","56-001-9991","AQS","100","34","."
"06/22/2012","73","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","67","73","."
"06/23/2012","54","Ozone","Centennial","56-001-9991","AQS","54","47","25"
"06/24/2012","61","Ozone","Centennial","56-001-9991","AQS","61","52","."
"06/25/2012","71","Ozone","Centennial","56-001-9991","AQS","71","58","."
"06/26/2012","64","Ozone","Centennial","56-001-9991","AQS","64","56","33"
"06/27/2012","61","Ozone","Centennial","56-001-9991","AQS","61","39","."
"06/28/2012","61","Ozone","Centennial","56-001-9991","AQS","61","33","."
"06/29/2012","61","Ozone","Centennial","56-001-9991","AQS","61","52","55"
"06/30/2012","80","Ozone","Centennial","56-001-9991","AQS","80","44","."
"07/01/2012","61","Ozone","Centennial","56-001-9991","AQS","61","58","."
"07/02/2012","84","PM2.5","Laramie SLAM site","56-001-0006","AQS","67","54","84"
"07/03/2012","61","Ozone","Centennial","56-001-9991","AQS","61","53","."
"07/04/2012","84","Ozone","Centennial","56-001-9991","AQS","84","48","."
"07/05/2012","77","Ozone","Centennial","56-001-9991","AQS","77","34","62"
"07/06/2012","54","Ozone","Centennial","56-001-9991","AQS","54","16","."
"07/07/2012","61","Ozone","Centennial","56-001-9991","AQS","61","7","."
"07/08/2012","67","Ozone","Centennial","56-001-9991","AQS","67","8","14"
"07/09/2012","58","Ozone","Centennial","56-001-9991","AQS","58","13","."
"07/10/2012","77","Ozone","Centennial","56-001-9991","AQS","77","17","."
"07/11/2012","58","Ozone","Centennial","56-001-9991","AQS","58","22","29"
"07/12/2012","93","Ozone","Centennial","56-001-9991","AQS","93","26","."
"07/13/2012","101","Ozone","Centennial","56-001-9991","AQS","101","30","."
"07/14/2012","71","Ozone","Centennial","56-001-9991","AQS","71","37","28"
"07/15/2012","74","Ozone","Centennial","56-001-9991","AQS","74","19","."
"07/16/2012","64","Ozone","Centennial","56-001-9991","AQS","64","17","."
"07/17/2012","51","Ozone","Centennial","56-001-9991","AQS","51","19","."
"07/18/2012","50","Ozone","Centennial","56-001-9991","AQS","50","31","."
"07/19/2012","67","Ozone","Centennial","56-001-9991","AQS","67","19","."
"07/20/2012","24","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","24","22"
"07/21/2012","74","Ozone","Centennial","56-001-9991","AQS","74","26","."
"07/22/2012","58","Ozone","Centennial","56-001-9991","AQS","58","15","."
"07/23/2012","64","Ozone","Centennial","56-001-9991","AQS","64","17","15"
"07/24/2012","64","Ozone","Centennial","56-001-9991","AQS","64","17","."
"07/25/2012","50","Ozone","Centennial","56-001-9991","AQS","50","16","."
"07/26/2012","77","Ozone","Centennial","56-001-9991","AQS","77","14","20"
"07/27/2012","77","Ozone","Centennial","56-001-9991","AQS","77","38","."
"07/28/2012","61","Ozone","Centennial","56-001-9991","AQS","61","16","."
"07/29/2012","64","Ozone","Centennial","56-001-9991","AQS","64","13","14"
"07/30/2012","61","Ozone","Centennial","56-001-9991","AQS","61","21","."
"07/31/2012","61","Ozone","Centennial","56-001-9991","AQS","61","17","."
"08/01/2012","61","Ozone","Centennial","56-001-9991","AQS","61","28","16"
"08/02/2012","50","Ozone","Centennial","56-001-9991","AQS","50","26","."
"08/03/2012","58","Ozone","Centennial","56-001-9991","AQS","58","49","."
"08/04/2012","51","Ozone","Centennial","56-001-9991","AQS","51","23","36"
"08/05/2012","61","Ozone","Centennial","56-001-9991","AQS","61","31","."
"08/06/2012","54","Ozone","Centennial","56-001-9991","AQS","54","33","."
"08/07/2012","74","Ozone","Centennial","56-001-9991","AQS","74","40","48"
"08/08/2012","90","Ozone","Centennial","56-001-9991","AQS","90","49","."
"08/09/2012","101","Ozone","Centennial","56-001-9991","AQS","101","53","."
"08/10/2012","80","Ozone","Centennial","56-001-9991","AQS","80","54","33"
"08/11/2012","71","Ozone","Centennial","56-001-9991","AQS","71","32","."
"08/12/2012","84","Ozone","Centennial","56-001-9991","AQS","84","19","."
"08/13/2012","77","Ozone","Centennial","56-001-9991","AQS","77","46","40"
"08/14/2012","67","Ozone","Centennial","56-001-9991","AQS","67","44","."
"08/15/2012","80","Ozone","Centennial","56-001-9991","AQS","80","39","."
"08/16/2012","74","Ozone","Centennial","56-001-9991","AQS","74","24","27"
"08/17/2012","84","Ozone","Centennial","56-001-9991","AQS","84","35","."
"08/18/2012","67","Ozone","Centennial","56-001-9991","AQS","67","18","."
"08/19/2012","54","Ozone","Centennial","56-001-9991","AQS","54","32","18"
"08/20/2012","61","Ozone","Centennial","56-001-9991","AQS","61","41","."
"08/21/2012","31","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","31","."
"08/22/2012","71","Ozone","Centennial","56-001-9991","AQS","71","47","43"
"08/23/2012","54","Ozone","Centennial","56-001-9991","AQS","54","22","."
"08/24/2012","58","Ozone","Centennial","56-001-9991","AQS","58","26","."
"08/25/2012","67","Ozone","Centennial","56-001-9991","AQS","67","50","44"
"08/26/2012","84","Ozone","Centennial","56-001-9991","AQS","84","24","."
"08/27/2012","80","Ozone","Centennial","56-001-9991","AQS","80","44","."
"08/28/2012","58","Ozone","Centennial","56-001-9991","AQS","58","26","25"
"08/29/2012","54","Ozone","Centennial","56-001-9991","AQS","54","26","."
"08/30/2012","54","Ozone","Centennial","56-001-9991","AQS","54","20","."
"08/31/2012","51","Ozone","Centennial","56-001-9991","AQS","51","33","37"
"09/01/2012","51","Ozone","Centennial","56-001-9991","AQS","51","33","."
"09/02/2012","49","Ozone","Centennial","56-001-9991","AQS","49","23","."
"09/03/2012","54","Ozone","Centennial","56-001-9991","AQS","54","34","."
"09/04/2012","57","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","57","."
"09/05/2012","67","Ozone","Centennial","56-001-9991","AQS","67","46","."
"09/06/2012","62","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","49","62","."
"09/07/2012","58","Ozone","Centennial","56-001-9991","AQS","58","24","."
"09/08/2012","77","Ozone","Centennial","56-001-9991","AQS","77","17","."
"09/09/2012","77","Ozone","Centennial","56-001-9991","AQS","77","34","."
"09/10/2012","71","Ozone","Centennial","56-001-9991","AQS","71","35","."
"09/11/2012","44","Ozone","Centennial","56-001-9991","AQS","44","24","."
"09/12/2012","48","Ozone","Centennial","56-001-9991","AQS","48","8","15"
"09/13/2012","48","Ozone","Centennial","56-001-9991","AQS","48","24","."
"09/14/2012","40","Ozone","Centennial","56-001-9991","AQS","40","30","."
"09/15/2012","46","Ozone","Centennial","56-001-9991","AQS","46","25","."
"09/16/2012","54","Ozone","Centennial","56-001-9991","AQS","54","26","."
"09/17/2012","49","Ozone","Centennial","56-001-9991","AQS","49","34","."
"09/18/2012","64","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","38","64"
"09/19/2012","47","Ozone","Centennial","56-001-9991","AQS","47","35","."
"09/20/2012","51","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","43","51","."
"09/21/2012","45","Ozone","Centennial","56-001-9991","AQS","45","42","."
"09/22/2012","58","Ozone","Centennial","56-001-9991","AQS","58","39","."
"09/23/2012","67","Ozone","Centennial","56-001-9991","AQS","67","35","."
"09/24/2012","43","Ozone","Centennial","56-001-9991","AQS","43","22","21"
"09/25/2012","39","Ozone","Centennial","56-001-9991","AQS","39","12","."
"09/26/2012","10","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","10","."
"09/27/2012","42","Ozone","Centennial","56-001-9991","AQS","42","19","."
"09/28/2012","46","Ozone","Centennial","56-001-9991","AQS","46","13","."
"09/29/2012","54","Ozone","Centennial","56-001-9991","AQS","54","21","."
"09/30/2012","43","Ozone","Centennial","56-001-9991","AQS","43","19","29"
"10/01/2012","47","Ozone","Centennial","56-001-9991","AQS","47","19","."
"10/02/2012","43","Ozone","Centennial","56-001-9991","AQS","43","35","."
"10/03/2012","46","Ozone","Centennial","56-001-9991","AQS","46","23","16"
"10/04/2012","48","Ozone","Centennial","56-001-9991","AQS","48","14","."
"10/05/2012","41","Ozone","Centennial","56-001-9991","AQS","41","18","."
"10/06/2012","44","Ozone","Centennial","56-001-9991","AQS","44","5","11"
"10/07/2012","46","Ozone","Centennial","56-001-9991","AQS","46","15","."
"10/08/2012","72","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","72","."
"10/09/2012","46","Ozone","Centennial","56-001-9991","AQS","46","22","."
"10/10/2012","43","Ozone","Centennial","56-001-9991","AQS","43","40","."
"10/11/2012","39","Ozone","Centennial","56-001-9991","AQS","39","31","."
"10/12/2012","39","Ozone","Centennial","56-001-9991","AQS","39","31","22"
"10/13/2012","39","Ozone","Centennial","56-001-9991","AQS","39","10","."
"10/14/2012","43","Ozone","Centennial","56-001-9991","AQS","43","41","."
"10/15/2012","47","Ozone","Centennial","56-001-9991","AQS","47","31","16"
"10/16/2012","69","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","41","69","."
"10/17/2012","44","Ozone","Centennial","56-001-9991","AQS","44","37","."
"10/18/2012","17","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","17","."
"10/19/2012","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","59","."
"10/20/2012","36","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","36","."
"10/21/2012","35","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","35","14"
"10/22/2012","36","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","36","."
"10/23/2012","57","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","57","."
"10/24/2012","8","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","6","8"
"10/25/2012","6","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","6","."
"10/26/2012","13","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","13","."
"10/27/2012","44","Ozone","Centennial","56-001-9991","AQS","44","26","."
"10/28/2012","30","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","30","."
"10/29/2012","43","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","43","."
"10/30/2012","33","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","33","13"
"10/31/2012","42","Ozone","Centennial","56-001-9991","AQS","42","17","."
"11/01/2012","45","Ozone","Centennial","56-001-9991","AQS","45","33","."
"11/02/2012","43","Ozone","Centennial","56-001-9991","AQS","43","29","."
"11/03/2012","45","Ozone","Centennial","56-001-9991","AQS","45","14","."
"11/04/2012","42","Ozone","Centennial","56-001-9991","AQS","42","28","."
"11/05/2012","50","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","43","50","."
"11/06/2012","45","Ozone","Centennial","56-001-9991","AQS","45","35","."
"11/07/2012","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","59","."
"11/08/2012","61","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","46","61","."
"11/09/2012","43","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","42","43","."
"11/10/2012","45","Ozone","Centennial","56-001-9991","AQS","45","19","."
"11/11/2012","54","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","39","54","21"
"11/12/2012","48","Ozone","Centennial","56-001-9991","AQS","48","33","."
"11/13/2012","45","Ozone","Centennial","56-001-9991","AQS","45","31","."
"11/14/2012","44","Ozone","Centennial","56-001-9991","AQS","44","27","11"
"11/15/2012","45","Ozone","Centennial","56-001-9991","AQS","45","8","."
"11/16/2012","44","Ozone","Centennial","56-001-9991","AQS","44","31","."
"11/17/2012","39","Ozone","Centennial","56-001-9991","AQS","39","22","17"
"11/18/2012","40","Ozone","Centennial","56-001-9991","AQS","40","30","."
"11/19/2012","42","Ozone","Centennial","56-001-9991","AQS","42","19","."
"11/20/2012","44","Ozone","Centennial","56-001-9991","AQS","44","16","11"
"11/21/2012","46","Ozone","Centennial","56-001-9991","AQS","46","33","."
"11/22/2012","48","Ozone","Centennial","56-001-9991","AQS","48","31","."
"11/23/2012","48","Ozone","Centennial","56-001-9991","AQS","48","17","13"
"11/24/2012","65","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","65","."
"11/25/2012","44","Ozone","Centennial","56-001-9991","AQS","44","19","."
"11/26/2012","48","Ozone","Centennial","56-001-9991","AQS","48","8","11"
"11/27/2012","72","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","48","72","."
"11/28/2012","45","Ozone","Centennial","56-001-9991","AQS","45","25","."
