"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"04/13/2011","60","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","51","60","."
"04/14/2011","50","Ozone","Centennial","56-001-9991","AQS","50","7","."
"04/15/2011","80","Ozone","Centennial","56-001-9991","AQS","80","28","38"
"04/16/2011","61","Ozone","Centennial","56-001-9991","AQS","61","34","."
"04/17/2011","53","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","53","."
"04/18/2011","44","Ozone","Centennial","56-001-9991","AQS","44","9","9"
"04/19/2011","47","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","47","."
"04/20/2011","17","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","17","."
"04/21/2011","15","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","15","10"
"04/22/2011","61","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","61","."
"04/23/2011","10","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","10","."
"04/24/2011","20","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","9","20"
"04/25/2011","19","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","19","."
"04/26/2011","15","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","15","."
"04/27/2011","58","Ozone","Centennial","56-001-9991","AQS","58","19","10"
"04/28/2011","84","Ozone","Centennial","56-001-9991","AQS","84","30","."
"04/29/2011","61","Ozone","Centennial","56-001-9991","AQS","61","19","."
"04/30/2011","45","Ozone","Centennial","56-001-9991","AQS","45","24","12"
"05/01/2011","46","Ozone","Centennial","56-001-9991","AQS","46","12","."
"05/02/2011","51","Ozone","Centennial","56-001-9991","AQS","51","15","."
"05/03/2011","26","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","25","26"
"05/04/2011","80","Ozone","Centennial","56-001-9991","AQS","80","13","."
"05/05/2011","58","Ozone","Centennial","56-001-9991","AQS","58","27","."
"05/06/2011","51","Ozone","Centennial","56-001-9991","AQS","51","42","20"
"05/07/2011","90","Ozone","Centennial","56-001-9991","AQS","90","46","."
"05/08/2011","93","Ozone","Centennial","56-001-9991","AQS","93","43","."
"05/09/2011","93","Ozone","Centennial","56-001-9991","AQS","93","53","40"
"05/10/2011","34","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","34","."
"05/11/2011","5","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","5","."
"05/12/2011","64","Ozone","Centennial","56-001-9991","AQS","64","7","12"
"05/13/2011","61","Ozone","Centennial","56-001-9991","AQS","61","13","."
"05/14/2011","47","Ozone","Centennial","56-001-9991","AQS","47","8","."
"05/15/2011","48","Ozone","Centennial","56-001-9991","AQS","48","16","10"
"05/16/2011","48","Ozone","Centennial","56-001-9991","AQS","48","24","."
"05/17/2011","48","Ozone","Centennial","56-001-9991","AQS","48","13","."
"05/18/2011","47","Ozone","Centennial","56-001-9991","AQS","47","8","10"
"05/19/2011","58","Ozone","Centennial","56-001-9991","AQS","58","5","."
"05/20/2011","61","Ozone","Centennial","56-001-9991","AQS","61","9","."
"05/21/2011","47","Ozone","Centennial","56-001-9991","AQS","47","20","6"
"05/22/2011","48","Ozone","Centennial","56-001-9991","AQS","48","21","."
"05/23/2011","80","Ozone","Centennial","56-001-9991","AQS","80","17","."
"05/24/2011","84","Ozone","Centennial","56-001-9991","AQS","84","19","20"
"05/25/2011","77","Ozone","Centennial","56-001-9991","AQS","77","11","."
"05/26/2011","77","Ozone","Centennial","56-001-9991","AQS","77","33","."
"05/27/2011","67","Ozone","Centennial","56-001-9991","AQS","67","49","15"
"05/28/2011","58","Ozone","Centennial","56-001-9991","AQS","58","13","."
"05/29/2011","40","Ozone","Centennial","56-001-9991","AQS","40","36","."
"05/30/2011","90","Ozone","Centennial","56-001-9991","AQS","90","55","12"
"05/31/2011","108","Ozone","Centennial","56-001-9991","AQS","108","21","."
"06/01/2011","101","Ozone","Centennial","56-001-9991","AQS","101","50","."
"06/02/2011","80","Ozone","Centennial","56-001-9991","AQS","80","59","31"
"06/03/2011","80","Ozone","Centennial","56-001-9991","AQS","80","28","."
"06/04/2011","33","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","33","."
"06/05/2011","42","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","32","42"
"06/06/2011","56","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","56","."
"06/07/2011","60","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","51","60","."
"06/08/2011","50","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","50","21"
"06/09/2011","29","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","29","."
"06/10/2011","28","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","28","."
"06/11/2011","40","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","40","27"
"06/12/2011","33","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","33","."
"06/13/2011","25","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","25","."
"06/14/2011","87","Ozone","Centennial","56-001-9991","AQS","87","40","18"
"06/15/2011","84","Ozone","Centennial","56-001-9991","AQS","84","38","."
"06/16/2011","67","Ozone","Centennial","56-001-9991","AQS","67","19","."
"06/17/2011","77","Ozone","Centennial","56-001-9991","AQS","77","15","15"
"06/18/2011","67","Ozone","Centennial","56-001-9991","AQS","67","23","."
"06/19/2011","61","Ozone","Centennial","56-001-9991","AQS","61","14","."
"06/20/2011","48","Ozone","Centennial","56-001-9991","AQS","48","7","12"
"06/21/2011","84","Ozone","Centennial","56-001-9991","AQS","84","8","."
"06/22/2011","105","Ozone","Centennial","56-001-9991","AQS","105","15","."
"06/23/2011","77","Ozone","Centennial","56-001-9991","AQS","77","18","21"
"06/24/2011","58","Ozone","Centennial","56-001-9991","AQS","58","32","."
"06/25/2011","58","Ozone","Centennial","56-001-9991","AQS","58","23","."
"06/26/2011","67","Ozone","Centennial","56-001-9991","AQS","67","26","17"
"06/27/2011","64","Ozone","Centennial","56-001-9991","AQS","64","30","."
"06/28/2011","67","Ozone","Centennial","56-001-9991","AQS","67","39","."
"06/29/2011","70","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","54","70","41"
"06/30/2011","64","Ozone","Centennial","56-001-9991","AQS","64","27","."
"07/01/2011","49","Ozone","Centennial","56-001-9991","AQS","49","22","."
"07/02/2011","33","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","20","33"
"07/03/2011","49","Ozone","Centennial","56-001-9991","AQS","49","29","."
"07/04/2011","54","Ozone","Centennial","56-001-9991","AQS","54","18","."
"07/05/2011","51","Ozone","Centennial","56-001-9991","AQS","51","19","24"
"07/06/2011","49","Ozone","Centennial","56-001-9991","AQS","49","13","."
"07/07/2011","49","Ozone","Centennial","56-001-9991","AQS","49","18","."
"07/08/2011","49","Ozone","Centennial","56-001-9991","AQS","49","20","15"
"07/09/2011","45","Ozone","Centennial","56-001-9991","AQS","45","19","."
"07/10/2011","58","Ozone","Centennial","56-001-9991","AQS","58","13","."
"07/11/2011","67","Ozone","Centennial","56-001-9991","AQS","67","18","21"
"07/12/2011","45","Ozone","Centennial","56-001-9991","AQS","45","20","."
"07/13/2011","42","Ozone","Centennial","56-001-9991","AQS","42","22","."
"07/14/2011","43","Ozone","Centennial","56-001-9991","AQS","43","25","24"
"07/15/2011","23","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","23","."
"07/16/2011","31","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","31","."
"07/17/2011","27","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","19","27"
"07/18/2011","67","Ozone","Centennial","56-001-9991","AQS","67","27","."
"07/19/2011","61","Ozone","Centennial","56-001-9991","AQS","61","21","."
"07/20/2011","47","Ozone","Centennial","56-001-9991","AQS","47","31","18"
"07/21/2011","50","Ozone","Centennial","56-001-9991","AQS","50","31","."
"07/22/2011","61","Ozone","Centennial","56-001-9991","AQS","61","28","."
"07/23/2011","67","Ozone","Centennial","56-001-9991","AQS","67","33","19"
"07/24/2011","74","Ozone","Centennial","56-001-9991","AQS","74","23","."
"07/25/2011","74","Ozone","Centennial","56-001-9991","AQS","74","27","."
"07/26/2011","48","Ozone","Centennial","56-001-9991","AQS","48","23","25"
"07/27/2011","50","Ozone","Centennial","56-001-9991","AQS","50","13","."
"07/28/2011","77","Ozone","Centennial","56-001-9991","AQS","77","18","."
"07/29/2011","74","Ozone","Centennial","56-001-9991","AQS","74","30","31"
"07/30/2011","90","Ozone","Centennial","56-001-9991","AQS","90","22","."
"07/31/2011","71","Ozone","Centennial","56-001-9991","AQS","71","43","."
"08/01/2011","58","Ozone","Centennial","56-001-9991","AQS","58","30","17"
"08/02/2011","50","Ozone","Centennial","56-001-9991","AQS","50","16","."
"08/03/2011","71","Ozone","Centennial","56-001-9991","AQS","71","19","."
"08/04/2011","61","Ozone","Centennial","56-001-9991","AQS","61","23","20"
"08/05/2011","58","Ozone","Centennial","56-001-9991","AQS","58","20","."
"08/06/2011","58","Ozone","Centennial","56-001-9991","AQS","58","24","."
"08/07/2011","67","Ozone","Centennial","56-001-9991","AQS","67","34","18"
"08/08/2011","61","Ozone","Centennial","56-001-9991","AQS","61","24","."
"08/09/2011","61","Ozone","Centennial","56-001-9991","AQS","61","32","."
"08/10/2011","77","Ozone","Centennial","56-001-9991","AQS","77","20","26"
"08/11/2011","77","Ozone","Centennial","56-001-9991","AQS","77","33","."
"08/12/2011","61","Ozone","Centennial","56-001-9991","AQS","61","31","."
"08/13/2011","67","Ozone","Centennial","56-001-9991","AQS","67","36","."
"08/14/2011","54","Ozone","Centennial","56-001-9991","AQS","54","33","."
"08/15/2011","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","59","."
"08/16/2011","45","Ozone","Centennial","56-001-9991","AQS","45","22","15"
"08/17/2011","50","Ozone","Centennial","56-001-9991","AQS","50","20","."
"08/18/2011","51","Ozone","Centennial","56-001-9991","AQS","51","30","."
"08/19/2011","61","Ozone","Centennial","56-001-9991","AQS","61","26","25"
"08/20/2011","71","Ozone","Centennial","56-001-9991","AQS","71","19","."
"08/21/2011","84","Ozone","Centennial","56-001-9991","AQS","84","18","."
"08/22/2011","77","Ozone","Centennial","56-001-9991","AQS","77","29","21"
"08/23/2011","61","Ozone","Centennial","56-001-9991","AQS","61","20","."
"08/24/2011","51","Ozone","Centennial","56-001-9991","AQS","51","38","."
"08/25/2011","61","Ozone","Centennial","56-001-9991","AQS","61","21","21"
"08/26/2011","67","Ozone","Centennial","56-001-9991","AQS","67","23","."
"08/27/2011","71","Ozone","Centennial","56-001-9991","AQS","71","22","."
"08/28/2011","67","Ozone","Centennial","56-001-9991","AQS","67","16","19"
"08/29/2011","61","Ozone","Centennial","56-001-9991","AQS","61","19","."
"08/30/2011","67","Ozone","Centennial","56-001-9991","AQS","67","34","."
"08/31/2011","67","Ozone","Centennial","56-001-9991","AQS","67","43","22"
"09/01/2011","64","Ozone","Centennial","56-001-9991","AQS","64","31","."
"09/02/2011","67","Ozone","Centennial","56-001-9991","AQS","67","41","."
"09/03/2011","44","Ozone","Centennial","56-001-9991","AQS","44","13","14"
"09/04/2011","45","Ozone","Centennial","56-001-9991","AQS","45","21","."
"09/05/2011","51","Ozone","Centennial","56-001-9991","AQS","51","22","."
"09/06/2011","47","Ozone","Centennial","56-001-9991","AQS","47","18","."
"09/07/2011","50","Ozone","Centennial","56-001-9991","AQS","50","9","."
"09/08/2011","61","Ozone","Centennial","56-001-9991","AQS","61","18","."
"09/09/2011","61","Ozone","Centennial","56-001-9991","AQS","61","24","27"
"09/10/2011","54","Ozone","Centennial","56-001-9991","AQS","54","26","."
"09/11/2011","47","Ozone","Centennial","56-001-9991","AQS","47","29","."
"09/12/2011","46","Ozone","Centennial","56-001-9991","AQS","46","26","16"
"09/13/2011","48","Ozone","Centennial","56-001-9991","AQS","48","20","."
"09/14/2011","47","Ozone","Centennial","56-001-9991","AQS","47","18","."
"09/15/2011","42","Ozone","Centennial","56-001-9991","AQS","42","8","11"
"09/16/2011","45","Ozone","Centennial","56-001-9991","AQS","45","18","."
"09/17/2011","45","Ozone","Centennial","56-001-9991","AQS","45","26","."
"09/18/2011","44","Ozone","Centennial","56-001-9991","AQS","44","35","15"
"09/19/2011","41","Ozone","Centennial","56-001-9991","AQS","41","32","."
"09/20/2011","44","Ozone","Centennial","56-001-9991","AQS","44","13","."
"09/21/2011","49","Ozone","Centennial","56-001-9991","AQS","49","19","15"
"09/22/2011","48","Ozone","Centennial","56-001-9991","AQS","48","18","."
"09/23/2011","27","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","27","."
"09/24/2011","23","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","23","22"
"09/25/2011","24","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","24","."
"09/26/2011","47","Ozone","Centennial","56-001-9991","AQS","47","29","."
"09/27/2011","48","Ozone","Centennial","56-001-9991","AQS","48","21","23"
"09/28/2011","47","Ozone","Centennial","56-001-9991","AQS","47","26","."
"09/29/2011","42","Ozone","Centennial","56-001-9991","AQS","42","25","."
"09/30/2011","47","Ozone","Centennial","56-001-9991","AQS","47","38","28"
"10/01/2011","47","Ozone","Centennial","56-001-9991","AQS","47","36","."
"10/02/2011","46","Ozone","Centennial","56-001-9991","AQS","46","24","."
"10/03/2011","48","Ozone","Centennial","56-001-9991","AQS","48","38","23"
"10/04/2011","44","Ozone","Centennial","56-001-9991","AQS","44","18","."
"10/05/2011","35","Ozone","Centennial","56-001-9991","AQS","35","19","."
"10/06/2011","44","Ozone","Centennial","56-001-9991","AQS","44","15","13"
"10/07/2011","42","Ozone","Centennial","56-001-9991","AQS","42","33","."
"10/08/2011","34","Ozone","Centennial","56-001-9991","AQS","34","5","."
"10/09/2011","37","Ozone","Centennial","56-001-9991","AQS","37","12","10"
"10/10/2011","40","Ozone","Centennial","56-001-9991","AQS","40","21","."
"10/11/2011","58","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","41","58","."
"10/12/2011","58","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","46","58","20"
"10/13/2011","57","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","57","."
"10/14/2011","37","Ozone","Centennial","56-001-9991","AQS","37","31","."
"10/15/2011","51","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","35","51","8"
"10/16/2011","36","Ozone","Centennial","56-001-9991","AQS","36","35","."
"10/17/2011","42","Ozone","Centennial","56-001-9991","AQS","42","12","."
"10/18/2011","46","Ozone","Centennial","56-001-9991","AQS","46","15","24"
"10/19/2011","49","Ozone","Centennial","56-001-9991","AQS","49","15","."
"10/20/2011","46","Ozone","Centennial","56-001-9991","AQS","46","19","."
"10/21/2011","43","Ozone","Centennial","56-001-9991","AQS","43","24","23"
"10/22/2011","44","Ozone","Centennial","56-001-9991","AQS","44","20","."
"10/23/2011","45","Ozone","Centennial","56-001-9991","AQS","45","41","."
"10/24/2011","52","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","45","52","20"
"10/25/2011","10","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","10","."
"10/26/2011","6","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","6","."
"10/27/2011","30","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","29","30"
"10/28/2011","31","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","31","."
"10/29/2011","61","Ozone","Centennial","56-001-9991","AQS","61","31","."
"10/30/2011","43","Ozone","Centennial","56-001-9991","AQS","43","20","20"
"10/31/2011","53","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","40","53","."
"11/01/2011","37","Ozone","Centennial","56-001-9991","AQS","37","16","."
"11/02/2011","50","Ozone","Centennial","56-001-9991","AQS","50","10","30"
"11/03/2011","51","Ozone","Centennial","56-001-9991","AQS","51","33","."
"11/04/2011","46","Ozone","Centennial","56-001-9991","AQS","46","30","."
"11/05/2011","38","Ozone","Centennial","56-001-9991","AQS","38","21","20"
"11/06/2011","41","Ozone","Centennial","56-001-9991","AQS","41","11","."
"11/07/2011","42","Ozone","Centennial","56-001-9991","AQS","42","20","."
"11/08/2011","28","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","17","28"
"11/09/2011","43","Ozone","Centennial","56-001-9991","AQS","43","13","."
"11/10/2011","44","Ozone","Centennial","56-001-9991","AQS","44","9","."
"11/11/2011","45","Ozone","Centennial","56-001-9991","AQS","45","18","17"
"11/12/2011","35","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","35","."
"11/13/2011","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","59","."
"11/14/2011","105","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","105","15"
"11/15/2011","60","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","60","."
"11/16/2011","44","Ozone","Centennial","56-001-9991","AQS","44","29","."
"11/17/2011","40","Ozone","Centennial","56-001-9991","AQS","40","37","12"
"11/18/2011","57","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","42","57","."
"11/19/2011","44","Ozone","Centennial","56-001-9991","AQS","44","15","."
"11/20/2011","43","Ozone","Centennial","56-001-9991","AQS","43","16","40"
"11/21/2011","43","Ozone","Centennial","56-001-9991","AQS","43","19","."
"11/22/2011","52","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","52","."
"11/23/2011","18","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","18","14"
"11/24/2011","24","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","24","."
"11/25/2011","56","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","56","."
