"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"03/30/2009","50","Ozone","Centennial","56-001-9991","AQS","50","47","."
"03/31/2009","61","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","51","61","."
"04/01/2009","64","Ozone","Centennial","56-001-9991","AQS","64","16","."
"04/02/2009","49","Ozone","Centennial","56-001-9991","AQS","49","15","."
"04/03/2009","51","Ozone","Centennial","56-001-9991","AQS","51","29","."
"04/04/2009","48","Ozone","Centennial","56-001-9991","AQS","48","31","."
"04/05/2009","50","Ozone","Centennial","56-001-9991","AQS","50","12","."
"04/06/2009","71","Ozone","Centennial","56-001-9991","AQS","71","19","."
"04/07/2009","51","Ozone","Centennial","56-001-9991","AQS","51","28","."
"04/08/2009","67","Ozone","Centennial","56-001-9991","AQS","67","30","."
"04/09/2009","54","Ozone","Centennial","56-001-9991","AQS","54","43","."
"04/10/2009","48","Ozone","Centennial","56-001-9991","AQS","48","21","."
"04/11/2009","49","Ozone","Centennial","56-001-9991","AQS","49","33","."
"04/12/2009","49","Ozone","Centennial","56-001-9991","AQS","49","9","."
"04/13/2009","48","Ozone","Centennial","56-001-9991","AQS","48","25","."
"04/14/2009","48","Ozone","Centennial","56-001-9991","AQS","48","25","."
"04/15/2009","50","Ozone","Centennial","56-001-9991","AQS","50","18","."
"04/16/2009","37","Ozone","Centennial","56-001-9991","AQS","37","6","."
"04/17/2009","42","Ozone","Centennial","56-001-9991","AQS","42","5","."
"04/18/2009","49","Ozone","Centennial","56-001-9991","AQS","49","8","."
"04/19/2009","51","Ozone","Centennial","56-001-9991","AQS","51","21","."
"04/20/2009","47","Ozone","Centennial","56-001-9991","AQS","47","30","."
"04/21/2009","51","Ozone","Centennial","56-001-9991","AQS","51","15","."
"04/22/2009","51","Ozone","Centennial","56-001-9991","AQS","51","26","."
"04/23/2009","61","Ozone","Centennial","56-001-9991","AQS","61","51","."
"04/24/2009","77","Ozone","Centennial","56-001-9991","AQS","77","49","."
"04/25/2009","84","Ozone","Centennial","56-001-9991","AQS","84","18","."
"04/26/2009","84","Ozone","Centennial","56-001-9991","AQS","84","13","."
"04/27/2009","90","Ozone","Centennial","56-001-9991","AQS","90","9","."
"04/28/2009","84","Ozone","Centennial","56-001-9991","AQS","84","21","."
"04/29/2009","87","Ozone","Centennial","56-001-9991","AQS","87","58","."
"04/30/2009","90","Ozone","Centennial","56-001-9991","AQS","90","29","."
"05/01/2009","58","Ozone","Centennial","56-001-9991","AQS","58","13","."
"05/02/2009","40","Ozone","Centennial","56-001-9991","AQS","40","6","."
"05/03/2009","64","Ozone","Centennial","56-001-9991","AQS","64","16","."
"05/04/2009","77","Ozone","Centennial","56-001-9991","AQS","77","40","."
"05/05/2009","58","Ozone","Centennial","56-001-9991","AQS","58","55","."
"05/06/2009","61","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","40","61","."
"05/07/2009","46","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","46","."
"05/08/2009","58","Ozone","Centennial","56-001-9991","AQS","58","46","."
"05/09/2009","61","Ozone","Centennial","56-001-9991","AQS","61","12","."
"05/10/2009","58","Ozone","Centennial","56-001-9991","AQS","58","6","."
"05/11/2009","19","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","19","."
"05/12/2009","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","59","."
"05/13/2009","65","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","65","."
"05/14/2009","43","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","43","."
"05/15/2009","18","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","18","."
"05/16/2009","19","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","19","."
"05/17/2009","21","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","21","."
"05/18/2009","33","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","33","."
"05/19/2009","53","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","53","."
"05/20/2009","38","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","38","."
"05/21/2009","26","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","26","."
"05/22/2009","14","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","14","."
"05/23/2009","11","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","11","."
"05/24/2009","8","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","8","."
"05/25/2009","15","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","15","."
"05/26/2009","9","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","9","."
"05/27/2009","13","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","13","."
"05/28/2009","26","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","26","."
"05/29/2009","20","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","20","."
"05/30/2009","15","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","15","."
"05/31/2009","11","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","11","."
"06/01/2009","11","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","11","."
"06/02/2009","5","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","5","."
"06/03/2009","7","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","7","."
"06/04/2009","9","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","9","."
"06/05/2009","40","Ozone","Centennial","56-001-9991","AQS","40","25","."
"06/06/2009","47","Ozone","Centennial","56-001-9991","AQS","47","45","."
"06/07/2009","44","Ozone","Centennial","56-001-9991","AQS","44","24","."
"06/08/2009","44","Ozone","Centennial","56-001-9991","AQS","44","20","."
"06/09/2009","44","Ozone","Centennial","56-001-9991","AQS","44","23","."
"06/10/2009","37","Ozone","Centennial","56-001-9991","AQS","37","9","."
"06/11/2009","45","Ozone","Centennial","56-001-9991","AQS","45","10","."
"06/12/2009","45","Ozone","Centennial","56-001-9991","AQS","45","26","."
"06/13/2009","42","Ozone","Centennial","56-001-9991","AQS","42","17","."
"06/14/2009","41","Ozone","Centennial","56-001-9991","AQS","41","25","."
"06/15/2009","49","Ozone","Centennial","56-001-9991","AQS","49","16","."
"06/16/2009","49","Ozone","Centennial","56-001-9991","AQS","49","27","."
"06/17/2009","42","Ozone","Centennial","56-001-9991","AQS","42","30","."
"06/18/2009","48","Ozone","Centennial","56-001-9991","AQS","48","32","."
"06/19/2009","61","Ozone","Centennial","56-001-9991","AQS","61","19","."
"06/20/2009","61","Ozone","Centennial","56-001-9991","AQS","61","31","."
"06/21/2009","61","Ozone","Centennial","56-001-9991","AQS","61","21","."
"06/22/2009","64","Ozone","Centennial","56-001-9991","AQS","64","35","."
"06/23/2009","51","Ozone","Centennial","56-001-9991","AQS","51","34","."
"06/24/2009","51","Ozone","Centennial","56-001-9991","AQS","51","25","."
"06/25/2009","49","Ozone","Centennial","56-001-9991","AQS","49","31","."
"06/26/2009","17","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","17","."
"06/27/2009","87","Ozone","Centennial","56-001-9991","AQS","87","26","."
"06/28/2009","67","Ozone","Centennial","56-001-9991","AQS","67","21","."
"06/29/2009","40","Ozone","Centennial","56-001-9991","AQS","40","19","."
"06/30/2009","44","Ozone","Centennial","56-001-9991","AQS","44","24","."
"07/01/2009","47","Ozone","Centennial","56-001-9991","AQS","47","24","."
"07/02/2009","22","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","22","."
"07/03/2009","15","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","15","."
"07/04/2009","14","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","14","."
"07/05/2009","11","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","11","."
"07/06/2009","16","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","16","."
"07/07/2009","45","Ozone","Centennial","56-001-9991","AQS","45","19","."
"07/08/2009","48","Ozone","Centennial","56-001-9991","AQS","48","37","."
"07/09/2009","50","Ozone","Centennial","56-001-9991","AQS","50","34","."
"07/10/2009","49","Ozone","Centennial","56-001-9991","AQS","49","34","."
"07/11/2009","45","Ozone","Centennial","56-001-9991","AQS","45","34","."
"07/12/2009","41","Ozone","Centennial","56-001-9991","AQS","41","15","17"
"07/13/2009","50","Ozone","Centennial","56-001-9991","AQS","50","34","."
"07/14/2009","50","Ozone","Centennial","56-001-9991","AQS","50","37","."
"07/15/2009","48","Ozone","Centennial","56-001-9991","AQS","48","30","22"
"07/16/2009","51","Ozone","Centennial","56-001-9991","AQS","51","44","."
"07/17/2009","47","Ozone","Centennial","56-001-9991","AQS","47","34","."
"07/18/2009","48","Ozone","Centennial","56-001-9991","AQS","48","21","29"
"07/19/2009","51","Ozone","Centennial","56-001-9991","AQS","51","28","."
"07/20/2009","71","Ozone","Centennial","56-001-9991","AQS","71","24","."
"07/21/2009","45","Ozone","Centennial","56-001-9991","AQS","45","19","30"
"07/22/2009","44","Ozone","Centennial","56-001-9991","AQS","44","17","."
"07/23/2009","47","Ozone","Centennial","56-001-9991","AQS","47","23","."
"07/24/2009","48","Ozone","Centennial","56-001-9991","AQS","48","44","36"
"07/25/2009","49","Ozone","Centennial","56-001-9991","AQS","49","23","."
"07/26/2009","49","Ozone","Centennial","56-001-9991","AQS","49","13","."
"07/27/2009","47","Ozone","Centennial","56-001-9991","AQS","47","18","22"
"07/28/2009","46","Ozone","Centennial","56-001-9991","AQS","46","9","."
"07/29/2009","44","Ozone","Centennial","56-001-9991","AQS","44","6","."
"07/30/2009","43","Ozone","Centennial","56-001-9991","AQS","43","14","24"
"07/31/2009","43","Ozone","Centennial","56-001-9991","AQS","43","17","."
"08/01/2009","48","Ozone","Centennial","56-001-9991","AQS","48","14","."
"08/02/2009","47","Ozone","Centennial","56-001-9991","AQS","47","17","30"
"08/03/2009","49","Ozone","Centennial","56-001-9991","AQS","49","21","."
"08/04/2009","71","Ozone","Centennial","56-001-9991","AQS","71","23","."
"08/05/2009","49","Ozone","Centennial","56-001-9991","AQS","49","30","30"
"08/06/2009","49","Ozone","Centennial","56-001-9991","AQS","49","27","."
"08/07/2009","48","Ozone","Centennial","56-001-9991","AQS","48","20","."
"08/08/2009","51","Ozone","Centennial","56-001-9991","AQS","51","25","24"
"08/09/2009","44","Ozone","Centennial","56-001-9991","AQS","44","12","."
"08/10/2009","64","Ozone","Centennial","56-001-9991","AQS","64","22","."
"08/11/2009","74","Ozone","Centennial","56-001-9991","AQS","74","23","22"
"08/12/2009","67","Ozone","Centennial","56-001-9991","AQS","67","31","."
"08/13/2009","54","Ozone","Centennial","56-001-9991","AQS","54","32","."
"08/14/2009","47","Ozone","Centennial","56-001-9991","AQS","47","19","18"
"08/15/2009","48","Ozone","Centennial","56-001-9991","AQS","48","13","."
"08/16/2009","46","Ozone","Centennial","56-001-9991","AQS","46","15","."
"08/17/2009","42","Ozone","Centennial","56-001-9991","AQS","42","13","17"
"08/18/2009","48","Ozone","Centennial","56-001-9991","AQS","48","18","."
"08/19/2009","44","Ozone","Centennial","56-001-9991","AQS","44","18","."
"08/20/2009","48","Ozone","Centennial","56-001-9991","AQS","48","21","."
"08/21/2009","44","Ozone","Centennial","56-001-9991","AQS","44","21","."
"08/22/2009","44","Ozone","Centennial","56-001-9991","AQS","44","31","."
"08/23/2009","44","Ozone","Centennial","56-001-9991","AQS","44","35","24"
"08/24/2009","40","Ozone","Centennial","56-001-9991","AQS","40","21","."
"08/25/2009","41","Ozone","Centennial","56-001-9991","AQS","41","15","."
"08/26/2009","44","Ozone","Centennial","56-001-9991","AQS","44","16","17"
"08/27/2009","45","Ozone","Centennial","56-001-9991","AQS","45","20","."
"08/28/2009","49","Ozone","Centennial","56-001-9991","AQS","49","30","."
"08/29/2009","49","Ozone","Centennial","56-001-9991","AQS","49","28","28"
"08/30/2009","46","Ozone","Centennial","56-001-9991","AQS","46","22","."
"08/31/2009","84","Ozone","Centennial","56-001-9991","AQS","84","40","."
"09/01/2009","83","PM2.5","Laramie SLAM site","56-001-0006","AQS","50","56","83"
"09/02/2009","38","Ozone","Centennial","56-001-9991","AQS","38","25","."
"09/03/2009","43","Ozone","Centennial","56-001-9991","AQS","43","21","."
"09/04/2009","39","Ozone","Centennial","56-001-9991","AQS","39","31","25"
"09/05/2009","44","Ozone","Centennial","56-001-9991","AQS","44","27","."
"09/06/2009","45","Ozone","Centennial","56-001-9991","AQS","45","27","."
"09/07/2009","44","Ozone","Centennial","56-001-9991","AQS","44","19","19"
"09/08/2009","44","Ozone","Centennial","56-001-9991","AQS","44","24","."
"09/09/2009","54","Ozone","Centennial","56-001-9991","AQS","54","21","."
"09/10/2009","46","Ozone","Centennial","56-001-9991","AQS","46","31","28"
"09/11/2009","42","Ozone","Centennial","56-001-9991","AQS","42","20","."
"09/12/2009","38","Ozone","Centennial","56-001-9991","AQS","38","27","."
"09/13/2009","44","Ozone","Centennial","56-001-9991","AQS","44","29","16"
"09/14/2009","43","Ozone","Centennial","56-001-9991","AQS","43","20","."
"09/15/2009","45","Ozone","Centennial","56-001-9991","AQS","45","14","."
"09/16/2009","58","Ozone","Centennial","56-001-9991","AQS","58","17","28"
"09/17/2009","51","Ozone","Centennial","56-001-9991","AQS","51","21","."
"09/18/2009","64","Ozone","Centennial","56-001-9991","AQS","64","26","."
"09/19/2009","54","Ozone","Centennial","56-001-9991","AQS","54","24","30"
"09/20/2009","49","Ozone","Centennial","56-001-9991","AQS","49","44","."
"09/21/2009","36","Ozone","Centennial","56-001-9991","AQS","36","5","."
"09/22/2009","44","Ozone","Centennial","56-001-9991","AQS","44","14","12"
"09/23/2009","40","Ozone","Centennial","56-001-9991","AQS","40","10","."
"09/24/2009","44","Ozone","Centennial","56-001-9991","AQS","44","13","."
"09/25/2009","45","Ozone","Centennial","56-001-9991","AQS","45","28","21"
"09/26/2009","46","Ozone","Centennial","56-001-9991","AQS","46","36","."
"09/27/2009","46","Ozone","Centennial","56-001-9991","AQS","46","37","."
"09/28/2009","47","Ozone","Centennial","56-001-9991","AQS","47","32","21"
"09/29/2009","48","Ozone","Centennial","56-001-9991","AQS","48","31","."
"09/30/2009","58","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","39","58","."
"10/01/2009","36","Ozone","Centennial","56-001-9991","AQS","36","18","10"
"10/02/2009","44","Ozone","Centennial","56-001-9991","AQS","44","14","."
"10/03/2009","43","Ozone","Centennial","56-001-9991","AQS","43","18","."
"10/04/2009","41","Ozone","Centennial","56-001-9991","AQS","41","38","20"
"10/05/2009","44","Ozone","Centennial","56-001-9991","AQS","44","16","."
"10/06/2009","45","Ozone","Centennial","56-001-9991","AQS","45","23","."
"10/07/2009","47","Ozone","Centennial","56-001-9991","AQS","47","25","15"
"10/08/2009","38","Ozone","Centennial","56-001-9991","AQS","38","8","."
"10/09/2009","38","Ozone","Centennial","56-001-9991","AQS","38","31","."
"10/10/2009","41","Ozone","Centennial","56-001-9991","AQS","41","9","18"
"10/11/2009","38","Ozone","Centennial","56-001-9991","AQS","38","9","."
"10/12/2009","44","Ozone","Centennial","56-001-9991","AQS","44","17","."
"10/13/2009","42","Ozone","Centennial","56-001-9991","AQS","42","26","19"
"10/14/2009","42","Ozone","Centennial","56-001-9991","AQS","42","20","."
"10/15/2009","37","Ozone","Centennial","56-001-9991","AQS","37","24","."
"10/16/2009","44","Ozone","Centennial","56-001-9991","AQS","44","17","17"
"10/17/2009","44","Ozone","Centennial","56-001-9991","AQS","44","13","."
"10/18/2009","45","Ozone","Centennial","56-001-9991","AQS","45","44","."
"10/19/2009","44","Ozone","Centennial","56-001-9991","AQS","44","25","18"
"10/20/2009","40","Ozone","Centennial","56-001-9991","AQS","40","17","."
"10/21/2009","43","Ozone","Centennial","56-001-9991","AQS","43","7","."
"10/22/2009","43","Ozone","Centennial","56-001-9991","AQS","43","12","18"
"10/23/2009","44","Ozone","Centennial","56-001-9991","AQS","44","20","."
"10/24/2009","44","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","40","44","."
"10/25/2009","38","Ozone","Centennial","56-001-9991","AQS","38","6","10"
"10/26/2009","41","Ozone","Centennial","56-001-9991","AQS","41","11","."
"10/27/2009","44","Ozone","Centennial","56-001-9991","AQS","44","13","."
"10/28/2009","31","Ozone","Centennial","56-001-9991","AQS","31","8","8"
"10/29/2009","36","Ozone","Centennial","56-001-9991","AQS","36","7","."
"10/30/2009","35","Ozone","Centennial","56-001-9991","AQS","35","25","."
"10/31/2009","32","Ozone","Centennial","56-001-9991","AQS","32","11","13"
"11/01/2009","35","Ozone","Centennial","56-001-9991","AQS","35","13","."
"11/02/2009","39","Ozone","Centennial","56-001-9991","AQS","39","16","."
"11/03/2009","46","Ozone","Centennial","56-001-9991","AQS","46","29","19"
"11/04/2009","49","Ozone","Centennial","56-001-9991","AQS","49","23","."
"11/05/2009","48","Ozone","Centennial","56-001-9991","AQS","48","29","."
"11/06/2009","41","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","37","41","18"
"11/07/2009","38","Ozone","Centennial","56-001-9991","AQS","38","19","."
"11/08/2009","44","Ozone","Centennial","56-001-9991","AQS","44","10","."
"11/09/2009","20","PM2.5","Laramie SLAM site","56-001-0006","AQS",".","18","20"
"11/10/2009","22","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","22","."
"11/11/2009","46","Ozone","Centennial","56-001-9991","AQS","46","25","."
"11/12/2009","55","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","43","55","23"
"11/13/2009","48","Ozone","Centennial","56-001-9991","AQS","48","7","."
"11/14/2009","47","Ozone","Centennial","56-001-9991","AQS","47","14","."
"11/15/2009","45","Ozone","Centennial","56-001-9991","AQS","45","10","29"
"11/16/2009","48","Ozone","Centennial","56-001-9991","AQS","48","12","."
"11/17/2009","51","Ozone","Centennial","56-001-9991","AQS","51","17","."
"11/18/2009","55","PM2.5","Laramie SLAM site","56-001-0006","AQS","49","27","55"
"11/19/2009","49","Ozone","Centennial","56-001-9991","AQS","49","29","."
"11/20/2009","48","Ozone","Centennial","56-001-9991","AQS","48","21","."
"11/21/2009","47","Ozone","Centennial","56-001-9991","AQS","47","20","18"
"11/22/2009","46","Ozone","Centennial","56-001-9991","AQS","46","13","."
"11/23/2009","40","Ozone","Centennial","56-001-9991","AQS","40","14","."
"11/24/2009","42","Ozone","Centennial","56-001-9991","AQS","42","19","15"
"11/25/2009","42","Ozone","Centennial","56-001-9991","AQS","42","11","."
"11/26/2009","43","Ozone","Centennial","56-001-9991","AQS","43","11","."
"11/27/2009","42","Ozone","Centennial","56-001-9991","AQS","42","17","13"
"11/28/2009","40","Ozone","Centennial","56-001-9991","AQS","40","12","."
