"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/07/2007","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"02/08/2007","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"02/09/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"02/10/2007","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"02/11/2007","48","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","32","48","."
"02/12/2007","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"02/13/2007","38","Ozone","Centennial","56-001-9991","AQS","38",".","."
"02/14/2007","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"02/15/2007","34","Ozone","Centennial","56-001-9991","AQS","34",".","."
"02/16/2007","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"02/17/2007","43","Ozone","Centennial","56-001-9991","AQS","43","24","."
"02/18/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"02/19/2007","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"02/20/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"02/21/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"02/22/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"02/23/2007","47","Ozone","Centennial","56-001-9991","AQS","47","39","."
"02/24/2007","42","Ozone","Centennial","56-001-9991","AQS","42",".","."
"02/25/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"02/26/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"02/27/2007","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"02/28/2007","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"03/01/2007","55","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","40","55","."
"03/02/2007","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"03/03/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"03/04/2007","39","Ozone","Centennial","56-001-9991","AQS","39",".","."
"03/05/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"03/06/2007","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"03/07/2007","45","Ozone","Centennial","56-001-9991","AQS","45","31","."
"03/08/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"03/09/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"03/10/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"03/11/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"03/12/2007","34","Ozone","Centennial","56-001-9991","AQS","34",".","."
"03/13/2007","56","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","43","56","."
"03/14/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"03/15/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"03/16/2007","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"03/17/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"03/18/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"03/19/2007","46","Ozone","Centennial","56-001-9991","AQS","46","21","."
"03/20/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"03/21/2007","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"03/22/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"03/23/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"03/24/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"03/25/2007","46","Ozone","Centennial","56-001-9991","AQS","46","5","."
"03/26/2007","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"03/27/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"03/28/2007","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"03/29/2007","36","Ozone","Centennial","56-001-9991","AQS","36",".","."
"03/30/2007","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"03/31/2007","47","Ozone","Centennial","56-001-9991","AQS","47","16","."
"04/01/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"04/02/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"04/03/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"04/04/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"04/05/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"04/06/2007","44","Ozone","Centennial","56-001-9991","AQS","44","10","."
"04/07/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"04/08/2007","41","Ozone","Centennial","56-001-9991","AQS","41",".","."
"04/09/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"04/10/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"04/11/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"04/12/2007","48","Ozone","Centennial","56-001-9991","AQS","48","14","."
"04/13/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"04/14/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"04/15/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"04/16/2007","37","Ozone","Centennial","56-001-9991","AQS","37",".","."
"04/17/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"04/18/2007","77","Ozone","Centennial","56-001-9991","AQS","77","18","."
"04/19/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"04/20/2007","80","Ozone","Centennial","56-001-9991","AQS","80",".","."
"04/21/2007","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"04/22/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"04/23/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"04/24/2007","44","Ozone","Centennial","56-001-9991","AQS","44","4","."
"04/25/2007","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"04/26/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"04/27/2007","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"04/28/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"04/29/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"04/30/2007","64","Ozone","Centennial","56-001-9991","AQS","64","44","."
"05/01/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"05/02/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"05/03/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"05/04/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"05/05/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"05/06/2007","44","Ozone","Centennial","56-001-9991","AQS","44","29","."
"05/07/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"05/08/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"05/09/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"05/10/2007","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"05/11/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"05/12/2007","77","Ozone","Centennial","56-001-9991","AQS","77","46","."
"05/13/2007","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"05/14/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"05/18/2007","31","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","31","."
"05/22/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"05/23/2007","44","Ozone","Centennial","56-001-9991","AQS","44",".","."
"05/24/2007","58","Ozone","Centennial","56-001-9991","AQS","58","30","."
"05/25/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"05/26/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"05/27/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"05/28/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"05/29/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"05/30/2007","49","Ozone","Centennial","56-001-9991","AQS","49","14","."
"05/31/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/01/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/02/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"06/03/2007","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"06/04/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"06/05/2007","48","Ozone","Centennial","56-001-9991","AQS","48","34","."
"06/06/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"06/07/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"06/08/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"06/09/2007","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"06/10/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/11/2007","47","Ozone","Centennial","56-001-9991","AQS","47","43","."
"06/12/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"06/13/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"06/14/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/15/2007","45","Ozone","Centennial","56-001-9991","AQS","45",".","."
"06/16/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"06/17/2007","77","Ozone","Centennial","56-001-9991","AQS","77","47","."
"06/18/2007","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"06/19/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"06/20/2007","51","Ozone","Centennial","56-001-9991","AQS","51",".","."
"06/21/2007","50","Ozone","Centennial","56-001-9991","AQS","50",".","."
"06/22/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"06/23/2007","64","Ozone","Centennial","56-001-9991","AQS","64","52","."
"06/24/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"06/25/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"06/26/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"06/27/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"06/28/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"06/29/2007","80","Ozone","Centennial","56-001-9991","AQS","80","51","."
"06/30/2007","84","Ozone","Centennial","56-001-9991","AQS","84",".","."
"07/01/2007","74","Ozone","Centennial","56-001-9991","AQS","74",".","."
"07/02/2007","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"07/03/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"07/04/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"07/05/2007","67","Ozone","Centennial","56-001-9991","AQS","67","20","."
"07/06/2007","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"07/07/2007","71","Ozone","Centennial","56-001-9991","AQS","71",".","."
"07/08/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"07/09/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"07/10/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"07/11/2007","51","Ozone","Centennial","56-001-9991","AQS","51","28","."
"07/12/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"07/13/2007","46","Ozone","Centennial","56-001-9991","AQS","46",".","."
"07/14/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"07/15/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"07/16/2007","49","Ozone","Centennial","56-001-9991","AQS","49",".","."
"07/17/2007","51","Ozone","Centennial","56-001-9991","AQS","51","23","."
"07/18/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"07/19/2007","54","Ozone","Centennial","56-001-9991","AQS","54",".","."
"07/20/2007","64","Ozone","Centennial","56-001-9991","AQS","64",".","."
"07/21/2007","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"07/22/2007","93","Ozone","Centennial","56-001-9991","AQS","93",".","."
"07/23/2007","61","Ozone","Centennial","56-001-9991","AQS","61",".","."
"07/24/2007","67","Ozone","Centennial","56-001-9991","AQS","67",".","."
"07/25/2007","48","Ozone","Centennial","56-001-9991","AQS","48",".","."
"07/26/2007","40","Ozone","Centennial","56-001-9991","AQS","40",".","."
"07/27/2007","47","Ozone","Centennial","56-001-9991","AQS","47",".","."
"07/28/2007","58","Ozone","Centennial","56-001-9991","AQS","58",".","."
"07/29/2007","77","Ozone","Centennial","56-001-9991","AQS","77","19","."
"07/30/2007","87","Ozone","Centennial","56-001-9991","AQS","87",".","."
"07/31/2007","84","Ozone","Centennial","56-001-9991","AQS","84",".","."
"08/01/2007","90","Ozone","Centennial","56-001-9991","AQS","90","26","."
"08/02/2007","54","Ozone","Centennial","56-001-9991","AQS","54","15","."
"08/03/2007","49","Ozone","Centennial","56-001-9991","AQS","49","14","."
"08/04/2007","64","Ozone","Centennial","56-001-9991","AQS","64","29","."
"08/05/2007","67","Ozone","Centennial","56-001-9991","AQS","67","29","."
"08/06/2007","54","Ozone","Centennial","56-001-9991","AQS","54","12","."
"08/07/2007","74","Ozone","Centennial","56-001-9991","AQS","74","17","."
"08/08/2007","54","Ozone","Centennial","56-001-9991","AQS","54","32","."
"08/09/2007","48","Ozone","Centennial","56-001-9991","AQS","48","31","."
"08/10/2007","61","Ozone","Centennial","56-001-9991","AQS","61","52","."
"08/11/2007","74","Ozone","Centennial","56-001-9991","AQS","74","48","."
"08/12/2007","51","Ozone","Centennial","56-001-9991","AQS","51","42","."
"08/13/2007","84","Ozone","Centennial","56-001-9991","AQS","84","37","."
"08/14/2007","101","Ozone","Centennial","56-001-9991","AQS","101","30","."
"08/15/2007","80","Ozone","Centennial","56-001-9991","AQS","80","15","."
"08/16/2007","87","Ozone","Centennial","56-001-9991","AQS","87","57","."
"08/17/2007","77","Ozone","Centennial","56-001-9991","AQS","77","40","."
"08/18/2007","67","Ozone","Centennial","56-001-9991","AQS","67","23","."
"08/19/2007","58","Ozone","Centennial","56-001-9991","AQS","58","29","."
"08/20/2007","76","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","50","76","."
"08/21/2007","55","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","49","55","."
"08/22/2007","45","Ozone","Centennial","56-001-9991","AQS","45","39","."
"08/23/2007","58","Ozone","Centennial","56-001-9991","AQS","58","15","."
"08/24/2007","74","Ozone","Centennial","56-001-9991","AQS","74","27","."
"08/25/2007","77","Ozone","Centennial","56-001-9991","AQS","77","28","."
"08/26/2007","71","Ozone","Centennial","56-001-9991","AQS","71","53","."
"08/27/2007","47","Ozone","Centennial","56-001-9991","AQS","47","26","."
"08/28/2007","50","Ozone","Centennial","56-001-9991","AQS","50","22","."
"08/29/2007","61","Ozone","Centennial","56-001-9991","AQS","61","27","."
"08/30/2007","61","Ozone","Centennial","56-001-9991","AQS","61","32","."
"08/31/2007","74","Ozone","Centennial","56-001-9991","AQS","74","51","."
"09/01/2007","67","Ozone","Centennial","56-001-9991","AQS","67","19","."
"09/02/2007","61","Ozone","Centennial","56-001-9991","AQS","61","31","."
"09/03/2007","54","Ozone","Centennial","56-001-9991","AQS","54","31","."
"09/04/2007","50","Ozone","Centennial","56-001-9991","AQS","50","41","."
"09/05/2007","47","Ozone","Centennial","56-001-9991","AQS","47","31","."
"09/06/2007","48","Ozone","Centennial","56-001-9991","AQS","48","39","."
"09/07/2007","51","Ozone","Centennial","56-001-9991","AQS","51","36","."
"09/08/2007","49","Ozone","Centennial","56-001-9991","AQS","49","29","."
"09/09/2007","47","Ozone","Centennial","56-001-9991","AQS","47","20","."
"09/10/2007","80","Ozone","Centennial","56-001-9991","AQS","80","13","."
"09/11/2007","77","Ozone","Centennial","56-001-9991","AQS","77","41","."
"09/12/2007","71","Ozone","Centennial","56-001-9991","AQS","71","49","."
"09/13/2007","71","Ozone","Centennial","56-001-9991","AQS","71","60","."
"09/14/2007","53","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","50","53","."
"09/15/2007","45","Ozone","Centennial","56-001-9991","AQS","45","37","."
"09/16/2007","53","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","42","53","."
"09/17/2007","45","Ozone","Centennial","56-001-9991","AQS","45","20","."
"09/18/2007","49","Ozone","Centennial","56-001-9991","AQS","49","36","."
"09/19/2007","67","Ozone","Centennial","56-001-9991","AQS","67","43","."
"09/20/2007","49","Ozone","Centennial","56-001-9991","AQS","49","39","."
"09/21/2007","63","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","63","."
"09/22/2007","40","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","40","40","."
"09/23/2007","49","Ozone","Centennial","56-001-9991","AQS","49","19","."
"09/24/2007","50","Ozone","Centennial","56-001-9991","AQS","50","10","."
"09/25/2007","47","Ozone","Centennial","56-001-9991","AQS","47","33","."
"09/26/2007","54","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","46","54","."
"09/27/2007","46","Ozone","Centennial","56-001-9991","AQS","46","44","."
"09/28/2007","76","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","45","76","."
"09/29/2007","52","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","46","52","."
"09/30/2007","77","Ozone","Centennial","56-001-9991","AQS","77","22","."
"10/01/2007","66","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","64","66","."
"10/02/2007","54","Ozone","Centennial","56-001-9991","AQS","54","52","."
"10/03/2007","54","Ozone","Centennial","56-001-9991","AQS","54","53","."
"10/04/2007","69","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","46","69","."
"10/05/2007","47","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","40","47","."
"10/06/2007","50","Ozone","Centennial","56-001-9991","AQS","50","22","."
"10/07/2007","39","Ozone","Centennial","56-001-9991","AQS","39","23","."
"10/08/2007","49","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","34","49","."
"10/09/2007","42","Ozone","Centennial","56-001-9991","AQS","42","35","."
"10/10/2007","51","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","40","51","."
"10/11/2007","45","Ozone","Centennial","56-001-9991","AQS","45","35","."
"10/12/2007","47","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","45","47","."
"10/13/2007","47","Ozone","Centennial","56-001-9991","AQS","47","23","."
"10/14/2007","44","Ozone","Centennial","56-001-9991","AQS","44","5","."
"10/15/2007","44","Ozone","Centennial","56-001-9991","AQS","44","19","."
"10/16/2007","46","Ozone","Centennial","56-001-9991","AQS","46","32","."
"10/17/2007","45","Ozone","Centennial","56-001-9991","AQS","45","23","."
"10/18/2007","43","Ozone","Centennial","56-001-9991","AQS","43",".","."
"10/19/2007","68","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","37","68","."
"10/20/2007","46","Ozone","Centennial","56-001-9991","AQS","46","37","."
"10/21/2007","40","Ozone","Centennial","56-001-9991","AQS","40","9","."
"10/22/2007","39","Ozone","Centennial","56-001-9991","AQS","39","15","."
"10/23/2007","44","Ozone","Centennial","56-001-9991","AQS","44","27","."
"10/24/2007","44","Ozone","Centennial","56-001-9991","AQS","44","20","."
"10/25/2007","43","Ozone","Centennial","56-001-9991","AQS","43","31","."
"10/26/2007","39","Ozone","Centennial","56-001-9991","AQS","39","27","."
"10/27/2007","43","Ozone","Centennial","56-001-9991","AQS","43","19","."
"10/28/2007","45","Ozone","Centennial","56-001-9991","AQS","45","23","."
"10/29/2007","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","46","59","."
"10/30/2007","67","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","39","67","."
"10/31/2007","43","Ozone","Centennial","56-001-9991","AQS","43","13","."
"11/01/2007","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","43","59","."
"11/02/2007","44","Ozone","Centennial","56-001-9991","AQS","44","33","."
"11/03/2007","68","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","68","."
"11/04/2007","118","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","50","118","."
"11/05/2007","49","Ozone","Centennial","56-001-9991","AQS","49","33","."
"11/06/2007","49","Ozone","Centennial","56-001-9991","AQS","49","31","."
"11/07/2007","76","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","76","."
"11/08/2007","60","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","60","."
"11/09/2007","46","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","43","46","."
"11/10/2007","63","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","63","."
"11/11/2007","38","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","38","38","."
"11/12/2007","45","Ozone","Centennial","56-001-9991","AQS","45","36","."
"11/13/2007","190","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","39","190","."
"11/14/2007","45","Ozone","Centennial","56-001-9991","AQS","45","12","."
"11/15/2007","62","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","46","62","."
"11/16/2007","103","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","38","103","."
"11/17/2007","52","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","36","52","."
"11/18/2007","39","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","36","39","."
"11/19/2007","68","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","37","68","."
"11/20/2007","39","Ozone","Centennial","56-001-9991","AQS","39","31","."
"11/21/2007","40","Ozone","Centennial","56-001-9991","AQS","40","21","."
"11/22/2007","44","Ozone","Centennial","56-001-9991","AQS","44","20","."
"11/23/2007","45","Ozone","Centennial","56-001-9991","AQS","45","28","."
"11/24/2007","44","Ozone","Centennial","56-001-9991","AQS","44","21","."
"11/25/2007","45","Ozone","Centennial","56-001-9991","AQS","45","23","."
"11/26/2007","45","Ozone","Centennial","56-001-9991","AQS","45","22","."
"11/27/2007","61","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","47","61","."
"11/28/2007","54","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","42","54","."
"11/29/2007","58","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","43","58","."
"11/30/2007","62","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","62","."
"12/01/2007","18","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","18","."
"12/02/2007","58","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","58","."
"12/03/2007","80","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","80","."
"12/04/2007","63","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","63","."
"12/05/2007","43","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","42","43","."
"12/06/2007","58","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","42","58","."
"12/07/2007","44","Ozone","Centennial","56-001-9991","AQS","44","24","."
"12/08/2007","45","Ozone","Centennial","56-001-9991","AQS","45","22","."
"12/09/2007","43","Ozone","Centennial","56-001-9991","AQS","43","21","."
"12/10/2007","43","Ozone","Centennial","56-001-9991","AQS","43","17","."
"12/11/2007","42","Ozone","Centennial","56-001-9991","AQS","42","18","."
"12/12/2007","44","Ozone","Centennial","56-001-9991","AQS","44","31","."
"12/13/2007","44","Ozone","Centennial","56-001-9991","AQS","44","13","."
"12/14/2007","44","Ozone","Centennial","56-001-9991","AQS","44","15","."
"12/15/2007","43","Ozone","Centennial","56-001-9991","AQS","43","21","."
"12/16/2007","44","Ozone","Centennial","56-001-9991","AQS","44","21","."
"12/17/2007","41","Ozone","Centennial","56-001-9991","AQS","41","35","."
"12/18/2007","44","Ozone","Centennial","56-001-9991","AQS","44","37","."
"12/19/2007","73","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","42","73","."
