"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2011","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"01/02/2011","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"01/03/2011","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","22"
"01/04/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"01/05/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"01/06/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","3"
"01/07/2011","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"01/08/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"01/09/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"01/10/2011","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"01/11/2011","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"01/12/2011","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","15"
"01/13/2011","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"01/14/2011","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"01/15/2011","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","22"
"01/16/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"01/17/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"01/18/2011","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","19"
"01/19/2011","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"01/20/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"01/21/2011","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","7"
"01/22/2011","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"01/23/2011","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"01/24/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","6"
"01/25/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"01/26/2011","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"01/27/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","3"
"01/28/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"01/29/2011","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"01/30/2011","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","9"
"01/31/2011","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"02/01/2011","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"02/02/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","8"
"02/03/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"02/04/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"02/05/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","6"
"02/06/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"02/07/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"02/08/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","16"
"02/09/2011","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"02/10/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"02/11/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","5"
"02/12/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"02/13/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"02/14/2011","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","7"
"02/15/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"02/16/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"02/17/2011","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","15"
"02/18/2011","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"02/19/2011","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"02/20/2011","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","14"
"02/21/2011","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"02/22/2011","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"02/23/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","18"
"02/24/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"02/25/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"02/26/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","17"
"02/27/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"02/28/2011","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"03/01/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","15"
"03/02/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"03/03/2011","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"03/04/2011","41","PM2.5","PAINTED CANYON","38-007-0002","AQS","40","41"
"03/05/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"03/06/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"03/07/2011","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","14"
"03/08/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"03/09/2011","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"03/10/2011","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","11"
"03/11/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"03/12/2011","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"03/13/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","25"
"03/14/2011","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"03/15/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"03/16/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","7"
"03/17/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"03/18/2011","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"03/19/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","28"
"03/20/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"03/21/2011","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"03/22/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","8"
"03/23/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"03/24/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"03/25/2011","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","28"
"03/26/2011","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"03/27/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"03/28/2011","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","33"
"03/29/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"03/30/2011","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"03/31/2011","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","2"
"04/01/2011","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"04/02/2011","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"04/03/2011","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","14"
"04/04/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/05/2011","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"04/06/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","6"
"04/07/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/08/2011","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"04/09/2011","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","12"
"04/10/2011","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"04/11/2011","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
