"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/03/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","12"
"04/04/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"04/05/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"04/06/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","17"
"04/07/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"04/08/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"04/09/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","25"
"04/10/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"04/11/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"04/12/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","16"
"04/13/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"04/14/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/15/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","17"
"04/16/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"04/17/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"04/18/2008","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","23"
"04/19/2008","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"04/20/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","1"
"04/21/2008","16","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","16"
"04/22/2008","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","."
"04/23/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"04/24/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","19"
"04/25/2008","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","33"
"04/26/2008","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"04/27/2008","87","Ozone","PAINTED CANYON","38-007-0002","AQS","87","25"
"04/28/2008","71","Ozone","PAINTED CANYON","38-007-0002","AQS","71","."
"04/29/2008","74","Ozone","PAINTED CANYON","38-007-0002","AQS","74","."
"04/30/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","34"
"05/01/2008","46","PM2.5","PAINTED CANYON","38-007-0002","AQS","41","46"
"05/02/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"05/03/2008","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","20"
"05/04/2008","67","Ozone","PAINTED CANYON","38-007-0002","AQS","67","."
"05/05/2008","71","Ozone","PAINTED CANYON","38-007-0002","AQS","71","."
"05/06/2008","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","38"
"05/07/2008","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"05/08/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"05/09/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","13"
"05/10/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/11/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"05/12/2008","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","19"
"05/13/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/14/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"05/15/2008","67","Ozone","PAINTED CANYON","38-007-0002","AQS","67","17"
"05/16/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"05/17/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"05/18/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","31"
"05/19/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/20/2008","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"05/21/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","17"
"05/22/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/23/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/24/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","15"
"05/25/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"05/26/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/27/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","9"
"05/28/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"05/29/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/30/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","13"
"05/31/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"06/01/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"06/02/2008","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","20"
"06/03/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/04/2008","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"06/05/2008","42","PM2.5","PAINTED CANYON","38-007-0002","AQS","31","42"
"06/06/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"06/07/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"06/08/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","3"
"06/09/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"06/10/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"06/11/2008","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","3"
"06/12/2008","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","6"
"06/13/2008","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"06/14/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","10"
"06/15/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"06/16/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"06/17/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","20"
"06/18/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"06/19/2008","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"06/20/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","14"
"06/21/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"06/22/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"06/23/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","18"
"06/24/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/25/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"06/26/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","15"
"06/27/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"06/28/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"06/29/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","38"
"06/30/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"07/01/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"07/02/2008","102","PM2.5","PAINTED CANYON","38-007-0002","AQS","36","102"
"07/03/2008","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"07/04/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/05/2008","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","39"
"07/06/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"07/07/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"07/08/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","15"
"07/09/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"07/10/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"07/11/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","14"
"07/12/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"07/13/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"07/14/2008","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","16"
"07/15/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"07/16/2008","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"07/17/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","23"
"07/18/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"07/19/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"07/20/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","22"
"07/21/2008","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"07/22/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"07/23/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","30"
"07/24/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","41"
"07/25/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"07/26/2008","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","33"
"07/27/2008","74","Ozone","PAINTED CANYON","38-007-0002","AQS","74","."
"07/28/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"07/29/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","18"
"07/30/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"07/31/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/01/2008","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","29"
"08/02/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"08/03/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"08/04/2008","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","15"
"08/05/2008","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"08/06/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"08/07/2008","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","22"
"08/08/2008","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"08/09/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"08/10/2008","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","23"
"08/11/2008","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"08/12/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"08/13/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","13"
"08/14/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"08/15/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"08/16/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","18"
"08/17/2008","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"08/18/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"08/19/2008","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","20"
"08/20/2008","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"08/21/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"08/22/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","7"
"08/23/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"08/24/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"08/25/2008","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","28"
"08/26/2008","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/27/2008","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"08/28/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","10"
"08/29/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"08/30/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"08/31/2008","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","28"
"09/01/2008","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","."
"09/02/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"09/03/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","10"
"09/04/2008","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"09/05/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"09/06/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","11"
"09/07/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"09/08/2008","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"09/09/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","13"
"09/10/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/11/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"09/12/2008","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","17"
"09/13/2008","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"09/14/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/15/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","12"
"09/16/2008","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"09/17/2008","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"09/18/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","19"
"09/19/2008","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"09/20/2008","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"09/21/2008","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","39"
"09/22/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"09/23/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"09/24/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","7"
"09/25/2008","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"09/26/2008","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"09/27/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","18"
"09/28/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"09/29/2008","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"09/30/2008","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","13"
"10/01/2008","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"10/02/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"10/03/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","20"
"10/04/2008","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"10/05/2008","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"10/06/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","5"
"10/07/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"10/08/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/09/2008","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","7"
"10/10/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"10/11/2008","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","."
"10/12/2008","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","3"
"10/13/2008","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"10/14/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"10/15/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","8"
"10/16/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/17/2008","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"10/18/2008","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","13"
"10/19/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"10/20/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/21/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","12"
"10/22/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"10/23/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"10/24/2008","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","10"
"10/25/2008","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"10/26/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"10/27/2008","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","10"
"10/28/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"10/29/2008","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"10/30/2008","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","25"
"10/31/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/01/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"11/02/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","20"
"11/03/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"11/04/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"11/05/2008","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","17"
"11/06/2008","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/07/2008","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"11/08/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","18"
"11/09/2008","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"11/10/2008","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"11/11/2008","27","PM2.5","PAINTED CANYON","38-007-0002","AQS","19","27"
"11/12/2008","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","."
"11/13/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/14/2008","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","6"
"11/15/2008","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/16/2008","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/17/2008","21","PM2.5","PAINTED CANYON","38-007-0002","AQS","20","21"
"11/18/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"11/19/2008","21","Ozone","PAINTED CANYON","38-007-0002","AQS","21","."
"11/20/2008","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","14"
"11/21/2008","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","."
"11/22/2008","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/23/2008","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","6"
"11/24/2008","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"11/25/2008","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"11/26/2008","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","10"
"11/27/2008","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/28/2008","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","."
"11/29/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","19"
"11/30/2008","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"12/01/2008","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"12/02/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"12/03/2008","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"12/04/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"12/05/2008","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","9"
"12/06/2008","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"12/07/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"12/08/2008","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","19"
