"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/05/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"02/06/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","19"
"02/07/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"02/08/2012","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"02/09/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","27"
"02/10/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"02/11/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"02/12/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","15"
"02/13/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"02/14/2012","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","."
"02/15/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","12"
"02/16/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"02/17/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"02/18/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","8"
"02/19/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"02/20/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"02/21/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","10"
"02/22/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"02/23/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"02/24/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","10"
"02/25/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"02/26/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"02/27/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","19"
"02/28/2012","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"02/29/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"03/01/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","10"
"03/02/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"03/03/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"03/04/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","6"
"03/05/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"03/06/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"03/07/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","11"
"03/08/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"03/09/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"03/10/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","21"
"03/11/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"03/12/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"03/13/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","17"
"03/14/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"03/15/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"03/16/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","10"
"03/17/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"03/18/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"03/19/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","11"
"03/20/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"03/21/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"03/22/2012","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","12"
"03/23/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"03/24/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"03/25/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","22"
"03/26/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"03/27/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"03/28/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","18"
"03/29/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"03/30/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"03/31/2012","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","4"
"04/01/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/02/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/03/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","14"
"04/04/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/05/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"04/06/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","20"
"04/07/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"04/08/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/09/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","10"
"04/10/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"04/11/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"04/12/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","26"
"04/13/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"04/14/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"04/15/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","9"
"04/16/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"04/17/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"04/18/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","25"
"04/19/2012","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"04/20/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/21/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","9"
"04/22/2012","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"04/23/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"04/24/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","18"
"04/25/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"04/26/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"04/27/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","15"
"04/28/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"04/29/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"04/30/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","13"
"05/01/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"05/02/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"05/03/2012","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","18"
"05/04/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"05/05/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/06/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","11"
"05/07/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"05/08/2012","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"05/09/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","21"
"05/10/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"05/11/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/12/2012","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","10"
"05/13/2012","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"05/14/2012","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"05/15/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","28"
"05/16/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"05/17/2012","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"05/18/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","35"
"05/19/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/20/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"05/21/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","19"
"05/22/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"05/23/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"05/24/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","8"
"05/25/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"05/26/2012","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","."
"05/27/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","5"
"05/28/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"05/29/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/30/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","8"
"05/31/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"06/01/2012","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"06/02/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","10"
"06/03/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"06/04/2012","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","17"
"06/05/2012","21","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","21"
"06/07/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/08/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","17"
"06/09/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"06/10/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"06/11/2012","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","5"
"06/12/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"06/13/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/14/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","8"
"06/15/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"06/16/2012","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"06/17/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","8"
"06/18/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/19/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"06/20/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","6"
"06/21/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"06/22/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"06/23/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","28"
"06/24/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"06/25/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/26/2012","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","49"
"06/27/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"06/28/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"06/29/2012","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","28"
"06/30/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/01/2012","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"07/02/2012","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","40"
"07/03/2012","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"07/04/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"07/05/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","21"
"07/06/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/07/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"07/08/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","21"
"07/09/2012","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"07/10/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"07/11/2012","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","30"
"07/12/2012","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"07/13/2012","67","Ozone","PAINTED CANYON","38-007-0002","AQS","67","."
"07/14/2012","59","PM2.5","PAINTED CANYON","38-007-0002","AQS","44","59"
"07/15/2012","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"07/16/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/17/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","33"
"07/18/2012","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"07/19/2012","67","Ozone","PAINTED CANYON","38-007-0002","AQS","67","."
"07/20/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","34"
"07/21/2012","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"07/22/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"07/23/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","23"
"07/24/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"07/25/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"07/26/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","28"
"07/27/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"07/28/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"07/29/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","20"
"07/30/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"07/31/2012","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"08/01/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","29"
"08/02/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"08/03/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"08/04/2012","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","6"
"08/05/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"08/06/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/07/2012","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","27"
"08/08/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/09/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/10/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","25"
"08/11/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"08/12/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"08/13/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","23"
"08/14/2012","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"08/15/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"08/16/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","8"
"08/17/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"08/18/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"08/19/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","38"
"08/20/2012","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"08/21/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/22/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","31"
"08/23/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"08/24/2012","14","Ozone","PAINTED CANYON","38-007-0002","AQS","14","."
"08/25/2012","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","20"
"08/26/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"08/27/2012","12","Ozone","PAINTED CANYON","38-007-0002","AQS","12","."
"08/28/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","35"
"08/29/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"08/30/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"08/31/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","24"
"09/01/2012","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"09/02/2012","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"09/03/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","28"
"09/04/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"09/05/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"09/06/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","20"
"09/07/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/08/2012","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"09/09/2012","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","15"
"09/10/2012","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"09/11/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"09/12/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","20"
"09/13/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"09/14/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/15/2012","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","31"
"09/16/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"09/17/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"09/18/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","14"
"09/19/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"09/20/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"09/21/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","22"
"09/22/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/23/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/24/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","24"
"09/25/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"09/26/2012","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"09/27/2012","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","39"
"09/28/2012","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"09/29/2012","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"09/30/2012","42","PM2.5","PAINTED CANYON","38-007-0002","AQS","39","42"
"10/01/2012","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"10/02/2012","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"10/03/2012","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","6"
"10/04/2012","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"10/05/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"10/06/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","12"
"10/07/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"10/08/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"10/09/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","6"
"10/12/2012","21","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","21"
"10/15/2012","13","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","13"
"10/18/2012","11","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","11"
"10/21/2012","7","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","7"
"10/24/2012","19","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","19"
"10/25/2012","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"10/26/2012","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","."
"10/27/2012","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","14"
"10/28/2012","17","Ozone","PAINTED CANYON","38-007-0002","AQS","17","."
"10/29/2012","21","Ozone","PAINTED CANYON","38-007-0002","AQS","21","."
"10/30/2012","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","8"
"10/31/2012","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","."
"11/02/2012","37","PM2.5","PAINTED CANYON","38-007-0002","AQS","18","37"
"11/03/2012","18","Ozone","PAINTED CANYON","38-007-0002","AQS","18","."
"11/04/2012","18","Ozone","PAINTED CANYON","38-007-0002","AQS","18","."
"11/05/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","8"
"11/06/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"11/07/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/08/2012","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","12"
"11/09/2012","17","Ozone","PAINTED CANYON","38-007-0002","AQS","17","."
"11/10/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/11/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","8"
"11/12/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"11/13/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"11/14/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","8"
"11/15/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/16/2012","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"11/17/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","11"
"11/18/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/19/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"11/20/2012","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","6"
"11/21/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/22/2012","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"11/23/2012","23","PM2.5","PAINTED CANYON","38-007-0002","AQS","21","23"
"11/24/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"11/25/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/26/2012","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","13"
"11/27/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/28/2012","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","."
"11/29/2012","40","PM2.5","PAINTED CANYON","38-007-0002","AQS","14","40"
"11/30/2012","17","Ozone","PAINTED CANYON","38-007-0002","AQS","17","."
"12/01/2012","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"12/02/2012","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","6"
"12/03/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"12/04/2012","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","."
"12/05/2012","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","8"
"12/06/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"12/07/2012","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"12/08/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","11"
"12/09/2012","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"12/10/2012","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"12/11/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"12/12/2012","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"12/13/2012","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"12/14/2012","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","10"
"12/15/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"12/16/2012","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"12/17/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","15"
"12/18/2012","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"12/19/2012","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"12/20/2012","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","10"
