"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/19/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","34"
"03/20/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","23"
"03/21/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","7"
"03/22/2018","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","27"
"03/23/2018","25","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","25"
"03/24/2018","17","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","17"
"03/25/2018","8","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","8"
"03/26/2018","33","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","33"
"03/27/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","8"
"03/28/2018","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","11"
"03/29/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","22"
"03/30/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","33"
"04/01/2018","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","24"
"04/02/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","32"
"04/03/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","26"
"04/04/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","22"
"04/05/2018","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","22"
"04/06/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","21"
"04/07/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","18"
"04/08/2018","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","19"
"04/09/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","31"
"04/10/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","25"
"04/11/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","32"
"04/12/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","40"
"04/13/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","19"
"04/14/2018","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","22"
"04/15/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","14"
"04/16/2018","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","26"
"04/17/2018","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","22"
"04/18/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","14"
"04/19/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","33"
"04/20/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","26"
"04/21/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","25"
"04/22/2018","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","13"
"04/23/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","10"
"04/24/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","15"
"04/25/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","23"
"04/26/2018","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","25"
"04/27/2018","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","17"
"04/28/2018","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","9"
"04/29/2018","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","23"
"05/01/2018","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","15"
"05/02/2018","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","14"
"05/03/2018","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"05/04/2018","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"05/05/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","20"
"05/06/2018","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"05/07/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/08/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"05/09/2018","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","16"
"05/10/2018","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","15"
"05/11/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","18"
"05/12/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","27"
"05/13/2018","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","13"
"05/14/2018","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","23"
"05/15/2018","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","26"
"05/16/2018","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","13"
"05/17/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","22"
"05/18/2018","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","6"
"05/19/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","19"
"05/20/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","11"
"05/21/2018","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","9"
"05/22/2018","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","3"
"05/23/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","16"
"05/24/2018","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","2"
"05/25/2018","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","7"
"05/26/2018","71","Ozone","PAINTED CANYON","38-007-0002","AQS","71","16"
"05/27/2018","84","Ozone","PAINTED CANYON","38-007-0002","AQS","84","8"
"05/28/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","26"
"05/29/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","12"
"05/30/2018","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","4"
"06/01/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","17"
"06/02/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","5"
"06/03/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","7"
"06/04/2018","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","15"
"06/05/2018","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","10"
"06/06/2018","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","8"
"06/07/2018","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","13"
"06/08/2018","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","0"
"06/09/2018","90","Ozone","PAINTED CANYON","38-007-0002","AQS","90","3"
"06/10/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","15"
"06/11/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","4"
"06/12/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","2"
"06/13/2018","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","12"
"06/14/2018","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","8"
"06/15/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","3"
"06/16/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","11"
"06/17/2018","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","5"
"06/18/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","1"
"06/19/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","15"
"06/20/2018","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","12"
"06/21/2018","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","17"
"06/22/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","26"
"06/23/2018","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","0"
"06/24/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","8"
"06/25/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","20"
"06/26/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","0"
"06/27/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","3"
"06/28/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","23"
"06/29/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","3"
"06/30/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","0"
"07/01/2018","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","6"
"07/02/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","0"
"07/03/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","0"
"07/04/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","6"
"07/05/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","6"
"07/06/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","13"
"07/07/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","26"
"07/08/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","18"
"07/09/2018","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","8"
"07/10/2018","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","28"
"07/11/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","3"
"07/12/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","7"
"07/13/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","15"
"07/14/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","5"
"07/15/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","0"
"07/16/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","15"
"07/17/2018","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","9"
"07/18/2018","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","0"
"07/19/2018","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","16"
"07/20/2018","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","7"
"07/21/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","12"
"07/22/2018","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","17"
"07/23/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","0"
"07/24/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","7"
"07/25/2018","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","18"
"07/26/2018","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","3"
"07/27/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","23"
"07/28/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","29"
"07/29/2018","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","14"
"07/30/2018","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","25"
"07/31/2018","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","33"
"08/01/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","10"
"08/02/2018","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","34"
"08/03/2018","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","52"
"08/04/2018","45","PM2.5","PAINTED CANYON","38-007-0002","AQS","44","45"
"08/05/2018","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","33"
"08/06/2018","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","30"
"08/07/2018","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","30"
"08/08/2018","65","PM2.5","PAINTED CANYON","38-007-0002","AQS","51","65"
"08/09/2018","84","PM2.5","PAINTED CANYON","38-007-0002","AQS","54","84"
"08/10/2018","70","PM2.5","PAINTED CANYON","38-007-0002","AQS","61","70"
"08/11/2018","63","PM2.5","PAINTED CANYON","38-007-0002","AQS","61","63"
"08/12/2018","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","57"
"08/13/2018","62","PM2.5","PAINTED CANYON","38-007-0002","AQS","30","62"
"08/14/2018","37","PM2.5","PAINTED CANYON","38-007-0002","AQS","35","37"
"08/15/2018","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","50"
"08/16/2018","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","52"
"08/17/2018","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","57"
"08/18/2018","73","PM2.5","PAINTED CANYON","38-007-0002","AQS","51","73"
"08/19/2018","83","PM2.5","PAINTED CANYON","38-007-0002","AQS","36","83"
"08/20/2018","33","PM2.5","PAINTED CANYON","38-007-0002","AQS","32","33"
"08/21/2018","54","PM2.5","PAINTED CANYON","38-007-0002","AQS","36","54"
"08/22/2018","56","PM2.5","PAINTED CANYON","38-007-0002","AQS","44","56"
"08/23/2018","51","PM2.5","PAINTED CANYON","38-007-0002","AQS","46","51"
"08/24/2018","71","PM2.5","PAINTED CANYON","38-007-0002","AQS","71","71"
"08/25/2018","88","PM2.5","PAINTED CANYON","38-007-0002","AQS","36","88"
"08/26/2018","63","PM2.5","PAINTED CANYON","38-007-0002","AQS","33","63"
"08/27/2018","60","PM2.5","PAINTED CANYON","38-007-0002","AQS","20","60"
"08/28/2018","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","18"
"08/29/2018","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","18"
"08/30/2018","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","25"
"08/31/2018","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","26"
"09/01/2018","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","23"
"09/02/2018","67","PM2.5","PAINTED CANYON","38-007-0002","AQS","39","67"
"09/03/2018","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","29"
"09/04/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","21"
"09/05/2018","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","26"
"09/06/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","17"
"09/07/2018","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","20"
"09/08/2018","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","18"
"09/09/2018","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","23"
"09/10/2018","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","31"
"09/11/2018","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","18"
"09/12/2018","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","10"
"09/13/2018","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","17"
"09/14/2018","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","15"
"09/15/2018","15","Ozone","PAINTED CANYON","38-007-0002","AQS","15","8"
"09/16/2018","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","0"
"09/17/2018","35","PM2.5","PAINTED CANYON","38-007-0002","AQS","20","35"
"09/18/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","18"
"09/19/2018","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","22"
"09/20/2018","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","7"
"09/21/2018","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","5"
"09/22/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","10"
"09/23/2018","12","Ozone","PAINTED CANYON","38-007-0002","AQS","12","8"
"09/24/2018","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","11"
"09/25/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","10"
"09/26/2018","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","14"
"09/27/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","5"
"09/28/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","11"
"09/29/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","11"
"09/30/2018","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","15"
"10/01/2018","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","13"
"10/02/2018","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","13"
"10/03/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","9"
"10/04/2018","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","16"
"10/05/2018","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","17"
"10/06/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","16"
"10/07/2018","16","Ozone","PAINTED CANYON","38-007-0002","AQS","16","11"
"10/08/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","15"
"10/09/2018","23","PM2.5","PAINTED CANYON","38-007-0002","AQS","22","23"
"10/10/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","15"
"10/11/2018","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","16"
"10/12/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","15"
"10/13/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","10"
"10/14/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","19"
"10/15/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","12"
"10/16/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","13"
"10/17/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","11"
"10/18/2018","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","19"
"10/19/2018","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","11"
"10/20/2018","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","11"
"10/21/2018","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","13"
"10/22/2018","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","14"
"10/23/2018","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","18"
"10/24/2018","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","26"
"10/25/2018","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","18"
"10/26/2018","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","11"
"10/27/2018","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","5"
"10/28/2018","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","9"
"10/29/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","6"
"10/30/2018","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","9"
"10/31/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","15"
"11/01/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","13"
"11/02/2018","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","20"
"11/03/2018","11","Ozone","PAINTED CANYON","38-007-0002","AQS","11","5"
"11/04/2018","18","Ozone","PAINTED CANYON","38-007-0002","AQS","18","9"
"11/05/2018","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","6"
"11/06/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","6"
"11/07/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","10"
"11/08/2018","30","PM2.5","PAINTED CANYON","38-007-0002","AQS","28","30"
"11/09/2018","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","22"
"11/10/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","20"
"11/11/2018","34","PM2.5","PAINTED CANYON","38-007-0002","AQS","33","34"
"11/12/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","18"
"11/13/2018","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","14"
"11/14/2018","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","11"
"11/15/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","17"
"11/16/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","10"
"11/17/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","20"
"11/18/2018","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","5"
"11/19/2018","46","PM2.5","PAINTED CANYON","38-007-0002","AQS","22","46"
"11/20/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","10"
"11/21/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","0"
"11/22/2018","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","6"
"11/23/2018","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","7"
"11/24/2018","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","24"
"11/25/2018","26","PM2.5","PAINTED CANYON","38-007-0002","AQS","24","26"
"11/26/2018","27","PM2.5","PAINTED CANYON","38-007-0002","AQS","26","27"
"11/27/2018","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","19"
"11/28/2018","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","11"
"11/29/2018","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","13"
"11/30/2018","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","5"
"12/01/2018","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","2"
"12/02/2018","38","PM2.5","PAINTED CANYON","38-007-0002","AQS","28","38"
"12/03/2018","33","PM2.5","PAINTED CANYON","38-007-0002","AQS","31","33"
"12/04/2018","28","PM2.5","PAINTED CANYON","38-007-0002","AQS","28","28"
"12/05/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","11"
"12/06/2018","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","17"
