"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/07/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","10"
"03/08/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","13"
"03/09/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","10"
"03/10/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","5"
"03/11/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","2"
"03/12/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","5"
"03/13/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","7"
"03/14/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","3"
"03/15/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","3"
"03/16/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","5"
"03/17/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","13"
"03/18/2016","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","9"
"03/19/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","11"
"03/20/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","3"
"03/21/2016","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","4"
"03/22/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","19"
"03/23/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","30"
"03/24/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","8"
"03/25/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","13"
"03/26/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","12"
"03/27/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","5"
"03/28/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","8"
"03/29/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"03/30/2016","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","5"
"03/31/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","6"
"04/01/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","5"
"04/02/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","4"
"04/03/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","10"
"04/04/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","13"
"04/05/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","6"
"04/06/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","8"
"04/07/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","4"
"04/08/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","6"
"04/09/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","10"
"04/10/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","12"
"04/11/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","10"
"04/12/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","13"
"04/13/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","14"
"04/14/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","16"
"04/15/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","11"
"04/16/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","4"
"04/17/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","5"
"04/18/2016","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","2"
"04/19/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","3"
"04/20/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","5"
"04/21/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","10"
"04/22/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","8"
"04/23/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","29"
"04/24/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","14"
"04/25/2016","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","10"
"04/26/2016","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","8"
"04/27/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","10"
"04/28/2016","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","22"
"04/29/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","10"
"04/30/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","13"
"05/01/2016","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","11"
"05/02/2016","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","15"
"05/03/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","24"
"05/04/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","29"
"05/05/2016","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","16"
"05/06/2016","64","PM2.5","PAINTED CANYON","38-007-0002","AQS","47","64"
"05/07/2016","91","PM2.5","PAINTED CANYON","38-007-0002","AQS","61","91"
"05/08/2016","67","Ozone","PAINTED CANYON","38-007-0002","AQS","67","65"
"05/09/2016","44","PM2.5","PAINTED CANYON","38-007-0002","AQS","39","44"
"05/10/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","9"
"05/11/2016","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","5"
"05/12/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","10"
"05/13/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","9"
"05/14/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","11"
"05/15/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","23"
"05/16/2016","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","30"
"05/17/2016","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","18"
"05/18/2016","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","18"
"05/19/2016","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","8"
"05/20/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","16"
"05/21/2016","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","22"
"05/22/2016","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","12"
"05/23/2016","4","PM2.5","PAINTED CANYON","38-007-0002","AQS",".","4"
"05/24/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","6"
"05/25/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","6"
"05/26/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","3"
"05/27/2016","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","11"
"05/28/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","13"
"05/29/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","10"
"05/30/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","15"
"05/31/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","4"
"06/01/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","10"
"06/02/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","13"
"06/03/2016","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","6"
"06/04/2016","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","4"
"06/05/2016","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","13"
"06/06/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","8"
"06/07/2016","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","7"
"06/08/2016","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","18"
"06/09/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","14"
"06/10/2016","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","7"
"06/11/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","21"
"06/12/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","6"
"06/13/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","7"
"06/14/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","13"
"06/15/2016","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","8"
"06/16/2016","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","9"
"06/17/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","8"
"06/18/2016","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","5"
"06/19/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","5"
"06/20/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","11"
"06/21/2016","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","11"
"06/22/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","3"
"06/23/2016","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","9"
"06/24/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","23"
"06/25/2016","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","18"
"06/26/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","20"
"06/27/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","12"
"06/28/2016","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","13"
"06/29/2016","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","21"
"06/30/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","38"
"07/01/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","8"
"07/02/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","14"
"07/03/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","4"
"07/04/2016","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","7"
"07/05/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","10"
"07/06/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","9"
"07/07/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","10"
"07/08/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","19"
"07/09/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","19"
"07/10/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","13"
"07/11/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","13"
"07/12/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","18"
"07/13/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","17"
"07/14/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","14"
"07/15/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","7"
"07/16/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","2"
"07/17/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","9"
"07/18/2016","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"07/19/2016","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","12"
"07/20/2016","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","10"
"07/21/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","9"
"07/22/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","9"
"07/23/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","12"
"07/24/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","6"
"07/25/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","11"
"07/26/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","22"
"07/27/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","12"
"07/28/2016","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","7"
"07/29/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","14"
"07/30/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","5"
"07/31/2016","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","10"
"08/01/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","24"
"08/02/2016","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","18"
"08/03/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","15"
"08/04/2016","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","10"
"08/05/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","7"
"08/06/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","13"
"08/07/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","18"
"08/08/2016","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","8"
"08/09/2016","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","13"
"08/10/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","16"
"08/11/2016","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","7"
"08/12/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","6"
"08/13/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","11"
"08/14/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","7"
"08/15/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","4"
"08/16/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","26"
"08/17/2016","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","8"
"08/18/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","10"
"08/19/2016","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","12"
"08/20/2016","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","2"
"08/21/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","2"
"08/22/2016","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","18"
"08/23/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","30"
"08/24/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","5"
"08/25/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","8"
"08/26/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","4"
"08/27/2016","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","6"
"08/28/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","23"
"08/29/2016","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","10"
"08/30/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","11"
"08/31/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","20"
"09/01/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","8"
"09/02/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","7"
"09/03/2016","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","27"
"09/04/2016","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","6"
"09/05/2016","20","PM2.5","PAINTED CANYON","38-007-0002","AQS","12","20"
"09/06/2016","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","7"
"09/07/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","6"
"09/08/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","4"
"09/09/2016","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","8"
"09/10/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","4"
"09/11/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","8"
"09/12/2016","17","PM2.5","PAINTED CANYON","38-007-0002","AQS","15","17"
"09/13/2016","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","14"
"09/14/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","18"
"09/15/2016","25","PM2.5","PAINTED CANYON","38-007-0002","AQS","23","25"
"09/16/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","28"
"09/17/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","24"
"09/18/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","15"
"09/19/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","13"
"09/20/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","14"
"09/21/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","22"
"09/22/2016","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","13"
"09/23/2016","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","7"
"09/24/2016","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","3"
"09/25/2016","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","13"
"09/26/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","10"
"09/27/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","9"
"09/28/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"09/29/2016","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","8"
"09/30/2016","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","15"
"10/01/2016","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","13"
"10/02/2016","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","7"
"10/03/2016","32","PM2.5","PAINTED CANYON","38-007-0002","AQS","28","32"
"10/04/2016","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","8"
"10/05/2016","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","6"
"10/06/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","8"
"10/07/2016","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","7"
"10/08/2016","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","10"
"10/09/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"10/10/2016","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","8"
"10/11/2016","21","Ozone","PAINTED CANYON","38-007-0002","AQS","21","8"
"10/12/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","5"
"10/13/2016","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","6"
"10/14/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","8"
"10/15/2016","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","8"
"10/16/2016","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","0"
"10/17/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","0"
"10/18/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","5"
"10/19/2016","19","PM2.5","PAINTED CANYON","38-007-0002","AQS","17","19"
"10/20/2016","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","5"
"10/21/2016","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","5"
"10/22/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","6"
"10/23/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","13"
"10/24/2016","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","14"
"10/25/2016","24","PM2.5","PAINTED CANYON","38-007-0002","AQS","24","24"
"10/26/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","8"
"10/27/2016","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","13"
"10/28/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","13"
"10/29/2016","17","Ozone","PAINTED CANYON","38-007-0002","AQS","17","6"
"10/30/2016","15","Ozone","PAINTED CANYON","38-007-0002","AQS","15","7"
"10/31/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","6"
"11/01/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","5"
"11/02/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"11/03/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","9"
"11/04/2016","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","10"
"11/05/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","18"
"11/06/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","13"
"11/07/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"11/08/2016","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","10"
"11/09/2016","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","7"
"11/10/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","12"
"11/11/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","10"
"11/12/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","18"
"11/13/2016","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","7"
"11/14/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","11"
"11/15/2016","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"11/16/2016","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"11/17/2016","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","10"
"11/18/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/19/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","20"
"11/20/2016","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","16"
"11/21/2016","21","Ozone","PAINTED CANYON","38-007-0002","AQS","21","11"
"11/22/2016","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","9"
"11/23/2016","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","13"
"11/24/2016","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","12"
"11/25/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","5"
"11/26/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","14"
"11/27/2016","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","14"
"11/28/2016","33","PM2.5","PAINTED CANYON","38-007-0002","AQS","16","33"
"11/29/2016","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","9"
"11/30/2016","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","19"
"12/01/2016","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","13"
"12/02/2016","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","16"
