"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/20/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"04/21/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"04/22/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","15"
"04/23/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"04/24/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"04/25/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","14"
"04/26/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"04/27/2013","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"04/28/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","13"
"04/29/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"04/30/2013","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"05/01/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","12"
"05/02/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"05/03/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"05/04/2013","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","16"
"05/05/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"05/06/2013","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","."
"05/07/2013","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","15"
"05/08/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"05/09/2013","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"05/10/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","23"
"05/11/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"05/12/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"05/13/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","19"
"05/14/2013","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"05/15/2013","61","Ozone","PAINTED CANYON","38-007-0002","AQS","61","."
"05/16/2013","54","Ozone","PAINTED CANYON","38-007-0002","AQS","54","21"
"05/17/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"05/18/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"05/19/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","10"
"05/20/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/21/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"05/22/2013","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","11"
"05/23/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/24/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/25/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","25"
"05/26/2013","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"05/27/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"05/28/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","9"
"05/29/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"05/30/2013","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"05/31/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","2"
"06/01/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/02/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"06/03/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","18"
"06/04/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"06/05/2013","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"06/06/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","13"
"06/07/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"06/08/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"06/09/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","14"
"06/10/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"06/11/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"06/12/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","13"
"06/13/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"06/14/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"06/15/2013","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","10"
"06/16/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"06/17/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"06/18/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","12"
"06/19/2013","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"06/20/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"06/21/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","16"
"06/22/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"06/23/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"06/24/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","21"
"06/25/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"06/26/2013","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"06/27/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","10"
"06/28/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"06/29/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"06/30/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","22"
"07/01/2013","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"07/02/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","."
"07/03/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","49"
"07/04/2013","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"07/05/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"07/06/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","11"
"07/07/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"07/08/2013","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"07/09/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","33"
"07/10/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/11/2013","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"07/12/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","18"
"07/13/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/14/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"07/15/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","23"
"07/16/2013","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","."
"07/17/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"07/18/2013","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","21"
"07/19/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"07/20/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"07/21/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","25"
"07/22/2013","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"07/23/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"07/24/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"07/25/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"07/26/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"07/27/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","14"
"07/28/2013","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"07/29/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"07/30/2013","43","Ozone","PAINTED CANYON","38-007-0002","AQS","43","30"
"07/31/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"08/01/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","."
"08/02/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","28"
"08/03/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"08/04/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"08/05/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","15"
"08/06/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"08/07/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"08/08/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","38"
"08/09/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"08/10/2013","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"08/11/2013","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","23"
"08/12/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"08/13/2013","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","."
"08/14/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","29"
"08/15/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","."
"08/16/2013","48","Ozone","PAINTED CANYON","38-007-0002","AQS","48","."
"08/17/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","31"
"08/18/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"08/19/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"08/20/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","29"
"08/21/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"08/22/2013","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"08/23/2013","49","Ozone","PAINTED CANYON","38-007-0002","AQS","49","38"
"08/24/2013","58","Ozone","PAINTED CANYON","38-007-0002","AQS","58","."
"08/25/2013","64","Ozone","PAINTED CANYON","38-007-0002","AQS","64","."
"08/26/2013","47","Ozone","PAINTED CANYON","38-007-0002","AQS","47","33"
"08/27/2013","46","Ozone","PAINTED CANYON","38-007-0002","AQS","46","."
"08/28/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"08/29/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","17"
"08/30/2013","50","Ozone","PAINTED CANYON","38-007-0002","AQS","50","."
"08/31/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"09/01/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","17"
"09/02/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"09/03/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"09/04/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"09/05/2013","51","Ozone","PAINTED CANYON","38-007-0002","AQS","51","."
"09/06/2013","77","Ozone","PAINTED CANYON","38-007-0002","AQS","77","."
"09/07/2013","47","PM2.5","PAINTED CANYON","38-007-0002","AQS","33","47"
"09/08/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"09/09/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"09/10/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","15"
"09/11/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"09/12/2013","44","Ozone","PAINTED CANYON","38-007-0002","AQS","44","."
"09/13/2013","42","Ozone","PAINTED CANYON","38-007-0002","AQS","42","30"
"09/14/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"09/15/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"09/16/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","12"
"09/17/2013","41","Ozone","PAINTED CANYON","38-007-0002","AQS","41","."
"09/18/2013","45","Ozone","PAINTED CANYON","38-007-0002","AQS","45","."
"09/19/2013","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","10"
"09/20/2013","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"09/21/2013","39","Ozone","PAINTED CANYON","38-007-0002","AQS","39","."
"09/22/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","15"
"09/23/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"09/24/2013","38","Ozone","PAINTED CANYON","38-007-0002","AQS","38","."
"09/25/2013","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","17"
"09/26/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"09/27/2013","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","."
"09/28/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"09/29/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"09/30/2013","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"10/01/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","7"
"10/02/2013","37","Ozone","PAINTED CANYON","38-007-0002","AQS","37","."
"10/03/2013","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"10/04/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"10/05/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","."
"10/06/2013","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"10/07/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","12"
"10/08/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"10/09/2013","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"10/10/2013","40","Ozone","PAINTED CANYON","38-007-0002","AQS","40","."
"10/11/2013","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"10/12/2013","35","Ozone","PAINTED CANYON","38-007-0002","AQS","35","."
"10/13/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","13"
"10/14/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/15/2013","36","Ozone","PAINTED CANYON","38-007-0002","AQS","36","."
"10/16/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/17/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/18/2013","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"10/19/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","12"
"10/20/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"10/21/2013","24","Ozone","PAINTED CANYON","38-007-0002","AQS","24","."
"10/22/2013","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"10/23/2013","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","."
"10/24/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"10/25/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","14"
"10/26/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"10/27/2013","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"10/28/2013","21","Ozone","PAINTED CANYON","38-007-0002","AQS","21","8"
"10/29/2013","21","Ozone","PAINTED CANYON","38-007-0002","AQS","21","."
"10/30/2013","17","Ozone","PAINTED CANYON","38-007-0002","AQS","17","."
"10/31/2013","28","Ozone","PAINTED CANYON","38-007-0002","AQS","28","24"
"11/01/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"11/02/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/03/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","6"
"11/04/2013","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/05/2013","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"11/06/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","16"
"11/07/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"11/08/2013","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/09/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","20"
"11/10/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/11/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"11/12/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","12"
"11/13/2013","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/14/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"11/15/2013","34","Ozone","PAINTED CANYON","38-007-0002","AQS","34","10"
"11/16/2013","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","."
"11/17/2013","20","Ozone","PAINTED CANYON","38-007-0002","AQS","20","."
"11/18/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","8"
"11/19/2013","25","Ozone","PAINTED CANYON","38-007-0002","AQS","25","."
"11/20/2013","22","Ozone","PAINTED CANYON","38-007-0002","AQS","22","."
"11/21/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","9"
"11/22/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"11/23/2013","27","Ozone","PAINTED CANYON","38-007-0002","AQS","27","."
"11/24/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","12"
"11/25/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"11/26/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"11/27/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","11"
"11/28/2013","32","Ozone","PAINTED CANYON","38-007-0002","AQS","32","."
"11/29/2013","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"11/30/2013","19","Ozone","PAINTED CANYON","38-007-0002","AQS","19","18"
"12/01/2013","31","Ozone","PAINTED CANYON","38-007-0002","AQS","31","."
"12/02/2013","23","Ozone","PAINTED CANYON","38-007-0002","AQS","23","."
"12/03/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","12"
"12/04/2013","30","Ozone","PAINTED CANYON","38-007-0002","AQS","30","."
"12/05/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"12/06/2013","32","PM2.5","PAINTED CANYON","38-007-0002","AQS","26","32"
"12/07/2013","26","Ozone","PAINTED CANYON","38-007-0002","AQS","26","."
"12/08/2013","29","Ozone","PAINTED CANYON","38-007-0002","AQS","29","."
"12/09/2013","33","Ozone","PAINTED CANYON","38-007-0002","AQS","33","9"
