,Ohio,Texas,Pennsylvania,West Virginia,California,New York,Oklahoma,North Dakota,Wyoming,Florida
2015-07-01,0.0,1.3429752066115703,0.0,0.0,93.125,8.406113537117903,0.10822510822510822,2.926208651399491,4.862700228832953,18.877551020408163
2015-08-01,4.0650406504065035,12.448347107438018,5.731707317073171,0.5357142857142857,92.61363636363636,9.497816593886464,4.5995670995671,2.3536895674300253,4.405034324942792,16.45408163265306
2015-09-01,8.699186991869919,20.537190082644628,16.585365853658537,18.928571428571427,92.5,25.676855895196507,12.164502164502164,2.900763358778626,5.858123569794051,12.040816326530614
2015-10-01,13.109756097560975,28.82231404958678,10.609756097560975,13.125,92.5,15.829694323144105,21.374458874458874,9.796437659033078,10.068649885583525,5.1020408163265305
2015-11-01,5.691056910569106,2.7892561983471076,6.097560975609756,11.071428571428571,92.04545454545455,14.847161572052403,12.770562770562771,12.27735368956743,13.844393592677346,5.86734693877551
2015-12-01,14.552845528455284,0.7851239669421488,12.292682926829269,4.857142857142857,91.4090909090909,20.87336244541485,0.6060606060606061,12.264631043256998,14.553775743707096,3.163265306122449
2016-01-01,1.1178861788617886,0.4132231404958678,8.78048780487805,4.910714285714286,89.54545454545453,21.2882096069869,0.0,9.287531806615776,19.279176201372998,2.997448979591837
2016-02-01,0.0,4.390495867768595,4.512195121951219,2.053571428571429,85.9090909090909,16.375545851528386,0.21645021645021645,15.521628498727736,20.65217391304348,0.06377551020408163
2016-03-01,0.0,4.669421487603306,1.951219512195122,2.0714285714285716,82.5909090909091,0.17467248908296945,9.913419913419913,23.8676844783715,21.006864988558355,4.744897959183673
2016-04-01,0.0,5.1652892561983474,17.317073170731707,19.375,77.04545454545455,4.366812227074236,17.424242424242422,22.328244274809162,11.384439359267734,2.0408163265306123
2016-05-01,0.0,1.2396694214876034,32.58536585365853,10.285714285714286,71.45454545454545,17.64192139737991,1.4285714285714284,5.292620865139949,5.949656750572083,0.9183673469387756
2016-06-01,15.447154471544714,0.2582644628099174,30.609756097560975,0.35714285714285715,69.375,36.462882096069876,2.5974025974025974,4.262086513994911,9.496567505720824,0.0
2016-07-01,34.349593495934954,3.4607438016528924,44.756097560975604,0.8035714285714286,69.54545454545455,66.04803493449782,8.54978354978355,4.643765903307888,15.160183066361558,1.2755102040816326
2016-08-01,40.40650406504065,6.776859504132231,43.02439024390244,1.0714285714285716,69.54545454545455,72.40174672489084,10.64935064935065,3.4605597964376593,20.732265446224257,3.2142857142857144
2016-09-01,28.760162601626014,1.2913223140495869,41.829268292682926,18.482142857142858,70.22727272727272,81.22270742358079,13.203463203463203,2.162849872773537,22.940503432494282,1.7219387755102042
2016-10-01,6.504065040650406,6.25,32.926829268292686,17.053571428571427,69.14772727272727,92.57641921397381,15.584415584415584,0.2544529262086514,12.757437070938215,5.165816326530612
2016-11-01,11.21951219512195,11.776859504132231,42.24390243902439,10.642857142857142,64.9090909090909,85.41484716157206,27.316017316017316,3.61323155216285,13.043478260869566,15.918367346938776
2016-12-01,16.5650406504065,5.9400826446281,45.609756097560975,10.892857142857144,63.23863636363636,66.8122270742358,42.532467532467535,4.007633587786259,13.558352402745996,21.556122448979593
2017-01-01,1.2195121951219512,4.338842975206612,39.21951219512195,2.357142857142857,42.31818181818181,51.528384279475986,48.52813852813853,1.5267175572519083,8.375286041189932,18.367346938775512
2017-02-01,0.1016260162601626,3.6673553719008267,33.048780487804876,0.26785714285714285,17.15909090909091,31.877729257641924,42.42424242424242,1.5267175572519083,5.491990846681922,21.173469387755105
2017-03-01,0.0,9.555785123966942,26.95121951219512,1.6071428571428572,7.5,15.720524017467248,46.103896103896105,1.5267175572519083,5.663615560640733,30.73979591836735
2017-04-01,0.0,3.047520661157025,16.21951219512195,2.3214285714285716,7.5,5.349344978165939,23.917748917748916,2.099236641221374,5.720823798627002,37.88265306122449
2017-05-01,0.0,5.702479338842975,4.97560975609756,0.35714285714285715,7.5,0.17467248908296945,3.116883116883117,12.671755725190838,1.8306636155606408,51.02040816326531
2017-06-01,2.947154471544715,5.371900826446281,1.2195121951219512,1.6071428571428572,7.5,0.0,7.575757575757575,55.02544529262086,1.6590389016018308,13.520408163265307
2017-07-01,0.2032520325203252,6.818181818181818,0.36585365853658536,1.0714285714285714,7.613636363636363,0.6550218340611353,12.554112554112553,66.98473282442748,6.407322654462243,0.0
2017-08-01,0.7317073170731707,3.884297520661157,0.0,0.0,6.909090909090909,0.8733624454148472,6.45021645021645,69.10941475826971,5.217391304347826,0.05102040816326531
2017-09-01,4.776422764227642,3.7706611570247937,2.926829268292683,1.875,6.818181818181818,2.183406113537118,4.978354978354979,57.12468193384224,7.093821510297483,0.0
2017-10-01,26.422764227642272,4.380165289256199,14.926829268292682,7.142857142857143,6.818181818181818,13.537117903930133,8.13852813852814,33.536895674300254,4.25629290617849,0.0
2017-11-01,3.9634146341463414,15.90909090909091,3.5365853658536586,0.08928571428571429,7.784090909090908,0.2183406113537118,18.18181818181818,31.806615776081422,3.4324942791762014,6.63265306122449
2017-12-01,0.0,22.675619834710744,14.634146341463413,6.071428571428571,12.102272727272727,7.969432314410481,41.17965367965368,39.94910941475827,4.977116704805492,10.52295918367347
2018-01-01,0.0,28.677685950413224,24.878048780487806,5.642857142857143,16.545454545454543,12.925764192139738,54.54545454545455,40.10178117048346,7.093821510297483,15.867346938775512
2018-02-01,0.0,40.392561983471076,10.24390243902439,1.25,34.03409090909091,3.056768558951965,65.74675324675324,42.1119592875318,6.006864988558353,10.586734693877553
2018-03-01,0.0,35.64049586776859,0.0,0.0,34.82954545454545,0.0,42.96536796536796,39.63104325699745,4.805491990846683,17.028061224489797
2018-04-01,0.0,32.38636363636364,0.12195121951219512,0.0,27.84090909090909,0.0,43.506493506493506,29.643765903307887,3.7185354691075516,21.875
2018-05-01,0.0,29.958677685950413,0.0,0.0,28.636363636363637,0.0,42.25108225108225,34.30025445292621,3.6613272311212817,11.428571428571427
2018-06-01,0.0,31.198347107438018,0.0,0.0,30.852272727272727,10.37117903930131,40.692640692640694,27.099236641221374,3.832951945080092,0.0
2018-07-01,2.5203252032520327,32.97520661157024,0.1951219512195122,0.0,34.909090909090914,31.790393013100434,37.142857142857146,5.750636132315522,5.766590389016018,0.0
2018-08-01,4.573170731707317,38.22314049586777,0.12195121951219512,0.0,35.625,21.943231441048034,28.896103896103895,19.21119592875318,8.638443935926773,0.06377551020408163
2018-09-01,0.6097560975609756,23.7603305785124,0.0,0.0,36.98863636363636,17.139737991266376,14.502164502164502,35.6234096692112,10.869565217391305,0.0
2018-10-01,0.0,6.03305785123967,0.0,0.0,36.0,14.585152838427948,3.41991341991342,29.36386768447837,13.043478260869566,3.214285714285714
2018-11-01,0.0,0.6714876033057852,0.0,0.0,42.78409090909091,5.458515283842795,2.813852813852814,20.801526717557252,13.157894736842106,10.012755102040817
2018-12-01,0.0,1.3946280991735538,0.0,0.0,42.72727272727273,3.493449781659389,7.846320346320346,13.486005089058525,13.043478260869566,12.627551020408163
2019-01-01,0.0,2.066115702479339,0.0,0.0,36.90909090909091,0.4366812227074236,0.2597402597402597,10.229007633587786,14.73684210526316,13.418367346938775
2019-02-01,0.0,8.935950413223141,0.0,0.0,11.704545454545453,0.0,1.6774891774891776,3.435114503816794,16.247139588100687,3.316326530612245
2019-03-01,0.0,11.8801652892562,0.0,0.0,1.8181818181818181,0.0,1.2445887445887447,0.0,10.469107551487415,2.74234693877551
2019-04-01,0.0,7.190082644628099,0.0,1.0714285714285716,1.409090909090909,0.5240174672489083,0.30303030303030304,1.83206106870229,6.1784897025171635,8.316326530612246
2019-05-01,0.0,0.5681818181818182,0.0,0.0,1.3636363636363635,0.0,0.10822510822510822,4.134860050890585,2.8604118993135015,7.01530612244898
2019-06-01,0.0,1.2913223140495869,0.0,0.0,0.9090909090909091,0.0,0.0,14.376590330788805,0.5720823798627003,10.714285714285715
2019-07-01,0.0,2.603305785123967,0.0,0.0,0.909090909090909,0.0,1.2987012987012987,9.465648854961831,0.41189931350114417,3.7244897959183674
2019-08-01,4.268292682926829,19.78305785123967,0.0,4.9107142857142865,1.534090909090909,4.475982532751091,15.90909090909091,8.078880407124682,2.059496567505721,2.104591836734694
2019-09-01,12.195121951219512,28.460743801652892,7.926829268292682,21.69642857142857,2.5,6.004366812227074,12.770562770562771,0.8269720101781171,5.034324942791763,7.079081632653061
2019-10-01,36.829268292682926,29.586776859504134,25.17073170731707,40.57142857142857,3.2272727272727266,7.860262008733625,8.7012987012987,0.0,3.9359267734553773,22.346938775510203
2019-11-01,2.6422764227642275,21.332644628099175,0.6097560975609756,0.625,16.136363636363637,0.4366812227074236,7.575757575757576,0.0,3.4324942791762014,19.260204081632654
2019-12-01,0.0,20.785123966942148,0.0,0.0,4.590909090909091,0.0,11.255411255411255,0.0,3.8901601830663615,16.428571428571427
2020-01-01,0.0,21.797520661157026,0.0,0.0,2.6136363636363633,0.0,7.62987012987013,0.0,5.491990846681922,7.3979591836734695
2020-02-01,0.0,17.66528925619835,0.0,0.0,14.375,0.0,4.707792207792208,0.0,2.1167048054919912,9.247448979591837
2020-03-01,0.0,14.87603305785124,0.0,0.0,26.909090909090907,0.7860262008733625,2.987012987012987,0.5089058524173028,0.2745995423340961,21.73469387755102
2020-04-01,0.0,11.053719008264462,0.0,0.0,26.193181818181817,0.0,3.0844155844155843,5.34351145038168,0.4576659038901602,45.4719387755102
2020-05-01,0.0,11.053719008264464,0.0,0.0,29.09090909090909,3.056768558951965,8.603896103896105,15.267175572519083,5.434782608695652,30.102040816326532
2020-06-01,2.7642276422764227,16.528925619834713,3.1219512195121952,0.14285714285714285,29.136363636363637,16.85589519650655,21.03896103896104,26.717557251908396,24.713958810068654,3.112244897959184
2020-07-01,33.536585365853654,21.952479338842977,38.90243902439024,12.5,29.943181818181817,46.506550218340614,26.352813852813853,18.447837150127228,35.1258581235698,1.211734693877551
2020-08-01,34.857723577235774,28.615702479338843,40.0,5.357142857142858,34.60227272727273,34.49781659388647,14.502164502164502,17.493638676844782,46.73913043478261,2.423469387755102
2020-09-01,11.951219512195122,26.942148760330575,36.0,1.5714285714285716,41.81818181818181,30.04366812227074,12.857142857142858,27.328244274809162,53.82151029748284,0.20408163265306123
2020-10-01,15.955284552845528,27.427685950413224,67.4390243902439,6.428571428571429,45.45454545454545,50.76419213973799,22.456709956709958,44.402035623409674,61.72768878718536,0.0
2020-11-01,3.048780487804878,44.16322314049587,50.48780487804878,2.678571428571429,49.090909090909086,42.030567685589524,14.826839826839828,51.463104325699746,61.212814645308924,0.12755102040816327
2020-12-01,2.195121951219512,53.884297520661164,35.70731707317073,1.4285714285714286,65.18181818181817,35.28384279475983,18.138528138528137,62.6972010178117,60.503432494279174,2.0918367346938775
2021-01-01,3.252032520325203,36.828512396694215,5.365853658536585,0.0,70.9090909090909,21.397379912663755,10.443722943722943,62.786259541984734,61.38443935926774,3.50765306122449
2021-02-01,5.691056910569106,35.07231404958678,1.4634146341463414,0.0,62.89772727272727,19.323144104803493,9.469696969696969,63.99491094147583,64.35926773455378,9.502551020408163
2021-03-01,19.34959349593496,43.71900826446281,7.51219512195122,1.8571428571428572,64.81818181818183,25.414847161572055,13.593073593073592,75.36895674300254,56.52173913043479,9.642857142857142
2021-04-01,26.321138211382113,47.72727272727273,17.195121951219512,3.303571428571429,73.69318181818181,43.12227074235808,17.532467532467532,93.63867684478372,53.37528604118994,10.331632653061224
2021-05-01,9.959349593495935,28.09917355371901,18.536585365853657,2.7678571428571432,86.875,22.489082969432317,12.337662337662337,97.39185750636133,46.16704805491991,5.612244897959183
2021-06-01,5.609756097560975,10.330578512396695,7.512195121951218,10.428571428571429,93.0909090909091,25.676855895196507,4.978354978354979,95.7760814249364,48.19221967963387,10.66326530612245
2021-07-01,2.4390243902439024,2.7376033057851243,2.4390243902439024,3.0357142857142856,94.94318181818181,17.139737991266376,2.1103896103896105,90.07633587786259,60.6979405034325,0.19132653061224492
2021-08-01,5.365853658536585,1.6528925619834713,2.926829268292683,27.642857142857146,98.0,3.1441048034934496,3.8095238095238093,96.53944020356235,65.03432494279176,0.0
2021-09-01,2.5406504065040645,6.766528925619835,0.0,3.035714285714286,97.1590909090909,2.6200873362445414,22.673160173160174,89.3765903307888,66.24713958810068,0.0
2021-10-01,1.3211382113821137,13.99793388429752,0.0,4.017857142857142,96.42045454545455,4.039301310043668,35.55194805194805,70.92875318066157,66.4187643020595,0.9566326530612245
2021-11-01,0.0,23.34710743801653,0.0,5.5,92.63636363636364,0.0,29.653679653679653,55.31806615776081,61.73913043478261,0.6122448979591837
2021-12-01,0.0,36.311983471074385,4.268292682926829,18.30357142857143,86.19318181818181,0.0,50.48701298701299,50.5089058524173,62.92906178489703,3.762755102040816
2022-01-01,0.0,54.85537190082645,5.48780487804878,3.2142857142857144,61.64772727272727,0.0,65.58441558441558,42.68447837150127,62.070938215102984,5.803571428571429
2022-02-01,0.0,52.47933884297521,7.317073170731708,0.0,61.13636363636363,2.5109170305676853,67.47835497835497,40.01272264631043,62.4141876430206,11.479591836734695
2022-03-01,0.0,60.537190082644635,13.365853658536585,2.5,72.4090909090909,2.620087336244542,64.54545454545455,30.127226463104325,63.75286041189931,26.68367346938776
2022-04-01,0.0,65.3409090909091,10.975609756097562,21.07142857142857,76.64772727272727,0.5458515283842795,55.573593073593074,26.081424936386767,63.38672768878719,16.135204081632654
2022-05-01,0.0,63.925619834710744,1.6585365853658538,9.142857142857142,81.0909090909091,2.3580786026200875,41.38528138528138,9.872773536895675,55.83524027459955,11.887755102040817
2022-06-01,1.0162601626016259,61.46694214876033,1.2195121951219512,1.5178571428571428,83.86363636363636,3.930131004366812,21.482683982683984,0.44529262086513993,42.67734553775744,4.464285714285714
2022-07-01,8.23170731707317,70.76446280991736,16.21951219512195,2.142857142857143,84.0340909090909,18.013100436681224,48.53896103896104,0.1272264631043257,41.247139588100694,3.2525510204081636
2022-08-01,2.3577235772357725,69.0495867768595,24.78048780487805,0.42857142857142855,81.68181818181817,34.8471615720524,73.24675324675324,4.427480916030534,40.411899313501145,3.4693877551020407
2022-09-01,2.1341463414634143,37.861570247933884,18.902439024390244,0.0,79.94318181818181,29.03930131004367,75.5952380952381,29.452926208651398,37.75743707093822,4.783163265306122
2022-10-01,24.59349593495935,46.17768595041323,4.024390243902439,1.25,79.6590909090909,12.77292576419214,87.12121212121212,51.33587786259542,36.327231121281464,9.821428571428571
2022-11-01,50.24390243902439,41.69421487603306,4.195121951219512,4.714285714285714,77.77272727272728,11.353711790393014,80.43290043290042,56.59033078880407,39.45080091533181,21.479591836734695
2022-12-01,37.296747967479675,33.006198347107436,0.24390243902439024,0.17857142857142858,73.86363636363636,6.441048034934498,74.45887445887446,52.54452926208651,37.4141876430206,23.788265306122447
